npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity
1280.0,-785.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-170705812373.0,3181405.6008,-170705812373.0,-170703562779.0,-170708061966.0,-170707837007.0,-170703787739.0,2.0,10121341596800.0,27,0.00781246724386,0.25,0.25,8.40946932138e-15,0.124999475902
1280.0,-585.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-170842077841.0,919305.562297,-170842077841.0,-170841427793.0,-170842727888.0,-170842662883.0,-170841492798.0,2.0,845122716870.0,53,0.00781246724386,0.25,0.25,8.40946932138e-15,0.124999475902
1280.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-170949582393.0,55745962.3743,-170949582393.0,-170910164045.0,-170989000741.0,-170985058906.0,-170914105880.0,2.0,3107612321040000.0,79,0.00781246724386,0.25,0.25,8.40946932138e-15,0.124999475902
1280.0,-185.0,-4652.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-171113468144.0,85497535.9704,-171113468144.0,-171053012257.0,-171173924032.0,-171167878443.0,-171059057845.0,2.0,7309828657010000.0,105,0.00195311681096,0.125,0.125,8.40946932138e-15,0.124999475902
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-124100022943000.0,6200796.83698,-124100022943000.0,-124100018558000.0,-124100027327000.0,-124100026889000.0,-124100018996000.0,2.0,38449881413500.0,22,0.00390625475492,0.125,0.25,8.40946932138e-15,0.125000152158
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-124100144561000.0,1930746.33768,-124100144561000.0,-124100143196000.0,-124100145926000.0,-124100145790000.0,-124100143332000.0,2.0,3727781420470.0,48,0.00781250950985,0.25,0.25,8.40946932138e-15,0.125000152158
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-124100322669000.0,8973724.22218,-124100322669000.0,-124100316324000.0,-124100329014000.0,-124100328380000.0,-124100316958000.0,2.0,80527726415700.0,74,0.00781250950985,0.25,0.25,8.40946932138e-15,0.125000152158
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-124100382868000.0,17247690.2041,-124100382868000.0,-124100370672000.0,-124100395064000.0,-124100393845000.0,-124100371892000.0,2.0,297482817377000.0,100,0.00390625475492,0.25,0.125,8.40946932138e-15,0.125000152158
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-167147042703000.0,40159828.6752,-167147042703000.0,-167147014306000.0,-167147071101000.0,-167147068261000.0,-167147017146000.0,2.0,1612811839220000.0,17,0.00781250950985,0.125,0.25,8.40946932138e-15,0.250000304315
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-167147205267000.0,30307202.0355,-167147205267000.0,-167147183836000.0,-167147226697000.0,-167147224554000.0,-167147185979000.0,2.0,918526495223000.0,43,0.0156250190197,0.25,0.25,8.40946932138e-15,0.250000304315
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-167147288182000.0,42889207.0441,-167147288182000.0,-167147257855000.0,-167147318509000.0,-167147315476000.0,-167147260887000.0,2.0,1839484080880000.0,69,0.0156250190197,0.25,0.25,8.40946932138e-15,0.250000304315
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-167147442511000.0,38385650.1419,-167147442511000.0,-167147415368000.0,-167147469653000.0,-167147466939000.0,-167147418082000.0,2.0,1473458136820000.0,95,0.00781250950985,0.25,0.125,8.40946932138e-15,0.250000304315
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-210194170118000.0,275442.508553,-210194170118000.0,-210194169924000.0,-210194170313000.0,-210194170294000.0,-210194169943000.0,2.0,75868575518.1,12,0.00781251162315,0.125,0.25,8.40946932138e-15,0.250000371941
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-210194328498000.0,57050696.9981,-210194328498000.0,-210194288157000.0,-210194368838000.0,-210194364804000.0,-210194292191000.0,2.0,3254782027960000.0,38,0.0156250232463,0.25,0.25,8.40946932138e-15,0.250000371941
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-210194418220000.0,76969550.4421,-210194418220000.0,-210194363795000.0,-210194472646000.0,-210194467203000.0,-210194369237000.0,2.0,5924311695260000.0,64,0.0156250232463,0.25,0.25,8.40946932138e-15,0.250000371941
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-210194497287000.0,3556635.89473,-210194497287000.0,-210194494773000.0,-210194499802000.0,-210194499551000.0,-210194495024000.0,2.0,12649658887700.0,90,0.00781251162315,0.25,0.125,8.40946932138e-15,0.250000371941
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-253241266299000.0,7534162.45059,-253241266299000.0,-253241260972000.0,-253241271627000.0,-253241271094000.0,-253241261504000.0,2.0,56763603831900.0,7,0.00781249049015,0.125,0.25,8.40946932138e-15,0.249999695685
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-253241393990000.0,84143838.9398,-253241393990000.0,-253241334492000.0,-253241453489000.0,-253241447539000.0,-253241340442000.0,2.0,7080185631520000.0,33,0.0156249809803,0.25,0.25,8.40946932138e-15,0.249999695685
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-253241503508000.0,11810645.202,-253241503508000.0,-253241495157000.0,-253241511859000.0,-253241511024000.0,-253241495992000.0,2.0,139491340087000.0,59,0.0156249809803,0.25,0.25,8.40946932138e-15,0.249999695685
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-253241528145000.0,116592149.746,-253241528145000.0,-253241445702000.0,-253241610588000.0,-253241602344000.0,-253241453947000.0,2.0,1.35937293825e+16,85,0.00781249049015,0.25,0.125,8.40946932138e-15,0.249999695685
1280.0,-785.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288106985000.0,17579662.8504,-296288106985000.0,-296288094554000.0,-296288119416000.0,-296288118172000.0,-296288095797000.0,2.0,309044545934000.0,2,0.00390623362193,0.125,0.25,8.40946932138e-15,0.124999475902
1280.0,-585.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288227239000.0,20618138.9613,-296288227239000.0,-296288212660000.0,-296288241819000.0,-296288240361000.0,-296288214118000.0,2.0,425107654229000.0,28,0.00781246724386,0.25,0.25,8.40946932138e-15,0.124999475902
1280.0,-385.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288401840000.0,40488015.6265,-296288401840000.0,-296288373211000.0,-296288430470000.0,-296288427607000.0,-296288376074000.0,2.0,1639279409370000.0,54,0.00781246724386,0.25,0.25,8.40946932138e-15,0.124999475902
1280.0,-185.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-296288450963000.0,82357551.3355,-296288450963000.0,-296288392727000.0,-296288509198000.0,-296288503375000.0,-296288398551000.0,2.0,6782766261980000.0,80,0.00390623362193,0.25,0.125,8.40946932138e-15,0.124999475902
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-420217543072000.0,26560491.9931,-420217543072000.0,-420217524291000.0,-420217561853000.0,-420217559975000.0,-420217526169000.0,2.0,705459734918000.0,23,0.00390625475492,0.125,0.25,8.40946932138e-15,0.125000152158
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-420217654445000.0,56294387.4289,-420217654445000.0,-420217614639000.0,-420217694251000.0,-420217690270000.0,-420217618619000.0,2.0,3169058056000000.0,49,0.00781250950985,0.25,0.25,8.40946932138e-15,0.125000152158
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-420217720756000.0,15983387.0137,-420217720756000.0,-420217709454000.0,-420217732058000.0,-420217730928000.0,-420217710584000.0,2.0,255468660431000.0,75,0.00390625475492,0.25,0.125,8.40946932138e-15,0.125000152158
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-463264595318000.0,55299875.0194,-463264595318000.0,-463264556215000.0,-463264634421000.0,-463264630510000.0,-463264560125000.0,2.0,3058076177160000.0,18,0.00781250950985,0.125,0.25,8.40946932138e-15,0.250000304315
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-463264770217000.0,7672109.1062,-463264770217000.0,-463264764792000.0,-463264775642000.0,-463264775100000.0,-463264765335000.0,2.0,58861258137500.0,44,0.0156250190197,0.25,0.25,8.40946932138e-15,0.250000304315
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-463264804362000.0,109436727.675,-463264804362000.0,-463264726978000.0,-463264881745000.0,-463264874007000.0,-463264734717000.0,2.0,1.19763973643e+16,70,0.00781250950985,0.25,0.125,8.40946932138e-15,0.250000304315
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-506311652127000.0,46387801.1394,-506311652127000.0,-506311619326000.0,-506311684928000.0,-506311681648000.0,-506311622606000.0,2.0,2151828094550000.0,13,0.00781251162315,0.125,0.25,8.40946932138e-15,0.250000371941
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-506311788847000.0,40785654.8577,-506311788847000.0,-506311760007000.0,-506311817687000.0,-506311814803000.0,-506311762891000.0,2.0,1663469642170000.0,39,0.0156250232463,0.25,0.25,8.40946932138e-15,0.250000371941
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-506311979761000.0,49394627.6369,-506311979761000.0,-506311944834000.0,-506312014688000.0,-506312011196000.0,-506311948327000.0,2.0,2439829239390000.0,65,0.00781251162315,0.25,0.125,8.40946932138e-15,0.250000371941
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-549358765737000.0,43217956.9187,-549358765737000.0,-549358735177000.0,-549358796296000.0,-549358793240000.0,-549358738233000.0,2.0,1867791800230000.0,8,0.00781249049015,0.125,0.25,8.40946932138e-15,0.249999695685
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-549358941794000.0,46875071.2065,-549358941794000.0,-549358908649000.0,-549358974940000.0,-549358971625000.0,-549358911963000.0,2.0,2197272300620000.0,34,0.0156249809803,0.25,0.25,8.40946932138e-15,0.249999695685
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-549358999904000.0,30723305.8931,-549358999904000.0,-549358978179000.0,-549359021628000.0,-549359019456000.0,-549358980352000.0,2.0,943921525003000.0,60,0.00781249049015,0.25,0.125,8.40946932138e-15,0.249999695685
1280.0,-585.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405690362000.0,8486209.54028,-592405690362000.0,-592405684361000.0,-592405696362000.0,-592405695762000.0,-592405684961000.0,2.0,72015752361500.0,3,0.00390623362193,0.125,0.25,8.40946932138e-15,0.124999475902
1280.0,-385.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405739110000.0,21131820.0413,-592405739110000.0,-592405724167000.0,-592405754052000.0,-592405752558000.0,-592405725662000.0,2.0,446553818257000.0,29,0.00781246724386,0.25,0.25,8.40946932138e-15,0.124999475902
1280.0,-185.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-592405800648000.0,9607931.82976,-592405800648000.0,-592405793854000.0,-592405807442000.0,-592405806762000.0,-592405794533000.0,2.0,92312354045300.0,55,0.00390623362193,0.25,0.125,8.40946932138e-15,0.124999475902
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-716335043273000.0,25239957.0862,-716335043273000.0,-716335025426000.0,-716335061121000.0,-716335059336000.0,-716335027211000.0,2.0,637055433713000.0,24,0.00390625475492,0.125,0.25,8.40946932138e-15,0.125000152158
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-716335101259000.0,82468336.0972,-716335101259000.0,-716335042945000.0,-716335159573000.0,-716335153741000.0,-716335048776000.0,2.0,6801026458640000.0,50,0.00390625475492,0.25,0.125,8.40946932138e-15,0.125000152158
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-759382124989000.0,46025309.9191,-759382124989000.0,-759382092444000.0,-759382157534000.0,-759382154279000.0,-759382095699000.0,2.0,2118329153150000.0,19,0.00781250950985,0.125,0.25,8.40946932138e-15,0.250000304315
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-759382247543000.0,14688903.6442,-759382247543000.0,-759382237156000.0,-759382257929000.0,-759382256891000.0,-759382238195000.0,2.0,215763890268000.0,45,0.00781250950985,0.25,0.125,8.40946932138e-15,0.250000304315
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-802429103641000.0,35932402.0976,-802429103641000.0,-802429078233000.0,-802429129049000.0,-802429126509000.0,-802429080774000.0,2.0,1291137520500000.0,14,0.00781251162315,0.125,0.25,8.40946932138e-15,0.250000371941
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-802429301493000.0,120539938.087,-802429301493000.0,-802429216258000.0,-802429386728000.0,-802429378204000.0,-802429224782000.0,2.0,1.4529876674e+16,40,0.00781251162315,0.25,0.125,8.40946932138e-15,0.250000371941
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-845476267151000.0,57553236.5942,-845476267151000.0,-845476226455000.0,-845476307847000.0,-845476303778000.0,-845476230525000.0,2.0,3312375042470000.0,9,0.00781249049015,0.125,0.25,8.40946932138e-15,0.249999695685
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-845476327888000.0,48910850.2353,-845476327888000.0,-845476293303000.0,-845476362473000.0,-845476359015000.0,-845476296761000.0,2.0,2392271270740000.0,35,0.00781249049015,0.25,0.125,8.40946932138e-15,0.249999695685
1280.0,-385.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523114452000.0,7651592.40295,-888523114452000.0,-888523109041000.0,-888523119862000.0,-888523119321000.0,-888523109582000.0,2.0,58546866300900.0,4,0.00390623362193,0.125,0.25,8.40946932138e-15,0.124999475902
1280.0,-185.0,-19730.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-888523356068000.0,30700523.5314,-888523356068000.0,-888523334359000.0,-888523377776000.0,-888523375605000.0,-888523336530000.0,2.0,942522145099000.0,30,0.00390623362193,0.25,0.125,8.40946932138e-15,0.124999475902
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7393661.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1012452535200000.0,60501778.2685,-1012452535200000.0,-1012452492420000.0,-1012452577980000.0,-1012452573710000.0,-1012452496700000.0,2.0,3660465173650000.0,25,0.00195312737746,0.125,0.125,8.40946932138e-15,0.125000152158
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5545246.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1055499586240000.0,62678287.3241,-1055499586240000.0,-1055499541920000.0,-1055499630560000.0,-1055499626130000.0,-1055499546350000.0,2.0,3928567701880000.0,20,0.00390625475492,0.125,0.125,8.40946932138e-15,0.250000304315
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3696831.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1098546700670000.0,47625531.5442,-1098546700670000.0,-1098546666990000.0,-1098546734350000.0,-1098546730980000.0,-1098546670360000.0,2.0,2268191254870000.0,15,0.00390625581157,0.125,0.125,8.40946932138e-15,0.250000371941
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1848415.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1141593776090000.0,41992707.1696,-1141593776090000.0,-1141593746400000.0,-1141593805780000.0,-1141593802810000.0,-1141593749360000.0,2.0,1763387455430000.0,10,0.00390624524508,0.125,0.125,8.40946932138e-15,0.249999695685
1280.0,-185.0,-24756.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1184640642860000.0,78816483.0374,-1184640642860000.0,-1184640587120000.0,-1184640698590000.0,-1184640693010000.0,-1184640592700000.0,2.0,6212037998380000.0,5,0.00195311681096,0.125,0.125,8.40946932138e-15,0.124999475902
