smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-meoh_capacity
720.0,-578.4,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-602268347.023,22092714.5902,-602268347.023,-586646438.721,-617890255.325,-616328064.494,-588208629.552,2.0,488088037965000.0,0.142857371148,141,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-605019148.787,16763157.6386,-605019148.787,-593165806.347,-616872491.227,-615687156.983,-594351140.591,2.0,281003454016000.0,0.142856483352,87,0.142822580645,1.83809210519e-14,0.00291473308774,0.142857142857
720.0,-135.6,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-605497363.563,20514876.126,-605497363.563,-590991155.539,-620003571.587,-618552950.785,-592441776.341,2.0,420860142467000.0,0.142857371148,183,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-401.3,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-647183125.219,16846502.3179,-647183125.219,-635270849.19,-659095401.247,-657904173.644,-636462076.793,2.0,283804640346000.0,0.142857371148,158,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-224.1,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-658158750.928,10805848.3931,-658158750.928,-650517862.253,-665799639.603,-665035550.736,-651281951.12,2.0,116766359496000.0,0.142857371148,175,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-660974952.126,19214909.7731,-660974952.126,-647387959.126,-674561945.127,-673203245.827,-648746658.426,2.0,369212757589000.0,0.142857371148,195,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-675990627.301,58210767.9148,-675990627.301,-634829398.57,-717151856.031,-713035733.158,-638945521.443,2.0,3388493501230000.0,0.0714277977778,8,0.0714516129032,0.0,0.000364545096954,0.0714285714286
720.0,-401.3,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-695740190.186,17417759.9288,-695740190.186,-683423974.027,-708056406.344,-706824784.729,-684655595.643,2.0,303378360936000.0,0.142857371148,220,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-701232527.648,37961842.1843,-701232527.648,-674389451.613,-728075603.683,-725391296.079,-677073759.217,2.0,1441101462020000.0,0.142857371148,133,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-706070690.414,20484478.1204,-706070690.414,-691585977.026,-720555403.802,-719106932.464,-693034448.365,2.0,419613843867000.0,0.142856483352,79,0.142822580645,1.83809210519e-14,0.00291473308774,0.142857142857
720.0,-667.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-706696719.424,1355362.09407,-706696719.424,-705738333.696,-707655105.152,-707559266.579,-705834172.269,2.0,1837006406050.0,0.142857371148,257,0.0714516129032,1.83809210519e-14,0.000729099255972,0.0714285714286
720.0,-489.9,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-718617994.633,2340034.62659,-718617994.633,-716963340.281,-720272648.986,-720107183.551,-717128805.716,2.0,5475762053650.0,0.142857371148,212,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-725312695.337,72537853.8024,-725312695.337,-674020687.021,-776604703.653,-771475502.822,-679149887.852,2.0,5261740234260000.0,0.142857371148,192,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-739672549.798,6429952.3396,-739672549.798,-735125886.896,-744219212.7,-743764546.41,-735580553.186,2.0,41344287089500.0,0.142856483352,96,0.142903225806,0.0,0.00145818944988,0.0714285714286
720.0,-489.9,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-740614173.013,21207117.0688,-740614173.013,-725618476.725,-755609869.302,-754110299.673,-727118046.353,2.0,449741814370000.0,0.142857371148,150,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-751064851.044,2701983.66071,-751064851.044,-749154260.074,-752975442.013,-752784382.916,-749345319.171,2.0,7300715702750.0,0.142856483352,71,0.0714516129032,1.83809210519e-14,0.00145818944988,0.142857142857
720.0,-578.4,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-764300419.495,11588445.9402,-764300419.495,-756106150.787,-772494688.203,-771675261.332,-756925577.658,2.0,134292079309000.0,0.142857371148,204,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-798250637.434,72352348.1129,-798250637.434,-747089801.448,-849411473.419,-844295389.821,-752205885.047,2.0,5234862277440000.0,0.142857371148,167,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-803365906.205,14416411.9564,-803365906.205,-793171963.55,-813559848.859,-812540454.594,-794191357.815,2.0,207832933698000.0,0.142857371148,184,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-816702303.089,8976261.09178,-816702303.089,-810355128.002,-823049478.177,-822414760.668,-810989845.511,2.0,80573263187900.0,0.142857371148,142,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-836781592.114,32503442.3785,-836781592.114,-813798187.596,-859764996.631,-857466656.18,-816096528.048,2.0,1056473766450000.0,0.142856483352,88,0.142822580645,0.0,0.00145736654387,0.0714285714286
720.0,-401.3,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-855131246.379,10991386.1614,-855131246.379,-847359162.69,-862903330.069,-862126121.7,-848136371.059,2.0,120810569748000.0,0.142857371148,221,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-856331107.087,4288331.68623,-856331107.087,-853298798.672,-859363415.502,-859060184.661,-853602029.513,2.0,18389788651100.0,0.142857371148,196,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-667.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-866759903.532,2509841.7443,-866759903.532,-864985177.415,-868534629.649,-868357157.037,-865162650.027,2.0,6299305581430.0,0.142857371148,258,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-871752012.19,19415489.7477,-871752012.19,-858023187.73,-885480836.651,-884107954.205,-859396070.176,2.0,376961242144000.0,0.142857371148,159,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-881509170.264,23513472.6862,-881509170.264,-864882634.278,-898135706.249,-896473052.651,-866545287.877,2.0,552883397765000.0,0.142857371148,176,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-489.9,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-922003472.709,29711049.7835,-922003472.709,-900994587.931,-943012357.487,-940911469.009,-903095476.409,2.0,882746479239000.0,0.142857371148,213,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-934298092.585,32070020.5104,-934298092.585,-911621163.609,-956975021.561,-954707328.663,-913888856.507,2.0,1028486215540000.0,0.142857371148,230,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-945463856.392,32380905.9068,-945463856.392,-922567098.244,-968360614.54,-966070938.725,-924856774.059,2.0,1048523067350000.0,0.142856483352,80,0.142822580645,0.0,0.00145736654387,0.0714285714286
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-963451402.123,33702489.1829,-963451402.123,-939620143.479,-987282660.767,-984899534.903,-942003269.343,2.0,1135857777130000.0,0.142857371148,134,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-489.9,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-963574564.616,8062451.66373,-963574564.616,-957873550.372,-969275578.861,-968705477.436,-958443651.796,2.0,65003126830100.0,0.142857371148,275,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-976718015.882,68903844.6484,-976718015.882,-927995640.081,-1025440391.68,-1020568154.1,-932867877.662,2.0,4747739807320000.0,0.142857371148,168,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-987050642.138,2948378.90988,-987050642.138,-984965823.417,-989135460.858,-988926978.986,-985174305.289,2.0,8692938196200.0,0.142857371148,151,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-989535017.692,9617965.71744,-989535017.692,-982734088.912,-996335946.472,-995655853.594,-983414181.79,2.0,92505264541900.0,0.142857371148,267,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1002727331.5,13357895.4706,-1002727331.5,-993281873.035,-1012172789.97,-1011228244.13,-994226418.882,2.0,178433371404000.0,0.142857371148,205,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-135.6,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1017145586.57,3669464.35987,-1017145586.57,-1014550883.44,-1019740289.7,-1019480819.39,-1014810353.75,2.0,13464968688400.0,0.142857371148,247,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1047601480.83,4735587.71728,-1047601480.83,-1044252914.64,-1050950047.01,-1050615190.39,-1044587771.26,2.0,22425791028100.0,0.142856483352,72,0.0714516129032,0.0,0.00072909472494,0.0714285714286
720.0,-667.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1050553850.04,6606290.26661,-1050553850.04,-1045882497.4,-1055225202.69,-1054758067.42,-1046349632.66,2.0,43643071086700.0,0.142857371148,259,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-401.3,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1051913428.3,10546288.7325,-1051913428.3,-1044456076.02,-1059370780.58,-1058625045.35,-1045201811.25,2.0,111224206029000.0,0.142857371148,222,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-401.3,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1077003320.68,2811811.15383,-1077003320.68,-1075015069.95,-1078991571.42,-1078792746.34,-1075213895.02,2.0,7906281964820.0,0.142857371148,284,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1083463050.91,19452055.6332,-1083463050.91,-1069708370.46,-1097217731.36,-1095842263.31,-1071083838.51,2.0,378382468356000.0,0.142857371148,160,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-667.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1093569261.2,1798178.11633,-1093569261.2,-1092297757.26,-1094840765.14,-1094713614.74,-1092424907.65,2.0,3233444538050.0,0.142857371148,321,0.0714516129032,1.83809210519e-14,0.000729099255972,0.0714285714286
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1095854659.99,24492040.5715,-1095854659.99,-1078536172.02,-1113173147.97,-1111441299.17,-1080268020.82,2.0,599860051355000.0,0.142857371148,256,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1097034544.82,14692801.4434,-1097034544.82,-1086645165.28,-1107423924.35,-1106384986.4,-1087684103.23,2.0,215878414256000.0,0.142857371148,143,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-224.1,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1103548158.18,35589082.4261,-1103548158.18,-1078382876.66,-1128713439.7,-1126196911.55,-1080899404.81,2.0,1266582787930000.0,0.142857371148,239,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1108812886.53,14596437.5947,-1108812886.53,-1098491646.53,-1119134126.54,-1118102002.54,-1099523770.53,2.0,213055990457000.0,0.142857371148,197,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-489.9,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1121409728.17,22206656.4714,-1121409728.17,-1105707250.79,-1137112205.55,-1135541957.81,-1107277498.53,2.0,493135591638000.0,0.142857371148,276,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1141900404.38,35030667.0187,-1141900404.38,-1117129982.19,-1166670826.58,-1164193784.36,-1119607024.41,2.0,1227147631780000.0,0.142857371148,214,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1150480079.33,14885786.527,-1150480079.33,-1139954238.73,-1161005919.93,-1159953335.87,-1141006822.79,2.0,221586640528000.0,0.142857371148,268,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1181301719.93,8253461.10716,-1181301719.93,-1175465641.61,-1187137798.25,-1186554190.41,-1176049249.44,2.0,68119620247500.0,0.142857371148,248,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1189591897.52,20305401.0853,-1189591897.52,-1175233810.72,-1203949984.32,-1202514175.64,-1176669619.4,2.0,412309313234000.0,0.142857371148,231,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1200555584.63,19055305.935,-1200555584.63,-1187081448.58,-1214029720.67,-1212682307.07,-1188428862.19,2.0,363104684277000.0,0.142857371148,135,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1216622150.2,20506421.9636,-1216622150.2,-1202121920.17,-1231122380.23,-1229672357.22,-1203571943.17,2.0,420513341750000.0,0.142857371148,152,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1219652330.57,51980679.0109,-1219652330.57,-1182896439.95,-1256408221.19,-1252732632.13,-1186572029.02,2.0,2701990990430000.0,0.142857371148,206,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1245543837.14,11682786.6244,-1245543837.14,-1237282859.5,-1253804814.79,-1252978717.02,-1238108957.26,2.0,136487503312000.0,0.142857371148,260,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-667.0,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1247489854.47,7495300.13054,-1247489854.47,-1242189876.92,-1252789832.02,-1252259834.27,-1242719874.68,2.0,56179524046900.0,0.142857371148,322,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-401.3,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1248091739.4,23732964.1859,-1248091739.4,-1231309999.48,-1264873479.31,-1263195305.32,-1232988173.47,2.0,563253589052000.0,0.142857371148,285,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1271998436.46,16570050.8663,-1271998436.46,-1260281641.13,-1283715231.79,-1282543552.26,-1261453320.66,2.0,274566585713000.0,0.142857371148,223,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1279083492.97,3020804.14947,-1279083492.97,-1276947461.87,-1281219524.07,-1281005920.96,-1277161064.98,2.0,9125257709460.0,0.142857371148,240,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-489.9,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1297915150.89,25350764.5361,-1297915150.89,-1279989453.38,-1315840848.4,-1314048278.65,-1281782023.13,2.0,642661262563000.0,0.142857371148,277,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1306834346.13,16572345.3816,-1306834346.13,-1295115928.33,-1318552763.93,-1317380922.15,-1296287770.11,2.0,274642631448000.0,0.142857371148,144,0.142822580645,0.0,0.00145737560082,0.0714285714286
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1322656676.94,28359047.7459,-1322656676.94,-1302603801.97,-1342709551.91,-1340704264.41,-1304609089.47,2.0,804235589056000.0,0.142857371148,198,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-312.7,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1336199990.66,5475276.28738,-1336199990.66,-1332328385.67,-1340071595.65,-1339684435.15,-1332715546.17,2.0,29978650423100.0,0.142857371148,294,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1337979853.68,14144398.2578,-1337979853.68,-1327978253.76,-1347981453.61,-1346981293.61,-1328978413.75,2.0,200064002075000.0,0.142857371148,215,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1344559011.14,29238845.0759,-1344559011.14,-1323884025.51,-1365233996.76,-1363166498.2,-1325951524.07,2.0,854910061371000.0,0.142857371148,269,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-489.9,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1354765652.2,953095.440713,-1354765652.2,-1354091711.95,-1355439592.45,-1355372198.42,-1354159105.97,2.0,908390919108.0,0.142857371148,339,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-135.6,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1374054805.34,30461272.2788,-1374054805.34,-1352515433.15,-1395594177.53,-1393440240.31,-1354669370.37,2.0,927889108845000.0,0.142857371148,311,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-578.4,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1377832952.69,2607200.8155,-1377832952.69,-1375989383.32,-1379676522.07,-1379492165.13,-1376173740.25,2.0,6797496092320.0,0.142857371148,331,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1387994459.96,37100967.8191,-1387994459.96,-1361760114.03,-1414228805.9,-1411605371.3,-1364383548.62,2.0,1376481813120000.0,0.142857371148,232,0.142903225806,0.0,0.00145819851194,0.0714285714286
720.0,-667.0,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1407997411.71,10959620.6118,-1407997411.71,-1400247789.66,-1415747033.77,-1414972071.56,-1401022751.86,2.0,120113283954000.0,0.142857371148,323,0.0714516129032,1.83809210519e-14,0.00145819851194,0.142857142857
720.0,-224.1,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1418664308.95,44737136.8508,-1418664308.95,-1387030376.11,-1450298241.78,-1447134848.5,-1390193769.39,2.0,2001411413610000.0,0.142857371148,303,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1609124.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1425065773.15,36056006.3581,-1425065773.15,-1399570326.55,-1450561219.75,-1448011675.09,-1402119871.21,2.0,1300035594500000.0,0.142857371148,136,0.0714516129032,0.0,0.000729099255972,0.0714285714286
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1432470137.54,73354835.4332,-1432470137.54,-1380600435.97,-1484339839.11,-1479152868.95,-1385787406.13,2.0,5380931881430000.0,0.142857371148,207,0.142822580645,1.83809210519e-14,0.00291475120164,0.142857142857
720.0,-401.3,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,3218248.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1443089605.56,29183115.4953,-1443089605.56,-1422454026.69,-1463725184.42,-1461661626.53,-1424517584.58,2.0,851654230010000.0,0.142857371148,286,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-401.3,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,4022810.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1465380631.41,25948815.106,-1465380631.41,-1447032048.29,-1483729214.54,-1481894356.23,-1448866906.6,2.0,673341005405000.0,0.142857371148,348,0.142903225806,1.83809210519e-14,0.00291639702389,0.142857142857
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2413686.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1465567672.98,31699396.0609,-1465567672.98,-1443152815.07,-1487982530.9,-1485741045.1,-1445394300.86,2.0,1004851710630000.0,0.142857371148,224,0.142903225806,0.0,0.00145819851194,0.0714285714286
