smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,253503678.263,550872.094752,253503678.263,253893203.657,253114152.87,253153105.409,253854251.118,2.0,303460064776.0,0.00137388660449,1.21719856843e-13,0.111112744118,0.111290322581,282,0.111103979461
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,247277659.129,2556677.15536,247277659.129,249085502.883,245469815.375,245650599.75,248904718.507,2.0,6536598076720.0,0.00137420346952,1.21719856843e-13,0.11110627741,0.111290322581,413,0.111136071887
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,244431942.779,405110.155156,244431942.779,244718398.917,244145486.641,244174132.255,244689753.303,2.0,164114237811.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,342,0.111136071887
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,241565174.922,1745015.13078,241565174.922,242799086.954,240331262.889,240454654.093,242675695.751,2.0,3045077806640.0,0.000686943302245,1.21719856843e-13,0.111112744118,0.0556451612903,271,0.111103979461
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,232355336.591,3512447.13529,232355336.591,234839011.779,229871661.403,230120028.922,234590644.26,2.0,12337284878200.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,445,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,227201249.096,2534634.90579,227201249.096,228993506.626,225408991.567,225588217.319,228814280.873,2.0,6424374105650.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,331,0.111136071887
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,224784980.915,39591.6905365,224784980.915,224812976.467,224756985.362,224759784.917,224810176.912,2.0,1567501959.54,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,374,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,224314135.322,5168823.06315,224314135.322,227969045.161,220659225.483,221024716.467,227603554.177,2.0,26716731858100.0,0.000687065379015,1.21719856843e-13,0.0555501992922,0.111290322581,403,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,223732347.659,77248.4457698,223732347.659,223786970.559,223677724.759,223683187.049,223781508.269,2.0,5967322373.85,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,434,0.111136071887
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,218696997.293,448.397436988,218696997.293,218697314.358,218696680.228,218696711.935,218697282.651,2.0,201060.261497,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,363,0.111136071887
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,215533977.258,1722819.51368,215533977.258,216752194.619,214315759.897,214437581.633,216630372.883,2.0,2968107076710.0,0.000686939667721,1.21719856843e-13,0.0555560781178,0.111290322581,292,0.111103979461
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,208525377.165,,208525377.165,208525377.165,208525377.165,208525377.165,208525377.165,1.0,,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,423,0.111136071887
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,207589100.191,1890624.59638,207589100.191,208925973.663,206252226.718,206385914.065,208792286.316,2.0,3574461364450.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,352,0.111136071887
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,202023665.669,1207079.60741,202023665.669,202877199.845,201170131.493,201255484.911,202791846.428,2.0,1457041178620.0,0.000686943302245,1.21719856843e-13,0.111112744118,0.0556451612903,281,0.111103979461
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,189759643.024,738851.646138,189759643.024,190282090.034,189237196.015,189289440.716,190229845.333,2.0,545901755001.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,455,0.111136071887
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,188347744.81,342374.560041,188347744.81,188589840.183,188105649.437,188129858.974,188565630.646,2.0,117220339363.0,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,384,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,186359419.809,1935813.13778,186359419.809,187728246.406,184990593.212,185127475.872,187591363.746,2.0,3747372504410.0,0.00137420346952,1.21719856843e-13,0.11110627741,0.111290322581,412,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,185469271.062,692832.131787,185469271.062,185959177.36,184979364.763,185028355.393,185910186.73,2.0,480016362837.0,0.000687138090502,1.21719856843e-13,0.111112156236,0.0556451612903,341,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,183764928.165,1088415.26816,183764928.165,184534553.981,182995302.348,183072264.929,184457591.4,2.0,1184647795960.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,444,0.111136071887
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,180255604.905,2141473.98678,180255604.905,181769855.683,178741354.127,178892779.205,181618430.605,2.0,4585910836060.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,373,0.111136071887
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,169537664.204,553659.283715,169537664.204,169929160.438,169146167.97,169185317.593,169890010.814,2.0,306538602443.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,362,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,167092935.245,299707.695273,167092935.245,167304860.589,166881009.902,166902202.436,167283668.055,2.0,89824702605.7,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,433,0.111136071887
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,161663897.47,2356296.63341,161663897.47,163330050.798,159997744.142,160164359.475,163163435.465,2.0,5552133824640.0,0.00034346983386,1.21719856843e-13,0.0555560781178,0.0556451612903,291,0.111103979461
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,151835415.183,1637896.00162,151835415.183,152993582.552,150677247.813,150793064.55,152877765.815,2.0,2682703312120.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,465,0.111136071887
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,147964923.317,978243.639899,147964923.317,148656646.028,147273200.605,147342372.876,148587473.757,2.0,956960619003.0,0.000682158828976,1.21719856843e-13,0.0555560781178,0.110483870968,394,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,145975420.379,1753017.39135,145975420.379,147214990.864,144735849.894,144859806.943,147091033.816,2.0,3073069974370.0,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,454,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,145800107.886,1258646.94464,145800107.886,146690105.675,144910110.096,144999109.875,146601105.896,2.0,1584192131250.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,422,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,144496519.721,4075613.05987,144496519.721,147378413.354,141614626.089,141902815.453,147090223.99,2.0,16610621813800.0,0.000687065379015,1.21719856843e-13,0.0555501992922,0.111290322581,402,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,144166897.085,628413.825089,144166897.085,144611252.762,143722541.408,143766976.976,144566817.195,2.0,394903935563.0,0.000687138090502,1.21719856843e-13,0.111112156236,0.0556451612903,351,0.111136071887
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,142285554.074,2772592.51761,142285554.074,144246073.045,140325035.103,140521087.0,144050021.148,2.0,7687269268700.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,383,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,128954045.099,630818.112153,128954045.099,129400100.864,128507989.334,128552594.911,129355495.287,2.0,397931490620.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,443,0.111136071887
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,125188195.416,1195233.96634,125188195.416,126033353.459,124343037.374,124427553.178,125948837.655,2.0,1428584234290.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,372,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,122980915.642,3260766.71592,122980915.642,125286625.899,120675205.386,120905776.411,125056054.874,2.0,10632599575600.0,0.000687101734759,1.21719856843e-13,0.11110627741,0.0556451612903,411,0.111136071887
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,113739662.238,110190.779144,113739662.238,113817578.885,113661745.591,113669537.256,113809787.22,2.0,12142007808.4,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,475,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,111084783.971,423238.101845,111084783.971,111384058.503,110785509.439,110815436.892,111354131.05,2.0,179130490853.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,432,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,107867091.02,312380.852076,107867091.02,108087977.638,107646204.401,107668293.063,108065888.977,2.0,97581796743.8,0.00136431765795,1.21719856843e-13,0.111112156236,0.110483870968,464,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,107079218.012,94436.6702111,107079218.012,107145994.822,107012441.202,107019118.883,107139317.141,2.0,8918284680.56,0.000687138090502,1.21719856843e-13,0.111112156236,0.0556451612903,361,0.111136071887
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,101391972.585,2445940.59061,101391972.585,103121513.763,99662431.4073,99835385.5251,102948559.646,2.0,5982625372770.0,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,393,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,92100001.071,2674226.85958,92100001.071,93990965.0178,90209037.1241,90398133.5188,93801868.6231,2.0,7151489296480.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,453,0.111136071887
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,88652445.9329,1734998.81915,88652445.9329,89879275.3633,87425616.5026,87548299.4456,89756592.4203,2.0,3010220902460.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,382,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,86389360.0638,3157052.30106,86389360.0638,88621733.1545,84156986.9732,84380224.2823,88398495.8454,2.0,9966979231620.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,421,0.111136071887
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,76414660.2798,4104660.29392,76414660.2798,79317093.4081,73512227.1515,73802470.4643,79026850.0953,2.0,16848236128500.0,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,485,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,70246355.539,32981.0458967,70246355.539,70269676.6602,70223034.4178,70225366.5299,70267344.5481,2.0,1087749388.44,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,442,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,69338163.6005,1914491.27062,69338163.6005,70691913.3605,67984413.8406,68119788.8166,70556538.3845,2.0,3665276825270.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,371,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,66818031.013,1340608.31268,66818031.013,67765984.2418,65870077.7842,65964873.107,67671188.9189,2.0,1797230648020.0,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,474,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,64054636.5395,1785141.83082,64054636.5395,65316922.4335,62792350.6456,62918579.235,65190693.8441,2.0,3186731356140.0,0.000343532689508,1.21719856843e-13,0.0555501992922,0.0556451612903,401,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,50959231.5619,631447.464689,50959231.5619,51405732.3462,50512730.7777,50557380.8561,51361082.2677,2.0,398725900663.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,463,0.111136071887
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,49304597.5147,84919.7681164,49304597.5147,49364644.8586,49244550.1708,49250554.9052,49358640.1242,2.0,7211367016.95,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,392,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,48054445.6676,970579.598804,48054445.6676,48740749.0836,47368142.2517,47436772.5933,48672118.742,2.0,942024757615.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,431,0.111136071887
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,36892430.7521,244717.227927,36892430.7521,37065471.9634,36719389.5407,36736693.6619,37048167.8423,2.0,59886521644.4,0.000682158828976,1.21719856843e-13,0.0555560781178,0.110483870968,495,0.111136071887
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,36432411.4764,2755056.78256,36432411.4764,38380530.8099,34484292.1429,34679104.0763,38185718.8766,2.0,7590337875140.0,0.000686866977231,1.21719856843e-13,0.0555501992922,0.111290322581,503,0.111103979461
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,34044824.9805,243233.5573,34044824.9805,34216817.0783,33872832.8827,33890032.0925,34199617.8685,2.0,59162563396.6,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,452,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,29656377.9428,452492.180751,29656377.9428,29976338.2322,29336417.6533,29368413.6823,29944342.2033,2.0,204749173640.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,381,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,28582206.585,151181.355264,28582206.585,28689107.9465,28475305.2235,28485995.3596,28678417.8103,2.0,22855802179.6,0.00136432487641,1.21719856843e-13,0.111112744118,0.110483870968,484,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,14726926.0566,2881332.82282,14726926.0566,16764336.0344,12689516.0787,12893257.0765,16560595.0367,2.0,8302078835840.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,473,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,7937977.61703,1342989.9514,7937977.61703,8887614.91873,6988340.31533,7083304.0455,8792651.18856,2.0,1803622009570.0,0.000687138090502,1.21719856843e-13,0.111112156236,0.0556451612903,441,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-7475434.56644,720992.279293,-7475434.56644,-6965616.03657,-7985253.09631,-7934271.24333,-7016597.88956,2.0,519829866800.0,0.000682158828976,1.21719856843e-13,0.0555560781178,0.110483870968,494,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-9183047.20139,1911831.4192,-9183047.20139,-7831178.24038,-10534916.1624,-10399729.2663,-7966365.13648,2.0,3655099375450.0,0.001374276181,1.21719856843e-13,0.111112156236,0.111290322581,462,0.111136071887
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-10396293.1423,1012447.28878,-10396293.1423,-9680384.79879,-11112201.4858,-11040610.6514,-9751975.63314,2.0,1025049512550.0,0.000343569045251,1.21719856843e-13,0.0555560781178,0.0556451612903,391,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-27622158.6486,1249192.87821,-27622158.6486,-26738845.8934,-28505471.4038,-28417140.1283,-26827177.1689,2.0,1560482846970.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,483,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-35755378.117,331389.974786,-35755378.117,-35521050.0186,-35989706.2154,-35966273.4055,-35544482.8284,2.0,109819315389.0,0.000687138090502,1.21719856843e-13,0.111112156236,0.0556451612903,451,0.111136071887
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-44068999.7937,5030347.66339,-44068999.7937,-40512006.8491,-47625992.7382,-47270293.4437,-40867706.1436,2.0,25304397614600.0,0.000686866977231,1.21719856843e-13,0.0555501992922,0.111290322581,502,0.111103979461
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-49370761.5269,869536.884767,-49370761.5269,-48755906.0992,-49985616.9546,-49924131.4118,-48817391.642,2.0,756094393970.0,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,472,0.111136071887
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67868195.4921,353426.387038,-67868195.4921,-67618285.2972,-68118105.687,-68093114.6675,-67643276.3167,2.0,124910211055.0,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,493,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-75593731.2094,263544.629664,-75593731.2094,-75407377.0146,-75780085.4042,-75761449.9847,-75426012.4341,2.0,69455771824.5,0.000687138090502,1.21719856843e-13,0.111112156236,0.0556451612903,461,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-85384070.6657,34729.2045719,-85384070.6657,-85359513.4096,-85408627.9217,-85406172.1961,-85361969.1352,2.0,1206117650.2,0.00137428345215,1.21719856843e-13,0.111112744118,0.111290322581,482,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-112012059.299,3625649.72641,-112012059.299,-109448337.791,-114575780.806,-114319408.656,-109704709.942,2.0,13145335938600.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,471,0.111136071887
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-127384999.69,1907176.89786,-127384999.69,-126036421.973,-128733577.407,-128598719.636,-126171279.744,2.0,3637323719730.0,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,492,0.111136071887
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-127492441.061,2109060.18873,-127492441.061,-126001110.299,-128983771.822,-128834638.746,-126150243.375,2.0,4448134879690.0,0.000343433488615,1.21719856843e-13,0.0555501992922,0.0556451612903,501,0.111103979461
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-151861625.779,3797335.97032,-151861625.779,-149176503.763,-154546747.794,-154278235.592,-149445015.965,2.0,14419760471500.0,0.000687141726076,1.21719856843e-13,0.111112744118,0.0556451612903,481,0.111136071887
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-193090265.935,3201675.24526,-193090265.935,-190826339.658,-195354192.212,-195127799.584,-191052732.286,2.0,10250724376100.0,0.000343569045251,1.21719856843e-13,0.0555560781178,0.0556451612903,491,0.111136071887
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-143370014551.0,211.108663018,-143370014551.0,-143370014402.0,-143370014701.0,-143370014686.0,-143370014417.0,2.0,44566.8676014,0.000171716744308,1.21719856843e-13,0.0555501992922,0.0556451612903,1,0.0555519897304
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-326043971961.0,872506.97376,-326043971961.0,-326043355006.0,-326044588917.0,-326044527221.0,-326043416701.0,2.0,761268419260.0,0.000686866977231,1.21719856843e-13,0.0555501992922,0.111290322581,102,0.111103979461
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-508716081436.0,32615.4263047,-508716081436.0,-508716058373.0,-508716104498.0,-508716102192.0,-508716060679.0,2.0,1063766033.04,0.000686866977231,1.21719856843e-13,0.0555501992922,0.111290322581,203,0.111103979461
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-691387127608.0,2385447.9786,-691387127608.0,-691385440841.0,-691388814374.0,-691388645698.0,-691385609518.0,2.0,5690362058590.0,0.000682086644385,1.21719856843e-13,0.0555501992922,0.110483870968,304,0.111136071887
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-85065179860500.0,221641.239495,-85065179860500.0,-85065179703800.0,-85065180017300.0,-85065180001600.0,-85065179719500.0,2.0,49124839044.9,0.000682158828976,1.21719856843e-13,0.0555560781178,0.110483870968,395,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-85186377632200.0,475936.791679,-85186377632200.0,-85186377295600.0,-85186377968700.0,-85186377935000.0,-85186377329300.0,2.0,226515829674.0,0.000687138090502,1.21719856843e-13,0.0555560781178,0.111290322581,496,0.111136071887
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-86061846934900.0,389425.204865,-86061846934900.0,-86061846659500.0,-86061847210200.0,-86061847182700.0,-86061846687000.0,2.0,151651990184.0,0.00034346983386,1.21719856843e-13,0.0555560781178,0.111290322581,92,0.0555519897304
