npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,prefix
522.0,-522.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-326022712.137,99339.6442623,-326022712.137,-325952468.401,-326092955.874,-326085931.5,-325959492.775,2.0,9868364922.16,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,78
522.0,-522.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-329494728.611,62269.2734354,-329494728.611,-329450697.585,-329538759.636,-329534356.534,-329455100.688,2.0,3877462414.18,0.00391737297911,0.24999086758,1.0563053673200001e-12,0.125333333333,0.125027109087,26
522.0,-522.0,-3611.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-330323473.79,1084073.05517,-330323473.79,-329556918.381,-331090029.198,-331013373.657,-329633573.922,2.0,1175214388950.0,0.00195798014608,0.12500456621,1.0563053673200001e-12,0.125333333333,0.124972890913,105
522.0,-522.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-339391788.401,126258.651216,-339391788.401,-339302510.053,-339481066.75,-339472138.915,-339311437.888,2.0,15941247006.9,0.00391680974125,0.12500456621,1.0563053673200001e-12,0.125333333333,0.25,104
522.0,-522.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-349799605.199,378388.056369,-349799605.199,-349532044.438,-350067165.959,-350040409.883,-349558800.514,2.0,143177521203.0,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,77
522.0,-522.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-354633685.879,1704995.48992,-354633685.879,-353428072.006,-355839299.752,-355718738.365,-353548633.394,2.0,2907009620660.0,0.00391680974125,0.12500456621,1.0563053673200001e-12,0.125333333333,0.25,103
522.0,-522.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-356777683.58,71920.6325062,-356777683.58,-356726828.013,-356828539.147,-356823453.591,-356731913.57,2.0,5172577380.1,0.00391765919034,0.25000913242,1.0563053673200001e-12,0.125333333333,0.125027109087,51
522.0,-522.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-377802447.533,3071.29868983,-377802447.533,-377800275.797,-377804619.269,-377804402.095,-377800492.97,2.0,9432875.64212,0.00391680974125,0.12500456621,1.0563053673200001e-12,0.125333333333,0.25,102
522.0,-522.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-384068959.342,66947.9630414,-384068959.342,-384021619.984,-384116298.701,-384111564.765,-384026353.919,2.0,4482029755.4,0.00391765919034,0.25000913242,1.0563053673200001e-12,0.125333333333,0.125027109087,76
522.0,-522.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-411609648.119,45557.3093122,-411609648.119,-411577434.237,-411641862.002,-411638640.613,-411580655.625,2.0,2075468431.77,0.00195882959517,0.12500456621,1.0563053673200001e-12,0.125333333333,0.125027109087,101
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-104650245286000.0,49627.8695929,-104650245286000.0,-104650245251000.0,-104650245321000.0,-104650245318000.0,-104650245254000.0,2.0,2462925440.33,0.00391765919034,0.12500456621,1.0563053673200001e-12,0.250666666667,0.125027109087,106
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-106087958887000.0,175583.076953,-106087958887000.0,-106087958762000.0,-106087959011000.0,-106087958998000.0,-106087958775000.0,2.0,30829416912.3,0.00783531838067,0.25000913242,1.0563053673200001e-12,0.250666666667,0.125027109087,81
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-107525672464000.0,261736.260066,-107525672464000.0,-107525672279000.0,-107525672649000.0,-107525672631000.0,-107525672298000.0,2.0,68505869833.3,0.00783531838067,0.25000913242,1.0563053673200001e-12,0.250666666667,0.125027109087,56
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-107637945287000.0,3185.06305898,-107637945287000.0,-107637945285000.0,-107637945289000.0,-107637945289000.0,-107637945285000.0,2.0,10144626.6897,0.00779195129376,0.12500456621,1.0563053673200001e-12,0.249333333333,0.25,112
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-108963385882000.0,255508.063537,-108963385882000.0,-108963385702000.0,-108963386063000.0,-108963386045000.0,-108963385720000.0,2.0,65284370532.5,0.00783474595823,0.24999086758,1.0563053673200001e-12,0.250666666667,0.125027109087,31
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-109075658741000.0,222981.958146,-109075658741000.0,-109075658583000.0,-109075658898000.0,-109075658883000.0,-109075658599000.0,2.0,49720953658.8,0.0155839025875,0.25000913242,1.0563053673200001e-12,0.249333333333,0.25,87
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-109343256919000.0,290448.706566,-109343256919000.0,-109343256714000.0,-109343257125000.0,-109343257104000.0,-109343256735000.0,2.0,84360451146.1,0.00779195129376,0.12500456621,1.0563053673200001e-12,0.249333333333,0.25,118
522.0,-428.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110400888982000.0,482171.009664,-110400888982000.0,-110400888641000.0,-110400889322000.0,-110400889288000.0,-110400888675000.0,2.0,232488882560.0,0.00391708676789,0.12498630137,1.0563053673200001e-12,0.250666666667,0.125027109087,6
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110513371992000.0,144808.419816,-110513371992000.0,-110513371890000.0,-110513372094000.0,-110513372084000.0,-110513371900000.0,2.0,20969478449.7,0.0155839025875,0.25000913242,1.0563053673200001e-12,0.249333333333,0.25,62
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-110780968879000.0,82007.4602491,-110780968879000.0,-110780968821000.0,-110780968937000.0,-110780968932000.0,-110780968827000.0,2.0,6725223536.5,0.0155839025875,0.25000913242,1.0563053673200001e-12,0.249333333333,0.25,93
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-111951085688000.0,40757.8005957,-111951085688000.0,-111951085659000.0,-111951085717000.0,-111951085714000.0,-111951085662000.0,2.0,1661198309.4,0.0155827640791,0.24999086758,1.0563053673200001e-12,0.249333333333,0.25,37
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-112218683529000.0,7474.33964801,-112218683529000.0,-112218683524000.0,-112218683535000.0,-112218683534000.0,-112218683525000.0,2.0,55865753.1738,0.0155839025875,0.25000913242,1.0563053673200001e-12,0.249333333333,0.25,68
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-112330943225000.0,386569.730906,-112330943225000.0,-112330942952000.0,-112330943498000.0,-112330943471000.0,-112330942979000.0,2.0,149436156853.0,0.00391680974125,0.12500456621,1.0563053673200001e-12,0.125333333333,0.25,124
522.0,-334.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113388588933000.0,676751.361031,-113388588933000.0,-113388588454000.0,-113388589411000.0,-113388589363000.0,-113388588502000.0,2.0,457992404658.0,0.00779081278539,0.12498630137,1.0563053673200001e-12,0.249333333333,0.25,12
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113656396849000.0,221316.125055,-113656396849000.0,-113656396692000.0,-113656397005000.0,-113656396990000.0,-113656396708000.0,2.0,48980827209.5,0.0155827640791,0.24999086758,1.0563053673200001e-12,0.249333333333,0.25,43
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-113768656387000.0,466091.279926,-113768656387000.0,-113768656057000.0,-113768656716000.0,-113768656683000.0,-113768656090000.0,2.0,217241081223.0,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,99
522.0,-241.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115093899689000.0,852770.490849,-115093899689000.0,-115093899086000.0,-115093900292000.0,-115093900232000.0,-115093899146000.0,2.0,727217510063.0,0.00779081278539,0.12498630137,1.0563053673200001e-12,0.249333333333,0.25,18
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-115206369676000.0,2437454.51613,-115206369676000.0,-115206367952000.0,-115206371399000.0,-115206371227000.0,-115206368124000.0,2.0,5941184518190.0,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,74
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-116644082199000.0,53348.3119221,-116644082199000.0,-116644082161000.0,-116644082237000.0,-116644082233000.0,-116644082165000.0,2.0,2846042384.94,0.00783304718417,0.24999086758,1.0563053673200001e-12,0.125333333333,0.25,49
522.0,-147.0,-5916.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-118081587084000.0,648668.593119,-118081587084000.0,-118081586625000.0,-118081587543000.0,-118081587497000.0,-118081586671000.0,2.0,420770943700.0,0.00391623744292,0.12498630137,1.0563053673200001e-12,0.125333333333,0.25,24
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-230189867754000.0,135531.554498,-230189867754000.0,-230189867659000.0,-230189867850000.0,-230189867841000.0,-230189867668000.0,2.0,18368802264.5,0.00389682057762,0.12500456621,1.0563053673200001e-12,0.249333333333,0.125027109087,111
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-231627581827000.0,377012.608234,-231627581827000.0,-231627581560000.0,-231627582093000.0,-231627582067000.0,-231627581587000.0,2.0,142138506767.0,0.00779364115524,0.25000913242,1.0563053673200001e-12,0.249333333333,0.125027109087,86
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-231842039538000.0,185836.169474,-231842039538000.0,-231842039406000.0,-231842039669000.0,-231842039656000.0,-231842039419000.0,2.0,34535081884.9,0.00779195129376,0.12500456621,1.0563053673200001e-12,0.249333333333,0.25,117
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-233065294999000.0,363614.768789,-233065294999000.0,-233065294741000.0,-233065295256000.0,-233065295230000.0,-233065294767000.0,2.0,132215700081.0,0.00779364115524,0.25000913242,1.0563053673200001e-12,0.249333333333,0.125027109087,61
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-233279750895000.0,427054.046905,-233279750895000.0,-233279750593000.0,-233279751197000.0,-233279751167000.0,-233279750623000.0,2.0,182375158978.0,0.0155839025875,0.25000913242,1.0563053673200001e-12,0.249333333333,0.25,92
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-234503008373000.0,187172.269834,-234503008373000.0,-234503008241000.0,-234503008505000.0,-234503008492000.0,-234503008254000.0,2.0,35033458595.0,0.0077930717776,0.24999086758,1.0563053673200001e-12,0.249333333333,0.125027109087,36
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-234717466168000.0,1199206.94008,-234717466168000.0,-234717465320000.0,-234717467016000.0,-234717466932000.0,-234717465405000.0,2.0,1438097285130.0,0.0155839025875,0.25000913242,1.0563053673200001e-12,0.249333333333,0.25,67
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-234882874876000.0,1126741.31132,-234882874876000.0,-234882874080000.0,-234882875673000.0,-234882875594000.0,-234882874159000.0,2.0,1269545982630.0,0.00391680974125,0.12500456621,1.0563053673200001e-12,0.125333333333,0.25,123
522.0,-334.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-235940512106000.0,201705.369217,-235940512106000.0,-235940511963000.0,-235940512248000.0,-235940512234000.0,-235940511977000.0,2.0,40685055970.9,0.00389625119998,0.12498630137,1.0563053673200001e-12,0.249333333333,0.125027109087,11
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-236155179918000.0,111166.091129,-236155179918000.0,-236155179839000.0,-236155179996000.0,-236155179988000.0,-236155179847000.0,2.0,12357899816.8,0.0155827640791,0.24999086758,1.0563053673200001e-12,0.249333333333,0.25,42
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-236320589137000.0,1996889.50374,-236320589137000.0,-236320587725000.0,-236320590549000.0,-236320590408000.0,-236320587866000.0,2.0,3987567690150.0,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,98
522.0,-241.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237592682973000.0,13146.1094312,-237592682973000.0,-237592682964000.0,-237592682982000.0,-237592682981000.0,-237592682964000.0,2.0,172820193.177,0.00779081278539,0.12498630137,1.0563053673200001e-12,0.249333333333,0.25,17
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-237758302221000.0,404747.523804,-237758302221000.0,-237758301935000.0,-237758302507000.0,-237758302479000.0,-237758301964000.0,2.0,163820558025.0,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,73
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-239196016536000.0,661709.244203,-239196016536000.0,-239196016068000.0,-239196017004000.0,-239196016957000.0,-239196016115000.0,2.0,437859123864.0,0.00783304718417,0.24999086758,1.0563053673200001e-12,0.125333333333,0.25,48
522.0,-147.0,-8222.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-240633518877000.0,594125.723727,-240633518877000.0,-240633518457000.0,-240633519297000.0,-240633519255000.0,-240633518499000.0,2.0,352985375595.0,0.00391623744292,0.12498630137,1.0563053673200001e-12,0.125333333333,0.25,23
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-354393961151000.0,41391.1583494,-354393961151000.0,-354393961121000.0,-354393961180000.0,-354393961177000.0,-354393961124000.0,2.0,1713227989.5,0.00389682057762,0.12500456621,1.0563053673200001e-12,0.249333333333,0.125027109087,116
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-355831674822000.0,130801.186908,-355831674822000.0,-355831674730000.0,-355831674915000.0,-355831674905000.0,-355831674739000.0,2.0,17108950496.6,0.00779364115524,0.25000913242,1.0563053673200001e-12,0.249333333333,0.125027109087,91
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-357269388161000.0,286581.318609,-357269388161000.0,-357269387959000.0,-357269388364000.0,-357269388344000.0,-357269387979000.0,2.0,82128852175.8,0.00779364115524,0.25000913242,1.0563053673200001e-12,0.249333333333,0.125027109087,66
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-357381657555000.0,1151374.10524,-357381657555000.0,-357381656741000.0,-357381658369000.0,-357381658288000.0,-357381656822000.0,2.0,1325662330220.0,0.00391680974125,0.12500456621,1.0563053673200001e-12,0.125333333333,0.25,122
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-358707102007000.0,383916.68836,-358707102007000.0,-358707101736000.0,-358707102279000.0,-358707102252000.0,-358707101763000.0,2.0,147392023601.0,0.0077930717776,0.24999086758,1.0563053673200001e-12,0.249333333333,0.125027109087,41
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-358819371985000.0,780337.632068,-358819371985000.0,-358819371433000.0,-358819372536000.0,-358819372481000.0,-358819371488000.0,2.0,608926820021.0,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,97
522.0,-241.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360144606194000.0,19275.421496,-360144606194000.0,-360144606180000.0,-360144606208000.0,-360144606206000.0,-360144606182000.0,2.0,371541873.848,0.00389625119998,0.12498630137,1.0563053673200001e-12,0.249333333333,0.125027109087,16
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-360257084222000.0,44734.6243759,-360257084222000.0,-360257084190000.0,-360257084253000.0,-360257084250000.0,-360257084193000.0,2.0,2001186618.05,0.0078336194825,0.25000913242,1.0563053673200001e-12,0.125333333333,0.25,72
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-361694799220000.0,157851.556822,-361694799220000.0,-361694799108000.0,-361694799332000.0,-361694799320000.0,-361694799120000.0,2.0,24917113991.3,0.00783304718417,0.24999086758,1.0563053673200001e-12,0.125333333333,0.25,47
522.0,-147.0,-10527.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-363132301582000.0,1987153.72612,-363132301582000.0,-363132300177000.0,-363132302987000.0,-363132302847000.0,-363132300318000.0,2.0,3948779931240.0,0.00391623744292,0.12498630137,1.0563053673200001e-12,0.125333333333,0.25,22
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,273760.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-479933581103000.0,1245247.30342,-479933581103000.0,-479933580222000.0,-479933581983000.0,-479933581895000.0,-479933580310000.0,2.0,1550640846670.0,0.00195882959517,0.12500456621,1.0563053673200001e-12,0.125333333333,0.125027109087,121
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,205320.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-481371294287000.0,461138.007972,-481371294287000.0,-481371293961000.0,-481371294613000.0,-481371294580000.0,-481371293993000.0,2.0,212648262397.0,0.00391765919034,0.25000913242,1.0563053673200001e-12,0.125333333333,0.125027109087,96
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,136880.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-482809007968000.0,1333478.01045,-482809007968000.0,-482809007025000.0,-482809008911000.0,-482809008816000.0,-482809007119000.0,2.0,1778163604340.0,0.00391765919034,0.25000913242,1.0563053673200001e-12,0.125333333333,0.125027109087,71
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,68440.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-484246721198000.0,295633.346069,-484246721198000.0,-484246720989000.0,-484246721407000.0,-484246721386000.0,-484246721010000.0,2.0,87399075307.7,0.00391737297911,0.24999086758,1.0563053673200001e-12,0.125333333333,0.125027109087,46
522.0,-147.0,-12833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,-485684225135000.0,683565.91481,-485684225135000.0,-485684224652000.0,-485684225618000.0,-485684225570000.0,-485684224700000.0,2.0,467262359890.0,0.00195854338395,0.12498630137,1.0563053673200001e-12,0.125333333333,0.125027109087,21
