smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2371137415.19,6101538.09559,-2373353325.59,-2362240662.84,-2375602346.74,-2375441776.3,-2363730779.52,4.0,37228767132000.0,1.7334191682000001e-13,111,0.124990974078,0.250003306843,0.125226860254,0.00391310857042
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2374566343.04,4552068.45423,-2374160656.78,-2370184271.29,-2379759787.31,-2379339655.19,-2370360991.66,4.0,20721327212000.0,1.7334191682000001e-13,101,0.124990974078,0.124994709051,0.125226860254,0.00195644559034
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2412268320.92,1831213.75827,-2412239951.77,-2410283076.75,-2414310303.39,-2414147770.14,-2410428588.52,4.0,3353343828470.0,1.7334191682000001e-13,116,0.124990974078,0.250003306843,0.125226860254,0.00391310857042
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2442380566.26,8403107.61437,-2442232325.23,-2433062636.07,-2451994978.5,-2451135547.04,-2433833122.91,4.0,70612217578600.0,1.7334191682000001e-13,121,0.124990974078,0.125001984106,0.125226860254,0.00195655946116
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-136830739399.0,690.191517048,-136830739218.0,-136830738790.0,-136830740372.0,-136830740221.0,-136830738831.0,4.0,476364.330205,1.7334191682000001e-13,1,0.124990974078,0.124994709051,0.125226860254,0.00195644559034
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-487084186549.0,1033413.03896,-487084299154.0,-487083010830.0,-487085137057.0,-487085111585.0,-487083103865.0,4.0,1067942509100.0,1.7334191682000001e-13,27,0.250018051845,0.124994709051,0.249546279492,0.00779855422245
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-27260539226400.0,2004848.58192,-27260539918600.0,-27260536304700.0,-27260540763700.0,-27260540684400.0,-27260536799300.0,4.0,4019417836420.0,1.7334191682000001e-13,48,0.250018051845,0.125001984106,0.249546279492,0.00779900812097
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-27551862736000.0,3642360.58767,-27551862155700.0,-27551859377500.0,-27551867255000.0,-27551866779100.0,-27551859505200.0,4.0,13266790650600.0,1.7334191682000001e-13,74,0.250018051845,0.125001984106,0.250453720508,0.0078273681505
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-27902102268100.0,8355088.82447,-27902103364600.0,-27902092450600.0,-27902109892500.0,-27902109681800.0,-27902093319200.0,4.0,69807509264700.0,1.7334191682000001e-13,100,0.249981948155,0.125001984106,0.125226860254,0.00391311892231
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-28390871046100.0,1047967.1838,-28390870826300.0,-28390870031000.0,-28390872500900.0,-28390872273700.0,-28390870126300.0,4.0,1098235218320.0,1.7334191682000001e-13,22,0.124990974078,0.125001984106,0.249546279492,0.0038989409552
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-71278001493300.0,1550307.16902,-71278001273800.0,-71277999858100.0,-71278003567600.0,-71278003262900.0,-71278000031100.0,4.0,2403452318320.0,1.7334191682000001e-13,43,0.250018051845,0.250003306843,0.249546279492,0.0155979749784
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-71569331264200.0,5292679.4216,-71569333234700.0,-71569323581300.0,-71569335006200.0,-71569334931500.0,-71569324838300.0,4.0,28012455459800.0,1.7334191682000001e-13,69,0.250018051845,0.250003306843,0.250453720508,0.0156546948874
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-71919569582300.0,776270.743972,-71919569555100.0,-71919568790400.0,-71919570428400.0,-71919570369600.0,-71919568832900.0,4.0,602596267947.0,1.7334191682000001e-13,95,0.249981948155,0.250003306843,0.125226860254,0.00782621714084
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-72408339651000.0,1376823.28477,-72408339681400.0,-72408337967100.0,-72408341274100.0,-72408341084400.0,-72408338175000.0,4.0,1895642357490.0,1.7334191682000001e-13,17,0.124990974078,0.250003306843,0.249546279492,0.00779786128164
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-115295237976000.0,4050548.33346,-115295238050000.0,-115295234310000.0,-115295241492000.0,-115295241489000.0,-115295234358000.0,4.0,16406941801700.0,1.7334191682000001e-13,38,0.250018051845,0.250003306843,0.249546279492,0.0155979749784
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-115586567242000.0,4196202.37312,-115586567769000.0,-115586561890000.0,-115586571541000.0,-115586571216000.0,-115586562531000.0,4.0,17608114356200.0,1.7334191682000001e-13,64,0.250018051845,0.250003306843,0.250453720508,0.0156546948874
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-115936807983000.0,7224561.79965,-115936809254000.0,-115936798202000.0,-115936815220000.0,-115936814570000.0,-115936799615000.0,4.0,52194293197000.0,1.7334191682000001e-13,90,0.249981948155,0.250003306843,0.125226860254,0.00782621714084
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-116425573063000.0,568589.571582,-116425573172000.0,-116425572283000.0,-116425573625000.0,-116425573573000.0,-116425572401000.0,4.0,323294100912.0,1.7334191682000001e-13,12,0.124990974078,0.250003306843,0.249546279492,0.00779786128164
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-159312707050000.0,2282116.8545,-159312708025000.0,-159312703645000.0,-159312708505000.0,-159312708445000.0,-159312704290000.0,4.0,5208057337590.0,1.7334191682000001e-13,33,0.250018051845,0.249996693157,0.249546279492,0.0155975623434
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-159604036710000.0,5152288.81886,-159604036558000.0,-159604030676000.0,-159604043046000.0,-159604042257000.0,-159604031373000.0,4.0,26546080072900.0,1.7334191682000001e-13,59,0.250018051845,0.249996693157,0.250453720508,0.0156542807519
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-159954275877000.0,6094740.16503,-159954275278000.0,-159954269262000.0,-159954283689000.0,-159954282686000.0,-159954269906000.0,4.0,37145857679200.0,1.7334191682000001e-13,85,0.249981948155,0.249996693157,0.125226860254,0.00782601010299
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-160443042162000.0,1156846.22426,-160443042441000.0,-160443040573000.0,-160443043193000.0,-160443043135000.0,-160443040798000.0,4.0,1338293186580.0,1.7334191682000001e-13,7,0.124990974078,0.249996693157,0.249546279492,0.00779765499392
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-203327613317000.0,3629081.90006,-203327614512000.0,-203327608050000.0,-203327616194000.0,-203327616026000.0,-203327608935000.0,4.0,13170235437300.0,1.7334191682000001e-13,28,0.250018051845,0.124994709051,0.249546279492,0.00779855422245
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-203618937679000.0,3197195.88113,-203618938565000.0,-203618933101000.0,-203618940485000.0,-203618940251000.0,-203618933866000.0,4.0,10222061502300.0,1.7334191682000001e-13,54,0.250018051845,0.124994709051,0.250453720508,0.00782691260144
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-203969182684000.0,2563108.85969,-203969182691000.0,-203969179777000.0,-203969185576000.0,-203969185324000.0,-203969180034000.0,4.0,6569527026600.0,1.7334191682000001e-13,80,0.249981948155,0.124994709051,0.125226860254,0.00391289118068
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-204457947280000.0,1316722.36295,-204457947671000.0,-204457945434000.0,-204457948343000.0,-204457948306000.0,-204457945706000.0,4.0,1733757781090.0,1.7334191682000001e-13,2,0.124990974078,0.124994709051,0.249546279492,0.00389871403872
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-231231396689000.0,3493736.87048,-231231395523000.0,-231231393925000.0,-231231401786000.0,-231231400902000.0,-231231394108000.0,4.0,12206197320100.0,1.7334191682000001e-13,23,0.124990974078,0.125001984106,0.249546279492,0.0038989409552
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-231581646939000.0,3148740.61548,-231581647462000.0,-231581643071000.0,-231581649761000.0,-231581649682000.0,-231581643464000.0,4.0,9914567463580.0,1.7334191682000001e-13,49,0.250018051845,0.125001984106,0.250453720508,0.0078273681505
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-231872973842000.0,6875511.80136,-231872975547000.0,-231872964383000.0,-231872979890000.0,-231872979573000.0,-231872965723000.0,4.0,47272662530700.0,1.7334191682000001e-13,75,0.250018051845,0.125001984106,0.125226860254,0.00391368407525
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-275248863271000.0,1493983.04733,-275248863131000.0,-275248861619000.0,-275248865202000.0,-275248864939000.0,-275248861798000.0,4.0,2231985345720.0,1.7334191682000001e-13,18,0.124990974078,0.250003306843,0.249546279492,0.00779786128164
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-275599117829000.0,2017636.32214,-275599118475000.0,-275599115001000.0,-275599119363000.0,-275599119337000.0,-275599115415000.0,4.0,4070856328400.0,1.7334191682000001e-13,44,0.250018051845,0.250003306843,0.250453720508,0.0156546948874
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-275890436783000.0,2099748.54936,-275890437755000.0,-275890433647000.0,-275890437977000.0,-275890437973000.0,-275890434234000.0,4.0,4408943970550.0,1.7334191682000001e-13,70,0.250018051845,0.250003306843,0.125226860254,0.00782734744372
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-319266100375000.0,1944431.98819,-319266100341000.0,-319266098136000.0,-319266102680000.0,-319266102436000.0,-319266098360000.0,4.0,3780815756680.0,1.7334191682000001e-13,13,0.124990974078,0.250003306843,0.249546279492,0.00779786128164
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-319616349719000.0,5222759.2939,-319616351359000.0,-319616342128000.0,-319616354030000.0,-319616353681000.0,-319616343461000.0,4.0,27277214642000.0,1.7334191682000001e-13,39,0.250018051845,0.250003306843,0.250453720508,0.0156546948874
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-319907679211000.0,6605678.78909,-319907679365000.0,-319907671388000.0,-319907686725000.0,-319907686007000.0,-319907672200000.0,4.0,43634992264600.0,1.7334191682000001e-13,65,0.250018051845,0.250003306843,0.125226860254,0.00782734744372
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-363283567090000.0,3058537.95405,-363283568063000.0,-363283562824000.0,-363283569410000.0,-363283569378000.0,-363283563439000.0,4.0,9354654416350.0,1.7334191682000001e-13,8,0.124990974078,0.249996693157,0.249546279492,0.00779765499392
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-363633816426000.0,5786635.47684,-363633815169000.0,-363633811622000.0,-363633823746000.0,-363633822941000.0,-363633811672000.0,4.0,33485150141800.0,1.7334191682000001e-13,34,0.250018051845,0.249996693157,0.250453720508,0.0156542807519
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-363925143592000.0,3434178.4378,-363925142712000.0,-363925140496000.0,-363925148447000.0,-363925147674000.0,-363925140741000.0,4.0,11793581542600.0,1.7334191682000001e-13,60,0.250018051845,0.249996693157,0.125226860254,0.00782714037597
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-407298472114000.0,1860201.53154,-407298472936000.0,-407298469332000.0,-407298473250000.0,-407298473204000.0,-407298469872000.0,4.0,3460349737930.0,1.7334191682000001e-13,3,0.124990974078,0.124994709051,0.249546279492,0.00389871403872
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-407648723375000.0,1398756.17542,-407648723398000.0,-407648721640000.0,-407648725062000.0,-407648724825000.0,-407648721891000.0,4.0,1956518838290.0,1.7334191682000001e-13,29,0.250018051845,0.124994709051,0.250453720508,0.00782691260144
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-407940048126000.0,4721653.13066,-407940049915000.0,-407940041267000.0,-407940051407000.0,-407940051356000.0,-407940042391000.0,4.0,22294008286300.0,1.7334191682000001e-13,55,0.250018051845,0.124994709051,0.125226860254,0.00391345630072
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-435552507831000.0,3149145.17528,-435552507374000.0,-435552504613000.0,-435552511963000.0,-435552511421000.0,-435552504881000.0,4.0,9917115334990.0,1.7334191682000001e-13,24,0.124990974078,0.125001984106,0.250453720508,0.00391311892231
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-435902758651000.0,8679252.2211,-435902762910000.0,-435902745634000.0,-435902763152000.0,-435902763124000.0,-435902748217000.0,4.0,75329419117500.0,1.7334191682000001e-13,50,0.250018051845,0.125001984106,0.125226860254,0.00391368407525
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-479569979114000.0,4370725.09519,-479569979456000.0,-479569974479000.0,-479569983067000.0,-479569982999000.0,-479569974751000.0,4.0,19103237857700.0,1.7334191682000001e-13,19,0.124990974078,0.250003306843,0.250453720508,0.00782621714084
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-479920222835000.0,7782615.24672,-479920223018000.0,-479920213123000.0,-479920232180000.0,-479920230806000.0,-479920214607000.0,4.0,60569100078400.0,1.7334191682000001e-13,45,0.250018051845,0.250003306843,0.125226860254,0.00782734744372
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-523587212550000.0,7712241.357,-523587212260000.0,-523587205188000.0,-523587220494000.0,-523587220087000.0,-523587205420000.0,4.0,59478666748600.0,1.7334191682000001e-13,14,0.124990974078,0.250003306843,0.250453720508,0.00782621714084
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-523937453207000.0,6235584.79415,-523937453086000.0,-523937446384000.0,-523937460272000.0,-523937459670000.0,-523937446913000.0,4.0,38882517725100.0,1.7334191682000001e-13,40,0.250018051845,0.250003306843,0.125226860254,0.00782734744372
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-567604679677000.0,2110335.53038,-567604679590000.0,-567604677648000.0,-567604681880000.0,-567604681758000.0,-567604677717000.0,4.0,4453516050770.0,1.7334191682000001e-13,9,0.124990974078,0.249996693157,0.250453720508,0.00782601010299
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-567954920865000.0,2215659.01173,-567954920197000.0,-567954919004000.0,-567954924061000.0,-567954923523000.0,-567954919141000.0,4.0,4909144856240.0,1.7334191682000001e-13,35,0.250018051845,0.249996693157,0.125226860254,0.00782714037597
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-611619585528000.0,5682123.98519,-611619584554000.0,-611619579758000.0,-611619593245000.0,-611619592095000.0,-611619580323000.0,4.0,32286532983100.0,1.7334191682000001e-13,4,0.124990974078,0.124994709051,0.250453720508,0.00391289118068
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-611969828724000.0,8270361.35324,-611969830211000.0,-611969817393000.0,-611969837082000.0,-611969836220000.0,-611969819147000.0,4.0,68398876913200.0,1.7334191682000001e-13,30,0.250018051845,0.124994709051,0.125226860254,0.00391345630072
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-639873618112000.0,4652296.93113,-639873619530000.0,-639873611581000.0,-639873621808000.0,-639873621694000.0,-639873612546000.0,4.0,21643866735400.0,1.7334191682000001e-13,25,0.124990974078,0.125001984106,0.125226860254,0.00195655946116
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-683891081142000.0,7006794.42638,-683891079530000.0,-683891075060000.0,-683891090448000.0,-683891089267000.0,-683891075274000.0,4.0,49095168133500.0,1.7334191682000001e-13,20,0.124990974078,0.250003306843,0.125226860254,0.00391310857042
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-727908321568000.0,2817214.08122,-727908321423000.0,-727908318622000.0,-727908324802000.0,-727908324524000.0,-727908318814000.0,4.0,7936695179450.0,1.7334191682000001e-13,15,0.124990974078,0.250003306843,0.125226860254,0.00391310857042
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-771925791672000.0,7074507.87322,-771925789722000.0,-771925785807000.0,-771925801436000.0,-771925800059000.0,-771925786015000.0,4.0,50048661648200.0,1.7334191682000001e-13,10,0.124990974078,0.249996693157,0.125226860254,0.00391300505149
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-815940694854000.0,5245511.16589,-815940695733000.0,-815940688311000.0,-815940699638000.0,-815940699467000.0,-815940689010000.0,4.0,27515387391500.0,1.7334191682000001e-13,5,0.124990974078,0.124994709051,0.125226860254,0.00195644559034
