smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,prefix
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1896788445.66,1860940.46206,-1896895528.34,-1894905341.85,-1898457384.12,-1898436161.98,-1894990813.6,4.0,3463099403330.0,0.00391345630072,0.124994709051,1.7334191682000001e-13,0.250018051845,0.125226860254,26
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1904904157.0,2220473.05546,-1905702541.75,-1901706777.18,-1906504767.33,-1906475147.8,-1902215427.56,4.0,4930500590040.0,0.00782714037597,0.249996693157,1.7334191682000001e-13,0.250018051845,0.125226860254,31
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1966026222.53,1653137.456,-1966714581.25,-1963589444.55,-1967086283.07,-1967076675.61,-1964012067.24,4.0,2732863448420.0,0.00391368407525,0.125001984106,1.7334191682000001e-13,0.250018051845,0.125226860254,71
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1977815362.14,619819.753779,-1977633351.79,-1977287575.03,-1978707169.96,-1978557905.21,-1977327633.57,4.0,384176527175.0,0.0155979749784,0.250003306843,1.7334191682000001e-13,0.250018051845,0.249546279492,42
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1985294632.97,2954770.19971,-1985383928.05,-1981985902.7,-1988424773.08,-1988215818.39,-1982248434.44,4.0,8730666933090.0,0.00782734744372,0.250003306843,1.7334191682000001e-13,0.250018051845,0.125226860254,36
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2057180624.33,1861329.50037,-2057851591.84,-2054464378.5,-2058554935.15,-2058499915.52,-2054921978.64,4.0,3464547508960.0,0.00779900812097,0.125001984106,1.7334191682000001e-13,0.250018051845,0.249546279492,47
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2068438308.57,631735.185558,-2068620365.84,-2067543195.43,-2068969307.17,-2068940153.29,-2067681583.67,4.0,399089344672.0,0.00782734744372,0.250003306843,1.7334191682000001e-13,0.250018051845,0.125226860254,41
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2125906011.97,74258.355679,-2125917663.73,-2125807377.65,-2125981342.77,-2125974915.68,-2125820795.8,4.0,5514303388.14,0.00391300505149,0.249996693157,1.7334191682000001e-13,0.124990974078,0.125226860254,6
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2148425489.81,2000809.00276,-2148965493.3,-2145770610.81,-2150000361.82,-2149991252.56,-2146103722.16,4.0,4003236665540.0,0.00391368407525,0.125001984106,1.7334191682000001e-13,0.250018051845,0.125226860254,46
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2205852431.05,118918.644522,-2205893433.44,-2205680057.46,-2205942799.85,-2205939043.57,-2205708415.18,4.0,14141644015.0,0.00391310857042,0.250003306843,1.7334191682000001e-13,0.124990974078,0.125226860254,11
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2285758726.46,316804.013304,-2285746211.82,-2285404688.68,-2286137793.54,-2286097954.65,-2285437018.79,4.0,100364782845.0,0.00391310857042,0.250003306843,1.7334191682000001e-13,0.124990974078,0.125226860254,16
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2365831557.4,198158.110057,-2365807568.95,-2365625123.33,-2366085968.35,-2366054442.06,-2365642256.55,4.0,39266636581.5,0.00195655946116,0.125001984106,1.7334191682000001e-13,0.124990974078,0.125226860254,21
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-160814228285.0,1138.63611617,-160814228408.0,-160814226780.0,-160814229545.0,-160814229383.0,-160814227016.0,4.0,1296492.20506,0.00195644559034,0.124994709051,1.7334191682000001e-13,0.124990974078,0.125226860254,1
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-562493705536.0,1432580.87078,-562493759412.0,-562492001687.0,-562495301632.0,-562495159068.0,-562492176577.0,4.0,2052287951310.0,0.00779855422245,0.124994709051,1.7334191682000001e-13,0.250018051845,0.249546279492,27
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-213330451354000.0,2815062.62458,-213330450855000.0,-213330448589000.0,-213330455116000.0,-213330454606000.0,-213330448800000.0,4.0,7924577580290.0,0.00779900812097,0.125001984106,1.7334191682000001e-13,0.250018051845,0.249546279492,48
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-213664446887000.0,3297370.79915,-213664447024000.0,-213664442887000.0,-213664450611000.0,-213664450248000.0,-213664443333000.0,4.0,10872654187100.0,0.0078273681505,0.125001984106,1.7334191682000001e-13,0.250018051845,0.250453720508,74
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-214066107934000.0,7384894.23103,-214066106979000.0,-214066100392000.0,-214066117387000.0,-214066116244000.0,-214066100962000.0,4.0,54536662803600.0,0.00391311892231,0.125001984106,1.7334191682000001e-13,0.249981948155,0.125226860254,100
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-214629442892000.0,602681.828046,-214629442867000.0,-214629442191000.0,-214629443641000.0,-214629443545000.0,-214629442272000.0,4.0,363225385857.0,0.0038989409552,0.125001984106,1.7334191682000001e-13,0.124990974078,0.249546279492,22
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-218386407774000.0,876158.623427,-218386407929000.0,-218386406634000.0,-218386408604000.0,-218386408558000.0,-218386406774000.0,4.0,767653933406.0,0.0155979749784,0.250003306843,1.7334191682000001e-13,0.250018051845,0.249546279492,43
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-218720407032000.0,2216461.22928,-218720406191000.0,-218720405513000.0,-218720410235000.0,-218720409721000.0,-218720405522000.0,4.0,4912700380920.0,0.0156546948874,0.250003306843,1.7334191682000001e-13,0.250018051845,0.250453720508,69
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-219122071120000.0,6205581.47819,-219122072179000.0,-219122062776000.0,-219122077347000.0,-219122076806000.0,-219122063952000.0,4.0,38509241482500.0,0.00782621714084,0.250003306843,1.7334191682000001e-13,0.249981948155,0.125226860254,95
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-219685399247000.0,1208561.28112,-219685399222000.0,-219685398171000.0,-219685400375000.0,-219685400350000.0,-219685398181000.0,4.0,1460620370220.0,0.00779786128164,0.250003306843,1.7334191682000001e-13,0.124990974078,0.249546279492,17
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223442339319000.0,3175433.20825,-223442339861000.0,-223442335049000.0,-223442342506000.0,-223442342229000.0,-223442335651000.0,4.0,10083376060100.0,0.0155979749784,0.250003306843,1.7334191682000001e-13,0.250018051845,0.249546279492,38
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223776338699000.0,4694398.50777,-223776338991000.0,-223776332787000.0,-223776344028000.0,-223776343443000.0,-223776333547000.0,4.0,22037377349800.0,0.0156546948874,0.250003306843,1.7334191682000001e-13,0.250018051845,0.250453720508,64
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224177998570000.0,5432628.14298,-224177999938000.0,-224177990837000.0,-224178003568000.0,-224178003037000.0,-224177992188000.0,4.0,29513448539900.0,0.00782621714084,0.250003306843,1.7334191682000001e-13,0.249981948155,0.125226860254,90
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224741330357000.0,1613205.88341,-224741330966000.0,-224741328023000.0,-224741331474000.0,-224741331462000.0,-224741328400000.0,4.0,2602433222280.0,0.00779786128164,0.250003306843,1.7334191682000001e-13,0.124990974078,0.249546279492,12
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228498296562000.0,2353816.21975,-228498297252000.0,-228498293198000.0,-228498298546000.0,-228498298420000.0,-228498293737000.0,4.0,5540450796360.0,0.0155975623434,0.249996693157,1.7334191682000001e-13,0.250018051845,0.249546279492,33
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228832294970000.0,3773753.89053,-228832294958000.0,-228832291467000.0,-228832298498000.0,-228832298417000.0,-228832291541000.0,4.0,14241218426300.0,0.0156542807519,0.249996693157,1.7334191682000001e-13,0.250018051845,0.250453720508,59
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229233961571000.0,5541340.58178,-229233962281000.0,-229233954228000.0,-229233967494000.0,-229233966866000.0,-229233955282000.0,4.0,30706455443300.0,0.00782601010299,0.249996693157,1.7334191682000001e-13,0.249981948155,0.125226860254,85
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229797288123000.0,686695.05744,-229797287916000.0,-229797287547000.0,-229797289113000.0,-229797288947000.0,-229797287588000.0,4.0,471550101913.0,0.00779765499392,0.249996693157,1.7334191682000001e-13,0.124990974078,0.249546279492,7
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233553958759000.0,3155440.51972,-233553958306000.0,-233553956100000.0,-233553962326000.0,-233553962052000.0,-233553956101000.0,4.0,9956804873480.0,0.00779855422245,0.124994709051,1.7334191682000001e-13,0.250018051845,0.249546279492,28
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233887957063000.0,3549012.21105,-233887955642000.0,-233887954636000.0,-233887962330000.0,-233887961363000.0,-233887954751000.0,4.0,12595487674200.0,0.00782691260144,0.124994709051,1.7334191682000001e-13,0.250018051845,0.250453720508,54
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234289622422000.0,2784373.39956,-234289622074000.0,-234289619869000.0,-234289625669000.0,-234289625389000.0,-234289619941000.0,4.0,7752735228170.0,0.00391289118068,0.124994709051,1.7334191682000001e-13,0.249981948155,0.125226860254,80
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234852951623000.0,1472922.10288,-234852952012000.0,-234852949655000.0,-234852952812000.0,-234852952794000.0,-234852949907000.0,4.0,2169499521150.0,0.00389871403872,0.124994709051,1.7334191682000001e-13,0.124990974078,0.249546279492,2
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-447620908099000.0,1564654.78774,-447620908008000.0,-447620906637000.0,-447620909743000.0,-447620909650000.0,-447620906676000.0,4.0,2448144604790.0,0.0038989409552,0.125001984106,1.7334191682000001e-13,0.124990974078,0.249546279492,23
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-448022584124000.0,3412293.16916,-448022584236000.0,-448022579835000.0,-448022588187000.0,-448022587602000.0,-448022580488000.0,4.0,11643744672300.0,0.0078273681505,0.125001984106,1.7334191682000001e-13,0.250018051845,0.250453720508,49
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-448356576353000.0,6231545.77322,-448356576857000.0,-448356569149000.0,-448356582549000.0,-448356582233000.0,-448356569768000.0,4.0,38832162723700.0,0.00391368407525,0.125001984106,1.7334191682000001e-13,0.250018051845,0.125226860254,75
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-452676869092000.0,2307676.14122,-452676869452000.0,-452676866063000.0,-452676871402000.0,-452676871226000.0,-452676866455000.0,4.0,5325369172750.0,0.00779786128164,0.250003306843,1.7334191682000001e-13,0.124990974078,0.249546279492,18
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-453078540782000.0,5028678.67158,-453078540096000.0,-453078536334000.0,-453078546600000.0,-453078546114000.0,-453078536409000.0,4.0,25287609182000.0,0.0156546948874,0.250003306843,1.7334191682000001e-13,0.250018051845,0.250453720508,44
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-453412530461000.0,5798570.32314,-453412529188000.0,-453412524924000.0,-453412538546000.0,-453412537277000.0,-453412525429000.0,4.0,33623417792400.0,0.00782734744372,0.250003306843,1.7334191682000001e-13,0.250018051845,0.125226860254,70
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-457732795966000.0,2722142.91106,-457732796161000.0,-457732793022000.0,-457732798520000.0,-457732798446000.0,-457732793213000.0,4.0,7410062028210.0,0.00779786128164,0.250003306843,1.7334191682000001e-13,0.124990974078,0.249546279492,13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-458134475608000.0,3277723.38484,-458134474540000.0,-458134473033000.0,-458134480319000.0,-458134479565000.0,-458134473147000.0,4.0,10743470587500.0,0.0156546948874,0.250003306843,1.7334191682000001e-13,0.250018051845,0.250453720508,39
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-458468463311000.0,1064306.37365,-458468463226000.0,-458468462203000.0,-458468464588000.0,-458468464461000.0,-458468462280000.0,4.0,1132748057000.0,0.00782734744372,0.250003306843,1.7334191682000001e-13,0.250018051845,0.125226860254,65
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-462788755106000.0,2369871.88933,-462788754761000.0,-462788753003000.0,-462788757898000.0,-462788757650000.0,-462788753044000.0,4.0,5616292771830.0,0.00779765499392,0.249996693157,1.7334191682000001e-13,0.124990974078,0.249546279492,8
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-463190432005000.0,956078.384217,-463190432027000.0,-463190430817000.0,-463190433150000.0,-463190432996000.0,-463190430984000.0,4.0,914085876767.0,0.0156542807519,0.249996693157,1.7334191682000001e-13,0.250018051845,0.250453720508,34
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-463524420258000.0,5709684.5892,-463524418004000.0,-463524416371000.0,-463524428655000.0,-463524427208000.0,-463524416465000.0,4.0,32600498108200.0,0.00782714037597,0.249996693157,1.7334191682000001e-13,0.250018051845,0.125226860254,60
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-467844417817000.0,1610998.89218,-467844417164000.0,-467844416733000.0,-467844420205000.0,-467844419774000.0,-467844416773000.0,4.0,2595317430590.0,0.00389871403872,0.124994709051,1.7334191682000001e-13,0.124990974078,0.249546279492,3
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-468246091764000.0,5297134.57989,-468246090030000.0,-468246087506000.0,-468246099492000.0,-468246098131000.0,-468246087826000.0,4.0,28059634757500.0,0.00782691260144,0.124994709051,1.7334191682000001e-13,0.250018051845,0.250453720508,29
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-468580086207000.0,6198719.0026,-468580087490000.0,-468580077861000.0,-468580091988000.0,-468580091630000.0,-468580078989000.0,4.0,38424117273200.0,0.00391345630072,0.124994709051,1.7334191682000001e-13,0.250018051845,0.125226860254,55
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-682313042848000.0,2570789.01602,-682313043612000.0,-682313039254000.0,-682313044914000.0,-682313044848000.0,-682313039779000.0,4.0,6608956164900.0,0.00391311892231,0.125001984106,1.7334191682000001e-13,0.124990974078,0.250453720508,24
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-682714713870000.0,6470240.33946,-682714712391000.0,-682714707709000.0,-682714722991000.0,-682714721426000.0,-682714708386000.0,4.0,41864010050300.0,0.00391368407525,0.125001984106,1.7334191682000001e-13,0.250018051845,0.125226860254,50
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-687369003188000.0,2708061.7841,-687369002727000.0,-687369000919000.0,-687369006379000.0,-687369006096000.0,-687369000925000.0,4.0,7333598626490.0,0.00782621714084,0.250003306843,1.7334191682000001e-13,0.124990974078,0.250453720508,19
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-687770669324000.0,6640120.78462,-687770668645000.0,-687770663118000.0,-687770676886000.0,-687770676283000.0,-687770663314000.0,4.0,44091204034400.0,0.00782734744372,0.250003306843,1.7334191682000001e-13,0.250018051845,0.125226860254,45
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-692424928467000.0,1480369.18973,-692424928046000.0,-692424927213000.0,-692424930563000.0,-692424930239000.0,-692424927285000.0,4.0,2191492937890.0,0.00782621714084,0.250003306843,1.7334191682000001e-13,0.124990974078,0.250453720508,14
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-692826600841000.0,3042725.90851,-692826602235000.0,-692826596295000.0,-692826602600000.0,-692826602582000.0,-692826597148000.0,4.0,9258180954310.0,0.00782734744372,0.250003306843,1.7334191682000001e-13,0.250018051845,0.125226860254,40
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697480890469000.0,2658407.86692,-697480890934000.0,-697480886818000.0,-697480893188000.0,-697480892874000.0,-697480887412000.0,4.0,7067132386920.0,0.00782601010299,0.249996693157,1.7334191682000001e-13,0.124990974078,0.250453720508,9
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-697882555695000.0,4363186.94037,-697882554392000.0,-697882552365000.0,-697882561630000.0,-697882560833000.0,-697882552380000.0,4.0,19037400276600.0,0.00782714037597,0.249996693157,1.7334191682000001e-13,0.250018051845,0.125226860254,35
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-702536545681000.0,2344221.33633,-702536545066000.0,-702536543574000.0,-702536549017000.0,-702536548467000.0,-702536543755000.0,4.0,5495373673720.0,0.00391289118068,0.124994709051,1.7334191682000001e-13,0.124990974078,0.250453720508,4
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-702938223850000.0,5369188.98221,-702938225387000.0,-702938216335000.0,-702938228290000.0,-702938228105000.0,-702938217443000.0,4.0,28828190326700.0,0.00391345630072,0.124994709051,1.7334191682000001e-13,0.250018051845,0.125226860254,30
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-917005167846000.0,3675651.19251,-917005168314000.0,-917005163002000.0,-917005171753000.0,-917005171361000.0,-917005163675000.0,4.0,13510411689000.0,0.00195655946116,0.125001984106,1.7334191682000001e-13,0.124990974078,0.125226860254,25
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-922061125188000.0,6805490.31203,-922061126021000.0,-922061117496000.0,-922061131214000.0,-922061131123000.0,-922061118087000.0,4.0,46314698387200.0,0.00391310857042,0.250003306843,1.7334191682000001e-13,0.124990974078,0.125226860254,20
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-927117057895000.0,7603902.70852,-927117058179000.0,-927117049396000.0,-927117065825000.0,-927117065334000.0,-927117050058000.0,4.0,57819336400700.0,0.00391310857042,0.250003306843,1.7334191682000001e-13,0.124990974078,0.125226860254,15
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-932173016220000.0,7251306.60099,-932173015772000.0,-932173008743000.0,-932173024593000.0,-932173023864000.0,-932173009204000.0,4.0,52581447421600.0,0.00391300505149,0.249996693157,1.7334191682000001e-13,0.124990974078,0.125226860254,10
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-937228675515000.0,2649058.39191,-937228675612000.0,-937228672853000.0,-937228677983000.0,-937228677924000.0,-937228672970000.0,4.0,7017510363770.0,0.00195644559034,0.124994709051,1.7334191682000001e-13,0.124990974078,0.125226860254,5
