smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1319158448.76,2962664.43783,-1319158448.76,-1317063528.64,-1321253368.87,-1321043876.86,-1317273020.65,2.0,8777380571180.0,0.002916394419,7.29656219147e-15,276,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1325412192.59,5368632.60824,-1325412192.59,-1321615996.07,-1329208389.12,-1328828769.46,-1321995615.72,2.0,28822216082300.0,0.0014581972095,7.29656219147e-15,209,0.142857142857,0.0714516129032,0.142857243549
720.0,-528.0,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2026787.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1333190050.72,602126.18566,-1333190050.72,-1332764283.21,-1333615818.23,-1333573241.48,-1332806859.97,2.0,362555943457.0,0.00145737070383,0.0,459,0.0714285714286,0.142822580645,0.142856891126
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1387888037.94,960620.108097,-1387888037.94,-1387208776.95,-1388567298.93,-1388499372.83,-1387276703.05,2.0,922790992080.0,0.00291474859823,7.29656219147e-15,342,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1403928201.73,3004811.04726,-1403928201.73,-1401803479.47,-1406052924.0,-1405840451.78,-1402015951.69,2.0,9028889429750.0,0.00291474859823,7.29656219147e-15,275,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1441797631.77,1221003.65573,-1441797631.77,-1440934251.8,-1442661011.73,-1442574673.74,-1441020589.8,2.0,1490849927310.0,0.00145737429911,7.29656219147e-15,26,0.0714285714286,0.142822580645,0.142857243549
720.0,-616.5,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2026787.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1442694999.41,7006816.46995,-1442694999.41,-1437740431.97,-1447649566.85,-1447154110.1,-1438235888.71,2.0,49095477043500.0,0.00145737070383,0.0,458,0.0714285714286,0.142822580645,0.142856891126
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1463323825.23,39421.542834,-1463323825.23,-1463295949.99,-1463351700.47,-1463348912.95,-1463298737.51,2.0,1554058039.41,0.000729098604751,7.29656219147e-15,25,0.0714285714286,0.0714516129032,0.142857243549
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1478484809.19,12030526.1902,-1478484809.19,-1469977942.54,-1486991675.84,-1486140989.17,-1470828629.2,2.0,144733560414000.0,0.002916394419,7.29656219147e-15,341,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1497052061.91,1981581.85181,-1497052061.91,-1495650871.95,-1498453251.88,-1498313132.88,-1495790990.94,2.0,3926666635430.0,0.00291474859823,7.29656219147e-15,274,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2026787.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1548420415.69,8099912.83165,-1548420415.69,-1542692912.4,-1554147918.98,-1553575168.65,-1543265662.73,2.0,65608587880400.0,0.000729096806095,0.0,457,0.0714285714286,0.0714516129032,0.142856891126
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1552049176.91,195379.288479,-1552049176.91,-1551911022.89,-1552187330.93,-1552173515.53,-1551924838.29,2.0,38173066366.7,0.00291474859823,7.29656219147e-15,407,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1574624121.16,1510506.53904,-1574624121.16,-1573556031.74,-1575692210.58,-1575585401.64,-1573662840.69,2.0,2281630004490.0,0.002916394419,7.29656219147e-15,340,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1598309690.81,2506379.13204,-1598309690.81,-1596537413.13,-1600081968.49,-1599904740.72,-1596714640.9,2.0,6281936353530.0,0.0014581972095,7.29656219147e-15,273,0.142857142857,0.0714516129032,0.142857243549
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1602039993.32,2115840.36417,-1602039993.32,-1600543868.25,-1603536118.39,-1603386505.88,-1600693480.76,2.0,4476780446660.0,0.00291474859823,7.29656219147e-15,91,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1626580864.19,1634796.0482,-1626580864.19,-1625424888.81,-1627736839.56,-1627621242.02,-1625540486.35,2.0,2672558119190.0,0.00291474859823,7.29656219147e-15,90,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1641055720.84,7050572.93441,-1641055720.84,-1636070212.9,-1646041228.77,-1645542677.98,-1636568763.7,2.0,49710578703400.0,0.00291474859823,7.29656219147e-15,406,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1666313922.72,1290425.65067,-1666313922.72,-1665401453.99,-1667226391.45,-1667135144.58,-1665492700.87,2.0,1665198359900.0,0.00291474859823,7.29656219147e-15,339,0.142857142857,0.142822580645,0.142857243549
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1702278864.65,8442473.22403,-1702278864.65,-1696309134.58,-1708248594.72,-1707651621.71,-1696906107.59,2.0,71275354138500.0,0.000729098604751,0.0,472,0.0714285714286,0.0714516129032,0.142857243549
720.0,-705.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1703657419.87,1291640.0548,-1703657419.87,-1702744092.43,-1704570747.31,-1704479414.57,-1702835425.17,2.0,1668334031170.0,0.0014581972095,7.29656219147e-15,89,0.142857142857,0.0714516129032,0.142857243549
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1749999310.38,3165478.17199,-1749999310.38,-1747760979.3,-1752237641.46,-1752013808.35,-1747984812.41,2.0,10020252057300.0,0.002916394419,7.29656219147e-15,405,0.142857142857,0.142903225806,0.142857243549
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1757237398.25,729715.464285,-1757237398.25,-1756721411.49,-1757753385.0,-1757701786.32,-1756773010.17,2.0,532484658817.0,0.002916394419,7.29656219147e-15,156,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1773230288.56,6082419.51824,-1773230288.56,-1768929368.48,-1777531208.65,-1777101116.64,-1769359460.49,2.0,36995827195800.0,0.00291474859823,7.29656219147e-15,338,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1789875064.23,269808.908598,-1789875064.23,-1789684280.52,-1790065847.94,-1790046769.57,-1789703358.89,2.0,72796847158.6,0.00291474859823,7.29656219147e-15,155,0.142857142857,0.142822580645,0.142857243549
720.0,-173.7,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1813674405.98,6121611.70813,-1813674405.98,-1809345772.83,-1818003039.13,-1817570175.81,-1809778636.14,2.0,37474129905100.0,0.00145737429911,0.0,471,0.0714285714286,0.142822580645,0.142857243549
720.0,-439.4,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1849749357.04,1005466.25287,-1849749357.04,-1849038385.03,-1850460329.04,-1850389231.84,-1849109482.23,2.0,1010962385660.0,0.002916394419,7.29656219147e-15,404,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1868399080.71,1689050.81493,-1868399080.71,-1867204741.43,-1869593420.0,-1869473986.07,-1867324175.35,2.0,2852892655420.0,0.0014581972095,7.29656219147e-15,337,0.142857142857,0.0714516129032,0.142857243549
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1870042813.76,2681389.75726,-1870042813.76,-1868146784.88,-1871938842.64,-1871749239.75,-1868336387.77,2.0,7189851030350.0,0.00291474859823,7.29656219147e-15,154,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1917014919.73,1603211.01627,-1917014919.73,-1915881278.35,-1918148561.12,-1918035196.98,-1915994642.49,2.0,2570285562680.0,0.002916394419,7.29656219147e-15,221,0.142857142857,0.142903225806,0.142857243549
720.0,-262.2,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1933407308.88,9263368.86469,-1933407308.88,-1926857117.94,-1939957499.82,-1939302480.73,-1927512137.03,2.0,85810002723400.0,0.00145737429911,0.0,470,0.0714285714286,0.142822580645,0.142857243549
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1947441163.32,3665438.79952,-1947441163.32,-1944849306.69,-1950033019.95,-1949773834.28,-1945108492.35,2.0,13435441593100.0,0.0014581972095,7.29656219147e-15,153,0.142857142857,0.0714516129032,0.142857243549
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1950648123.76,2309520.92726,-1950648123.76,-1949015045.85,-1952281201.66,-1952117893.87,-1949178353.64,2.0,5333886913440.0,0.002916394419,7.29656219147e-15,220,0.142857142857,0.142903225806,0.142857243549
720.0,-528.0,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1954881248.95,107753.381745,-1954881248.95,-1954805055.8,-1954957442.09,-1954949822.78,-1954812675.11,2.0,11610791277.5,0.00291474859823,7.29656219147e-15,403,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2032611692.49,390286.969923,-2032611692.49,-2032335717.93,-2032887667.06,-2032860069.6,-2032363315.39,2.0,152323918891.0,0.00291474859823,7.29656219147e-15,219,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2046767256.17,354621.719956,-2046767256.17,-2046516500.74,-2047018011.59,-2046992936.05,-2046541576.29,2.0,125756564265.0,0.0014581972095,0.0,469,0.0714285714286,0.142903225806,0.142857243549
720.0,-616.5,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2052235581.45,1434718.65562,-2052235581.45,-2051221082.16,-2053250080.74,-2053148630.81,-2051322532.09,2.0,2058417620780.0,0.00291474859823,7.29656219147e-15,402,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2066914897.17,6041711.73787,-2066914897.17,-2062642761.83,-2071187032.51,-2070759818.97,-2063069975.36,2.0,36502280723500.0,0.00291474859823,7.29656219147e-15,286,0.142857142857,0.142822580645,0.142857243549
720.0,-350.8,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2110519637.32,1264374.14187,-2110519637.32,-2109625589.79,-2111413684.85,-2111324280.09,-2109714994.54,2.0,1598641970620.0,0.002916394419,7.29656219147e-15,285,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2116240002.0,1735545.41118,-2116240002.0,-2115012786.07,-2117467217.92,-2117344496.33,-2115135507.66,2.0,3012117874260.0,0.00291474859823,7.29656219147e-15,218,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2149293048.0,3285596.23781,-2149293048.0,-2146969780.62,-2151616315.38,-2151383988.65,-2147202107.36,2.0,10795142637900.0,0.0014581972095,0.0,468,0.0714285714286,0.142903225806,0.142857243549
720.0,-705.1,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2157060913.9,1412431.51628,-2157060913.9,-2156062174.0,-2158059653.81,-2157959779.82,-2156162047.99,2.0,1994962788170.0,0.0014581972095,7.29656219147e-15,401,0.142857142857,0.0714516129032,0.142857243549
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2193025469.58,1435358.09028,-2193025469.58,-2192010518.14,-2194040421.02,-2193938925.88,-2192112013.29,2.0,2060252847320.0,0.002916394419,7.29656219147e-15,284,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2210953803.59,1646541.45929,-2210953803.59,-2209789522.96,-2212118084.22,-2212001656.16,-2209905951.02,2.0,2711098777170.0,0.0014581972095,7.29656219147e-15,217,0.142857142857,0.0714516129032,0.142857243549
720.0,-173.7,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2217044076.69,7140422.51167,-2217044076.69,-2211995035.51,-2222093117.87,-2221588213.75,-2212499939.63,2.0,50985633645200.0,0.00291474859823,7.29656219147e-15,351,0.142857142857,0.142822580645,0.142857243549
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2217489066.79,9038815.93199,-2217489066.79,-2211097658.75,-2223880474.83,-2223241334.03,-2211736799.56,2.0,81700193452300.0,0.000364547503719,0.0,456,0.0714285714286,0.0714516129032,0.0714282693518
720.0,-528.0,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2258435304.44,3324019.2767,-2258435304.44,-2256084867.87,-2260785741.01,-2260550697.35,-2256319911.52,2.0,11049104151900.0,0.00145737429911,0.0,467,0.0714285714286,0.142822580645,0.142857243549
720.0,-262.2,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2271719172.89,2325027.16752,-2271719172.89,-2270075130.41,-2273363215.37,-2273198811.12,-2270239534.66,2.0,5405751329710.0,0.00291474859823,7.29656219147e-15,350,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2294905613.46,442017.619042,-2294905613.46,-2294593059.8,-2295218167.11,-2295186911.75,-2294624315.17,2.0,195379575543.0,0.00291474859823,7.29656219147e-15,283,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2299714511.23,33717.128331,-2299714511.23,-2299690669.62,-2299738352.84,-2299735968.68,-2299693053.78,2.0,1136844742.89,0.00145737429911,7.29656219147e-15,34,0.0714285714286,0.142822580645,0.142857243549
720.0,-705.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2331516475.65,1325056.03713,-2331516475.65,-2330579519.54,-2332453431.76,-2332359736.15,-2330673215.15,2.0,1755773501550.0,0.000729098604751,7.29656219147e-15,33,0.0714285714286,0.0714516129032,0.142857243549
720.0,-616.5,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2354017932.32,979848.260675,-2354017932.32,-2353325074.97,-2354710789.67,-2354641503.93,-2353394360.7,2.0,960102613948.0,0.00145737429911,0.0,466,0.0714285714286,0.142822580645,0.142857243549
720.0,-85.1,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2355648600.18,7402400.90972,-2355648600.18,-2350414312.3,-2360882888.06,-2360359459.27,-2350937741.08,2.0,54795539228300.0,0.0014581972095,0.0,416,0.142857142857,0.0714516129032,0.142857243549
720.0,-350.8,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2363460393.4,4956329.33291,-2363460393.4,-2359955739.32,-2366965047.49,-2366614582.08,-2360306204.73,2.0,24565200456200.0,0.002916394419,7.29656219147e-15,349,0.142857142857,0.142903225806,0.142857243549
720.0,-616.5,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2387007830.51,54527.289854,-2387007830.51,-2386969273.89,-2387046387.13,-2387042531.46,-2386973129.56,2.0,2973225338.82,0.00291474859823,7.29656219147e-15,282,0.142857142857,0.142822580645,0.142857243549
720.0,-173.7,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2434982801.76,7160111.84879,-2434982801.76,-2429919838.12,-2440045765.4,-2439539469.04,-2430426134.48,2.0,51267201687200.0,0.00291474859823,7.29656219147e-15,415,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2455448340.48,1186211.74981,-2455448340.48,-2454609562.11,-2456287118.86,-2456203241.02,-2454693439.95,2.0,1407098315380.0,0.00291474859823,7.29656219147e-15,99,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4053574.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2460275381.72,351029.775136,-2460275381.72,-2460027166.18,-2460523597.25,-2460498775.7,-2460051987.73,2.0,123221903032.0,0.000729098604751,0.0,465,0.0714285714286,0.0714516129032,0.142857243549
720.0,-439.4,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2462141355.81,560058.508053,-2462141355.81,-2461745334.64,-2462537376.98,-2462497774.87,-2461784936.76,2.0,313665532443.0,0.002916394419,7.29656219147e-15,348,0.142857142857,0.142903225806,0.142857243549
720.0,-705.1,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2485532070.72,5234379.02104,-2485532070.72,-2481830805.82,-2489233335.62,-2488863209.13,-2482200932.31,2.0,27398723736000.0,0.0014581972095,7.29656219147e-15,281,0.142857142857,0.0714516129032,0.142857243549
720.0,-616.5,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2498632987.97,2246394.3239,-2498632987.97,-2497044547.31,-2500221428.63,-2500062584.56,-2497203391.37,2.0,5046287458430.0,0.00291474859823,7.29656219147e-15,98,0.142857142857,0.142822580645,0.142857243549
720.0,-262.2,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2541012260.39,7339596.47088,-2541012260.39,-2535822381.95,-2546202138.82,-2545683150.98,-2536341369.8,2.0,53869676355400.0,0.00291474859823,7.29656219147e-15,414,0.142857142857,0.142822580645,0.142857243549
720.0,-528.0,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2563537583.91,7163731.80128,-2563537583.91,-2558472060.58,-2568603107.25,-2568096554.91,-2558978612.91,2.0,51319053320600.0,0.00291474859823,7.29656219147e-15,347,0.142857142857,0.142822580645,0.142857243549
720.0,-705.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2572241362.89,3147626.02915,-2572241362.89,-2570015655.18,-2574467070.6,-2574244499.83,-2570238225.95,2.0,9907549619390.0,0.0014581972095,7.29656219147e-15,97,0.142857142857,0.0714516129032,0.142857243549
720.0,-439.4,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2618173223.37,2607584.05995,-2618173223.37,-2616329383.0,-2620017063.75,-2619832679.71,-2616513767.04,2.0,6799494629700.0,0.002916394419,7.29656219147e-15,164,0.142857142857,0.142903225806,0.142857243549
720.0,-350.8,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2645434003.73,177139.911449,-2645434003.73,-2645308746.9,-2645559260.56,-2645546734.88,-2645321272.58,2.0,31378548228.3,0.002916394419,7.29656219147e-15,413,0.142857142857,0.142903225806,0.142857243549
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2649743586.17,7519830.61703,-2649743586.17,-2644426262.94,-2655060909.39,-2654529177.07,-2644957995.27,2.0,56547852508800.0,0.000729098604751,0.0,480,0.0714285714286,0.0714516129032,0.142857243549
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2660320717.68,1913751.94738,-2660320717.68,-2658967490.7,-2661673944.66,-2661538621.96,-2659102813.4,2.0,3662446516090.0,0.00291474859823,7.29656219147e-15,163,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2664973045.55,7733547.52333,-2664973045.55,-2659504601.66,-2670441489.45,-2669894645.06,-2660051446.05,2.0,59807757295700.0,0.00291474859823,7.29656219147e-15,346,0.142857142857,0.142822580645,0.142857243549
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2745026246.75,181588.357927,-2745026246.75,-2744897844.39,-2745154649.11,-2745141808.87,-2744910684.63,2.0,32974331734.5,0.00291474859823,7.29656219147e-15,162,0.142857142857,0.142822580645,0.142857243549
720.0,-439.4,-4364.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2751721748.43,10909491.8797,-2751721748.43,-2744007572.74,-2759435924.12,-2758664506.55,-2744778990.31,2.0,119017013072000.0,0.002916394419,7.29656219147e-15,412,0.142857142857,0.142903225806,0.142857243549
720.0,-173.7,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2758831100.96,2380427.24539,-2758831100.96,-2757147884.71,-2760514317.21,-2760345995.58,-2757316206.34,2.0,5666433870600.0,0.00145737429911,0.0,479,0.0714285714286,0.142822580645,0.142857243549
720.0,-705.1,-6590.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6080361.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2770955463.12,218149.038772,-2770955463.12,-2770801208.45,-2771109717.78,-2771094292.32,-2770816633.92,2.0,47589003117.0,0.0014581972095,7.29656219147e-15,345,0.142857142857,0.0714516129032,0.142857243549
720.0,-350.8,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2774351165.86,1029172.59596,-2774351165.86,-2773623430.94,-2775078900.78,-2775006127.29,-2773696204.43,2.0,1059196232270.0,0.002916394419,7.29656219147e-15,229,0.142857142857,0.142903225806,0.142857243549
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,8107148.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2825795510.88,8274956.15059,-2825795510.88,-2819944233.27,-2831646788.48,-2831061660.72,-2820529361.03,2.0,68474899294200.0,0.002916394419,7.29656219147e-15,228,0.142857142857,0.142903225806,0.142857243549
