RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__naphtha,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__h2,Dispatch__ft__production__diesel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,Dispatch__h2_import__production__h2,Dispatch__h2_export__production__h2,price,PointProbability,prefix,ProbabilityWeight
0,0.0,3,2018,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,2.50783382364,1.0,1,1.0
0,0.0,3,2019,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,-2.12668480623,1.0,1,1.0
0,0.0,3,2020,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,7.62601222047,1.0,1,1.0
0,0.0,3,2021,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,-5.5609761491,1.0,1,1.0
0,0.0,3,2022,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,13.3919823637,1.0,1,1.0
0,0.0,3,2023,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,12.3142967743,1.0,1,1.0
0,0.0,3,2024,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,5.22437733987,1.0,1,1.0
0,0.0,3,2025,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,19.6569803001,1.0,1,1.0
0,0.0,3,2026,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,29.811281053,1.0,1,1.0
0,0.0,3,2027,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,8.47750204429,1.0,1,1.0
0,0.0,3,2028,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,4.8771102,-7.7316702,2.3316702,0.0,0.0,-7.36222376979,1.0,1,1.0
0,0.0,3,2029,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,35.8531678564,1.0,1,1.0
0,0.0,3,2030,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,20.7120627991,1.0,1,1.0
0,0.0,3,2031,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,6.70855909433,1.0,1,1.0
0,0.0,3,2032,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,7.38429790087,1.0,1,1.0
0,0.0,3,2033,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,19.3049350432,1.0,1,1.0
0,0.0,4,2014,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,20.1699866581,1.0,1,1.0
0,0.0,4,2015,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,8.56859612988,1.0,1,1.0
0,0.0,4,2016,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,4.81160762026,1.0,1,1.0
0,0.0,4,2017,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,25.0217770483,1.0,1,1.0
0,0.0,4,2018,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,11.8100078017,1.0,1,1.0
0,0.0,4,2019,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,-0.850015574833,1.0,1,1.0
0,0.0,4,2020,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,23.8741170662,1.0,1,1.0
0,0.0,4,2021,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,2.82938359152,1.0,1,1.0
0,0.0,4,2022,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,21.1525262583,1.0,1,1.0
0,0.0,4,2023,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,7.98874592396,1.0,1,1.0
0,0.0,4,2024,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,13.3422254989,1.0,1,1.0
0,0.0,4,2025,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,12.0922023741,1.0,1,1.0
0,0.0,4,2026,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,3.71552525221,1.0,1,1.0
0,0.0,4,2027,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,6.90919777617,1.0,1,1.0
0,0.0,4,2028,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,9.90045493644,1.0,1,1.0
0,0.0,4,2029,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,28.577413571,1.0,1,1.0
0,0.0,4,2030,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,42.5314295454,1.0,1,1.0
0,0.0,4,2031,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,15.6307197849,1.0,1,1.0
0,0.0,4,2032,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,14.6273894903,1.0,1,1.0
0,0.0,4,2033,1.0,769.0,17083.0,-679.78512,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.314883,-11813.056,-14311.042,-7929.0906,0.0,0.0,0.0,0.0,0.0,12.8480115161,1.0,1,1.0
0,0.0,5,2014,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,-36.04,1.0,1,1.0
0,0.0,5,2015,1.0,769.0,17088.4,-680.0,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.1,-11813.056,-14311.042,-7929.0906,5.1228898,-5.4,0.0,0.0,0.0,6.82565913565,1.0,1,1.0
0,0.0,5,2016,1.0,769.0,17088.141,-679.98969,11813.056,14311.042,-17083.0,7929.0906,-14.9,-74.110309,-11813.056,-14311.042,-7929.0906,4.8771102,-5.1409255,0.0,0.0,0.0,-2.68213930939,1.0,1,1.0
