smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-htse_capacity
960.0,-453.7,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2577052929.25,32651127.8527,-2577805503.78,-2523213787.57,-2628896212.7,-2623865711.45,-2533180169.15,10.0,1066096150050000.0,0.00145766932598,317,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2577689193.05,30680186.261,-2579935949.95,-2514969677.03,-2620907961.78,-2615364828.71,-2530228905.82,10.0,941273829012000.0,0.00145826259799,241,0.142859899754,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2588541948.04,29492175.2885,-2596293039.8,-2546795541.28,-2638169604.66,-2627341990.52,-2549909037.64,10.0,869788403246000.0,0.00291533865196,308,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2595556165.43,30798491.6891,-2591025945.23,-2556740215.25,-2663329506.99,-2641968850.23,-2562093465.45,10.0,948547090321000.0,0.0014574903171,259,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2602412706.18,20591770.2328,-2603159121.38,-2571322626.64,-2631750475.52,-2627718534.97,-2576170782.1,10.0,424021001318000.0,0.00291533865196,291,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2612845342.03,36415881.0726,-2596538156.29,-2583004117.06,-2689957483.83,-2677928272.11,-2584011879.85,10.0,1326116394290000.0,0.00145766932598,316,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2624749087.31,18520969.7453,-2622945777.56,-2587944652.6,-2661872950.72,-2650360580.85,-2600338788.13,10.0,343026320306000.0,0.000729131298995,249,0.0714299498771,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2625079273.04,41261454.941,-2624536364.3,-2566043343.1,-2711226243.22,-2687735862.47,-2577202399.79,10.0,1702507663850000.0,0.00291532075107,274,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2657115016.32,20302280.8042,-2653685009.45,-2612294544.46,-2680479849.92,-2680205913.81,-2627529089.32,10.0,412182605854000.0,0.00291532075107,282,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2662490728.93,28817951.2438,-2660661370.64,-2618648119.91,-2719377479.35,-2703988276.86,-2621646743.77,10.0,830474313891000.0,0.00291533865196,299,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2674826466.65,25761588.2379,-2670846075.68,-2630649239.95,-2720963758.84,-2712637834.22,-2638331096.55,10.0,663659428537000.0,0.00291533865196,307,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2702134714.76,40161755.7409,-2712300941.46,-2638578598.11,-2749711376.15,-2748379619.33,-2643734836.7,10.0,1612966624190000.0,0.00145766932598,315,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2704382718.59,31884650.0564,-2706704032.59,-2633653867.24,-2746766057.84,-2744022620.64,-2655954640.17,10.0,1016630909220000.0,0.00291533865196,290,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2720413863.12,38109198.6965,-2726678320.73,-2658781711.76,-2771101667.83,-2764130870.27,-2661406747.3,10.0,1452311025290000.0,0.00145817305712,265,0.142851127809,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2725983005.18,25912629.8045,-2725317258.98,-2687595419.94,-2768334371.85,-2767779232.46,-2695571641.31,10.0,671464383387000.0,0.0014574903171,258,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2736669794.37,36482443.1299,-2738837474.45,-2678617079.63,-2819099156.42,-2787988967.11,-2688292102.31,10.0,1330968656720000.0,0.00291533865196,298,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2750004478.23,24935765.8908,-2744457857.79,-2718866284.75,-2794621338.42,-2792614234.21,-2723018408.39,10.0,621792420560000.0,0.0014582536439,273,0.14285902256,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-576.5,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2769294526.77,36056526.9012,-2767514146.82,-2719599199.87,-2827210099.35,-2815210896.6,-2721071994.72,10.0,1300073132180000.0,0.0014574903171,324,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2775234994.81,29100846.7286,-2778791008.64,-2729465208.23,-2817117462.62,-2814980984.91,-2730501870.54,10.0,846859280322000.0,0.00291533865196,306,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2786875216.78,36149008.7194,-2778150048.1,-2748222565.88,-2870833912.2,-2843150113.41,-2752964471.04,10.0,1306750831390000.0,0.0014582536439,281,0.14285902256,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-699.4,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2792123751.67,46535703.0486,-2795391909.56,-2719387256.02,-2851560196.45,-2850688893.19,-2728692393.77,10.0,2165571658230000.0,0.00291515964308,331,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2820757647.09,30715155.0313,-2826614188.18,-2768210491.98,-2858852026.43,-2858841143.22,-2777989108.17,10.0,943420748596000.0,0.00145826259799,289,0.142859899754,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2822614249.24,38653214.4766,-2820906429.57,-2755710319.57,-2881559489.6,-2870474699.17,-2768542534.4,10.0,1494070989370000.0,0.00145766932598,314,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2885826748.33,27023591.1075,-2883341975.06,-2850104358.23,-2937212242.68,-2928871769.86,-2853896282.14,10.0,730274476344000.0,0.00145826259799,297,0.142859899754,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2893117786.63,29317530.433,-2891678775.61,-2848026221.64,-2937176280.44,-2936291217.78,-2855417093.82,10.0,859517590692000.0,0.000729041758125,257,0.0714211779319,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2904750771.48,36565054.6257,-2904496125.02,-2857784901.25,-2949335829.66,-2948507088.23,-2858138512.53,10.0,1337003219780000.0,0.00145826259799,305,0.142859899754,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-822.2,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2908066203.83,53105999.7848,-2915475545.67,-2824756479.18,-3004178679.14,-2988092232.07,-2837498739.22,10.0,2820247213140000.0,0.00291515964308,330,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2917849800.72,30386948.951,-2917178197.57,-2864715461.9,-2965128872.45,-2957486796.88,-2875282055.42,10.0,923366666549000.0,0.0014574903171,323,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2946913100.16,37786891.9092,-2946558542.3,-2882428457.16,-3018551916.01,-2999615438.89,-2896164862.16,10.0,1427849200150000.0,0.000729131298995,313,0.0714299498771,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-822.2,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3047097498.05,34552310.6547,-3056325518.28,-2973324639.96,-3094063812.15,-3085201974.51,-2995087723.97,10.0,1193862171580000.0,0.0014574903171,322,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-945.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3075703555.01,38936383.8358,-3073012282.66,-3009797906.01,-3123645060.6,-3123614466.91,-3024730227.42,10.0,1516041986210000.0,0.00145817305712,329,0.142851127809,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-945.1,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-3204694274.49,33033188.0298,-3208484993.1,-3159942039.53,-3267555481.16,-3251067388.59,-3162713065.44,10.0,1091191511410000.0,0.000729041758125,321,0.0714211779319,0.142857142857,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4163769049.53,0.0,-4163769049.53,-4163769049.53,-4163769049.53,-4163769049.53,-4163769049.53,10.0,0.0,0.000364520879063,1,0.0714211779319,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4202797564.43,0.0,-4202797564.43,-4202797564.43,-4202797564.43,-4202797564.43,-4202797564.43,10.0,0.0,0.00072908652856,9,0.142851127809,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4241830872.82,0.0,-4241830872.82,-4241830872.82,-4241830872.82,-4241830872.82,-4241830872.82,10.0,0.0,0.000729126821951,17,0.14285902256,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4280863701.85,0.0,-4280863701.85,-4280863701.85,-4280863701.85,-4280863701.85,-4280863701.85,10.0,0.0,0.000729126821951,25,0.14285902256,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4319897010.24,0.0,-4319897010.24,-4319897010.24,-4319897010.24,-4319897010.24,-4319897010.24,10.0,0.0,0.000729131298995,33,0.142859899754,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4358930318.62,0.0,-4358930318.62,-4358930318.62,-4358930318.62,-4358930318.62,-4358930318.62,10.0,0.0,0.000729131298995,41,0.142859899754,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4397963627.01,0.0,-4397963627.01,-4397963627.01,-4397963627.01,-4397963627.01,-4397963627.01,10.0,0.0,0.000729131298995,49,0.142859899754,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-4436996935.39,0.0,-4436996935.39,-4436996935.39,-4436996935.39,-4436996935.39,-4436996935.39,10.0,0.0,0.000364565649497,57,0.0714299498771,0.0714285714286,9.43922884283e-14,0.0714534883721
960.0,-330.8,-8313.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-29791913610.1,47126307.8856,-29781810189.9,-29729412369.3,-29870314470.3,-29860948008.2,-29735194465.6,10.0,2220888894930000.0,0.0014574903171,326,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54215445449.1,19387258.2247,-54215481702.7,-54183319764.1,-54237853863.3,-54237379633.6,-54188673086.3,10.0,375865781471000.0,0.0014574903171,196,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54264956545.3,30815864.4366,-54265072513.5,-54194895514.9,-54320429388.9,-54305158594.2,-54223835798.9,10.0,949617500975000.0,0.00291515964308,204,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54282174229.8,18832990.3083,-54277002808.1,-54257884595.4,-54317315108.2,-54311726849.1,-54261039776.6,10.0,354681523951000.0,0.00291532075107,212,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54339780157.5,13058846.6964,-54340975374.0,-54314903946.9,-54358992489.9,-54358605760.1,-54320348544.9,10.0,170533477041000.0,0.00291532075107,220,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54380015320.1,34416916.9729,-54374274424.4,-54327194386.3,-54432331415.9,-54431653481.1,-54337947070.3,10.0,1184524173920000.0,0.00291533865196,228,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54413983875.1,33567893.5051,-54417915909.6,-54356505635.3,-54462290690.5,-54455448195.1,-54368823700.7,10.0,1126803474370000.0,0.00291533865196,236,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54446888352.8,20595861.8564,-54447887792.6,-54409060143.6,-54485401087.0,-54474813947.3,-54419419170.0,10.0,424189525609000.0,0.00291533865196,244,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-54493761543.8,32365470.1204,-54493199006.7,-54448120763.0,-54550761315.5,-54538923489.5,-54450018006.2,10.0,1047523656110000.0,0.00145766932598,252,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78631536388.5,4637444.84453,-78631875587.9,-78623514389.7,-78640499960.4,-78638493449.4,-78625313894.9,10.0,21505894686000.0,0.0014574903171,66,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78668064075.2,6037439.77377,-78667217376.0,-78658030730.6,-78677505522.4,-78676113285.5,-78659185634.6,10.0,36450679021900.0,0.00291515964308,74,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78701926044.8,7144293.38084,-78702591361.7,-78689539111.3,-78712017432.3,-78711608428.5,-78692644309.9,10.0,51040927911500.0,0.00291532075107,82,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78749837129.0,10641693.1404,-78751597606.2,-78729370470.6,-78768905257.5,-78762944207.3,-78734505260.9,10.0,113245632894000.0,0.00291532075107,90,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78784073391.5,9403619.14,-78784648552.6,-78763386359.5,-78802149014.8,-78795440648.3,-78770818262.3,10.0,88428052930200.0,0.00291533865196,98,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78821091698.7,5761139.37224,-78822904118.8,-78813573144.2,-78831228942.7,-78828644019.9,-78813660171.1,10.0,33190726866400.0,0.00291533865196,106,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78857992886.3,10171084.1067,-78857551786.1,-78841678173.2,-78873881962.0,-78871542230.1,-78843874937.2,10.0,103450951906000.0,0.00291533865196,114,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-78903158175.5,6449390.06888,-78902791725.4,-78894056267.0,-78916612206.6,-78911991809.5,-78894486756.3,10.0,41594632260500.0,0.00145766932598,122,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913416477000.0,25209521.2535,-212913414224000.0,-212913383077000.0,-212913455820000.0,-212913450287000.0,-212913383370000.0,10.0,635519961830000.0,0.0014574903171,197,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913452698000.0,31584237.7167,-212913452798000.0,-212913404547000.0,-212913510428000.0,-212913495436000.0,-212913410478000.0,10.0,997564072147000.0,0.00291515964308,205,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913478242000.0,28458902.7068,-212913480007000.0,-212913439836000.0,-212913523522000.0,-212913515733000.0,-212913441119000.0,10.0,809909143277000.0,0.00291532075107,213,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913502244000.0,22350695.2952,-212913497427000.0,-212913470836000.0,-212913542107000.0,-212913533417000.0,-212913476610000.0,10.0,499553580177000.0,0.00291532075107,221,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913552832000.0,42979103.9531,-212913540790000.0,-212913495452000.0,-212913649985000.0,-212913622942000.0,-212913507684000.0,10.0,1847203376610000.0,0.00291533865196,229,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913595489000.0,26146622.687,-212913594418000.0,-212913550852000.0,-212913635054000.0,-212913631219000.0,-212913560415000.0,10.0,683645877934000.0,0.00291533865196,237,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913632818000.0,20252960.103,-212913635229000.0,-212913601906000.0,-212913670432000.0,-212913661778000.0,-212913606078000.0,10.0,410182392934000.0,0.00291533865196,245,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212913679081000.0,24881865.3417,-212913678689000.0,-212913628569000.0,-212913714105000.0,-212913710585000.0,-212913643101000.0,10.0,619107222882000.0,0.00145766932598,253,0.0714299498771,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212937808744000.0,10169272.8759,-212937810915000.0,-212937788260000.0,-212937822705000.0,-212937821254000.0,-212937794074000.0,10.0,103414110824000.0,0.0014574903171,67,0.0714211779319,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212937845541000.0,12995112.2771,-212937839615000.0,-212937829441000.0,-212937868523000.0,-212937865513000.0,-212937832142000.0,10.0,168872943093000.0,0.00291515964308,75,0.142851127809,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212937879500000.0,21632135.6274,-212937884025000.0,-212937848671000.0,-212937924368000.0,-212937910851000.0,-212937853099000.0,10.0,467949291804000.0,0.00291532075107,83,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212937921520000.0,18662626.6377,-212937916768000.0,-212937900576000.0,-212937958312000.0,-212937953412000.0,-212937900916000.0,10.0,348293633017000.0,0.00291532075107,91,0.14285902256,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212937964214000.0,16459671.3108,-212937962923000.0,-212937944248000.0,-212937993375000.0,-212937989222000.0,-212937944635000.0,10.0,270920779660000.0,0.00291533865196,99,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212938007365000.0,20216101.5891,-212938003009000.0,-212937970353000.0,-212938030171000.0,-212938029291000.0,-212937979204000.0,10.0,408690763461000.0,0.00291533865196,107,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-212938043785000.0,20079981.4812,-212938037571000.0,-212938019052000.0,-212938074151000.0,-212938070362000.0,-212938021683000.0,10.0,403205656287000.0,0.00291533865196,115,0.142859899754,0.142857142857,9.43922884283e-14,0.142848837209
