smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight-h2_storage_capacity
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3101535372.98,410183.494766,-3101553149.83,-3101041333.32,-3101993858.96,-3101951430.48,-3101094427.9,4.0,168250499378.0,3.46688419418e-13,0.00195636794902,0.125226860254,0.124990974078,101,0.12498974865
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3104345736.56,600284.325852,-3104285019.66,-3103788931.1,-3105023975.8,-3104971575.62,-3103804901.15,4.0,360341271864.0,3.46688419418e-13,0.00391294293863,0.125226860254,0.124990974078,106,0.249992724848
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3137285476.72,234481.922642,-3137330938.77,-3136965810.14,-3137514219.2,-3137495147.12,-3137012159.45,4.0,54981772045.9,3.46688419418e-13,0.00391317068328,0.125226860254,0.124990974078,111,0.250007275152
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3170206398.65,168196.2348,-3170146171.3,-3170084437.96,-3170448814.06,-3170410105.37,-3170087010.24,4.0,28289973400.8,3.46688419418e-13,0.00391317068328,0.125226860254,0.124990974078,116,0.250007275152
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3203242912.19,379743.499464,-3203367039.25,-3202694618.77,-3203542951.5,-3203527765.08,-3202784281.42,4.0,144205125385.0,3.46688419418e-13,0.00195657498961,0.125226860254,0.124990974078,121,0.125002976198
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-123377028300.0,42.8078668176,-123377028300.0,-123377028251.0,-123377028347.0,-123377028343.0,-123377028255.0,4.0,1832.51346148,3.46688419418e-13,0.00195636794902,0.125226860254,0.124990974078,1,0.12498974865
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-439548574742.0,80776.7849285,-439548572494.0,-439548502136.0,-439548651843.0,-439548649632.0,-439548502998.0,4.0,6524888983.39,3.46688419418e-13,0.00779824473773,0.249546279492,0.250018051845,27,0.12498974865
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-103999569123000.0,97419.3994022,-103999569087000.0,-103999569052000.0,-103999569266000.0,-103999569241000.0,-103999569055000.0,4.0,9490539379.9,3.46688419418e-13,0.00779907001867,0.249546279492,0.250018051845,48,0.125002976198
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104262590198000.0,245714.000243,-104262590173000.0,-104262589966000.0,-104262590481000.0,-104262590458000.0,-104262589974000.0,4.0,60375369915.2,3.46688419418e-13,0.00782743027329,0.250453720508,0.250018051845,74,0.125002976198
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-104578747813000.0,363995.738648,-104578747665000.0,-104578747572000.0,-104578748350000.0,-104578748256000.0,-104578747577000.0,4.0,132492897754.0,3.46688419418e-13,0.00391314997922,0.125226860254,0.249981948155,100,0.125002976198
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105018928204000.0,70127.5658771,-105018928199000.0,-105018928137000.0,-105018928282000.0,-105018928276000.0,-105018928139000.0,4.0,4917875495.85,3.46688419418e-13,0.00389897189959,0.249546279492,0.124990974078,22,0.125002976198
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-123851896870000.0,431283.580031,-123851897012000.0,-123851896242000.0,-123851897212000.0,-123851897190000.0,-123851896349000.0,4.0,186005526404.0,3.46688419418e-13,0.0155982225654,0.249546279492,0.250018051845,43,0.250007275152
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-124114917277000.0,285628.363534,-124114917251000.0,-124114916973000.0,-124114917632000.0,-124114917592000.0,-124114916998000.0,4.0,81583562055.1,3.46688419418e-13,0.0156549433748,0.250453720508,0.250018051845,69,0.250007275152
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-124431075414000.0,274762.667028,-124431075394000.0,-124431075135000.0,-124431075732000.0,-124431075704000.0,-124431075151000.0,4.0,75494523192.2,3.46688419418e-13,0.00782634136657,0.125226860254,0.249981948155,95,0.250007275152
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-124871255657000.0,200360.119604,-124871255618000.0,-124871255473000.0,-124871255920000.0,-124871255888000.0,-124871255482000.0,4.0,40144177527.7,3.46688419418e-13,0.00779798505727,0.249546279492,0.124990974078,17,0.250007275152
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-143704434597000.0,276712.92887,-143704434653000.0,-143704434216000.0,-143704434865000.0,-143704434842000.0,-143704434273000.0,4.0,76570045003.9,3.46688419418e-13,0.0155982225654,0.249546279492,0.250018051845,38,0.250007275152
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-143967454946000.0,607029.247869,-143967454870000.0,-143967454394000.0,-143967455651000.0,-143967455591000.0,-143967454408000.0,4.0,368484507768.0,3.46688419418e-13,0.0156549433748,0.250453720508,0.250018051845,64,0.250007275152
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-144283612993000.0,602561.775664,-144283612968000.0,-144283612285000.0,-144283613750000.0,-144283613645000.0,-144283612375000.0,4.0,363080693491.0,3.46688419418e-13,0.00782634136657,0.125226860254,0.249981948155,90,0.250007275152
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-144723793234000.0,95997.462995,-144723793258000.0,-144723793110000.0,-144723793311000.0,-144723793310000.0,-144723793125000.0,4.0,9215512901.48,3.46688419418e-13,0.00779798505727,0.249546279492,0.124990974078,12,0.250007275152
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-163556761718000.0,518282.817165,-163556761743000.0,-163556761079000.0,-163556762309000.0,-163556762247000.0,-163556761155000.0,4.0,268617078568.0,3.46688419418e-13,0.0155973147564,0.249546279492,0.250018051845,33,0.249992724848
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-163819782325000.0,475541.378151,-163819782374000.0,-163819781746000.0,-163819782806000.0,-163819782776000.0,-163819781805000.0,4.0,226139602333.0,3.46688419418e-13,0.0156540322646,0.250453720508,0.250018051845,59,0.249992724848
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-164135940275000.0,748662.032336,-164135940360000.0,-164135939296000.0,-164135941084000.0,-164135941000000.0,-164135939431000.0,4.0,560494838661.0,3.46688419418e-13,0.00782588587727,0.125226860254,0.249981948155,85,0.249992724848
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-164576120683000.0,220147.089303,-164576120660000.0,-164576120471000.0,-164576120940000.0,-164576120917000.0,-164576120480000.0,4.0,48464740928.5,3.46688419418e-13,0.00779753121829,0.249546279492,0.124990974078,7,0.249992724848
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-183406988356000.0,355713.836157,-183406988321000.0,-183406987970000.0,-183406988813000.0,-183406988754000.0,-183406988008000.0,4.0,126532333233.0,3.46688419418e-13,0.00779824473773,0.249546279492,0.250018051845,28,0.12498974865
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-183670009315000.0,395750.577411,-183670009311000.0,-183670008926000.0,-183670009711000.0,-183670009693000.0,-183670008941000.0,4.0,156618519521.0,3.46688419418e-13,0.00782660199132,0.250453720508,0.250018051845,54,0.12498974865
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-183986167441000.0,329564.851,-183986167393000.0,-183986167136000.0,-183986167842000.0,-183986167802000.0,-183986167147000.0,4.0,108612991015.0,3.46688419418e-13,0.00391273589804,0.125226860254,0.249981948155,80,0.12498974865
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-184426347349000.0,95022.4177968,-184426347328000.0,-184426347259000.0,-184426347479000.0,-184426347460000.0,-184426347266000.0,4.0,9029259883.95,3.46688419418e-13,0.0038985593187,0.249546279492,0.124990974078,2,0.12498974865
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-287986368109000.0,279612.982614,-287986368047000.0,-287986367840000.0,-287986368501000.0,-287986368436000.0,-287986367868000.0,4.0,78183420046.3,3.46688419418e-13,0.00389897189959,0.249546279492,0.124990974078,23,0.125002976198
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-288302535755000.0,219066.842133,-288302535671000.0,-288302535597000.0,-288302536079000.0,-288302536018000.0,-288302535608000.0,4.0,47990281322.3,3.46688419418e-13,0.00782743027329,0.250453720508,0.250018051845,49,0.125002976198
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-288565552881000.0,736551.639198,-288565552872000.0,-288565552130000.0,-288565553650000.0,-288565553606000.0,-288565552168000.0,4.0,542508317206.0,3.46688419418e-13,0.00391371513664,0.125226860254,0.250018051845,75,0.125002976198
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-307838695446000.0,489397.15631,-307838695360000.0,-307838694955000.0,-307838696107000.0,-307838696012000.0,-307838694999000.0,4.0,239509576604.0,3.46688419418e-13,0.00779798505727,0.249546279492,0.124990974078,18,0.250007275152
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-308154862941000.0,233332.540334,-308154862947000.0,-308154862672000.0,-308154863196000.0,-308154863176000.0,-308154862696000.0,4.0,54444074378.9,3.46688419418e-13,0.0156549433748,0.250453720508,0.250018051845,44,0.250007275152
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-308417880195000.0,324170.931852,-308417880215000.0,-308417879780000.0,-308417880572000.0,-308417880520000.0,-308417879843000.0,4.0,105086793058.0,3.46688419418e-13,0.00782747168739,0.125226860254,0.250018051845,70,0.250007275152
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-327691233356000.0,382861.456577,-327691233357000.0,-327691232911000.0,-327691233800000.0,-327691233756000.0,-327691232955000.0,4.0,146582894932.0,3.46688419418e-13,0.00779798505727,0.249546279492,0.124990974078,13,0.250007275152
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-328007400651000.0,440214.339382,-328007400822000.0,-328007400009000.0,-328007400951000.0,-328007400947000.0,-328007400116000.0,4.0,193788664597.0,3.46688419418e-13,0.0156549433748,0.250453720508,0.250018051845,39,0.250007275152
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-328270417187000.0,187887.381405,-328270417133000.0,-328270417025000.0,-328270417458000.0,-328270417411000.0,-328270417039000.0,4.0,35301668091.3,3.46688419418e-13,0.00782747168739,0.125226860254,0.250018051845,65,0.250007275152
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-347543560495000.0,182823.978324,-347543560438000.0,-347543560355000.0,-347543560747000.0,-347543560712000.0,-347543560357000.0,4.0,33424607050.2,3.46688419418e-13,0.00779753121829,0.249546279492,0.124990974078,8,0.249992724848
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-347859728398000.0,270734.711038,-347859728480000.0,-347859728010000.0,-347859728624000.0,-347859728610000.0,-347859728073000.0,4.0,73297283760.6,3.46688419418e-13,0.0156540322646,0.250453720508,0.250018051845,34,0.249992724848
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-348122745236000.0,743233.547137,-348122745059000.0,-348122744544000.0,-348122746281000.0,-348122746114000.0,-348122744605000.0,4.0,552396105589.0,3.46688419418e-13,0.0078270161323,0.125226860254,0.250018051845,60,0.249992724848
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-367393787235000.0,340497.734725,-367393787288000.0,-367393786821000.0,-367393787544000.0,-367393787535000.0,-367393786862000.0,4.0,115938707353.0,3.46688419418e-13,0.0038985593187,0.249546279492,0.124990974078,3,0.12498974865
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-367709954519000.0,265896.748732,-367709954567000.0,-367709954155000.0,-367709954788000.0,-367709954760000.0,-367709954211000.0,4.0,70701080986.2,3.46688419418e-13,0.00782660199132,0.250453720508,0.250018051845,29,0.12498974865
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-367972972167000.0,370906.06398,-367972972311000.0,-367972971629000.0,-367972972416000.0,-367972972415000.0,-367972971716000.0,4.0,137571308297.0,3.46688419418e-13,0.00391330099566,0.125226860254,0.250018051845,55,0.12498974865
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-472289334307000.0,493411.665827,-472289334091000.0,-472289334004000.0,-472289335043000.0,-472289334906000.0,-472289334011000.0,4.0,243455071975.0,3.46688419418e-13,0.00391314997922,0.250453720508,0.124990974078,24,0.125002976198
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-472605498522000.0,294068.778233,-472605498563000.0,-472605498179000.0,-472605498785000.0,-472605498780000.0,-472605498208000.0,4.0,86476446331.3,3.46688419418e-13,0.00391371513664,0.125226860254,0.250018051845,50,0.125002976198
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-492141661752000.0,377228.606833,-492141661868000.0,-492141661207000.0,-492141662063000.0,-492141662042000.0,-492141661298000.0,4.0,142301421813.0,3.46688419418e-13,0.00782634136657,0.250453720508,0.124990974078,19,0.250007275152
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-492457826020000.0,682922.063859,-492457826067000.0,-492457825311000.0,-492457826636000.0,-492457826626000.0,-492457825348000.0,4.0,466382545306.0,3.46688419418e-13,0.00782747168739,0.125226860254,0.250018051845,45,0.250007275152
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-511994199409000.0,583326.971817,-511994199195000.0,-511994198976000.0,-511994200269000.0,-511994200113000.0,-511994199005000.0,4.0,340270356049.0,3.46688419418e-13,0.00782634136657,0.250453720508,0.124990974078,14,0.250007275152
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-512310363472000.0,159168.042787,-512310363490000.0,-512310363285000.0,-512310363624000.0,-512310363618000.0,-512310363302000.0,4.0,25334465844.8,3.46688419418e-13,0.00782747168739,0.125226860254,0.250018051845,40,0.250007275152
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-531846526680000.0,282862.995567,-531846526579000.0,-531846526468000.0,-531846527097000.0,-531846527022000.0,-531846526481000.0,4.0,80011474260.9,3.46688419418e-13,0.00782588587727,0.250453720508,0.124990974078,9,0.249992724848
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-532162690655000.0,754024.400289,-532162690890000.0,-532162689566000.0,-532162691277000.0,-532162691235000.0,-532162689749000.0,4.0,568552796231.0,3.46688419418e-13,0.0078270161323,0.125226860254,0.250018051845,35,0.249992724848
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-551696752968000.0,338344.917448,-551696753035000.0,-551696752550000.0,-551696753249000.0,-551696753247000.0,-551696752593000.0,4.0,114477283163.0,3.46688419418e-13,0.00391273589804,0.250453720508,0.124990974078,4,0.12498974865
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-552012916752000.0,506963.444539,-552012916822000.0,-552012916078000.0,-552012917285000.0,-552012917232000.0,-552012916174000.0,4.0,257011934099.0,3.46688419418e-13,0.00391330099566,0.125226860254,0.250018051845,30,0.12498974865
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-656592297123000.0,544142.57742,-656592297085000.0,-656592296509000.0,-656592297811000.0,-656592297722000.0,-656592296575000.0,4.0,296091144562.0,3.46688419418e-13,0.00195657498961,0.125226860254,0.124990974078,25,0.125002976198
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-676444624877000.0,186559.569307,-676444624846000.0,-676444624685000.0,-676444625133000.0,-676444625091000.0,-676444624708000.0,4.0,34804472900.0,3.46688419418e-13,0.00391317068328,0.125226860254,0.124990974078,20,0.250007275152
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-696297161981000.0,319616.642149,-696297162021000.0,-696297161555000.0,-696297162324000.0,-696297162286000.0,-696297161618000.0,4.0,102154797939.0,3.46688419418e-13,0.00391317068328,0.125226860254,0.124990974078,15,0.250007275152
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-716149489219000.0,362842.095518,-716149489354000.0,-716149488685000.0,-716149489481000.0,-716149489469000.0,-716149488778000.0,4.0,131654386280.0,3.46688419418e-13,0.00391294293863,0.125226860254,0.124990974078,10,0.249992724848
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-735999715443000.0,456995.434525,-735999715256000.0,-735999715141000.0,-735999716121000.0,-735999715999000.0,-735999715151000.0,4.0,208844827177.0,3.46688419418e-13,0.00195636794902,0.125226860254,0.124990974078,5,0.12498974865
