smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1609928535.95,116708.317871,-1609928535.95,-1609846010.7,-1610011061.19,-1610002808.67,-1609854263.23,2.0,13620831460.4,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,130,0.142822580645
720.0,-705.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1614496322.61,360563.897508,-1614496322.61,-1614241365.44,-1614751279.79,-1614725784.07,-1614266861.15,2.0,130006324187.0,0.000729122094079,0.142857142857,2.43433201164e-13,0.0714309229865,121,0.0714516129032
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1620916176.68,369055.927936,-1620916176.68,-1620655214.73,-1621177138.63,-1621151042.44,-1620681310.93,2.0,136202277945.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,163,0.142822580645
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1623991085.49,228736.830288,-1623991085.49,-1623829344.13,-1624152826.86,-1624136652.72,-1623845518.26,2.0,52320537530.2,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,146,0.142822580645
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1649250744.97,976756.423403,-1649250744.97,-1648560073.88,-1649941416.06,-1649872348.95,-1648629140.99,2.0,954053110660.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,171,0.142822580645
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1650294386.6,1297204.8498,-1650294386.6,-1649377124.26,-1651211648.95,-1651119922.71,-1649468850.49,2.0,1682740422350.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,154,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1653755095.52,3502064.63019,-1653755095.52,-1651278761.87,-1656231429.17,-1655983795.8,-1651526395.24,2.0,12264456674100.0,0.00145798015263,0.142857142857,2.43433201164e-13,0.071417989418,196,0.142903225806
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1662309982.45,866244.855392,-1662309982.45,-1661697454.83,-1662922510.06,-1662861257.3,-1661758707.6,2.0,750380149492.0,0.0014581121704,0.142857142857,2.43433201164e-13,0.142848912404,137,0.0714516129032
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1676389647.68,1592811.66855,-1676389647.68,-1675263359.75,-1677515935.61,-1677403306.82,-1675375988.54,2.0,2537049011460.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,179,0.142822580645
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1677947775.97,347694.041284,-1677947775.97,-1677701919.16,-1678193632.79,-1678169047.1,-1677726504.84,2.0,120891146344.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,162,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1681567447.16,1400984.15096,-1681567447.16,-1680576801.77,-1682558092.56,-1682459028.02,-1680675866.31,2.0,1962756591230.0,0.00291622434079,0.142857142857,2.43433201164e-13,0.142848912404,204,0.142903225806
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1691116767.06,1444848.51581,-1691116767.06,-1690095104.88,-1692138429.24,-1692036263.02,-1690197271.09,2.0,2087587233650.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,145,0.0714516129032
720.0,-528.0,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1703170611.35,2445273.55919,-1703170611.35,-1701441541.84,-1704899680.87,-1704726773.91,-1701614448.79,2.0,5979362779300.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,187,0.142822580645
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1708482243.55,225865.410899,-1708482243.55,-1708322532.59,-1708641954.52,-1708625983.42,-1708338503.68,2.0,51015183840.5,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,170,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1709767295.92,2220967.3649,-1709767295.92,-1708196834.84,-1711337757.01,-1711180710.9,-1708353880.95,2.0,4932696035970.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,212,0.142903225806
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1713182636.07,1598578.58786,-1713182636.07,-1712052270.31,-1714313001.82,-1714199965.25,-1712165306.88,2.0,2555453501580.0,0.000728990076317,0.142857142857,2.43433201164e-13,0.071417989418,129,0.0714516129032
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1721244529.39,1632480.37949,-1721244529.39,-1720090191.44,-1722398867.33,-1722283433.54,-1720205625.23,2.0,2664992189420.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,153,0.0714516129032
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1733704920.74,251160.555892,-1733704920.74,-1733527323.41,-1733882518.07,-1733864758.34,-1733545083.14,2.0,63081624835.9,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,178,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1736706569.02,918028.20543,-1736706569.02,-1736057425.05,-1737355712.99,-1737290798.6,-1736122339.45,2.0,842775785965.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,220,0.142903225806
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1740530935.66,3689479.71604,-1740530935.66,-1737922079.53,-1743139791.78,-1742878906.17,-1738182965.14,2.0,13612260575100.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,203,0.142822580645
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1748933736.16,354944.957902,-1748933736.16,-1748682752.18,-1749184720.15,-1749159621.75,-1748707850.58,2.0,125985923140.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,161,0.0714516129032
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1756910969.43,442592.981794,-1756910969.43,-1756598008.94,-1757223929.93,-1757192633.88,-1756629304.99,2.0,195888547533.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,195,0.142822580645
720.0,-616.5,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1761538953.38,835239.433712,-1761538953.38,-1760948349.91,-1762129556.84,-1762070496.5,-1761007410.26,2.0,697624911628.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,186,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1763114461.28,1984458.3917,-1763114461.28,-1761711237.3,-1764517685.27,-1764377362.87,-1761851559.7,2.0,3938075108380.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,228,0.142903225806
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1769541926.98,625673.494171,-1769541926.98,-1769099509.01,-1769984344.95,-1769940103.16,-1769143750.81,2.0,391467321308.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,211,0.142822580645
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1776142599.97,902114.923595,-1776142599.97,-1775504708.4,-1776780491.55,-1776716702.4,-1775568497.55,2.0,813811335373.0,0.00145822018493,0.142857142857,2.43433201164e-13,0.142859494415,169,0.0714516129032
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1792245094.93,1616986.31737,-1792245094.93,-1791101712.94,-1793388476.92,-1793274138.72,-1791216051.13,2.0,2614644750550.0,0.00291644036986,0.142857142857,2.43433201164e-13,0.142859494415,236,0.142903225806
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1798589450.79,1416221.73864,-1798589450.79,-1797588030.79,-1799590870.78,-1799490728.78,-1797688172.79,2.0,2005684013000.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,219,0.142822580645
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1804802399.49,1590359.54313,-1804802399.49,-1803677845.47,-1805926953.51,-1805814498.1,-1803790300.87,2.0,2529243476440.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,177,0.0714516129032
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1812290480.69,2626007.85675,-1812290480.69,-1810433612.73,-1814147348.66,-1813961661.86,-1810619299.53,2.0,6895917263740.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,202,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1819796303.36,3509606.40432,-1819796303.36,-1817314636.87,-1822277969.85,-1822029803.2,-1817562803.52,2.0,12317337113200.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,244,0.142903225806
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1823214107.11,32731.9115422,-1823214107.11,-1823190962.15,-1823237252.06,-1823234937.57,-1823193276.65,2.0,1071378033.21,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,227,0.142822580645
720.0,-705.1,-13267.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1831577338.89,1674080.20495,-1831577338.89,-1830393585.42,-1832761092.35,-1832642717.0,-1830511960.77,2.0,2802544532600.0,0.000729122094079,0.142857142857,2.43433201164e-13,0.0714309229865,185,0.0714516129032
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1837777344.15,1668153.17095,-1837777344.15,-1836597781.73,-1838956906.57,-1838838950.32,-1836715737.97,2.0,2782735001740.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,210,0.142822580645
720.0,-439.4,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1848007219.79,3245353.09745,-1848007219.79,-1845712408.61,-1850302030.98,-1850072549.86,-1845941889.73,2.0,10532316727100.0,0.00145824418816,0.142857142857,2.43433201164e-13,0.0714309229865,252,0.142903225806
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1851086614.75,1136584.82381,-1851086614.75,-1850282927.92,-1851890301.59,-1851809932.91,-1850363296.6,2.0,1291825061710.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,235,0.142822580645
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1859625444.52,4005080.59416,-1859625444.52,-1856793424.87,-1862457464.17,-1862174262.2,-1857076626.84,2.0,16040670565700.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,194,0.142822580645
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1866773570.04,8445.25142874,-1866773570.04,-1866767598.35,-1866779541.74,-1866778944.57,-1866768195.52,2.0,71322271.6947,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,218,0.142822580645
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1879509342.54,1010548.16557,-1879509342.54,-1878794777.08,-1880223908.0,-1880152451.46,-1878866233.63,2.0,1021207594940.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,243,0.142822580645
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1885174730.28,519066.078672,-1885174730.28,-1884807695.13,-1885541765.42,-1885505061.91,-1884844398.65,2.0,269429594027.0,0.00291622434079,0.142857142857,2.43433201164e-13,0.142848912404,268,0.142903225806
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1889759250.9,1365514.5503,-1889759250.9,-1888793686.3,-1890724815.5,-1890628259.04,-1888890242.76,2.0,1864629987080.0,0.0014581121704,0.142857142857,2.43433201164e-13,0.142848912404,201,0.0714516129032
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1897923190.22,5257999.31859,-1897923190.22,-1894205223.25,-1901641157.19,-1901269360.5,-1894577019.94,2.0,27646556834200.0,0.00145798015263,0.142857142857,2.43433201164e-13,0.071417989418,260,0.142903225806
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1898569593.83,1557525.26752,-1898569593.83,-1897468257.15,-1899670930.51,-1899560796.84,-1897578390.82,2.0,2425884958960.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,226,0.142822580645
720.0,-528.0,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1908636267.59,1609857.95679,-1908636267.59,-1907497926.12,-1909774609.07,-1909660774.92,-1907611760.26,2.0,2591642641050.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,251,0.142822580645
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1909941859.07,2290422.98885,-1909941859.07,-1908322285.44,-1911561432.7,-1911399475.34,-1908484242.81,2.0,5246037467860.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,276,0.142903225806
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1915088158.41,1384706.29001,-1915088158.41,-1914109023.2,-1916067293.62,-1915969380.1,-1914206936.72,2.0,1917411509600.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,209,0.0714516129032
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1923599131.41,2645634.27551,-1923599131.41,-1921728385.47,-1925469877.35,-1925282802.75,-1921915460.07,2.0,6999380719770.0,0.00291479452315,0.142857142857,2.43433201164e-13,0.142859494415,234,0.142822580645
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1937067412.66,2395771.5727,-1937067412.66,-1935373346.34,-1938761478.99,-1938592072.36,-1935542752.97,2.0,5739721428540.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,284,0.142903225806
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1949026116.47,3377995.30214,-1949026116.47,-1946637513.09,-1951414719.86,-1951175859.52,-1946876373.42,2.0,11410852261300.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,217,0.0714516129032
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1951195737.24,2496844.92363,-1951195737.24,-1949430201.26,-1952961273.22,-1952784719.62,-1949606754.86,2.0,6234234572640.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,242,0.142822580645
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1959158416.47,3684289.95301,-1959158416.47,-1956553230.06,-1961763602.88,-1961503084.24,-1956813748.7,2.0,13573992457800.0,0.00291457861599,0.142857142857,2.43433201164e-13,0.142848912404,267,0.142822580645
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1959421478.21,1405227.91021,-1959421478.21,-1958427832.03,-1960415124.4,-1960315759.78,-1958527196.65,2.0,1974665479640.0,0.000728990076317,0.142857142857,2.43433201164e-13,0.071417989418,193,0.0714516129032
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1967475975.21,2256861.44507,-1967475975.21,-1965880133.18,-1969071817.24,-1968912233.04,-1966039717.38,2.0,5093423582260.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,292,0.142903225806
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1975591636.52,2608707.88794,-1975591636.52,-1973747001.48,-1977436271.55,-1977251808.05,-1973931464.98,2.0,6805356844600.0,0.00145823218654,0.142857142857,2.43433201164e-13,0.142860670194,225,0.0714516129032
720.0,-616.5,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1977886887.07,743831.114583,-1977886887.07,-1977360919.05,-1978412855.1,-1978360258.29,-1977413515.85,2.0,553284727022.0,0.00145742125126,0.142857142857,2.43433201164e-13,0.0714309229865,250,0.142822580645
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1989954044.88,2939359.66649,-1989954044.88,-1987875603.73,-1992032486.03,-1991824641.92,-1988083447.84,2.0,8639835248960.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,275,0.142822580645
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-1995774418.1,2955141.36913,-1995774418.1,-1993684817.6,-1997864018.6,-1997655058.55,-1993893777.65,2.0,8732860511570.0,0.00291644036986,0.142857142857,2.43433201164e-13,0.142859494415,300,0.142903225806
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2000799678.59,1136545.77284,-2000799678.59,-1999996019.36,-2001603337.81,-2001522971.89,-2000076385.29,2.0,1291736293760.0,0.00145715736474,0.142857142857,2.43433201164e-13,0.071417989418,259,0.142822580645
720.0,-705.1,-11041.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2005883219.07,484481.968141,-2005883219.07,-2005540638.59,-2006225799.56,-2006191541.51,-2005574896.64,2.0,234722777454.0,0.00145822018493,0.142857142857,2.43433201164e-13,0.142859494415,233,0.0714516129032
720.0,-528.0,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2012610733.61,576822.575061,-2012610733.61,-2012202858.46,-2013018608.77,-2012977821.25,-2012243645.97,2.0,332724283101.0,0.00291481851283,0.142857142857,2.43433201164e-13,0.142860670194,283,0.142822580645
720.0,-439.4,-8816.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2021198248.67,4894128.04089,-2021198248.67,-2017737577.54,-2024658919.79,-2024312852.68,-2018083644.66,2.0,23952489280600.0,0.00291646437308,0.142857142857,2.43433201164e-13,0.142860670194,308,0.142903225806
