hours,price
369.0,35.9
370.0,36.22
371.0,35.72
372.0,35.55
373.0,32.35
374.0,31.16
375.0,29.54
376.0,28.15
377.0,28.5
378.0,33.9
379.0,41.01
380.0,36.57
381.0,33.04
382.0,28.54
383.0,24.19
384.0,23.04
385.0,21.42
386.0,20.6
387.0,20.48
388.0,20.48
389.0,19.79
390.0,20.63
391.0,24.27
392.0,31.09
393.0,32.49
394.0,31.48
395.0,32.02
396.0,32.1
397.0,30.97
398.0,29.23
399.0,27.61
400.0,25.9
401.0,26.88
402.0,33.07
403.0,37.94
404.0,33.29
405.0,32.94
406.0,26.22
407.0,21.51
408.0,19.22
409.0,19.42
410.0,18.73
411.0,18.0
412.0,17.87
413.0,17.08
414.0,19.5
415.0,21.16
416.0,29.64
417.0,30.62
418.0,29.46
419.0,27.99
420.0,28.3
421.0,25.65
422.0,24.08
423.0,22.99
424.0,22.1
425.0,22.0
426.0,27.03
427.0,33.28
428.0,30.18
429.0,27.52
430.0,23.69
431.0,22.02
432.0,21.31
433.0,19.05
434.0,16.92
435.0,17.45
436.0,17.95
437.0,18.57
438.0,19.48
439.0,22.04
440.0,30.59
441.0,31.85
442.0,30.51
443.0,31.06
444.0,31.56
445.0,30.17
446.0,26.58
447.0,25.75
448.0,25.07
449.0,25.76
450.0,32.15
451.0,37.2
452.0,35.57
453.0,32.62
454.0,28.18
455.0,23.59
456.0,21.85
457.0,20.0
458.0,19.3
459.0,19.26
460.0,19.02
461.0,18.88
462.0,20.26
463.0,23.89
464.0,30.81
465.0,33.64
466.0,32.33
467.0,30.93
468.0,28.22
469.0,26.82
470.0,25.59
471.0,25.68
472.0,24.58
473.0,23.78
474.0,28.36
475.0,31.72
476.0,27.59
477.0,24.22
478.0,23.89
479.0,21.32
480.0,19.35
481.0,19.23
482.0,18.01
483.0,18.48
484.0,17.35
485.0,17.24
486.0,18.54
487.0,19.55
488.0,22.02
489.0,23.3
490.0,24.18
491.0,24.68
492.0,25.8
493.0,25.55
494.0,23.47
495.0,22.41
496.0,21.76
497.0,22.87
498.0,27.61
499.0,29.7
500.0,29.0
501.0,25.82
502.0,24.59
503.0,22.15
504.0,20.57
505.0,20.2
506.0,19.67
507.0,19.38
508.0,18.97
509.0,18.72
510.0,18.47
511.0,19.42
512.0,21.52
513.0,22.09
514.0,22.13
515.0,22.72
516.0,22.51
517.0,22.41
518.0,21.83
519.0,20.64
520.0,20.44
521.0,20.97
522.0,23.54
523.0,26.78
524.0,26.45
525.0,24.09
526.0,21.62
527.0,20.77
528.0,20.25
529.0,20.21
530.0,19.75
531.0,19.67
532.0,19.8
533.0,20.2
534.0,21.01
535.0,24.67
536.0,34.14
537.0,35.32
538.0,33.65
539.0,33.11
540.0,32.9
541.0,30.53
542.0,28.81
543.0,27.72
544.0,26.67
545.0,26.43
546.0,31.74
547.0,39.55
548.0,34.62
549.0,33.53
550.0,28.18
551.0,24.47
552.0,23.03
553.0,20.91
554.0,19.31
555.0,19.84
556.0,19.72
557.0,19.8
558.0,20.8
559.0,23.37
560.0,33.32
561.0,29.69
562.0,27.76
563.0,24.79
564.0,24.91
565.0,23.83
566.0,21.59
567.0,21.63
568.0,20.17
569.0,20.42
570.0,22.96
571.0,27.36
572.0,26.26
573.0,23.92
574.0,20.13
575.0,19.58
576.0,17.28
577.0,18.96
578.0,18.25
579.0,17.24
580.0,17.44
581.0,17.1
582.0,17.72
583.0,18.86
584.0,28.17
585.0,25.54
586.0,23.51
587.0,22.35
588.0,21.55
589.0,20.79
590.0,20.28
591.0,19.55
592.0,20.05
593.0,20.24
594.0,24.2
595.0,29.6
596.0,24.59
597.0,23.94
598.0,21.22
599.0,20.01
600.0,18.07
601.0,17.9
602.0,17.27
603.0,16.43
604.0,16.64
605.0,16.77
606.0,18.08
607.0,22.35
608.0,31.06
609.0,28.05
610.0,27.14
611.0,27.34
612.0,26.61
613.0,27.55
614.0,26.36
615.0,24.9
616.0,23.83
617.0,24.53
618.0,30.93
619.0,35.74
620.0,31.61
621.0,29.05
622.0,27.56
623.0,23.99
624.0,21.19
625.0,21.3
626.0,20.53
627.0,19.9
628.0,20.12
629.0,19.49
630.0,21.05
631.0,24.28
632.0,34.76
633.0,33.16
634.0,30.42
635.0,27.27
636.0,25.65
637.0,25.92
638.0,24.81
639.0,22.56
640.0,20.5
641.0,20.03
642.0,21.33
643.0,25.07
644.0,23.45
645.0,21.65
646.0,20.09
647.0,20.51
648.0,18.91
649.0,16.29
650.0,15.42
651.0,12.87
652.0,12.51
653.0,14.16
654.0,15.59
655.0,14.13
656.0,19.55
657.0,20.25
658.0,21.92
659.0,22.47
660.0,22.05
661.0,20.7
662.0,19.66
663.0,18.91
664.0,18.2
665.0,19.88
666.0,23.88
667.0,29.32
668.0,29.68
669.0,27.69
670.0,24.0
671.0,22.23
672.0,21.04
673.0,19.29
674.0,18.95
675.0,18.03
676.0,17.34
677.0,17.44
678.0,17.75
679.0,17.95
680.0,20.32
681.0,21.72
682.0,23.53
683.0,23.68
684.0,22.62
685.0,21.65
686.0,20.94
687.0,20.48
688.0,20.45
689.0,21.36
690.0,27.72
691.0,36.32
692.0,36.09
693.0,35.24
694.0,30.32
695.0,25.31
696.0,23.32
697.0,21.89
698.0,21.54
699.0,21.38
700.0,20.98
701.0,21.03
702.0,22.22
703.0,24.18
704.0,44.57
705.0,33.22
706.0,23.34
707.0,21.38
708.0,18.44
709.0,17.01
710.0,14.05
711.0,13.33
712.0,11.75
713.0,11.84
714.0,15.42
715.0,18.86
716.0,17.21
717.0,14.85
718.0,10.87
719.0,12.18
720.0,11.19
721.0,8.47
722.0,6.21
723.0,6.27
724.0,6.36
725.0,6.59
726.0,8.7
727.0,12.18
728.0,18.33
729.0,19.58
730.0,16.88
731.0,17.14
732.0,16.83
733.0,16.09
734.0,15.57
735.0,15.82
736.0,15.43
737.0,16.22
738.0,20.96
739.0,25.01
740.0,24.6
741.0,22.84
742.0,20.69
743.0,19.03
744.0,18.19
745.0,17.36
746.0,16.68
747.0,16.7
748.0,16.65
749.0,16.81
750.0,18.28
751.0,21.79
752.0,27.42
753.0,27.75
754.0,25.79
755.0,23.17
756.0,22.78
757.0,21.49
758.0,21.3
759.0,19.89
760.0,19.93
761.0,19.93
762.0,22.15
763.0,29.29
764.0,27.96
765.0,26.29
766.0,22.07
767.0,20.29
768.0,19.46
769.0,17.38
770.0,17.44
771.0,17.5
772.0,17.69
773.0,17.84
774.0,18.96
775.0,22.21
776.0,33.21
777.0,27.3
778.0,28.58
779.0,26.22
780.0,26.5
781.0,25.59
782.0,24.59
783.0,23.85
784.0,23.89
785.0,25.14
786.0,29.17
787.0,34.43
788.0,32.01
789.0,31.87
790.0,28.77
791.0,24.66
792.0,24.46
793.0,20.73
794.0,20.54
795.0,19.82
796.0,20.03
797.0,20.5
798.0,21.45
799.0,29.44
800.0,37.63
801.0,33.1
802.0,29.43
803.0,27.08
804.0,29.15
805.0,26.97
806.0,25.82
807.0,25.98
808.0,23.43
809.0,23.33
810.0,25.22
811.0,31.38
812.0,31.78
813.0,29.52
814.0,26.35
815.0,22.91
816.0,20.91
817.0,16.54
818.0,15.75
819.0,13.09
820.0,11.16
821.0,11.74
822.0,12.12
823.0,11.04
824.0,14.98
825.0,16.4
826.0,17.76
827.0,16.32
828.0,15.21
829.0,13.9
830.0,13.32
831.0,13.32
832.0,13.92
833.0,16.18
834.0,18.56
835.0,23.82
836.0,22.42
837.0,20.27
838.0,17.78
839.0,16.59
840.0,15.4
841.0,15.5
842.0,15.24
843.0,16.13
844.0,16.45
845.0,16.5
846.0,17.2
847.0,19.04
848.0,20.6
849.0,21.76
850.0,23.46
851.0,22.91
852.0,23.67
853.0,22.67
854.0,22.41
855.0,22.89
856.0,22.81
857.0,23.36
858.0,23.47
859.0,29.09
860.0,31.2
861.0,26.84
862.0,24.32
863.0,21.34
864.0,20.64
865.0,17.9
866.0,18.0
867.0,16.99
868.0,17.41
869.0,17.9
870.0,18.27
871.0,20.35
872.0,25.75
873.0,24.58
874.0,24.75
875.0,26.82
876.0,26.54
877.0,25.7
878.0,24.57
879.0,24.84
880.0,23.0
881.0,22.99
882.0,25.85
883.0,28.98
884.0,30.45
885.0,29.0
886.0,25.74
887.0,21.24
888.0,20.5
889.0,19.04
890.0,19.34
891.0,18.33
892.0,18.9
893.0,18.55
894.0,18.93
895.0,21.33
896.0,25.97
897.0,23.86
898.0,23.28
899.0,21.05
900.0,18.68
901.0,16.64
902.0,16.1
903.0,15.34
904.0,14.88
905.0,15.1
906.0,17.5
907.0,20.77
908.0,21.26
909.0,20.37
910.0,19.21
911.0,19.4
912.0,18.98
913.0,18.44
914.0,17.66
915.0,17.36
916.0,17.72
917.0,19.13
918.0,18.83
919.0,21.27
920.0,25.57
921.0,25.05
922.0,25.06
923.0,26.46
924.0,26.13
925.0,25.37
926.0,23.92
927.0,23.97
928.0,22.92
929.0,23.81
930.0,25.63
931.0,30.54
932.0,29.96
933.0,27.25
934.0,23.19
935.0,21.98
936.0,19.77
937.0,18.8
938.0,17.86
939.0,18.11
940.0,18.84
941.0,19.53
942.0,21.01
943.0,25.38
944.0,35.07
945.0,32.13
946.0,31.05
947.0,32.98
948.0,30.69
949.0,28.28
950.0,26.11
951.0,25.25
952.0,23.7
953.0,22.47
954.0,23.08
955.0,24.15
956.0,24.01
957.0,21.99
958.0,19.77
959.0,16.98
960.0,12.85
961.0,11.5
962.0,9.83
963.0,9.08
964.0,7.58
965.0,7.95
966.0,8.77
967.0,15.32
968.0,21.43
969.0,21.44
970.0,21.2
971.0,18.86
972.0,19.39
973.0,20.2
974.0,20.51
975.0,20.5
976.0,20.5
977.0,20.42
978.0,21.27
979.0,24.11
980.0,24.92
981.0,24.05
982.0,23.21
983.0,20.64
984.0,20.07
985.0,20.25
986.0,20.47
987.0,19.25
988.0,18.59
989.0,18.51
990.0,19.15
991.0,20.3
992.0,22.82
993.0,22.78
994.0,23.15
995.0,23.04
996.0,23.47
997.0,22.73
998.0,21.64
999.0,22.65
1000.0,21.48
1001.0,21.29
1002.0,20.84
1003.0,23.68
1004.0,24.12
1005.0,22.36
1006.0,21.11
1007.0,18.45
1008.0,16.47
1009.0,15.25
1010.0,10.0
1011.0,6.46
1012.0,2.5
1013.0,2.75
1014.0,2.46
1015.0,4.84
1016.0,8.0
1017.0,12.12
1018.0,14.89
1019.0,14.48
1020.0,16.53
1021.0,15.97
1022.0,15.0
1023.0,15.17
1024.0,15.4
1025.0,17.32
1026.0,20.01
1027.0,28.49
1028.0,34.23
1029.0,30.51
1030.0,27.68
1031.0,23.36
1032.0,22.35
1033.0,20.54
1034.0,20.08
1035.0,19.8
1036.0,19.64
1037.0,19.99
1038.0,20.06
1039.0,24.8
1040.0,32.68
1041.0,29.94
1042.0,28.57
1043.0,25.86
1044.0,23.35
1045.0,21.69
1046.0,20.86
1047.0,19.21
1048.0,18.19
1049.0,18.65
1050.0,20.19
1051.0,23.94
1052.0,23.75
1053.0,22.65
1054.0,20.21
1055.0,17.56
1056.0,15.95
1057.0,12.14
1058.0,11.13
1059.0,11.91
1060.0,8.81
1061.0,11.89
1062.0,13.79
1063.0,13.92
1064.0,23.13
1065.0,22.12
1066.0,21.59
1067.0,20.86
1068.0,20.29
1069.0,18.95
1070.0,15.68
1071.0,13.21
1072.0,12.68
1073.0,12.39
1074.0,14.42
1075.0,22.35
1076.0,23.94
1077.0,21.14
1078.0,19.16
1079.0,18.65
1080.0,18.05
1081.0,17.03
1082.0,16.59
1083.0,16.92
1084.0,17.17
1085.0,18.47
1086.0,20.17
1087.0,25.13
1088.0,33.08
1089.0,31.96
1090.0,32.24
1091.0,30.67
1092.0,29.13
1093.0,28.99
1094.0,26.21
1095.0,24.81
1096.0,24.1
1097.0,24.45
1098.0,25.77
1099.0,32.39
1100.0,32.56
1101.0,27.51
1102.0,24.25
1103.0,22.42
1104.0,20.5
1105.0,14.7
1106.0,13.87
1107.0,14.45
1108.0,14.69
1109.0,15.95
1110.0,18.14
1111.0,22.51
1112.0,29.71
1113.0,26.29
1114.0,26.3
1115.0,26.64
1116.0,25.48
1117.0,24.66
1118.0,23.94
1119.0,22.87
1120.0,22.28
1121.0,22.56
1122.0,23.61
1123.0,28.62
1124.0,29.84
1125.0,25.93
1126.0,22.97
1127.0,21.04
1128.0,19.65
1129.0,14.58
1130.0,13.63
1131.0,12.42
1132.0,12.06
1133.0,12.09
1134.0,14.49
1135.0,18.65
1136.0,24.84
1137.0,21.58
1138.0,22.01
1139.0,21.05
1140.0,20.08
1141.0,19.05
1142.0,18.11
1143.0,17.55
1144.0,15.63
1145.0,13.69
1146.0,13.39
1147.0,16.09
1148.0,16.64
1149.0,13.19
1150.0,10.79
1151.0,11.8
1152.0,11.86
1153.0,9.79
1154.0,6.58
1155.0,6.02
1156.0,4.78
1157.0,6.71
1158.0,11.38
1159.0,12.89
1160.0,19.32
1161.0,20.47
1162.0,22.11
1163.0,22.61
1164.0,23.02
1165.0,22.61
1166.0,22.49
1167.0,22.16
1168.0,21.32
1169.0,21.53
1170.0,22.43
1171.0,25.67
1172.0,28.03
1173.0,24.04
1174.0,23.28
1175.0,20.21
1176.0,19.13
1177.0,18.03
1178.0,15.91
1179.0,14.82
1180.0,12.16
1181.0,12.15
1182.0,12.13
1183.0,14.11
1184.0,15.92
1185.0,17.02
1186.0,17.44
1187.0,17.85
1188.0,18.31
1189.0,16.62
1190.0,15.18
1191.0,12.08
1192.0,11.6
1193.0,12.12
1194.0,11.02
1195.0,13.52
1196.0,12.92
1197.0,7.25
1198.0,7.44
1199.0,5.36
1200.0,3.77
1201.0,1.88
1202.0,1.0
1203.0,0.7
1204.0,0.62
1205.0,1.89
1206.0,1.25
1207.0,6.35
1208.0,9.89
1209.0,11.32
1210.0,11.12
1211.0,11.08
1212.0,11.01
1213.0,11.04
1214.0,11.39
1215.0,11.56
1216.0,12.29
1217.0,12.16
1218.0,13.78
1219.0,20.2
1220.0,20.69
1221.0,20.2
1222.0,18.85
1223.0,17.3
1224.0,15.93
1225.0,12.53
1226.0,12.44
1227.0,13.3
1228.0,12.95
1229.0,13.39
1230.0,13.71
1231.0,18.92
1232.0,21.42
1233.0,20.43
1234.0,18.66
1235.0,17.71
1236.0,16.63
1237.0,16.45
1238.0,14.86
1239.0,14.57
1240.0,14.7
1241.0,15.36
1242.0,16.61
1243.0,20.43
1244.0,21.99
1245.0,18.94
1246.0,18.59
1247.0,16.09
1248.0,13.92
1249.0,10.13
1250.0,8.13
1251.0,8.76
1252.0,7.92
1253.0,9.09
1254.0,11.05
1255.0,14.49
1256.0,21.84
1257.0,20.99
1258.0,21.6
1259.0,22.07
1260.0,22.35
1261.0,20.61
1262.0,21.29
1263.0,20.49
1264.0,20.28
1265.0,20.29
1266.0,20.08
1267.0,21.94
1268.0,23.75
1269.0,19.59
1270.0,18.22
1271.0,16.03
1272.0,14.37
1273.0,13.64
1274.0,13.38
1275.0,12.65
1276.0,12.95
1277.0,13.22
1278.0,15.17
1279.0,19.75
1280.0,22.72
1281.0,21.78
1282.0,20.88
1283.0,19.45
1284.0,18.59
1285.0,18.65
1286.0,16.28
1287.0,15.23
1288.0,14.02
1289.0,13.61
1290.0,14.21
1291.0,15.55
1292.0,17.85
1293.0,15.1
1294.0,11.84
1295.0,11.11
1296.0,8.9
1297.0,10.22
1298.0,8.22
1299.0,8.24
1300.0,7.41
1301.0,8.26
1302.0,9.63
1303.0,12.83
1304.0,19.18
1305.0,19.01
1306.0,19.23
1307.0,19.16
1308.0,18.34
1309.0,18.29
1310.0,18.19
1311.0,17.43
1312.0,16.76
1313.0,15.11
1314.0,14.99
1315.0,17.74
1316.0,19.08
1317.0,16.99
1318.0,14.23
1319.0,12.92
1320.0,11.55
1321.0,16.07
1322.0,15.01
1323.0,14.71
1324.0,14.59
1325.0,14.84
1326.0,15.26
1327.0,18.34
1328.0,20.61
1329.0,21.0
1330.0,23.44
1331.0,22.79
1332.0,22.3
1333.0,22.42
1334.0,22.3
1335.0,21.57
1336.0,21.12
1337.0,21.28
1338.0,22.69
1339.0,24.89
1340.0,25.89
1341.0,23.57
1342.0,22.86
1343.0,20.36
1344.0,19.95
1345.0,18.12
1346.0,17.43
1347.0,17.86
1348.0,17.74
1349.0,17.99
1350.0,18.06
1351.0,19.36
1352.0,20.97
1353.0,21.49
1354.0,22.95
1355.0,23.8
1356.0,22.51
1357.0,21.78
1358.0,20.51
1359.0,19.91
1360.0,20.01
1361.0,20.4
1362.0,22.39
1363.0,27.41
1364.0,31.17
1365.0,25.53
1366.0,23.52
1367.0,21.72
1368.0,20.9
1369.0,20.3
1370.0,19.38
1371.0,19.68
1372.0,20.0
1373.0,20.22
1374.0,20.4
1375.0,26.0
1376.0,31.68
1377.0,27.27
1378.0,26.22
1379.0,26.62
1380.0,25.46
1381.0,24.32
1382.0,22.86
1383.0,22.78
1384.0,21.97
1385.0,21.09
1386.0,21.58
1387.0,24.8
1388.0,25.95
1389.0,23.84
1390.0,21.85
1391.0,19.98
1392.0,18.52
1393.0,15.58
1394.0,15.19
1395.0,15.15
1396.0,15.37
1397.0,16.11
1398.0,17.31
1399.0,22.19
1400.0,25.78
1401.0,24.85
1402.0,24.27
1403.0,24.01
1404.0,25.94
1405.0,25.7
1406.0,24.34
1407.0,23.25
1408.0,22.56
1409.0,22.91
1410.0,22.06
1411.0,23.36
1412.0,24.59
1413.0,22.55
1414.0,20.6
1415.0,18.89
1416.0,18.1
1417.0,16.3
1418.0,15.4
1419.0,14.86
1420.0,14.86
1421.0,14.63
1422.0,16.19
1423.0,18.3
1424.0,20.96
1425.0,20.88
1426.0,20.16
1427.0,20.1
1428.0,19.41
1429.0,19.06
1430.0,17.99
1431.0,17.16
1432.0,16.27
1433.0,17.0
1434.0,18.55
1435.0,21.7
1436.0,23.56
1437.0,22.62
1438.0,20.65
1439.0,20.64
1440.0,19.76
1441.0,18.48
1442.0,19.3
1443.0,18.66
1444.0,18.82
1445.0,19.34
1446.0,21.18
1447.0,24.51
1448.0,31.72
1449.0,29.03
1450.0,26.55
1451.0,25.68
1452.0,24.3
1453.0,22.63
1454.0,22.14
1455.0,20.69
1456.0,20.39
1457.0,20.29
1458.0,21.36
1459.0,25.53
1460.0,33.64
1461.0,29.79
1462.0,26.46
1463.0,24.07
1464.0,22.85
1465.0,21.99
1466.0,21.22
1467.0,20.67
1468.0,21.04
1469.0,21.59
1470.0,22.44
1471.0,31.34
1472.0,40.81
1473.0,35.39
1474.0,32.12
1475.0,30.28
1476.0,25.88
1477.0,23.94
1478.0,22.44
1479.0,20.47
1480.0,19.26
1481.0,18.06
1482.0,18.41
1483.0,21.42
1484.0,26.35
1485.0,21.2
1486.0,19.02
1487.0,16.57
1488.0,14.85
1489.0,18.55
1490.0,17.0
1491.0,17.96
1492.0,18.49
1493.0,18.78
1494.0,19.31
1495.0,17.51
1496.0,17.55
1497.0,19.56
1498.0,20.69
1499.0,20.36
1500.0,18.17
1501.0,17.14
1502.0,12.2
1503.0,10.88
1504.0,9.95
1505.0,9.15
1506.0,11.1
1507.0,10.99
1508.0,15.69
1509.0,11.52
1510.0,10.67
1511.0,10.87
1512.0,12.08
1513.0,5.0
1514.0,2.99
1515.0,2.05
1516.0,2.07
1517.0,2.09
1518.0,3.5
1519.0,4.46
1520.0,9.39
1521.0,12.55
1522.0,14.08
1523.0,14.79
1524.0,13.02
1525.0,11.42
1526.0,11.6
1527.0,11.32
1528.0,10.65
1529.0,11.51
1530.0,13.43
1531.0,15.05
1532.0,17.56
1533.0,14.1
1534.0,11.34
1535.0,9.93
1536.0,4.15
1537.0,8.08
1538.0,6.4
1539.0,6.12
1540.0,5.01
1541.0,5.16
1542.0,7.35
1543.0,12.44
1544.0,15.95
1545.0,15.43
1546.0,15.13
1547.0,16.16
1548.0,14.77
1549.0,14.23
1550.0,13.98
1551.0,13.21
1552.0,11.06
1553.0,11.1
1554.0,11.12
1555.0,14.45
1556.0,17.56
1557.0,14.3
1558.0,11.85
1559.0,9.52
1560.0,7.88
1561.0,3.53
1562.0,2.38
1563.0,2.55
1564.0,2.56
1565.0,2.13
1566.0,3.94
1567.0,11.34
1568.0,17.21
1569.0,17.77
1570.0,17.2
1571.0,17.32
1572.0,14.99
1573.0,13.19
1574.0,12.32
1575.0,11.19
1576.0,11.12
1577.0,11.27
1578.0,11.34
1579.0,15.05
1580.0,20.39
1581.0,17.75
1582.0,14.06
1583.0,9.73
1584.0,8.78
1585.0,9.67
1586.0,7.9
1587.0,7.04
1588.0,6.23
1589.0,7.02
1590.0,9.75
1591.0,18.93
1592.0,22.33
1593.0,21.39
1594.0,21.42
1595.0,19.92
1596.0,19.22
1597.0,19.03
1598.0,19.13
1599.0,19.9
1600.0,19.01
1601.0,20.37
1602.0,22.79
1603.0,30.0
1604.0,37.51
1605.0,30.3
1606.0,27.51
1607.0,23.11
1608.0,20.99
1609.0,21.84
1610.0,20.62
1611.0,19.94
1612.0,20.21
1613.0,20.21
1614.0,23.04
1615.0,32.18
1616.0,39.13
1617.0,38.24
1618.0,36.83
1619.0,33.51
1620.0,31.51
1621.0,28.09
1622.0,25.97
1623.0,23.48
1624.0,21.06
1625.0,20.39
1626.0,21.58
1627.0,25.92
1628.0,30.01
1629.0,25.32
1630.0,22.73
1631.0,20.32
1632.0,19.16
1633.0,17.01
1634.0,18.18
1635.0,16.98
1636.0,16.89
1637.0,17.84
1638.0,20.06
1639.0,26.69
1640.0,37.96
1641.0,39.59
1642.0,39.25
1643.0,36.48
1644.0,33.46
1645.0,31.94
1646.0,30.63
1647.0,29.91
1648.0,27.88
1649.0,27.81
1650.0,29.09
1651.0,40.2
1652.0,48.91
1653.0,43.81
1654.0,34.03
1655.0,26.26
1656.0,25.1
1657.0,25.18
1658.0,23.88
1659.0,23.07
1660.0,23.49
1661.0,22.8
1662.0,23.72
1663.0,26.53
1664.0,33.54
1665.0,38.47
