smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight
720.0,-543.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1177023122.52,24397323.9547,-1177023122.52,-1159771609.31,-1194274635.73,-1192549484.41,-1161496760.63,2.0,595229416151000.0,83,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-667.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1196196182.83,3147914.61309,-1196196182.83,-1193970271.06,-1198422094.6,-1198199503.42,-1194192862.24,2.0,9909366411330.0,183,0.100000284095,0.1,0.199998716352,3.6761913905299995e-14,0.00199999284539
720.0,-171.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1247050835.26,13915570.665,-1247050835.26,-1237211040.88,-1256890629.64,-1255906650.2,-1238195020.32,2.0,193643106932000.0,173,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-543.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1249231667.3,13629169.6821,-1249231667.3,-1239594389.0,-1258868945.6,-1257905217.77,-1240558116.83,2.0,185754266225000.0,154,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1259575293.44,63629501.1004,-1259575293.44,-1214582441.73,-1304568145.16,-1300068859.98,-1219081726.9,2.0,4048713410280000.0,144,0.20000074575,0.1,0.0999993581762,0.0,0.00199999462098
720.0,-419.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1260270619.5,8533500.12801,-1260270619.5,-1254236523.69,-1266304715.31,-1265701305.73,-1254839933.27,2.0,72820624434700.0,125,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1260982203.41,15023685.5739,-1260982203.41,-1250358853.46,-1271605553.36,-1270543218.36,-1251421188.45,2.0,225711128223000.0,6,0.0999985085,0.1,0.0999993581762,0.0,0.000999978666857
720.0,-295.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1271839765.44,13650989.5205,-1271839765.44,-1262187058.18,-1281492472.7,-1280527201.97,-1263152328.9,2.0,186349514888000.0,202,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-667.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1296654429.71,11343549.2685,-1296654429.71,-1288633329.1,-1304675530.32,-1303873420.26,-1289435439.16,2.0,128676110007000.0,77,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-295.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1302574773.78,19318703.6636,-1302574773.78,-1288914387.41,-1316235160.14,-1314869121.5,-1290280426.05,2.0,373212311242000.0,96,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-543.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1338809209.49,47141591.2536,-1338809209.49,-1305475070.63,-1372143348.34,-1368809934.45,-1308808484.52,2.0,2222329625920000.0,48,0.199998970155,0.2,0.0999993581762,0.0,0.00399995373027
720.0,-419.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1358820342.8,5475272.55876,-1358820342.8,-1354948740.45,-1362691945.16,-1362304784.92,-1355335900.68,2.0,29978609592700.0,196,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-667.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1363254977.41,19818900.9993,-1363254977.41,-1349240898.12,-1377269056.71,-1375867648.78,-1350642306.05,2.0,392788836818000.0,148,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-295.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1379467823.1,16251719.512,-1379467823.1,-1367976122.03,-1390959524.18,-1389810354.07,-1369125292.14,2.0,264118387096000.0,167,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-171.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1403844998.8,37329825.5631,-1403844998.8,-1377448826.0,-1430241171.6,-1427601554.32,-1380088443.28,2.0,1393515876570000.0,138,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-543.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1407205349.21,10061572.1833,-1407205349.21,-1400090743.29,-1414319955.13,-1413608494.53,-1400802203.88,2.0,101235234799000.0,119,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-419.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1424815690.3,9620709.57629,-1424815690.3,-1418012821.32,-1431618559.28,-1430938272.39,-1418693108.22,2.0,92558052751300.0,90,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-419.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1455654828.95,1875013.21667,-1455654828.95,-1454328994.39,-1456980663.51,-1456848080.06,-1454461577.85,2.0,3515674562690.0,15,0.0999985085,0.2,0.199998716352,3.6761913905299995e-14,0.00399991466743
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1476574023.2,12864267.4768,-1476574023.2,-1467477612.43,-1485670433.97,-1484760792.89,-1468387253.51,2.0,165489377715000.0,42,0.199998970155,0.1,0.0999993581762,0.0,0.00199997686514
720.0,-543.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1483156162.13,3526747.88412,-1483156162.13,-1480662374.78,-1485649949.47,-1485400570.74,-1480911753.52,2.0,12437950638100.0,190,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-419.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1508070674.63,811320.431798,-1508070674.63,-1507496984.45,-1508644364.81,-1508586995.79,-1507554353.47,2.0,658240843054.0,161,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-171.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1509120916.29,11811532.7208,-1509120916.29,-1500768901.4,-1517472931.17,-1516637729.68,-1501604102.89,2.0,139512305215000.0,209,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1510552784.51,35206131.8412,-1510552784.51,-1485658289.95,-1535447279.08,-1532957829.62,-1488147739.41,2.0,1239471719220000.0,180,0.20000074575,0.1,0.0999993581762,0.0,0.00199999462098
720.0,-667.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1542462701.99,8678372.23819,-1542462701.99,-1536326166.13,-1548599237.85,-1547985584.27,-1536939819.72,2.0,75314144704600.0,113,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-295.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1569883667.8,28067639.9151,-1569883667.8,-1550036849.28,-1589730486.31,-1587745804.46,-1552021531.13,2.0,787792410405000.0,132,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-543.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1585658939.01,19304502.4195,-1585658939.01,-1572008594.44,-1599309283.57,-1597944249.12,-1573373628.89,2.0,372663813664000.0,84,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-667.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1620776058.15,12630267.577,-1620776058.15,-1611845110.3,-1629707006.0,-1628813911.22,-1612738205.08,2.0,159523659066000.0,184,0.100000284095,0.1,0.200001925471,3.6761913905299995e-14,0.00200002493667
720.0,-171.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1650793818.84,17720182.263,-1650793818.84,-1638263757.8,-1663323879.88,-1662070873.78,-1639516763.9,2.0,314004859434000.0,174,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-295.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1652158272.56,27486105.9873,-1652158272.56,-1632722660.62,-1671593884.49,-1669650323.3,-1634666221.82,2.0,755486022348000.0,203,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-543.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1681098258.69,37208490.3402,-1681098258.69,-1654787882.85,-1707408634.52,-1704777596.94,-1657418920.43,2.0,1384471753400000.0,155,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-419.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1685484068.04,17404212.6001,-1685484068.04,-1673177431.29,-1697790704.79,-1696560041.12,-1674408094.97,2.0,302906616231000.0,126,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1712022832.85,8897735.8589,-1712022832.85,-1705731183.49,-1718314482.21,-1717685317.28,-1706360348.42,2.0,79169703414700.0,216,0.100000284095,0.1,0.0999993581762,0.0,0.000999996422696
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1747451396.13,13461821.8717,-1747451396.13,-1737932450.6,-1756970341.67,-1756018447.11,-1738884345.16,2.0,181220648106000.0,78,0.20000074575,0.1,0.0999993581762,0.0,0.00199999462098
720.0,-419.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1790551719.3,22955569.0787,-1790551719.3,-1774319680.73,-1806783757.86,-1805160554.0,-1775942884.59,2.0,526958151726000.0,197,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-295.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1798365308.97,9046282.59825,-1798365308.97,-1791968621.2,-1804761996.74,-1804122327.97,-1792608289.98,2.0,81835228847300.0,168,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-543.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1819185484.61,8853135.63085,-1819185484.61,-1812925372.37,-1825445596.85,-1824819585.62,-1813551383.59,2.0,78378010498300.0,120,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-667.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1824768791.23,20034098.6614,-1824768791.23,-1810602544.22,-1838935038.25,-1837518413.55,-1812019168.92,2.0,401365109176000.0,149,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-171.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1871040519.45,2827250.56519,-1871040519.45,-1869041351.41,-1873039687.5,-1872839770.7,-1869241268.21,2.0,7993345758390.0,210,0.100000284095,0.2,0.0999993581762,0.0,0.00199999284539
720.0,-543.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1923833522.56,24656678.9594,-1923833522.56,-1906398617.67,-1941268427.46,-1939524936.97,-1908142108.16,2.0,607951817305000.0,191,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-419.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1955741963.23,37545009.3257,-1955741963.23,-1929193632.54,-1982290293.93,-1979635460.86,-1931848465.61,2.0,1409627725270000.0,162,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1979402611.84,292449.97986,-1979402611.84,-1979195818.48,-1979609405.2,-1979588725.87,-1979216497.81,2.0,85526990720.0,114,0.20000074575,0.1,0.0999993581762,0.0,0.00199999462098
720.0,-295.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2053689757.29,10106960.7283,-2053689757.29,-2046543056.82,-2060836457.76,-2060121787.71,-2047257726.87,2.0,102150655164000.0,204,0.100000284095,0.2,0.0999993581762,0.0,0.00199999284539
720.0,-667.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2058549602.93,36604864.7554,-2058549602.93,-2032666054.84,-2084433151.02,-2081844796.21,-2035254409.65,2.0,1339916123760000.0,185,0.100000284095,0.1,0.200001925471,3.6761913905299995e-14,0.00200002493667
720.0,-543.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2067618773.96,1903731.50453,-2067618773.96,-2066272632.5,-2068964915.42,-2068830301.27,-2066407246.65,2.0,3624193641330.0,156,0.20000074575,0.2,0.0999993581762,0.0,0.00399998924195
720.0,-419.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2188228483.72,26104706.5244,-2188228483.72,-2169769668.71,-2206687298.72,-2204841417.22,-2171615550.21,2.0,681455702723000.0,198,0.100000284095,0.2,0.0999993581762,0.0,0.00199999284539
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2260809105.03,35672661.7517,-2260809105.03,-2235584724.01,-2286033486.06,-2283511047.96,-2238107162.11,2.0,1272538796450000.0,150,0.20000074575,0.1,0.0999993581762,0.0,0.00199999462098
720.0,-543.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2331487666.1,7628303.77992,-2331487666.1,-2326093640.76,-2336881691.43,-2336342288.9,-2326633043.3,2.0,58191018558700.0,192,0.100000284095,0.2,0.0999993581762,0.0,0.00199999284539
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2497019944.92,35769023.009,-2497019944.92,-2471727426.19,-2522312463.64,-2519783211.77,-2474256678.06,2.0,1279423007020000.0,186,0.100000284095,0.1,0.0999993581762,0.0,0.000999996422696
720.0,-295.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2983038885.1,433445.040103,-2983038885.1,-2982732393.17,-2983345377.03,-2983314727.84,-2982763042.37,2.0,187874602790.0,22,0.0999985085,0.2,0.200001925471,3.6761913905299995e-14,0.00399997884885
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-127369917567000.0,13548353.1341,-127369917567000.0,-127369907987000.0,-127369927147000.0,-127369926189000.0,-127369908945000.0,2.0,183557872645000.0,215,0.100000284095,0.1,0.200001925471,3.6761913905299995e-14,0.00200002493667
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-127370134944000.0,2784109.75966,-127370134944000.0,-127370132976000.0,-127370136913000.0,-127370136716000.0,-127370133173000.0,2.0,7751267153850.0,187,0.100000284095,0.2,0.0999993581762,3.6761913905299995e-14,0.00199999284539
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-127371682787000.0,10648179.5302,-127371682787000.0,-127371675258000.0,-127371690317000.0,-127371689564000.0,-127371676011000.0,2.0,113383727308000.0,194,0.100000284095,0.2,0.199998716352,3.6761913905299995e-14,0.00399998569078
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-127373236035000.0,15713113.3563,-127373236035000.0,-127373224924000.0,-127373247146000.0,-127373246035000.0,-127373226035000.0,2.0,246901931349000.0,201,0.100000284095,0.2,0.199998716352,3.6761913905299995e-14,0.00399998569078
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2815967.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-127374770438000.0,21429995.6572,-127374770438000.0,-127374755285000.0,-127374785591000.0,-127374784076000.0,-127374756800000.0,2.0,459244713867000.0,208,0.100000284095,0.2,0.200001925471,3.6761913905299995e-14,0.00400004987335
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141526093482000.0,50410304.6805,-141526093482000.0,-141526057836000.0,-141526129127000.0,-141526125563000.0,-141526061401000.0,2.0,2541198817980000.0,179,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141526277041000.0,1419010.95043,-141526277041000.0,-141526276037000.0,-141526278044000.0,-141526277944000.0,-141526276138000.0,2.0,2013592077430.0,151,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141527822879000.0,9785232.04924,-141527822879000.0,-141527815960000.0,-141527829798000.0,-141527829106000.0,-141527816652000.0,2.0,95750766257400.0,158,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141529384062000.0,26390589.7237,-141529384062000.0,-141529365402000.0,-141529402723000.0,-141529400857000.0,-141529367268000.0,2.0,696463225964000.0,165,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,2252774.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-141530898757000.0,2479430.41864,-141530898757000.0,-141530897004000.0,-141530900510000.0,-141530900335000.0,-141530897179000.0,2.0,6147575200870.0,172,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-155682224288000.0,39507224.7566,-155682224288000.0,-155682196352000.0,-155682252224000.0,-155682249431000.0,-155682199146000.0,2.0,1560820807970000.0,143,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-155682448990000.0,5977507.1327,-155682448990000.0,-155682444764000.0,-155682453217000.0,-155682452795000.0,-155682445186000.0,2.0,35730591521500.0,115,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-155683988661000.0,5664404.16118,-155683988661000.0,-155683984656000.0,-155683992667000.0,-155683992266000.0,-155683985056000.0,2.0,32085474501200.0,122,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-155685539009000.0,17452766.8817,-155685539009000.0,-155685526668000.0,-155685551350000.0,-155685550116000.0,-155685527902000.0,2.0,304599071826000.0,129,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,1689580.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-155687074711000.0,24308746.4888,-155687074711000.0,-155687057522000.0,-155687091900000.0,-155687090181000.0,-155687059241000.0,2.0,590915155857000.0,136,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169838350606000.0,6735571.25472,-169838350606000.0,-169838345843000.0,-169838355369000.0,-169838354892000.0,-169838346319000.0,2.0,45367920127400.0,107,0.20000074575,0.1,0.200001925471,3.6761913905299995e-14,0.00400005342457
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169838588939000.0,3536348.49294,-169838588939000.0,-169838586438000.0,-169838591440000.0,-169838591190000.0,-169838586688000.0,2.0,12505760663600.0,79,0.20000074575,0.2,0.0999993581762,3.6761913905299995e-14,0.00399998924195
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169840150206000.0,28418610.642,-169840150206000.0,-169840130111000.0,-169840170301000.0,-169840168292000.0,-169840132121000.0,2.0,807617430823000.0,86,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169841672413000.0,15105925.7462,-169841672413000.0,-169841661731000.0,-169841683094000.0,-169841682026000.0,-169841662799000.0,2.0,228188992650000.0,93,0.20000074575,0.2,0.199998716352,3.6761913905299995e-14,0.0079999784839
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,1126387.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-169843202988000.0,4279526.95655,-169843202988000.0,-169843199962000.0,-169843206014000.0,-169843205712000.0,-169843200265000.0,2.0,18314350971900.0,100,0.20000074575,0.2,0.200001925471,3.6761913905299995e-14,0.00800010684914
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-183994551151000.0,13284987.7884,-183994551151000.0,-183994541757000.0,-183994560545000.0,-183994559605000.0,-183994542696000.0,2.0,176490900537000.0,71,0.199998970155,0.1,0.200001925471,3.6761913905299995e-14,0.00400001791232
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-183994762034000.0,831230.957634,-183994762034000.0,-183994761446000.0,-183994762622000.0,-183994762563000.0,-183994761505000.0,2.0,690944904929.0,43,0.199998970155,0.2,0.0999993581762,3.6761913905299995e-14,0.00399995373027
720.0,-419.0,-13645.6,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-183996300935000.0,2620625.50071,-183996300935000.0,-183996299082000.0,-183996302788000.0,-183996302603000.0,-183996299268000.0,2.0,6867678014950.0,50,0.199998970155,0.2,0.199998716352,3.6761913905299995e-14,0.00799990746055
720.0,-295.0,-10529.5,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-183997854730000.0,14126909.6923,-183997854730000.0,-183997844741000.0,-183997864720000.0,-183997863721000.0,-183997845740000.0,2.0,199569577454000.0,57,0.199998970155,0.2,0.199998716352,3.6761913905299995e-14,0.00799990746055
720.0,-171.0,-7413.4,-1e+200,-1e+200,-1e+200,-1e+200,563193.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-183999376756000.0,10893371.2815,-183999376756000.0,-183999369053000.0,-183999384459000.0,-183999383688000.0,-183999369823000.0,2.0,118665537876000.0,64,0.199998970155,0.2,0.200001925471,3.6761913905299995e-14,0.00800003582465
720.0,-47.0,-4297.2,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198150400583000.0,1304270.72178,-198150400583000.0,-198150399661000.0,-198150401505000.0,-198150401413000.0,-198150399753000.0,2.0,1701122115700.0,35,0.0999985085,0.1,0.200001925471,3.6761913905299995e-14,0.00199998942443
720.0,-543.0,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-198150649830000.0,4784512.63393,-198150649830000.0,-198150646447000.0,-198150653214000.0,-198150652875000.0,-198150646786000.0,2.0,22891561144200.0,7,0.0999985085,0.2,0.0999993581762,3.6761913905299995e-14,0.00199995733371
