smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-meoh_capacity
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-373861818.143,5779608.03349,-373861818.143,-369775018.11,-377948618.176,-377539938.173,-370183698.113,2.0,33403869020700.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,778,0.111128939092
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-375509600.862,1614315.21062,-375509600.862,-374368107.629,-376651094.094,-376536944.771,-374482256.953,2.0,2606013599250.0,1.2866453778e-13,0.111112146884,0.00136422998023,0.110483870968,857,0.111128939092
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-377037680.119,2726278.34992,-377037680.119,-375109910.21,-378965450.027,-378772673.036,-375302687.201,2.0,7432593641270.0,1.2866453778e-13,0.111112146884,0.00136422998023,0.110483870968,248,0.111128939092
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-378065698.312,329065.693444,-378065698.312,-377833013.728,-378298382.895,-378275114.437,-377856282.187,2.0,108284230602.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,589,0.111096848726
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-378440673.537,1634959.01857,-378440673.537,-377284582.928,-379596764.146,-379481155.086,-377400191.989,2.0,2673090992410.0,1.2866453778e-13,0.111106553709,0.00137411868928,0.111290322581,117,0.111128939092
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-381281353.843,1337646.81786,-381281353.843,-380335494.707,-382227212.978,-382132627.065,-380430080.62,2.0,1789299009340.0,1.2866453778e-13,0.111112768348,0.00136423761053,0.110483870968,458,0.111128939092
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-384617705.946,101175.018436,-384617705.946,-384546164.404,-384689247.487,-384682093.333,-384553318.558,2.0,10236384355.6,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,668,0.111128939092
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-385963754.618,3806617.96258,-385963754.618,-383272069.243,-388655439.992,-388386271.455,-383541237.78,2.0,14490340313000.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,327,0.111128939092
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-387290416.088,3166440.79972,-387290416.088,-385051404.326,-389529427.849,-389305526.673,-385275305.502,2.0,10026347338100.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.0556451612903,406,0.111096848726
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-391706673.342,4237566.82781,-391706673.342,-388710261.102,-394703085.581,-394403444.357,-389009902.326,2.0,17956972620200.0,1.2866453778e-13,0.055556384174,0.000343449681755,0.0556451612903,905,0.111096848726
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-391781708.221,4090231.75611,-391781708.221,-388889477.61,-394673938.832,-394384715.771,-389178700.671,2.0,16729995818700.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,616,0.111096848726
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-393411510.789,6714365.30448,-393411510.789,-388663737.551,-398159284.027,-397684506.703,-389138514.875,2.0,45082701442000.0,1.2866453778e-13,0.111112768348,0.000343449681755,0.0556451612903,500,0.055548424363
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-394110712.435,1406979.33244,-394110712.435,-393115827.808,-395105597.062,-395006108.6,-393215316.271,2.0,1979590841920.0,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,537,0.111128939092
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-394272631.604,3695517.16738,-394272631.604,-391659506.355,-396885756.853,-396624444.328,-391920818.88,2.0,13656847134400.0,1.2866453778e-13,0.111112146884,0.00136422998023,0.110483870968,747,0.111128939092
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-395249490.174,3150461.907,-395249490.174,-393021777.195,-397477203.152,-397254431.854,-393244548.493,2.0,9925410227450.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,290,0.055548424363
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-400176290.181,3803184.77012,-400176290.181,-397487032.44,-402865547.922,-402596622.148,-397755958.214,2.0,14464214395700.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,826,0.111096848726
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-400527006.793,8277110.82871,-400527006.793,-394674205.597,-406379807.988,-405794527.869,-395259485.716,2.0,68510563670800.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,269,0.111096848726
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-404650018.465,1294080.13361,-404650018.465,-403734965.627,-405565071.303,-405473566.019,-403826470.911,2.0,1674643392200.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,479,0.111096848726
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-406435212.004,1403909.70345,-406435212.004,-405442497.932,-407427926.075,-407328654.668,-405541769.339,2.0,1970962455440.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,878,0.111128939092
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-409599093.089,5430688.99642,-409599093.089,-405759016.073,-413439170.105,-413055162.404,-406143023.775,2.0,29492382975800.0,1.2866453778e-13,0.055556384174,0.000682118805267,0.110483870968,957,0.111128939092
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-414361420.951,800021.381971,-414361420.951,-413795720.407,-414927121.495,-414870551.441,-413852290.461,2.0,640034211611.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,689,0.111096848726
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-415675859.058,4525022.49302,-415675859.058,-412476184.968,-418875533.148,-418555565.739,-412796152.377,2.0,20475828562300.0,1.2866453778e-13,0.111106553709,0.00137411868928,0.111290322581,138,0.111128939092
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-417290616.456,2464095.40047,-417290616.456,-415548237.889,-419032995.023,-418858757.167,-415722475.746,2.0,6071766142600.0,1.2866453778e-13,0.111112146884,0.00136422998023,0.110483870968,348,0.111128939092
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-417352983.342,4859593.89059,-417352983.342,-413916731.548,-420789235.136,-420445609.956,-414260356.727,2.0,23615652781500.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,217,0.111128939092
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-418703520.776,3945777.39192,-418703520.776,-415913434.825,-421493606.727,-421214598.132,-416192443.42,2.0,15569159226600.0,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,427,0.111128939092
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-421554195.592,769860.885782,-421554195.592,-421009821.739,-422098569.445,-422044132.06,-421064259.125,2.0,592685783457.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.0556451612903,506,0.111096848726
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-423419508.048,1422736.7723,-423419508.048,-422413481.229,-424425534.868,-424324932.186,-422514083.911,2.0,2024179923250.0,1.2866453778e-13,0.0555501695353,0.000687020914636,0.111290322581,17,0.111128939092
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-425295805.36,8622847.29271,-425295805.36,-419198531.566,-431393079.154,-430783351.775,-419808258.946,2.0,74353495433400.0,1.2866453778e-13,0.111112768348,0.00136423761053,0.110483870968,558,0.111128939092
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-425357293.985,1456873.68856,-425357293.985,-424327128.72,-426387459.249,-426284442.723,-424430145.247,2.0,2122480944430.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,716,0.111096848726
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-426787618.587,1866218.20488,-426787618.587,-425468003.039,-428107234.135,-427975272.58,-425599964.594,2.0,3482770388210.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,768,0.111128939092
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-428819750.284,1099240.16239,-428819750.284,-428042470.111,-429597030.457,-429519302.44,-428120198.128,2.0,1208328934600.0,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,637,0.111128939092
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-430092202.752,1595.86602899,-430092202.752,-430091074.304,-430093331.2,-430093218.355,-430091187.149,2.0,2546788.38248,1.2866453778e-13,0.0555501695353,0.000343411262846,0.111290322581,80,0.055548424363
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-430614776.44,3811201.12992,-430614776.44,-427919850.276,-433309702.603,-433040209.987,-428189342.893,2.0,14525254052700.0,1.2866453778e-13,0.111112146884,0.00136422998023,0.110483870968,847,0.111128939092
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-432720082.982,6504731.8605,-432720082.982,-428120542.973,-437319622.99,-436859668.989,-428580496.974,2.0,42311536577100.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,390,0.055548424363
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-434594010.584,1742509.0946,-434594010.584,-433361870.586,-435826150.581,-435702936.581,-433485084.586,2.0,3036337944770.0,1.2866453778e-13,0.111112768348,0.000343449681755,0.0556451612903,600,0.055548424363
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-436917629.781,590904.194051,-436917629.781,-436499797.419,-437335462.144,-437293678.908,-436541580.655,2.0,349167766548.0,1.2866453778e-13,0.055556384174,0.00068689936351,0.111290322581,926,0.111096848726
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-437948417.477,4965053.42706,-437948417.477,-434437594.529,-441459240.424,-441108158.129,-434788676.824,2.0,24651755533500.0,1.2866453778e-13,0.111106553709,0.00136376738276,0.110483870968,159,0.111096848726
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-440062420.176,1245078.08601,-440062420.176,-439182017.018,-440942823.333,-440854783.018,-439270057.334,2.0,1550219440260.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,978,0.111128939092
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-441262025.565,694360.909028,-441262025.565,-440771038.257,-441753012.872,-441703914.141,-440820136.988,2.0,482137071986.0,1.2866453778e-13,0.0555501695353,0.000687020914636,0.111290322581,38,0.111128939092
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-443565753.13,2335964.39344,-443565753.13,-441913976.867,-445217529.393,-445052351.767,-442079154.493,2.0,5456729647400.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,579,0.111096848726
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-443803950.702,2901330.82618,-443803950.702,-441752400.0,-445855501.404,-445650346.334,-441957555.071,2.0,8417720562930.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,369,0.111096848726
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-446625847.206,712049.227532,-446625847.206,-446122352.368,-447129342.043,-447078992.559,-446172701.852,2.0,507014102428.0,1.2866453778e-13,0.111106553709,0.0006868609446,0.111290322581,180,0.055548424363
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-451676548.395,2210589.26129,-451676548.395,-450113425.738,-453239671.052,-453083358.786,-450269738.003,2.0,4886704882150.0,1.2866453778e-13,0.0555501695353,0.000681845550867,0.110483870968,59,0.111096848726
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-452993456.404,5347630.44139,-452993456.404,-449212110.656,-456774802.153,-456396667.578,-449590245.231,2.0,28597151337700.0,1.2866453778e-13,0.111112768348,0.00136423761053,0.110483870968,448,0.111128939092
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-453039648.565,1974815.01184,-453039648.565,-451643243.478,-454436053.651,-454296413.143,-451782883.987,2.0,3899894331000.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,789,0.111096848726
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-453716720.424,432386.845693,-453716720.424,-453410976.753,-454022464.094,-453991889.727,-453441551.12,2.0,186958384328.0,1.2866453778e-13,0.111112768348,0.00136423761053,0.110483870968,658,0.111128939092
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-454381677.577,2559737.79708,-454381677.577,-452571669.623,-456191685.532,-456010684.736,-452752670.418,2.0,6552257589810.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,238,0.111128939092
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-459528878.195,975513.947337,-459528878.195,-458839085.668,-460218670.723,-460149691.47,-458908064.921,2.0,951627461449.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,317,0.111128939092
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-460117088.583,1269091.46268,-460117088.583,-459219705.404,-461014471.763,-460924733.445,-459309443.722,2.0,1610593140640.0,1.2866453778e-13,0.111106553709,0.000687059344642,0.0556451612903,107,0.111128939092
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-460898284.13,1438493.02826,-460898284.13,-459881115.955,-461915452.305,-461813735.488,-459982832.773,2.0,2069262192360.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.0556451612903,606,0.111096848726
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461379307.927,39693.5504703,-461379307.927,-461351240.349,-461407375.506,-461404568.748,-461354047.106,2.0,1575577948.93,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,527,0.111128939092
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-461539454.566,1361150.89427,-461539454.566,-460576975.538,-462501933.593,-462405685.691,-460673223.441,2.0,1852731756970.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,737,0.111128939092
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465257719.513,1746165.52172,-465257719.513,-464022994.032,-466492444.995,-466368972.447,-464146466.58,2.0,3049094029240.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,816,0.111096848726
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-465978232.632,3244810.7884,-465978232.632,-463683804.92,-468272660.344,-468043217.573,-463913247.691,2.0,10528797052500.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,868,0.111128939092
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-471501313.123,2260320.47312,-471501313.123,-469903025.189,-473099601.057,-472939772.264,-470062853.982,2.0,5109048641220.0,1.2866453778e-13,0.055556384174,0.000682118805267,0.110483870968,947,0.111128939092
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-474354880.965,2345650.83023,-474354880.965,-472696255.357,-476013506.574,-475847644.013,-472862117.918,2.0,5502077817350.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,469,0.111096848726
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-474750116.923,7445826.22374,-474750116.923,-469485122.708,-480015111.137,-479488611.716,-470011622.13,2.0,55440328154200.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,679,0.111096848726
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-475181127.636,2765277.08767,-475181127.636,-473225781.456,-477136473.817,-476940939.199,-473421316.074,2.0,7646757371600.0,1.2866453778e-13,0.111112768348,0.000343449681755,0.0556451612903,700,0.055548424363
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-478012050.317,5543790.12202,-478012050.317,-474091998.728,-481932101.906,-481540096.747,-474484003.887,2.0,30733608917000.0,1.2866453778e-13,0.111112768348,0.00068689936351,0.111290322581,490,0.055548424363
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-479154662.364,221358.337359,-479154662.364,-478998138.383,-479311186.346,-479295533.948,-479013790.781,2.0,48999513518.3,1.2866453778e-13,0.111112146884,0.00136383603568,0.110483870968,259,0.111096848726
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-484676342.909,3338693.95717,-484676342.909,-482315529.772,-487037156.047,-486801074.733,-482551611.086,2.0,11146877339600.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.111290322581,280,0.055548424363
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-486657925.461,1671587.84358,-486657925.461,-485475934.362,-487839916.561,-487721717.451,-485594133.472,2.0,2794205918820.0,1.2866453778e-13,0.111112146884,0.00137379104324,0.111290322581,889,0.111096848726
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-488482223.589,1247404.15763,-488482223.589,-487600175.65,-489364271.528,-489276066.734,-487688380.444,2.0,1556017132480.0,1.2866453778e-13,0.111106553709,0.00137411868928,0.111290322581,128,0.111128939092
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-489910052.201,2912510.91546,-489910052.201,-487850595.982,-491969508.42,-491763562.798,-488056541.604,2.0,8482719832690.0,1.2866453778e-13,0.111112146884,0.000687093931648,0.0556451612903,207,0.111128939092
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-492255882.705,4785777.90051,-492255882.705,-488871826.699,-495639938.712,-495301533.111,-489210232.299,2.0,22903670113000.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,338,0.111128939092
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-494604507.389,10709874.4202,-494604507.389,-487031482.561,-502177532.217,-501420229.734,-487788785.044,2.0,114701410097000.0,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,417,0.111128939092
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-495825780.772,1321785.46314,-495825780.772,-494891137.308,-496760424.236,-496666959.89,-494984601.654,2.0,1747116810560.0,1.2866453778e-13,0.111112768348,0.00136423761053,0.110483870968,548,0.111128939092
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-499529994.536,4730123.45437,-499529994.536,-496185292.165,-502874696.906,-502540226.669,-496519762.402,2.0,22374067893600.0,1.2866453778e-13,0.111112768348,0.0013741955493,0.111290322581,627,0.111128939092
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-500009086.971,642287.593484,-500009086.971,-499554921.058,-500463252.884,-500417836.292,-499600337.649,2.0,412533352744.0,1.2866453778e-13,0.111112146884,0.000686895521619,0.0556451612903,706,0.111096848726
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-500105254.07,1518213.75589,-500105254.07,-499031714.828,-501178793.312,-501071439.388,-499139068.752,2.0,2304973008580.0,1.2866453778e-13,0.111112146884,0.00136422998023,0.110483870968,758,0.111128939092
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-500986854.308,1134315.72317,-500986854.308,-500184771.968,-501788936.648,-501708728.414,-500264980.202,2.0,1286672159840.0,1.2866453778e-13,0.111112146884,0.0013741878633,0.111290322581,837,0.111128939092
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503323343.011,2999249.91679,-503323343.011,-501202553.056,-505444132.965,-505232053.97,-501414632.052,2.0,8995500063350.0,1.2866453778e-13,0.055556384174,0.000687097774649,0.111290322581,968,0.111128939092
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,804562.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-504469239.707,6373752.25059,-504469239.707,-499962316.269,-508976163.145,-508525470.801,-500413008.612,2.0,40624717751900.0,1.2866453778e-13,0.055556384174,0.00068689936351,0.111290322581,916,0.111096848726
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-506445337.325,230524.425436,-506445337.325,-506282331.94,-506608342.709,-506592042.171,-506298632.479,2.0,53141510722.7,1.2866453778e-13,0.0555501695353,0.000343411262846,0.111290322581,70,0.055548424363
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-509796802.542,10178137.9201,-509796802.542,-502599772.198,-516993832.885,-516274129.85,-503319475.233,2.0,103594491521000.0,1.2866453778e-13,0.111112146884,0.000343447760809,0.0556451612903,800,0.055548424363
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-511350722.653,5541882.91644,-511350722.653,-507432019.662,-515269425.643,-514877555.344,-507823889.961,2.0,30712466259600.0,1.2866453778e-13,0.0555501695353,0.000343510457318,0.0556451612903,7,0.111128939092
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,446979.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-513804422.985,4046007.07865,-513804422.985,-510943463.943,-516665382.027,-516379286.123,-511229559.847,2.0,16370173280500.0,1.2866453778e-13,0.111112768348,0.00137379872702,0.111290322581,569,0.111096848726
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-514409441.071,2611068.01182,-514409441.071,-512563137.174,-516255744.969,-516071114.579,-512747767.564,2.0,6817676162330.0,1.2866453778e-13,0.0555501695353,0.000687020914636,0.111290322581,28,0.111128939092
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-518186127.212,1390081.47442,-518186127.212,-517203191.175,-519169063.249,-519070769.645,-517301484.779,2.0,1932326505540.0,1.2866453778e-13,0.111106553709,0.00136376738276,0.110483870968,149,0.111096848726
