smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-64879113.0314,513037.525726,-64879113.0314,-64516340.7179,-65241885.3448,-65205608.1135,-64552617.9493,2.0,263207502803.0,415,1.21719856843e-13,0.11110627741,0.00136424547336,0.110483870968,0.111136071887
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-67931608.1742,791507.611952,-67931608.1742,-67371927.7745,-68491288.574,-68435320.534,-67427895.8144,2.0,626484299778.0,344,1.21719856843e-13,0.111112156236,0.00136431765795,0.110483870968,0.111136071887
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-69681627.8644,273541.771898,-69681627.8644,-69488204.6226,-69875051.1063,-69855708.7821,-69507546.9467,2.0,74825100972.9,273,1.21719856843e-13,0.111112744118,0.00137388660449,0.111290322581,0.111103979461
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-70662099.3994,1303354.78378,-70662099.3994,-69740488.3934,-71583710.4053,-71491549.3047,-69832649.494,2.0,1698733692400.0,302,1.21719856843e-13,0.0555501992922,0.000687065379015,0.111290322581,0.111136071887
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-73913626.2528,3073921.32128,-73913626.2528,-71740035.6417,-76087216.8639,-75869857.8028,-71957394.7028,2.0,9448992289450.0,333,1.21719856843e-13,0.111112744118,0.00137428345215,0.111290322581,0.111136071887
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-75033582.3764,1375889.77512,-75033582.3764,-74060681.3862,-76006483.3665,-75909193.2675,-74157971.4852,2.0,1893072673290.0,191,1.21719856843e-13,0.0555560781178,0.00034346983386,0.0556451612903,0.111103979461
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-77234431.9284,1612458.93585,-77234431.9284,-76094251.2805,-78374612.5764,-78260594.5116,-76208269.3453,2.0,2600023819810.0,262,1.21719856843e-13,0.111112156236,0.00137387933544,0.111290322581,0.111103979461
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-85960560.5495,934143.820777,-85960560.5495,-85300021.1192,-86621099.9797,-86555046.0367,-85366075.0622,2.0,872624677896.0,322,1.21719856843e-13,0.111112744118,0.00137428345215,0.111290322581,0.111136071887
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-88151079.9172,1480136.73805,-88151079.9172,-87104465.1926,-89197694.6417,-89093033.1693,-87209126.6651,2.0,2190804763330.0,251,1.21719856843e-13,0.111112156236,0.000686939667721,0.0556451612903,0.111103979461
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-103877459.633,98875.2889844,-103877459.633,-103807544.246,-103947375.021,-103940383.482,-103814535.785,2.0,9776322771.74,311,1.21719856843e-13,0.11110627741,0.000687101734759,0.0556451612903,0.111136071887
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-105248241.247,2890636.90577,-105248241.247,-103204252.289,-107292230.205,-107087831.309,-103408651.185,2.0,8355781720980.0,425,1.21719856843e-13,0.111112744118,0.00136432487641,0.110483870968,0.111136071887
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-105618975.14,2814333.43565,-105618975.14,-103628940.883,-107609009.397,-107410005.971,-103827944.309,2.0,7920472687020.0,404,1.21719856843e-13,0.0555501992922,0.000682086644385,0.110483870968,0.111136071887
