npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity
1280.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-519160940.809,46834991.5762,-519160940.809,-486043600.668,-552278280.949,-548966546.935,-489355334.683,2.0,2193516435940000.0,0.125012930589,0.125,80,0.00390665949345,8.95747037061e-15,0.250000346367
1280.0,-800.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-526556944.062,26404545.5758,-526556944.062,-507886110.831,-545227777.293,-543360693.97,-509753194.154,2.0,697200027063000.0,0.249974138823,0.25,108,0.00781170482565,8.95747037061e-15,0.12500020782
1280.0,-200.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-549716477.258,110941600.926,-549716477.258,-471268918.927,-628164035.589,-620319279.755,-479113674.76,2.0,1.23080388161e+16,0.125012930589,0.125,125,0.00195333028798,8.95747037061e-15,0.12500020782
1280.0,-600.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-642446189.089,52855356.0579,-642446189.089,-605071808.399,-679820569.78,-676083131.711,-608809246.468,2.0,2793688664010000.0,0.25,0.25,114,0.00781251298878,8.95747037061e-15,0.12500020782
1280.0,-1000.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-667017515.242,17880321.8971,-667017515.242,-654374218.379,-679660812.106,-678396482.419,-655638548.065,2.0,319705911145000.0,0.249974138823,0.125,103,0.00390585241282,8.95747037061e-15,0.12500020782
1280.0,-400.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-783649592.244,96306054.5507,-783649592.244,-715550928.002,-851748256.486,-844938390.062,-722360794.426,2.0,9274856143110000.0,0.125012930589,0.25,120,0.00390666057596,8.95747037061e-15,0.12500020782
1280.0,-800.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-798535677.967,38611282.6346,-798535677.967,-771233378.186,-825837977.748,-823107747.77,-773963608.164,2.0,1490831146690000.0,0.25,0.25,109,0.00781251298878,8.95747037061e-15,0.12500020782
1280.0,-600.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-845669920.869,98862818.4488,-845669920.869,-775763351.536,-915576490.201,-908585833.268,-782754008.47,2.0,9773856871650000.0,0.125012930589,0.25,115,0.00390666057596,8.95747037061e-15,0.12500020782
1280.0,-1000.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-990214357.879,81747911.147,-990214357.879,-932409855.559,-1048018860.2,-1042238409.97,-938190305.791,2.0,6682720976900000.0,0.25,0.125,104,0.00390625649439,8.95747037061e-15,0.12500020782
1280.0,-800.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1114055627.17,13529481.1815,-1114055627.17,-1104488839.28,-1123622415.06,-1122665736.27,-1105445518.07,2.0,183046861041000.0,0.125012930589,0.25,110,0.00390666057596,8.95747037061e-15,0.12500020782
1280.0,-1000.0,-4833.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1336449761.36,79083111.9339,-1336449761.36,-1280529556.64,-1392369966.09,-1386777945.62,-1286121577.11,2.0,6254138593150000.0,0.125012930589,0.125,105,0.00195333028798,8.95747037061e-15,0.12500020782
1280.0,-800.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-71285343823100.0,6159499.76803,-71285343823100.0,-71285339467700.0,-71285348178500.0,-71285347743000.0,-71285339903200.0,2.0,37939437392300.0,0.125012930589,0.25,106,0.00390666057596,8.95747037061e-15,0.12500020782
1280.0,-600.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-82597551638900.0,57985842.5011,-82597551638900.0,-82597510636700.0,-82597592641100.0,-82597588540900.0,-82597514736900.0,2.0,3362357930560000.0,0.25,0.25,112,0.00781251298878,8.95747037061e-15,0.12500020782
1280.0,-400.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-93968660467700.0,79352670.2545,-93968660467700.0,-93968604356900.0,-93968716578500.0,-93968710967500.0,-93968609968000.0,2.0,6296846276510000.0,0.249974138823,0.25,118,0.00781170482565,8.95747037061e-15,0.12500020782
1280.0,-200.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-105339745819000.0,32707292.5874,-105339745819000.0,-105339722691000.0,-105339768946000.0,-105339766634000.0,-105339725004000.0,2.0,1069766988400000.0,0.25,0.125,124,0.00390625649439,8.95747037061e-15,0.12500020782
1280.0,-800.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-113308415171000.0,22383692.2281,-113308415171000.0,-113308399343000.0,-113308430998000.0,-113308429416000.0,-113308400926000.0,2.0,501029677763000.0,0.125012930589,0.25,81,0.00781331898689,8.95747037061e-15,0.250000346367
1280.0,-600.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-124620612903000.0,10051182.9088,-124620612903000.0,-124620605795000.0,-124620620010000.0,-124620619299000.0,-124620606506000.0,2.0,101026277866000.0,0.25,0.25,87,0.015625021648,8.95747037061e-15,0.250000346367
1280.0,-400.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-135991674653000.0,56197237.9178,-135991674653000.0,-135991634915000.0,-135991714390000.0,-135991710416000.0,-135991638889000.0,2.0,3158129549590000.0,0.249974138823,0.25,93,0.0156234053222,8.95747037061e-15,0.250000346367
1280.0,-200.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-147362774207000.0,55282406.7198,-147362774207000.0,-147362735116000.0,-147362813297000.0,-147362809388000.0,-147362739025000.0,2.0,3056144492730000.0,0.25,0.125,99,0.00781251082398,8.95747037061e-15,0.250000346367
1280.0,-800.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-155331448831000.0,16040612.2154,-155331448831000.0,-155331437488000.0,-155331460173000.0,-155331459039000.0,-155331438622000.0,2.0,257301240244000.0,0.125012930589,0.25,56,0.00781331898689,8.95747037061e-15,0.250000346367
1280.0,-600.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-166643653281000.0,14623543.3337,-166643653281000.0,-166643642941000.0,-166643663621000.0,-166643662587000.0,-166643643975000.0,2.0,213848019633000.0,0.25,0.25,62,0.015625021648,8.95747037061e-15,0.250000346367
1280.0,-400.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-178014782185000.0,42354368.799,-178014782185000.0,-178014752236000.0,-178014812134000.0,-178014809139000.0,-178014755231000.0,2.0,1793892556360000.0,0.249974138823,0.25,68,0.0156234053222,8.95747037061e-15,0.250000346367
1280.0,-200.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-189385835318000.0,8535738.92315,-189385835318000.0,-189385829282000.0,-189385841354000.0,-189385840750000.0,-189385829886000.0,2.0,72858838964200.0,0.25,0.125,74,0.00781251082398,8.95747037061e-15,0.250000346367
1280.0,-800.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-197354519953000.0,63522908.2546,-197354519953000.0,-197354475036000.0,-197354564871000.0,-197354560379000.0,-197354479528000.0,2.0,4035159873120000.0,0.125012930589,0.25,31,0.00781329733668,8.95747037061e-15,0.249999653633
1280.0,-600.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-208666733761000.0,83058570.8554,-208666733761000.0,-208666675030000.0,-208666792492000.0,-208666786619000.0,-208666680903000.0,2.0,6898726192540000.0,0.25,0.25,37,0.015624978352,8.95747037061e-15,0.249999653633
1280.0,-400.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-220037784765000.0,41974220.0396,-220037784765000.0,-220037755085000.0,-220037814445000.0,-220037811477000.0,-220037758053000.0,2.0,1761835147930000.0,0.249974138823,0.25,43,0.0156233620307,8.95747037061e-15,0.249999653633
1280.0,-200.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-231408816167000.0,41745964.6006,-231408816167000.0,-231408786648000.0,-231408845686000.0,-231408842734000.0,-231408789600000.0,2.0,1742725560430000.0,0.25,0.125,49,0.00781248917602,8.95747037061e-15,0.249999653633
1280.0,-800.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-239377358721000.0,34201335.3345,-239377358721000.0,-239377334537000.0,-239377382905000.0,-239377380486000.0,-239377336955000.0,2.0,1169731338660000.0,0.125012930589,0.25,6,0.00390663676073,8.95747037061e-15,0.124999445812
1280.0,-600.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-250689539052000.0,68910682.8959,-250689539052000.0,-250689490325000.0,-250689587780000.0,-250689582907000.0,-250689495198000.0,2.0,4748682217180000.0,0.25,0.25,12,0.00781246536325,8.95747037061e-15,0.124999445812
1280.0,-400.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-262060698920000.0,13492867.2604,-262060698920000.0,-262060689379000.0,-262060708461000.0,-262060707507000.0,-262060690333000.0,2.0,182057466908000.0,0.249974138823,0.25,18,0.00781165720505,8.95747037061e-15,0.124999445812
1280.0,-200.0,-9667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-273431672284000.0,30580847.2554,-273431672284000.0,-273431650660000.0,-273431693908000.0,-273431691745000.0,-273431652822000.0,2.0,935188218860000.0,0.25,0.125,24,0.00390623268163,8.95747037061e-15,0.124999445812
1280.0,-600.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-367402826015000.0,474947.803409,-367402826015000.0,-367402825679000.0,-367402826350000.0,-367402826317000.0,-367402825712000.0,2.0,225575415963.0,0.125012930589,0.25,111,0.00390666057596,8.95747037061e-15,0.12500020782
1280.0,-400.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-378715006015000.0,19557398.312,-378715006015000.0,-378714992186000.0,-378715019845000.0,-378715018462000.0,-378714993569000.0,2.0,382491828732000.0,0.25,0.25,117,0.00781251298878,8.95747037061e-15,0.12500020782
1280.0,-200.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-390086128944000.0,22192495.681,-390086128944000.0,-390086113252000.0,-390086144637000.0,-390086143068000.0,-390086114821000.0,2.0,492506864552000.0,0.249974138823,0.125,123,0.00390585241282,8.95747037061e-15,0.12500020782
1280.0,-600.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-409426008729000.0,9356670.62745,-409426008729000.0,-409426002113000.0,-409426015345000.0,-409426014684000.0,-409426002774000.0,2.0,87547285230600.0,0.125012930589,0.25,86,0.00781331898689,8.95747037061e-15,0.250000346367
1280.0,-400.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-420738162648000.0,49492620.0856,-420738162648000.0,-420738127651000.0,-420738197645000.0,-420738194145000.0,-420738131151000.0,2.0,2449519442940000.0,0.25,0.25,92,0.015625021648,8.95747037061e-15,0.250000346367
1280.0,-200.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-432109245086000.0,6091797.8845,-432109245086000.0,-432109240778000.0,-432109249393000.0,-432109248963000.0,-432109241209000.0,2.0,37110001465600.0,0.249974138823,0.125,98,0.00781170266108,8.95747037061e-15,0.250000346367
1280.0,-600.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-451449079376000.0,54300987.6077,-451449079376000.0,-451449040979000.0,-451449117772000.0,-451449113933000.0,-451449044819000.0,2.0,2948597255170000.0,0.125012930589,0.25,61,0.00781331898689,8.95747037061e-15,0.250000346367
1280.0,-400.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-462761227154000.0,39518489.3654,-462761227154000.0,-462761199210000.0,-462761255098000.0,-462761252304000.0,-462761202005000.0,2.0,1561711001720000.0,0.25,0.25,67,0.015625021648,8.95747037061e-15,0.250000346367
1280.0,-200.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-474132266476000.0,29731755.6865,-474132266476000.0,-474132245452000.0,-474132287499000.0,-474132285397000.0,-474132247554000.0,2.0,883977296201000.0,0.249974138823,0.125,73,0.00781170266108,8.95747037061e-15,0.250000346367
1280.0,-600.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-493472100170000.0,38604127.4211,-493472100170000.0,-493472072873000.0,-493472127467000.0,-493472124738000.0,-493472075603000.0,2.0,1490278653940000.0,0.125012930589,0.25,36,0.00781329733668,8.95747037061e-15,0.249999653633
1280.0,-400.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-504784279153000.0,80326177.6262,-504784279153000.0,-504784222354000.0,-504784335952000.0,-504784330272000.0,-504784228034000.0,2.0,6452294812030000.0,0.25,0.25,42,0.015624978352,8.95747037061e-15,0.249999653633
1280.0,-200.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-516155315596000.0,9731126.31547,-516155315596000.0,-516155308715000.0,-516155322476000.0,-516155321788000.0,-516155309403000.0,2.0,94694819367600.0,0.249974138823,0.125,48,0.00781168101535,8.95747037061e-15,0.249999653633
1280.0,-600.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-535494912868000.0,14662116.318,-535494912868000.0,-535494902500000.0,-535494923235000.0,-535494922199000.0,-535494903537000.0,2.0,214977654922000.0,0.125012930589,0.25,11,0.00390663676073,8.95747037061e-15,0.124999445812
1280.0,-400.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-546807047623000.0,43288424.0869,-546807047623000.0,-546807017014000.0,-546807078233000.0,-546807075172000.0,-546807020075000.0,2.0,1873887659930000.0,0.25,0.25,17,0.00781246536325,8.95747037061e-15,0.124999445812
1280.0,-200.0,-14500.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-558178148572000.0,6431950.85029,-558178148572000.0,-558178144024000.0,-558178153120000.0,-558178152665000.0,-558178144479000.0,2.0,41369991740600.0,0.249974138823,0.125,23,0.00390582860252,8.95747037061e-15,0.124999445812
1280.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-663520473284000.0,67174610.789,-663520473284000.0,-663520425784000.0,-663520520783000.0,-663520516034000.0,-663520430534000.0,2.0,4512428334660000.0,0.125012930589,0.25,116,0.00390666057596,8.95747037061e-15,0.12500020782
1280.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-674832590885000.0,93555589.2301,-674832590885000.0,-674832524732000.0,-674832657039000.0,-674832650424000.0,-674832531347000.0,2.0,8752648276190000.0,0.25,0.125,122,0.00390625649439,8.95747037061e-15,0.12500020782
1280.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-705543504305000.0,78959938.1211,-705543504305000.0,-705543448472000.0,-705543560139000.0,-705543554555000.0,-705543454056000.0,2.0,6234671828090000.0,0.125012930589,0.25,91,0.00781331898689,8.95747037061e-15,0.250000346367
1280.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-716855648260000.0,50683422.1556,-716855648260000.0,-716855612421000.0,-716855684099000.0,-716855680515000.0,-716855616005000.0,2.0,2568809281410000.0,0.25,0.125,97,0.00781251082398,8.95747037061e-15,0.250000346367
1280.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-747566610684000.0,45176420.9804,-747566610684000.0,-747566578739000.0,-747566642629000.0,-747566639434000.0,-747566581934000.0,2.0,2040909012600000.0,0.125012930589,0.25,66,0.00781331898689,8.95747037061e-15,0.250000346367
1280.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-758878743093000.0,66919926.5712,-758878743093000.0,-758878695774000.0,-758878790413000.0,-758878785681000.0,-758878700506000.0,2.0,4478276572290000.0,0.25,0.125,72,0.00781251082398,8.95747037061e-15,0.250000346367
1280.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-789589560594000.0,25822194.2015,-789589560594000.0,-789589542335000.0,-789589578853000.0,-789589577027000.0,-789589544161000.0,2.0,666785713380000.0,0.125012930589,0.25,41,0.00781329733668,8.95747037061e-15,0.249999653633
1280.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-800901862358000.0,41579329.6285,-800901862358000.0,-800901832957000.0,-800901891759000.0,-800901888818000.0,-800901835897000.0,2.0,1728840652360000.0,0.25,0.125,47,0.00781248917602,8.95747037061e-15,0.249999653633
1280.0,-400.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-831612432147000.0,64011041.9201,-831612432147000.0,-831612386885000.0,-831612477410000.0,-831612472884000.0,-831612391411000.0,2.0,4097413487690000.0,0.125012930589,0.25,16,0.00390663676073,8.95747037061e-15,0.124999445812
1280.0,-200.0,-19333.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-842924533073000.0,46371289.3122,-842924533073000.0,-842924500283000.0,-842924565862000.0,-842924562583000.0,-842924503562000.0,2.0,2150296472470000.0,0.25,0.125,22,0.00390623268163,8.95747037061e-15,0.124999445812
1280.0,-200.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,7217778.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-959638028300000.0,94106141.686,-959638028300000.0,-959637961757000.0,-959638094843000.0,-959638088189000.0,-959637968411000.0,2.0,8855965903030000.0,0.125012930589,0.125,121,0.00195333028798,8.95747037061e-15,0.12500020782
1280.0,-200.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,5413333.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1001660944360000.0,16752474.4885,-1001660944360000.0,-1001660932520000.0,-1001660956210000.0,-1001660955020000.0,-1001660933700000.0,2.0,280645401489000.0,0.125012930589,0.125,96,0.00390665949345,8.95747037061e-15,0.250000346367
1280.0,-200.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,3608889.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1043684111260000.0,19422562.5505,-1043684111260000.0,-1043684097530000.0,-1043684125000000.0,-1043684123620000.0,-1043684098900000.0,2.0,377235936029000.0,0.125012930589,0.125,71,0.00390665949345,8.95747037061e-15,0.250000346367
1280.0,-200.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,1804444.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1085707088930000.0,33082971.2498,-1085707088930000.0,-1085707065530000.0,-1085707112320000.0,-1085707109980000.0,-1085707067870000.0,2.0,1094482986710000.0,0.125012930589,0.125,46,0.00390664866834,8.95747037061e-15,0.249999653633
1280.0,-200.0,-24167.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1127729925280000.0,23592312.2842,-1127729925280000.0,-1127729908600000.0,-1127729941970000.0,-1127729940300000.0,-1127729910270000.0,2.0,556597198913000.0,0.125012930589,0.125,21,0.00195331838036,8.95747037061e-15,0.124999445812
