smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83791568035000.0,985903.52598,-83791567959100.0,-83791566926700.0,-83791569295200.0,-83791569126300.0,-83791567050100.0,4.0,972005762540.0,0.142857142857,0.142763157895,0.00291327416226,0.142844410537,9.8243970108e-13,205
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83791587657400.0,1048421.08752,-83791587697400.0,-83791586359500.0,-83791588875500.0,-83791588736400.0,-83791586522500.0,4.0,1099186776760.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,213
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83791604423900.0,1874805.26338,-83791604823800.0,-83791602084100.0,-83791605964200.0,-83791605956600.0,-83791602331500.0,4.0,3514894775600.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,221
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83791624872800.0,1195389.62008,-83791624891100.0,-83791623430200.0,-83791626278800.0,-83791626121300.0,-83791623598700.0,4.0,1428956343790.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,229
480.0,-248.0,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83791645257500.0,1230686.83038,-83791645188800.0,-83791643827700.0,-83791646824900.0,-83791646598800.0,-83791644012500.0,4.0,1514590074460.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,237
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879560629300.0,458015.371422,-83879560434100.0,-83879560340000.0,-83879561309100.0,-83879561186900.0,-83879560345000.0,4.0,209778080459.0,0.0714285714286,0.142894736842,0.000728898832816,0.0714132926442,9.8243970108e-13,2
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879579152200.0,254534.684568,-83879579161000.0,-83879578844200.0,-83879579442700.0,-83879579413400.0,-83879578878800.0,4.0,64787905647.9,0.0714285714286,0.142894736842,0.00145797960379,0.142844410537,9.8243970108e-13,10
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879597609900.0,210413.759989,-83879597594200.0,-83879597372800.0,-83879597878600.0,-83879597842600.0,-83879597399400.0,4.0,44273950392.6,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,18
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879616415400.0,155595.349129,-83879616379700.0,-83879616281800.0,-83879616620300.0,-83879616595000.0,-83879616285800.0,4.0,24209912670.6,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,26
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879634419000.0,367129.8508,-83879634422900.0,-83879634005200.0,-83879634824900.0,-83879634792300.0,-83879634040100.0,4.0,134784327348.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,34
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879652763800.0,297263.889745,-83879652769100.0,-83879652414200.0,-83879653102600.0,-83879653070400.0,-83879652449700.0,4.0,88365820146.1,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,42
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879671364400.0,350597.736455,-83879671476700.0,-83879670872700.0,-83879671631300.0,-83879671626700.0,-83879670944800.0,4.0,122918772807.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,50
480.0,-410.8,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83879689401200.0,358896.97725,-83879689401800.0,-83879688978800.0,-83879689822300.0,-83879689777800.0,-83879689023700.0,4.0,128807040279.0,0.0714285714286,0.142894736842,0.000729080770972,0.0714311178926,9.8243970108e-13,58
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901714595100.0,1074696.76453,-83901714228300.0,-83901713755200.0,-83901716168500.0,-83901715890400.0,-83901713813300.0,4.0,1154973135690.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,67
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901733935300.0,648553.588748,-83901733688900.0,-83901733468000.0,-83901734895400.0,-83901734716300.0,-83901733499300.0,4.0,420621757478.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,75
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901751025900.0,873231.981712,-83901751344600.0,-83901749751600.0,-83901751662700.0,-83901751639900.0,-83901749965700.0,4.0,762534093885.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,83
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901769787100.0,364161.75643,-83901769699600.0,-83901769471300.0,-83901770278000.0,-83901770212900.0,-83901769483900.0,4.0,132613784846.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,91
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901788501800.0,1097255.73178,-83901788286300.0,-83901787408800.0,-83901790025900.0,-83901789768800.0,-83901787536600.0,4.0,1203970140920.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,99
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901807184200.0,1499547.86016,-83901807797700.0,-83901804952100.0,-83901808189100.0,-83901808133800.0,-83901805375600.0,4.0,2248643784910.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,107
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901825051200.0,1155901.65036,-83901825213200.0,-83901823572100.0,-83901826206200.0,-83901826127100.0,-83901823748400.0,4.0,1336108625310.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,115
480.0,-356.5,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83901843797600.0,1081041.00505,-83901843749000.0,-83901842820100.0,-83901844872500.0,-83901844829000.0,-83901842834400.0,4.0,1168649654590.0,0.142857142857,0.142894736842,0.00145816154194,0.0714311178926,9.8243970108e-13,123
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923866744200.0,1003942.93883,-83923866697900.0,-83923865579100.0,-83923868001700.0,-83923867836300.0,-83923865716800.0,4.0,1007901424430.0,0.142857142857,0.142763157895,0.00145645531051,0.0714132926442,9.8243970108e-13,132
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923886389800.0,512908.018662,-83923886624000.0,-83923885623500.0,-83923886687600.0,-83923886684500.0,-83923885767200.0,4.0,263074635608.0,0.142857142857,0.142763157895,0.00291327416226,0.142844410537,9.8243970108e-13,140
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923904021900.0,1039150.05468,-83923903862800.0,-83923902928500.0,-83923905433500.0,-83923905200900.0,-83923903065600.0,4.0,1079832836140.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,148
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923923417200.0,881853.179801,-83923923417000.0,-83923922526300.0,-83923924308500.0,-83923924266300.0,-83923922568300.0,4.0,777665030726.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,156
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923940225900.0,1239788.72523,-83923940136300.0,-83923938882300.0,-83923941748700.0,-83923941579600.0,-83923938997600.0,4.0,1537076083200.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,164
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923960256900.0,1058800.7533,-83923960650500.0,-83923958732800.0,-83923960993600.0,-83923960988100.0,-83923958974500.0,4.0,1121059035190.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,172
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923977467200.0,2397774.61959,-83923976579400.0,-83923975706600.0,-83923981003700.0,-83923980367100.0,-83923975810500.0,4.0,5749323126330.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,180
480.0,-302.2,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-83923995492300.0,1299366.53052,-83923995105300.0,-83923994387000.0,-83923997371500.0,-83923997043300.0,-83923994483000.0,4.0,1688353380640.0,0.142857142857,0.142763157895,0.00145681885176,0.0714311178926,9.8243970108e-13,188
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645729983000.0,1503130.4185,-167645729938000.0,-167645728317000.0,-167645731738000.0,-167645731569000.0,-167645728459000.0,4.0,2259401055010.0,0.142857142857,0.142763157895,0.00145645531051,0.0714132926442,9.8243970108e-13,133
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645749025000.0,2202054.41961,-167645749712000.0,-167645745916000.0,-167645750759000.0,-167645750704000.0,-167645746383000.0,4.0,4849043666900.0,0.142857142857,0.142763157895,0.00291327416226,0.142844410537,9.8243970108e-13,141
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645766975000.0,2440022.13618,-167645766644000.0,-167645764902000.0,-167645769710000.0,-167645769507000.0,-167645764907000.0,4.0,5953708025070.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,149
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645783799000.0,1756307.63809,-167645783503000.0,-167645782000000.0,-167645786191000.0,-167645785824000.0,-167645782188000.0,4.0,3084616519600.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,157
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645804049000.0,1541996.93361,-167645803561000.0,-167645802782000.0,-167645806294000.0,-167645805895000.0,-167645802888000.0,4.0,2377754543270.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,165
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645820766000.0,2704597.50911,-167645821128000.0,-167645817740000.0,-167645823067000.0,-167645823062000.0,-167645817963000.0,4.0,7314847686260.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,173
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645840161000.0,1449861.38482,-167645840251000.0,-167645838661000.0,-167645841482000.0,-167645841458000.0,-167645838738000.0,4.0,2102098035190.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,181
480.0,-248.0,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167645858772000.0,1706038.99375,-167645858674000.0,-167645857163000.0,-167645860578000.0,-167645860472000.0,-167645857210000.0,4.0,2910569048190.0,0.142857142857,0.142763157895,0.00145681885176,0.0714311178926,9.8243970108e-13,189
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167667880144000.0,2368704.85173,-167667879943000.0,-167667877499000.0,-167667883188000.0,-167667882776000.0,-167667877792000.0,4.0,5610762674590.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,198
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167667898283000.0,1148343.01071,-167667898512000.0,-167667896713000.0,-167667899396000.0,-167667899304000.0,-167667896942000.0,4.0,1318691670240.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,206
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167667918435000.0,1950133.68936,-167667918680000.0,-167667916281000.0,-167667920101000.0,-167667920097000.0,-167667916432000.0,4.0,3803021406360.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,214
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167667935709000.0,2192129.28686,-167667936192000.0,-167667932632000.0,-167667937818000.0,-167667937594000.0,-167667933146000.0,4.0,4805430810310.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,222
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167667952948000.0,1487097.44738,-167667953139000.0,-167667950959000.0,-167667954554000.0,-167667954359000.0,-167667951269000.0,4.0,2211458818010.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,230
480.0,-193.7,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167667971406000.0,3499910.58118,-167667971339000.0,-167667967439000.0,-167667975505000.0,-167667975097000.0,-167667967807000.0,4.0,12249374076200.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,238
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167755893548000.0,317013.639653,-167755893541000.0,-167755893166000.0,-167755893942000.0,-167755893884000.0,-167755893220000.0,4.0,100497647726.0,0.0714285714286,0.142894736842,0.000728898832816,0.0714132926442,9.8243970108e-13,3
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167755911012000.0,1854824.92583,-167755911107000.0,-167755909135000.0,-167755912700000.0,-167755912671000.0,-167755909221000.0,4.0,3440375505490.0,0.0714285714286,0.142894736842,0.00145797960379,0.142844410537,9.8243970108e-13,11
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167755929929000.0,1041659.20108,-167755929808000.0,-167755928785000.0,-167755931314000.0,-167755931088000.0,-167755928939000.0,4.0,1085053891190.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,19
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167755948578000.0,1030495.52734,-167755948605000.0,-167755947504000.0,-167755949596000.0,-167755949553000.0,-167755947563000.0,4.0,1061921031880.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,27
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167755966745000.0,409123.6605,-167755966706000.0,-167755966351000.0,-167755967216000.0,-167755967177000.0,-167755966367000.0,4.0,167382169581.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,35
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167755984588000.0,872034.949002,-167755984546000.0,-167755983578000.0,-167755985683000.0,-167755985538000.0,-167755983698000.0,4.0,760444952281.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,43
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167756003392000.0,1006102.74796,-167756003643000.0,-167756001961000.0,-167756004321000.0,-167756004221000.0,-167756002211000.0,4.0,1012242739460.0,0.0714285714286,0.142894736842,0.00145816154194,0.142862235785,9.8243970108e-13,51
480.0,-356.5,-11688.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167756021486000.0,693494.891322,-167756021554000.0,-167756020642000.0,-167756022193000.0,-167756022147000.0,-167756020729000.0,4.0,480935164290.0,0.0714285714286,0.142894736842,0.000729080770972,0.0714311178926,9.8243970108e-13,59
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778046991000.0,2210089.46899,-167778047551000.0,-167778043918000.0,-167778048944000.0,-167778048828000.0,-167778044370000.0,4.0,4884495460950.0,0.142857142857,0.142763157895,0.00145645531051,0.0714132926442,9.8243970108e-13,68
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778064745000.0,1486679.08819,-167778064809000.0,-167778063068000.0,-167778066294000.0,-167778066198000.0,-167778063204000.0,4.0,2210214711270.0,0.142857142857,0.142763157895,0.00291327416226,0.142844410537,9.8243970108e-13,76
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778083230000.0,1257018.3095,-167778083332000.0,-167778081939000.0,-167778084317000.0,-167778084314000.0,-167778082003000.0,4.0,1580095030430.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,84
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778101982000.0,1247989.72152,-167778102250000.0,-167778100427000.0,-167778103002000.0,-167778102999000.0,-167778100591000.0,4.0,1557478345020.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,92
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778119335000.0,1381699.45584,-167778119778000.0,-167778117372000.0,-167778120413000.0,-167778120378000.0,-167778117673000.0,4.0,1909093386270.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,100
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778136509000.0,1286185.4733,-167778136341000.0,-167778135134000.0,-167778138218000.0,-167778137969000.0,-167778135282000.0,4.0,1654273071730.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,108
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778158864000.0,1727723.6887,-167778159559000.0,-167778156330000.0,-167778160007000.0,-167778159994000.0,-167778156760000.0,4.0,2985029144500.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,116
480.0,-302.2,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-167778175335000.0,1273949.78745,-167778175013000.0,-167778174235000.0,-167778177078000.0,-167778176837000.0,-167778174284000.0,4.0,1622948060950.0,0.142857142857,0.142763157895,0.00145681885176,0.0714311178926,9.8243970108e-13,124
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251499908670000.0,2467798.26307,-251499908808000.0,-251499905561000.0,-251499911502000.0,-251499911177000.0,-251499905970000.0,4.0,6090028267230.0,0.142857142857,0.142763157895,0.00145645531051,0.0714132926442,9.8243970108e-13,69
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251499926713000.0,1122409.81712,-251499926432000.0,-251499925713000.0,-251499928276000.0,-251499928044000.0,-251499925776000.0,4.0,1259803797560.0,0.142857142857,0.142763157895,0.00291327416226,0.142844410537,9.8243970108e-13,77
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251499945831000.0,1457908.75513,-251499945272000.0,-251499944802000.0,-251499947976000.0,-251499947603000.0,-251499944840000.0,4.0,2125497938290.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,85
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251499963761000.0,2925223.19007,-251499963696000.0,-251499960724000.0,-251499966929000.0,-251499966713000.0,-251499960902000.0,4.0,8556930711700.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,93
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251499982297000.0,1062410.47001,-251499982210000.0,-251499981190000.0,-251499983579000.0,-251499983449000.0,-251499981268000.0,4.0,1128716006790.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,101
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251500001784000.0,1723726.32932,-251500002118000.0,-251499999436000.0,-251500003463000.0,-251500003325000.0,-251499999775000.0,4.0,2971232458380.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,109
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251500018937000.0,2496546.28396,-251500017927000.0,-251500017297000.0,-251500022594000.0,-251500021976000.0,-251500017310000.0,4.0,6232743347940.0,0.142857142857,0.142763157895,0.00291363770352,0.142862235785,9.8243970108e-13,117
480.0,-248.0,-10323.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251500038560000.0,2251330.90657,-251500038758000.0,-251500035740000.0,-251500040984000.0,-251500040771000.0,-251500036072000.0,4.0,5068490850890.0,0.142857142857,0.142763157895,0.00145681885176,0.0714311178926,9.8243970108e-13,125
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522061049000.0,760719.833821,-251522060915000.0,-251522060400000.0,-251522061966000.0,-251522061878000.0,-251522060407000.0,4.0,578694665569.0,0.142857142857,0.142894736842,0.00145779766563,0.0714132926442,9.8243970108e-13,134
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522078438000.0,2673049.28154,-251522078863000.0,-251522074982000.0,-251522081042000.0,-251522080878000.0,-251522075401000.0,4.0,7145192461520.0,0.142857142857,0.142894736842,0.00291595920758,0.142844410537,9.8243970108e-13,142
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522095916000.0,1932673.93369,-251522096221000.0,-251522093325000.0,-251522097897000.0,-251522097711000.0,-251522093694000.0,4.0,3735228533960.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,150
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522115575000.0,2566523.31292,-251522115769000.0,-251522112951000.0,-251522117810000.0,-251522117800000.0,-251522113078000.0,4.0,6587041915770.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,158
480.0,-193.7,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-251522136576000.0,1587590.46576,-251522137126000.0,-251522134319000.0,-251522137733000.0,-251522137719000.0,-251522134663000.0,4.0,2520443486960.0,0.142857142857,0.142894736842,0.00291632308389,0.142862235785,9.8243970108e-13,166
