smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix
960.0,-822.2,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2703129045.32,5593113.89985,-2702210489.27,-2697735146.49,-2710360056.25,-2709485860.59,-2698058208.52,4.0,31282923096700.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,250
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2710005059.73,10139267.9616,-2706087164.29,-2702877081.74,-2724968828.61,-2722320045.75,-2703175127.33,4.0,102804754797000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,284
960.0,-945.1,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2714271149.64,18672940.2489,-2711823406.42,-2694147189.67,-2739290596.05,-2735357468.87,-2696611670.93,4.0,348678697540000.0,0.142857142857,0.00145826259799,9.43922884283e-14,0.0714534883721,0.142859899754,225
960.0,-453.7,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2722486912.81,26602791.9921,-2720946259.62,-2694682033.47,-2753373098.55,-2750607225.34,-2696523514.77,4.0,707708541776000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,301
960.0,-453.7,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2758841266.39,37161593.5103,-2741924674.66,-2737109682.01,-2814406034.22,-2803884085.28,-2737481675.91,4.0,1380984032230000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,309
960.0,-945.1,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2759865386.19,16884278.084,-2757459749.2,-2743444228.39,-2781097817.96,-2778729353.37,-2744369310.78,4.0,285078846417000.0,0.142857142857,0.00145826259799,9.43922884283e-14,0.0714534883721,0.142859899754,233
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2760613054.97,20532353.2502,-2754737025.71,-2743191824.96,-2789786343.52,-2785208903.72,-2744243647.19,4.0,421577529989000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,292
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2764190724.86,16714882.4556,-2761818627.16,-2746369775.38,-2786755869.74,-2783054425.57,-2748647960.93,4.0,279387295503000.0,0.142857142857,0.00291515964308,9.43922884283e-14,0.142848837209,0.142851127809,267
960.0,-945.1,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2772019875.41,10744112.3549,-2772972522.96,-2759965086.8,-2782169368.9,-2781829952.38,-2760876091.86,4.0,115435950295000.0,0.142857142857,0.00145826259799,9.43922884283e-14,0.0714534883721,0.142859899754,241
960.0,-453.7,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2786876455.48,26723269.9161,-2778693619.58,-2764444237.86,-2825674344.9,-2818630982.33,-2766577898.89,4.0,714133155007000.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,317
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2788429216.1,6152863.05544,-2786264973.55,-2783714074.28,-2797472843.02,-2795837348.56,-2784051023.21,4.0,37857723779000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,300
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2790758998.04,10120587.9556,-2791909831.81,-2777400463.68,-2801815864.87,-2800540102.38,-2779366726.43,4.0,102426300568000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,275
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2796176522.12,11337013.302,-2798417917.67,-2780472800.73,-2807397452.43,-2806234838.01,-2782980252.47,4.0,128527870610000.0,0.142857142857,0.0014574903171,9.43922884283e-14,0.142848837209,0.0714211779319,259
960.0,-945.1,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2803363739.67,12962791.3975,-2800278142.6,-2792424023.08,-2820474650.41,-2818348912.72,-2792698402.53,4.0,168033960816000.0,0.142857142857,0.000729131298995,9.43922884283e-14,0.0714534883721,0.0714299498771,249
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2822167286.37,22959029.5457,-2811586367.2,-2809052960.97,-2856443450.12,-2850060188.85,-2809087670.74,4.0,527117037681000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,283
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2854388452.06,37832297.7037,-2851652555.66,-2812771022.96,-2901477673.94,-2895929151.28,-2816678007.78,4.0,1431282749540000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,308
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2858556675.07,14667564.404,-2857324411.13,-2843903175.25,-2875674702.76,-2874152814.9,-2844685704.75,4.0,215137445545000.0,0.142857142857,0.00291515964308,9.43922884283e-14,0.142848837209,0.142851127809,266
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2868927451.89,12216287.2361,-2864995586.76,-2859797005.1,-2885921628.92,-2883491278.39,-2859868236.56,4.0,149237673835000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,291
960.0,-576.5,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2890722679.84,49053863.3824,-2882048783.49,-2849664125.24,-2949129027.12,-2943776208.59,-2849812605.96,4.0,2406281512740000.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,316
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2892364980.02,9586225.66918,-2891366640.87,-2881864099.12,-2904862539.22,-2903123476.39,-2883004158.46,4.0,91895722580400.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,299
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2905777420.39,12177935.1489,-2906083052.67,-2892688157.64,-2918255418.58,-2917580222.35,-2893546733.23,4.0,148302104491000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,274
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2939522855.97,9395466.15094,-2941721662.97,-2926876308.54,-2947771789.4,-2947417186.63,-2928550195.51,4.0,88274784193400.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,307
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2947913116.38,22403407.6286,-2949143284.17,-2919334160.32,-2974031736.87,-2970504475.51,-2923599522.35,4.0,501912673373000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,282
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2975494762.72,27886820.5493,-2968839859.29,-2951909357.53,-3012389974.8,-3007775231.93,-2952531158.33,4.0,777674760351000.0,0.142857142857,0.0014574903171,9.43922884283e-14,0.142848837209,0.0714211779319,258
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2980223024.71,28635366.0908,-2968913890.35,-2960968254.26,-3022096063.89,-3015067788.34,-2961211049.2,4.0,819984191151000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,290
960.0,-699.4,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2991241536.19,38658635.0377,-2973520766.94,-2968791805.52,-3049132805.35,-3037809189.68,-2969482959.64,4.0,1494490062980000.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,315
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-2993249791.21,24156655.0312,-2993679494.24,-2968592295.23,-3017047881.13,-3016088033.96,-2969809964.22,4.0,583543982298000.0,0.142857142857,0.00145817305712,9.43922884283e-14,0.0714534883721,0.142851127809,265
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3017696668.45,8366238.45653,-3018811130.88,-3006490336.48,-3026674075.55,-3025616589.95,-3008216499.53,4.0,69993945911500.0,0.142857142857,0.0014582536439,9.43922884283e-14,0.0714534883721,0.14285902256,273
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3028699501.94,26252767.2289,-3022502447.31,-3004114631.42,-3065678481.74,-3059663866.92,-3006411013.46,4.0,689207787172000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,298
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3057657044.17,33536027.1122,-3042673471.17,-3037576536.99,-3107704697.33,-3098387155.56,-3037903934.96,4.0,1124665114470000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,306
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3082324389.33,11024505.8767,-3080419390.86,-3070998912.11,-3097459863.49,-3094915478.52,-3072400298.0,4.0,121539729826000.0,0.142857142857,0.00145826259799,9.43922884283e-14,0.0714534883721,0.142859899754,289
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3097440325.17,23071848.2871,-3091709083.99,-3076673457.42,-3129669675.26,-3124805633.6,-3078098754.37,4.0,532310183381000.0,0.142857142857,0.000729041758125,9.43922884283e-14,0.0714534883721,0.0714211779319,257
960.0,-822.2,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3105519525.91,23342095.6279,-3108575645.94,-3076987120.07,-3127939691.68,-3126869501.2,-3079890982.57,4.0,544853428303000.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,314
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3133260961.84,20277094.3831,-3127169906.98,-3116076166.62,-3162627866.79,-3157441116.49,-3117608284.0,4.0,411160556621000.0,0.142857142857,0.00145826259799,9.43922884283e-14,0.0714534883721,0.142859899754,297
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3179250115.23,31610848.0624,-3170887495.96,-3151722775.04,-3223502693.95,-3216873558.38,-3153334339.06,4.0,999245715223000.0,0.142857142857,0.00145826259799,9.43922884283e-14,0.0714534883721,0.142859899754,305
960.0,-945.1,-11400.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3234594924.33,21209177.5669,-3238041674.81,-3209716190.85,-3252580156.86,-3252475970.52,-3211888427.47,4.0,449829213064000.0,0.142857142857,0.000729131298995,9.43922884283e-14,0.0714534883721,0.0714299498771,313
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3809206848.21,0.0,-3809206848.21,-3809206848.21,-3809206848.21,-3809206848.21,-3809206848.21,4.0,0.0,0.0714285714286,0.000364520879063,9.43922884283e-14,0.0714534883721,0.0714211779319,1
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3847055859.99,0.0,-3847055859.99,-3847055859.99,-3847055859.99,-3847055859.99,-3847055859.99,4.0,0.0,0.0714285714286,0.00072908652856,9.43922884283e-14,0.0714534883721,0.142851127809,9
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3884909520.39,0.0,-3884909520.39,-3884909520.39,-3884909520.39,-3884909520.39,-3884909520.39,4.0,0.0,0.0714285714286,0.000729126821951,9.43922884283e-14,0.0714534883721,0.14285902256,17
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3922762715.92,0.0,-3922762715.92,-3922762715.92,-3922762715.92,-3922762715.92,-3922762715.92,4.0,0.0,0.0714285714286,0.000729126821951,9.43922884283e-14,0.0714534883721,0.14285902256,25
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3960616376.32,0.0,-3960616376.32,-3960616376.32,-3960616376.32,-3960616376.32,-3960616376.32,4.0,0.0,0.0714285714286,0.000729131298995,9.43922884283e-14,0.0714534883721,0.142859899754,33
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-3998470036.71,0.0,-3998470036.71,-3998470036.71,-3998470036.71,-3998470036.71,-3998470036.71,4.0,0.0,0.0714285714286,0.000729131298995,9.43922884283e-14,0.0714534883721,0.142859899754,41
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-4036323697.11,0.0,-4036323697.11,-4036323697.11,-4036323697.11,-4036323697.11,-4036323697.11,4.0,0.0,0.0714285714286,0.000729131298995,9.43922884283e-14,0.0714534883721,0.142859899754,49
960.0,-945.1,-23750.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-4074177357.5,0.0,-4074177357.5,-4074177357.5,-4074177357.5,-4074177357.5,-4074177357.5,4.0,0.0,0.0714285714286,0.000364565649497,9.43922884283e-14,0.0714534883721,0.0714299498771,57
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50260998496.7,4976811.35565,-50260237545.2,-50255914889.9,-50267604006.5,-50266702287.0,-50256360038.4,4.0,24768651269800.0,0.142857142857,0.0014574903171,9.43922884283e-14,0.142848837209,0.0714211779319,196
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50305678709.0,10251992.4754,-50305961814.7,-50293993617.4,-50316797589.2,-50315958678.7,-50295002391.3,4.0,105103349716000.0,0.142857142857,0.00291515964308,9.43922884283e-14,0.142848837209,0.142851127809,204
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50347565917.5,8533020.04492,-50349115037.8,-50336059508.8,-50355974085.6,-50355289624.9,-50337673441.7,4.0,72812431087000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,212
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50391673203.7,25798415.252,-50384582390.5,-50368885846.9,-50428642187.0,-50422371068.5,-50370902477.5,4.0,665558229512000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,220
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50426938158.7,16340351.5564,-50423127663.5,-50411897231.7,-50449600076.1,-50446230988.5,-50412980022.2,4.0,267007088988000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,228
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50450801835.1,2167921.06984,-50449842037.0,-50449491435.2,-50454031831.3,-50453438089.2,-50449509298.4,4.0,4699881765060.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,236
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50505575129.6,17339913.7604,-50503995389.1,-50487754791.4,-50526554948.8,-50524422905.7,-50488938990.2,4.0,300672609219000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,244
960.0,-576.5,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-50550258294.0,19669345.4923,-50552514270.8,-50525361302.3,-50570643332.2,-50569061704.0,-50528296516.6,4.0,386883152096000.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,252
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72562200969.3,1979813.94472,-72561419230.2,-72560849472.9,-72565115943.9,-72564610404.2,-72560885969.1,4.0,3919663255710.0,0.142857142857,0.0014574903171,9.43922884283e-14,0.142848837209,0.0714211779319,66
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72602621758.2,1743299.67084,-72602174901.3,-72601072608.4,-72605064622.0,-72604693955.5,-72601175160.7,4.0,3039093742350.0,0.142857142857,0.00291515964308,9.43922884283e-14,0.142848837209,0.142851127809,74
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72642157220.3,3671569.25159,-72642889627.4,-72637513401.2,-72645336225.1,-72645263505.0,-72638025565.6,4.0,13480420769300.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,82
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72682475362.2,8574533.44059,-72679219221.7,-72676525480.4,-72694937525.0,-72692891844.0,-72676617477.2,4.0,73522623723800.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,90
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72717285002.6,479936.532766,-72717224919.5,-72716765579.7,-72717924592.0,-72717827082.7,-72716827039.0,4.0,230339075483.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,98
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72757236121.9,8726070.03883,-72755340019.4,-72748838704.3,-72769425744.4,-72767468009.4,-72749658777.8,4.0,76144298322500.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,106
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72790746598.6,1708537.44336,-72790670577.2,-72789165035.8,-72792480204.5,-72792399650.1,-72789199977.3,4.0,2919100195350.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,114
960.0,-822.2,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-72828673247.7,2942085.30705,-72828250478.3,-72826009567.3,-72832182467.0,-72831856777.7,-72826081595.0,4.0,8655865953930.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,122
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196284953409000.0,15703042.5033,-196284949424000.0,-196284939495000.0,-196284975293000.0,-196284972045000.0,-196284940353000.0,4.0,246585543860000.0,0.142857142857,0.0014574903171,9.43922884283e-14,0.142848837209,0.0714211779319,197
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285014473000.0,32537249.1279,-196285012303000.0,-196284985591000.0,-196285047692000.0,-196285046102000.0,-196284985880000.0,4.0,1058672580810000.0,0.142857142857,0.00291515964308,9.43922884283e-14,0.142848837209,0.142851127809,205
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285036847000.0,16934199.3187,-196285037620000.0,-196285015665000.0,-196285056485000.0,-196285054183000.0,-196285018430000.0,4.0,286767106565000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,213
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285068167000.0,18494567.4192,-196285067945000.0,-196285051872000.0,-196285084907000.0,-196285084687000.0,-196285051958000.0,4.0,342049024025000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,221
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285098425000.0,13136090.2966,-196285099261000.0,-196285081708000.0,-196285113468000.0,-196285111681000.0,-196285083997000.0,4.0,172556868279000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,229
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,407149.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285160455000.0,23058722.6503,-196285161999000.0,-196285131598000.0,-196285186225000.0,-196285183617000.0,-196285135132000.0,4.0,531704690265000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,237
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,488579.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285180443000.0,21639011.7666,-196285177967000.0,-196285157686000.0,-196285208153000.0,-196285204721000.0,-196285159632000.0,4.0,468246830236000.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,245
960.0,-453.7,-14488.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,570009.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196285224804000.0,13646386.7519,-196285220292000.0,-196285214236000.0,-196285244393000.0,-196285241282000.0,-196285214641000.0,4.0,186223871383000.0,0.142857142857,0.00145766932598,9.43922884283e-14,0.142848837209,0.0714299498771,253
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196307253870000.0,16493767.1675,-196307252313000.0,-196307238847000.0,-196307272006000.0,-196307270751000.0,-196307239168000.0,4.0,272044355376000.0,0.142857142857,0.0014574903171,9.43922884283e-14,0.142848837209,0.0714211779319,67
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81430.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196307291079000.0,10271451.8368,-196307288917000.0,-196307281059000.0,-196307305422000.0,-196307303055000.0,-196307282130000.0,4.0,105502722836000.0,0.142857142857,0.00291515964308,9.43922884283e-14,0.142848837209,0.142851127809,75
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,162860.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196307325657000.0,13235243.0737,-196307325469000.0,-196307314014000.0,-196307337675000.0,-196307337506000.0,-196307314071000.0,4.0,175171659220000.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,83
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,244289.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196307357970000.0,1755254.1593,-196307357986000.0,-196307355934000.0,-196307359974000.0,-196307359786000.0,-196307356132000.0,4.0,3080917163750.0,0.142857142857,0.00291532075107,9.43922884283e-14,0.142848837209,0.14285902256,91
960.0,-699.4,-20663.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,325719.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196307397000000.0,3026083.3801,-196307396930000.0,-196307393441000.0,-196307400698000.0,-196307400245000.0,-196307393852000.0,4.0,9157180623330.0,0.142857142857,0.00291533865196,9.43922884283e-14,0.142848837209,0.142859899754,99
