smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,prefix
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2716019015.12,390515.201588,-2716019015.12,-2715742879.17,-2716295151.07,-2716267537.47,-2715770492.77,2.0,152502122671.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,103
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2731081373.7,1219507.13573,-2731081373.7,-2730219051.93,-2731943695.47,-2731857463.29,-2730305284.11,2.0,1487197654100.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,39
720.0,-312.7,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2740637585.58,732118.96821,-2740637585.58,-2740119899.29,-2741155271.87,-2741103503.24,-2740171667.92,2.0,535998183613.0,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,167
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2741766798.95,4745327.74948,-2741766798.95,-2738411345.52,-2745122252.38,-2744786707.04,-2738746890.87,2.0,22518135450000.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,142
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2762176028.49,621812.068201,-2762176028.49,-2761736340.96,-2762615716.02,-2762571747.27,-2761780309.71,2.0,386650248161.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,14
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2767188809.1,639935.937703,-2767188809.1,-2766736306.06,-2767641312.14,-2767596061.84,-2766781556.37,2.0,409518004364.0,0.000728581572878,0.0714182727564,0.0,0.0714285714286,0.142822580645,56
720.0,-578.4,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2767362687.79,594439.990884,-2767362687.79,-2766942355.24,-2767783020.34,-2767740987.08,-2766984388.5,2.0,353358902763.0,0.00291483349252,0.142861404377,2.57338880493e-13,0.142857142857,0.142822580645,206
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2781222440.54,266748.424094,-2781222440.54,-2781033820.92,-2781411060.16,-2781392198.2,-2781052682.88,2.0,71154721756.4,0.00145727726598,0.142847732002,0.0,0.0714285714286,0.142822580645,120
720.0,-135.6,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2803993628.53,1458774.41276,-2803993628.53,-2802962119.25,-2805025137.81,-2804921986.88,-2803065270.18,2.0,2128022787330.0,0.00145740406624,0.142860161433,0.0,0.0714285714286,0.142822580645,184
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2811346784.03,910304.952601,-2811346784.03,-2810703101.22,-2811990466.83,-2811926098.55,-2810767469.5,2.0,828655106730.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,95
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2812184900.91,887742.144302,-2812184900.91,-2811557172.42,-2812812629.4,-2812749856.55,-2811619945.26,2.0,788086114770.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,70
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2830780831.32,48306.4942903,-2830780831.32,-2830746673.47,-2830814989.17,-2830811573.39,-2830750089.26,2.0,2333517390.62,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,31
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2834512552.46,778978.146793,-2834512552.46,-2833961731.73,-2835063373.19,-2835008291.12,-2834016813.8,2.0,606806953181.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,134
720.0,-401.3,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2837300401.95,1682003.10108,-2837300401.95,-2836111046.15,-2838489757.75,-2838370822.17,-2836229981.73,2.0,2829134432050.0,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,159
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2860604391.22,2400732.46176,-2860604391.22,-2858906817.01,-2862301965.42,-2862132208.0,-2859076574.43,2.0,5763516352950.0,0.00145823968062,0.142861404377,2.57338880493e-13,0.142857142857,0.0714516129032,198
720.0,-667.0,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2866341227.31,313453.228852,-2866341227.31,-2866119582.41,-2866562872.22,-2866540707.73,-2866141746.9,2.0,98252926677.5,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,6
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2877529890.58,2498558.72539,-2877529890.58,-2875763142.77,-2879296638.4,-2879119963.62,-2875939817.55,2.0,6242795704220.0,0.000728581572878,0.0714182727564,0.0,0.0714285714286,0.142822580645,48
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2881041091.25,986297.69964,-2881041091.25,-2880343673.46,-2881738509.04,-2881668767.26,-2880413415.24,2.0,972783152315.0,0.00145727726598,0.142847732002,0.0,0.0714285714286,0.142822580645,112
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2907586615.17,638634.325109,-2907586615.17,-2907135032.51,-2908038197.83,-2907993039.57,-2907180190.77,2.0,407853801207.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,87
720.0,-224.1,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2908343799.3,117958.024292,-2908343799.3,-2908260390.38,-2908427208.22,-2908418867.33,-2908268731.27,2.0,13914095494.8,0.00145740406624,0.142860161433,0.0,0.0714285714286,0.142822580645,176
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2935683363.08,1866671.22664,-2935683363.08,-2934363427.2,-2937003298.97,-2936871305.38,-2934495420.79,2.0,3484461468370.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,151
720.0,-489.9,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2939241835.08,20887.6672212,-2939241835.08,-2939227065.27,-2939256604.89,-2939255127.91,-2939228542.25,2.0,436294641.944,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,23
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2982990776.98,1466986.9794,-2982990776.98,-2981953460.53,-2984028093.42,-2983924361.77,-2982057192.18,2.0,2152050797730.0,0.00145810012158,0.142847732002,0.0,0.0714285714286,0.142903225806,104
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-2983979369.84,1456358.55819,-2983979369.84,-2982949568.82,-2985009170.85,-2984906190.75,-2983052548.93,2.0,2120980250020.0,0.000728992968458,0.0714182727564,0.0,0.0714285714286,0.142903225806,40
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3003306450.83,2026918.81979,-3003306450.83,-3001873202.79,-3004739698.87,-3004596374.07,-3002016527.59,2.0,4108399902020.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,79
720.0,-312.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3013485354.41,2827346.38731,-3013485354.41,-3011486118.6,-3015484590.21,-3015284666.63,-3011686042.18,2.0,7993887593850.0,0.00145822699343,0.142860161433,0.0,0.0714285714286,0.142903225806,168
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3033788064.71,338894.250515,-3033788064.71,-3033548430.28,-3034027699.13,-3034003735.69,-3033572393.73,2.0,114849313032.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,143
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3039259099.52,1375788.03451,-3039259099.52,-3038286270.47,-3040231928.57,-3040134645.67,-3038383553.38,2.0,1892792715900.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,15
720.0,-578.4,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3059572855.57,1126387.62722,-3059572855.57,-3058776379.24,-3060369331.9,-3060289684.27,-3058856026.87,2.0,1268749086760.0,0.00291483349252,0.142861404377,2.57338880493e-13,0.142857142857,0.142822580645,207
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3087449188.66,924914.291879,-3087449188.66,-3086795175.49,-3088103201.83,-3088037800.51,-3086860576.81,2.0,855466447322.0,0.00145810012158,0.142847732002,0.0,0.0714285714286,0.142903225806,96
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3089028624.06,1043682.02029,-3089028624.06,-3088290629.42,-3089766618.69,-3089692819.23,-3088364428.89,2.0,1089272159490.0,0.000728992968458,0.0714182727564,0.0,0.0714285714286,0.142903225806,32
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3102674455.42,2322317.27722,-3102674455.42,-3101032329.12,-3104316581.71,-3104152369.08,-3101196541.75,2.0,5393157536070.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,71
720.0,-401.3,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3115876738.54,784901.778564,-3115876738.54,-3115321729.17,-3116431747.91,-3116376246.97,-3115377230.11,2.0,616070801992.0,0.00145822699343,0.142860161433,0.0,0.0714285714286,0.142903225806,160
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3130660485.43,220495.95459,-3130660485.43,-3130504571.24,-3130816399.61,-3130800808.19,-3130520162.66,2.0,48618465990.4,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,135
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3141914214.59,1792239.89139,-3141914214.59,-3140646909.61,-3143181519.57,-3143054789.07,-3140773640.11,2.0,3212123828290.0,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,7
720.0,-667.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3157233987.54,448546.509242,-3157233987.54,-3156916817.27,-3157551157.82,-3157519440.79,-3156948534.29,2.0,201193970953.0,0.00145823968062,0.142861404377,2.57338880493e-13,0.142857142857,0.0714516129032,199
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3191427809.77,1020195.28155,-3191427809.77,-3190706422.76,-3192149196.77,-3192077058.07,-3190778561.46,2.0,1040798412510.0,0.000728581572878,0.0714182727564,0.0,0.0714285714286,0.142822580645,24
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3192198451.13,594128.510816,-3192198451.13,-3191778338.83,-3192618563.43,-3192576552.2,-3191820350.06,2.0,352988687365.0,0.00145727726598,0.142847732002,0.0,0.0714285714286,0.142822580645,88
720.0,-489.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3217944408.05,1762316.10847,-3217944408.05,-3216698262.38,-3219190553.72,-3219065939.16,-3216822876.95,2.0,3105758066180.0,0.00145740406624,0.142860161433,0.0,0.0714285714286,0.142822580645,152
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3293639895.95,2567871.4931,-3293639895.95,-3291824136.61,-3295455655.3,-3295274079.37,-3292005712.54,2.0,6593964005050.0,0.00145727726598,0.142847732002,0.0,0.0714285714286,0.142822580645,80
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3295878017.57,926880.266435,-3295878017.57,-3295222614.25,-3296533420.89,-3296467880.56,-3295288154.58,2.0,859107028307.0,0.000728581572878,0.0714182727564,0.0,0.0714285714286,0.142822580645,16
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3318928622.15,604297.414526,-3318928622.15,-3318501319.35,-3319355924.95,-3319313194.67,-3318544049.63,2.0,365175365203.0,0.00145740406624,0.142860161433,0.0,0.0714285714286,0.142822580645,144
720.0,-578.4,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3345325043.23,2568714.44802,-3345325043.23,-3343508687.82,-3347141398.63,-3346959763.09,-3343690323.36,2.0,6598293915480.0,0.00145741674626,0.142861404377,0.0,0.0714285714286,0.142822580645,208
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3398012776.69,649384.126563,-3398012776.69,-3397553592.77,-3398471960.61,-3398426042.22,-3397599511.16,2.0,421699743833.0,0.000364496484229,0.0714182727564,0.0,0.0714285714286,0.0714516129032,8
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3398467156.36,2749560.95406,-3398467156.36,-3396522923.16,-3400411389.55,-3400216966.23,-3396717346.48,2.0,7560085440080.0,0.000729050060791,0.142847732002,0.0,0.0714285714286,0.0714516129032,72
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3424878578.93,1083183.36719,-3424878578.93,-3424112652.63,-3425644505.23,-3425567912.6,-3424189245.26,2.0,1173286206960.0,0.000729113496717,0.142860161433,0.0,0.0714285714286,0.0714516129032,136
720.0,-667.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-3447643585.24,1353050.68491,-3447643585.24,-3446686833.93,-3448600336.56,-3448504661.43,-3446782509.06,2.0,1830746155950.0,0.000729119840309,0.142861404377,0.0,0.0714285714286,0.0714516129032,200
720.0,-312.7,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-23877321312.0,462273.599738,-23877321312.0,-23876994435.2,-23877648188.8,-23877615501.1,-23877027122.9,2.0,213696881015.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,37
720.0,-312.7,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-23902787826.8,1377243.65714,-23902787826.8,-23901813968.4,-23903761685.1,-23903664299.2,-23901911354.3,2.0,1896800091150.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,101
720.0,-312.7,-7858.5,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-23929730263.2,2513871.88624,-23929730263.2,-23927952687.4,-23931507839.1,-23931330081.5,-23928130445.0,2.0,6319551860420.0,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,165
720.0,-578.4,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45630905131.2,15499.4229632,-45630905131.2,-45630894171.5,-45630916091.0,-45630914995.0,-45630895267.5,2.0,240232112.192,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,10
720.0,-578.4,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45657429282.2,14041.6926948,-45657429282.2,-45657419353.2,-45657439211.2,-45657438218.3,-45657420346.1,2.0,197169133.734,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,74
720.0,-578.4,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45684231653.9,203431.882624,-45684231653.9,-45684087805.9,-45684375502.0,-45684361117.2,-45684102190.7,2.0,41384530868.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,138
720.0,-578.4,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-45710388781.3,307713.531005,-45710388781.3,-45710171195.0,-45710606367.7,-45710584609.0,-45710192953.7,2.0,94687617163.3,0.00291483349252,0.142861404377,2.57338880493e-13,0.142857142857,0.142822580645,202
720.0,-224.1,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-68732273032.9,334920.206708,-68732273032.9,-68732036208.5,-68732509857.2,-68732486174.8,-68732059891.0,2.0,112171544861.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,46
720.0,-224.1,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-68758815988.8,1282741.44864,-68758815988.8,-68757908953.6,-68759723024.0,-68759632320.5,-68757999657.2,2.0,1645425624060.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,110
720.0,-224.1,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-68783259053.9,2459093.22271,-68783259053.9,-68781520212.4,-68784997895.4,-68784824011.2,-68781694096.6,2.0,6047139477970.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,174
720.0,-489.9,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138420169066000.0,223660.780656,-138420169066000.0,-138420168908000.0,-138420169224000.0,-138420169208000.0,-138420168924000.0,2.0,50024144803.8,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,18
720.0,-489.9,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138420195524000.0,393215.938028,-138420195524000.0,-138420195246000.0,-138420195802000.0,-138420195774000.0,-138420195274000.0,2.0,154618773919.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,82
720.0,-489.9,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138420222212000.0,314639.172056,-138420222212000.0,-138420221990000.0,-138420222435000.0,-138420222412000.0,-138420222012000.0,2.0,98997808591.9,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,146
720.0,-489.9,-14535.9,-1e+200,-1e+200,-1e+200,-1e+200,172406.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138420248535000.0,294916.483424,-138420248535000.0,-138420248327000.0,-138420248744000.0,-138420248723000.0,-138420248348000.0,2.0,86975732194.9,0.00291483349252,0.142861404377,2.57338880493e-13,0.142857142857,0.142822580645,210
720.0,-135.6,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138443263441000.0,1500562.07269,-138443263441000.0,-138443262380000.0,-138443264502000.0,-138443264396000.0,-138443262486000.0,2.0,2251686533980.0,0.00145716314576,0.0714182727564,2.57338880493e-13,0.142857142857,0.142822580645,54
720.0,-135.6,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138443292366000.0,704656.932403,-138443292366000.0,-138443291868000.0,-138443292864000.0,-138443292814000.0,-138443291918000.0,2.0,496541392384.0,0.00291455453197,0.142847732002,2.57338880493e-13,0.142857142857,0.142822580645,118
720.0,-135.6,-5632.7,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138443317004000.0,956692.692849,-138443317004000.0,-138443316328000.0,-138443317681000.0,-138443317613000.0,-138443316395000.0,2.0,915260908550.0,0.00291480813247,0.142860161433,2.57338880493e-13,0.142857142857,0.142822580645,182
720.0,-401.3,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138465039499000.0,679946.51141,-138465039499000.0,-138465039018000.0,-138465039980000.0,-138465039932000.0,-138465039066000.0,2.0,462327258379.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,27
720.0,-401.3,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138465066188000.0,846802.741635,-138465066188000.0,-138465065589000.0,-138465066787000.0,-138465066727000.0,-138465065649000.0,2.0,717074883241.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,91
720.0,-401.3,-12310.1,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138465092602000.0,1019053.89829,-138465092602000.0,-138465091881000.0,-138465093322000.0,-138465093250000.0,-138465091953000.0,2.0,1038470847620.0,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,155
720.0,-47.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138488103167000.0,306590.153468,-138488103167000.0,-138488102950000.0,-138488103384000.0,-138488103362000.0,-138488102972000.0,2.0,93997522203.8,0.000728992968458,0.0714182727564,2.57338880493e-13,0.142857142857,0.0714516129032,63
720.0,-47.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138488130541000.0,2021454.94575,-138488130541000.0,-138488129111000.0,-138488131970000.0,-138488131827000.0,-138488129254000.0,2.0,4086280097680.0,0.00145810012158,0.142847732002,2.57338880493e-13,0.142857142857,0.0714516129032,127
720.0,-47.0,-3406.9,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138488154937000.0,1739471.20228,-138488154937000.0,-138488153707000.0,-138488156167000.0,-138488156044000.0,-138488153830000.0,2.0,3025760063570.0,0.00145822699343,0.142860161433,2.57338880493e-13,0.142857142857,0.0714516129032,191
720.0,-312.7,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138509908498000.0,1381014.00406,-138509908498000.0,-138509907521000.0,-138509909474000.0,-138509909377000.0,-138509907619000.0,2.0,1907199679420.0,0.00145798593692,0.0714182727564,2.57338880493e-13,0.142857142857,0.142903225806,36
720.0,-312.7,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138509931598000.0,3170268.09805,-138509931598000.0,-138509929356000.0,-138509933840000.0,-138509933615000.0,-138509929580000.0,2.0,10050599813500.0,0.00291620024317,0.142847732002,2.57338880493e-13,0.142857142857,0.142903225806,100
720.0,-312.7,-10084.3,-1e+200,-1e+200,-1e+200,-1e+200,114937.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138509957921000.0,514647.805405,-138509957921000.0,-138509957557000.0,-138509958285000.0,-138509958249000.0,-138509957594000.0,2.0,264862363609.0,0.00291645398687,0.142860161433,2.57338880493e-13,0.142857142857,0.142903225806,164
720.0,-578.4,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138531649648000.0,333778.243477,-138531649648000.0,-138531649412000.0,-138531649884000.0,-138531649861000.0,-138531649436000.0,2.0,111407915818.0,0.000728581572878,0.0714182727564,2.57338880493e-13,0.0714285714286,0.142822580645,9
720.0,-578.4,-16761.7,-1e+200,-1e+200,-1e+200,-1e+200,57469.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-138531675803000.0,277878.513511,-138531675803000.0,-138531675606000.0,-138531675999000.0,-138531675979000.0,-138531675626000.0,2.0,77216468271.3,0.00145727726598,0.142847732002,2.57338880493e-13,0.0714285714286,0.142822580645,73
