RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__NPP__production__reactor_heat,Dispatch__TES_Charger__production__reactor_heat,Dispatch__TES_Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Converter__production__reactor_heat,Dispatch__Converter__production__tes_heat,Dispatch__BOP__production__reactor_heat,Dispatch__BOP__production__electricity,Dispatch__electricity_market__production__electricity,price,ProbabilityWeight,PointProbability,prefix
0,2018,14,0.0,1.0,158.8,-71.539501,71.539501,0.0,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,28.8963379678,1.0,1.0,1
0,2018,14,1.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,28.0938618344,1.0,1.0,1
0,2018,14,2.0,1.0,158.8,-100.0,100.0,42.163702,-44.444444,0.0,55.555556,-55.555556,-114.35556,37.737333,-37.737333,25.4740433257,1.0,1.0,1
0,2018,14,3.0,1.0,158.8,-100.0,100.0,137.03203,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,17.900091646,1.0,1.0,1
0,2018,14,4.0,1.0,158.8,-100.0,100.0,231.90036,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,19.547563771,1.0,1.0,1
0,2018,14,5.0,1.0,158.8,0.0,0.0,231.90036,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,26.6210292761,1.0,1.0,1
0,2018,14,6.0,1.0,158.8,0.0,0.0,126.49111,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,32.4519120691,1.0,1.0,1
0,2018,14,7.0,1.0,158.8,-100.0,100.0,221.35944,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.7158243767,1.0,1.0,1
0,2018,14,8.0,1.0,158.8,0.0,0.0,115.95018,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,29.5681935282,1.0,1.0,1
0,2018,14,9.0,1.0,158.8,0.0,0.0,10.540926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,34.1668139512,1.0,1.0,1
0,2018,14,10.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.4293579902,1.0,1.0,1
0,2018,14,11.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,31.697580446,1.0,1.0,1
0,2018,14,12.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,28.1765501112,1.0,1.0,1
0,2018,14,13.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,23.4473177706,1.0,1.0,1
0,2018,14,14.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,22.6123127214,1.0,1.0,1
0,2018,14,15.0,1.0,158.8,-100.0,100.0,284.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,23.1691865034,1.0,1.0,1
0,2018,14,16.0,1.0,158.8,-100.0,100.0,284.60499,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,24.0548415293,1.0,1.0,1
0,2018,14,17.0,1.0,158.8,0.0,0.0,284.60499,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,24.9921506109,1.0,1.0,1
0,2018,14,18.0,1.0,158.8,0.0,0.0,179.19573,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,28.2594607112,1.0,1.0,1
0,2018,14,19.0,1.0,158.8,-30.0,30.0,105.40926,0.0,70.0,100.0,-100.0,-228.8,75.504,-75.504,26.4330381528,1.0,1.0,1
0,2018,14,20.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,33.5181626215,1.0,1.0,1
0,2018,14,21.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,23.304730147,1.0,1.0,1
0,2018,14,22.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,21.4455825763,1.0,1.0,1
0,2018,14,23.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,19.4919641645,1.0,1.0,1
0,2018,15,0.0,1.0,158.8,-71.539501,71.539501,0.0,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,40.8396217832,1.0,1.0,1
0,2018,15,1.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,10.2424823609,1.0,1.0,1
0,2018,15,2.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,26.2164381804,1.0,1.0,1
0,2018,15,3.0,1.0,158.8,-100.0,100.0,284.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,18.0499200288,1.0,1.0,1
0,2018,15,4.0,1.0,158.8,0.0,0.0,179.19573,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,53.2862746662,1.0,1.0,1
0,2018,15,5.0,1.0,158.8,-100.0,100.0,274.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.6614838168,1.0,1.0,1
0,2018,15,6.0,1.0,158.8,-100.0,100.0,274.06406,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,36.3031112593,1.0,1.0,1
0,2018,15,7.0,1.0,158.8,0.0,0.0,168.65481,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,45.5668111129,1.0,1.0,1
0,2018,15,8.0,1.0,158.8,0.0,0.0,63.245553,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,62.1232205314,1.0,1.0,1
0,2018,15,9.0,1.0,158.8,-100.0,100.0,158.11388,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.0568278785,1.0,1.0,1
0,2018,15,10.0,1.0,158.8,-100.0,100.0,252.98221,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,26.1809213707,1.0,1.0,1
0,2018,15,11.0,1.0,158.8,-100.0,100.0,252.98221,0.0,-1.078528e-13,100.0,-100.0,-158.8,52.404,-52.404,37.0027300113,1.0,1.0,1
0,2018,15,12.0,1.0,158.8,-100.0,100.0,347.85054,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,15.0609525789,1.0,1.0,1
0,2018,15,13.0,1.0,158.8,0.0,0.0,242.44129,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,45.7708477151,1.0,1.0,1
0,2018,15,14.0,1.0,158.8,-100.0,100.0,337.30962,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,30.0494191395,1.0,1.0,1
0,2018,15,15.0,1.0,158.8,-100.0,100.0,432.17795,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.5435322181,1.0,1.0,1
0,2018,15,16.0,1.0,158.8,0.0,0.0,326.76869,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,56.0409593272,1.0,1.0,1
0,2018,15,17.0,1.0,158.8,-100.0,100.0,421.63702,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.7248377341,1.0,1.0,1
0,2018,15,18.0,1.0,158.8,0.0,0.0,316.22777,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,39.6916318849,1.0,1.0,1
0,2018,15,19.0,1.0,158.8,0.0,0.0,210.81851,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,40.7401089071,1.0,1.0,1
0,2018,15,20.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,41.0964385937,1.0,1.0,1
0,2018,15,21.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,39.3327530024,1.0,1.0,1
0,2018,15,22.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,31.3197580704,1.0,1.0,1
0,2018,15,23.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,26.5042144629,1.0,1.0,1
0,2018,16,0.0,1.0,158.8,-71.539501,71.539501,0.0,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,87.4499589893,1.0,1.0,1
0,2018,16,1.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-13.6345464132,1.0,1.0,1
0,2018,16,2.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-27.7235313644,1.0,1.0,1
0,2018,16,3.0,1.0,158.8,-100.0,100.0,284.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-9.92366868964,1.0,1.0,1
0,2018,16,4.0,1.0,158.8,-100.0,100.0,379.47332,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,31.2535472851,1.0,1.0,1
0,2018,16,5.0,1.0,158.8,0.0,0.0,274.06406,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,190.830528864,1.0,1.0,1
0,2018,16,6.0,1.0,158.8,-11.111111,11.111111,284.60499,-11.111111,0.0,0.0,0.0,-147.68889,48.737333,-48.737333,38.1132177961,1.0,1.0,1
0,2018,16,7.0,1.0,158.8,0.0,0.0,179.19573,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,117.55618093,1.0,1.0,1
0,2018,16,8.0,1.0,158.8,-100.0,100.0,274.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,32.7025620658,1.0,1.0,1
0,2018,16,9.0,1.0,158.8,-100.0,100.0,368.93239,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,36.1940826826,1.0,1.0,1
0,2018,16,10.0,1.0,158.8,0.0,0.0,263.52314,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,163.584512576,1.0,1.0,1
0,2018,16,11.0,1.0,158.8,0.0,0.0,158.11388,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,134.417361792,1.0,1.0,1
0,2018,16,12.0,1.0,158.8,0.0,0.0,52.704628,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,106.575145077,1.0,1.0,1
0,2018,16,13.0,1.0,158.8,-100.0,100.0,147.57296,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-30.4012077521,1.0,1.0,1
0,2018,16,14.0,1.0,158.8,-100.0,100.0,242.44129,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-3.33986286916,1.0,1.0,1
0,2018,16,15.0,1.0,158.8,0.0,0.0,137.03203,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,121.713807403,1.0,1.0,1
0,2018,16,16.0,1.0,158.8,-100.0,100.0,231.90036,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,15.3255506127,1.0,1.0,1
0,2018,16,17.0,1.0,158.8,0.0,0.0,126.49111,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,48.6400547454,1.0,1.0,1
0,2018,16,18.0,1.0,158.8,-100.0,100.0,221.35944,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,37.9843683149,1.0,1.0,1
0,2018,16,19.0,1.0,158.8,0.0,0.0,115.95018,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,245.354102823,1.0,1.0,1
0,2018,16,20.0,1.0,158.8,-100.0,100.0,115.95018,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,40.7879257381,1.0,1.0,1
0,2018,16,21.0,1.0,158.8,0.0,0.0,10.540926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,182.848348001,1.0,1.0,1
0,2018,16,22.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,12.8373779054,1.0,1.0,1
0,2018,16,23.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,120.648970936,1.0,1.0,1
0,2018,17,0.0,1.0,158.8,-100.0,100.0,124.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.4315610873,1.0,1.0,1
0,2018,17,1.0,1.0,158.8,-100.0,100.0,219.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.0244243095,1.0,1.0,1
0,2018,17,2.0,1.0,158.8,0.0,0.0,114.3274,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,91.3574901674,1.0,1.0,1
0,2018,17,3.0,1.0,158.8,0.0,0.0,8.9181489,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,96.0644879024,1.0,1.0,1
0,2018,17,4.0,1.0,158.8,-100.0,100.0,103.78648,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,37.0885745552,1.0,1.0,1
0,2018,17,5.0,1.0,158.8,-100.0,100.0,198.65481,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,30.8869441519,1.0,1.0,1
0,2018,17,6.0,1.0,158.8,-12.821668,12.821668,210.81851,-12.821668,0.0,0.0,0.0,-145.97833,48.17285,-48.17285,40.1754639579,1.0,1.0,1
0,2018,17,7.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,88.3616949588,1.0,1.0,1
0,2018,17,8.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,84.4841110598,1.0,1.0,1
0,2018,17,9.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,36.6388822896,1.0,1.0,1
0,2018,17,10.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.8428709684,1.0,1.0,1
0,2018,17,11.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,26.2179865807,1.0,1.0,1
0,2018,17,12.0,1.0,158.8,-100.0,100.0,284.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,27.8998160563,1.0,1.0,1
0,2018,17,13.0,1.0,158.8,0.0,0.0,179.19573,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,47.2215672329,1.0,1.0,1
0,2018,17,14.0,1.0,158.8,0.0,0.0,179.19573,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,30.3305242724,1.0,1.0,1
0,2018,17,15.0,1.0,158.8,0.0,0.0,73.786479,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,109.990221187,1.0,1.0,1
0,2018,17,16.0,1.0,158.8,-40.0,40.0,10.540926,0.0,60.0,100.0,-100.0,-218.8,72.204,-72.204,32.2783868564,1.0,1.0,1
0,2018,17,17.0,1.0,158.8,0.0,0.0,10.540926,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,29.5521021555,1.0,1.0,1
0,2018,17,18.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,27.9731610188,1.0,1.0,1
0,2018,17,19.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,34.9361542833,1.0,1.0,1
0,2018,17,20.0,1.0,158.8,-11.111111,11.111111,10.540926,-11.111111,0.0,0.0,0.0,-147.68889,48.737333,-48.737333,23.6480594642,1.0,1.0,1
0,2018,17,21.0,1.0,158.8,-100.0,100.0,105.40926,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,22.440023715,1.0,1.0,1
0,2018,17,22.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,70.7304812896,1.0,1.0,1
0,2018,17,23.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,22.7838200842,1.0,1.0,1
0,2018,18,0.0,1.0,158.8,-71.539501,71.539501,0.0,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,33.2184341982,1.0,1.0,1
0,2018,18,1.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,33.0405400713,1.0,1.0,1
0,2018,18,2.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,19.5066617088,1.0,1.0,1
0,2018,18,3.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,19.637067779,1.0,1.0,1
0,2018,18,4.0,1.0,158.8,0.0,0.0,189.73666,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,25.8448544774,1.0,1.0,1
0,2018,18,5.0,1.0,158.8,-100.0,100.0,284.60499,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,20.9122579875,1.0,1.0,1
0,2018,18,6.0,1.0,158.8,-100.0,100.0,379.47332,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,22.4524740153,1.0,1.0,1
0,2018,18,7.0,1.0,158.8,0.0,0.0,379.47332,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,26.7747090855,1.0,1.0,1
0,2018,18,8.0,1.0,158.8,0.0,0.0,274.06406,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,33.0224375489,1.0,1.0,1
0,2018,18,9.0,1.0,158.8,0.0,0.0,168.65481,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,29.1152151465,1.0,1.0,1
0,2018,18,10.0,1.0,158.8,-100.0,100.0,263.52314,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,25.1070093417,1.0,1.0,1
0,2018,18,11.0,1.0,158.8,0.0,0.0,158.11388,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,29.4929439157,1.0,1.0,1
0,2018,18,12.0,1.0,158.8,-100.0,100.0,158.11388,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,25.8783289062,1.0,1.0,1
0,2018,18,13.0,1.0,158.8,-50.0,50.0,105.40926,0.0,50.0,100.0,-100.0,-208.8,68.904,-68.904,27.9970672381,1.0,1.0,1
0,2018,18,14.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,29.4593838317,1.0,1.0,1
0,2018,18,15.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,27.9934915251,1.0,1.0,1
0,2018,18,16.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.6047096855,1.0,1.0,1
0,2018,18,17.0,1.0,158.8,0.0,0.0,94.86833,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,27.9696673817,1.0,1.0,1
0,2018,18,18.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.0310882578,1.0,1.0,1
0,2018,18,19.0,1.0,158.8,-100.0,100.0,189.73666,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,27.5626745088,1.0,1.0,1
0,2018,18,20.0,1.0,158.8,0.0,0.0,84.327404,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,32.3259972636,1.0,1.0,1
0,2018,18,21.0,1.0,158.8,0.0,0.0,84.327404,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,27.3675586666,1.0,1.0,1
0,2018,18,22.0,1.0,158.8,-20.0,20.0,0.0,0.0,80.0,100.0,-100.0,-238.8,78.804,-78.804,27.990294879,1.0,1.0,1
0,2018,18,23.0,1.0,158.8,-100.0,100.0,0.0,0.0,0.0,100.0,-100.0,-158.8,52.404,-52.404,24.934819518,1.0,1.0,1
0,2018,19,0.0,1.0,158.8,-71.539501,71.539501,0.0,0.0,28.460499,100.0,-100.0,-187.2605,61.795965,-61.795965,230.005674101,1.0,1.0,1
0,2018,19,1.0,1.0,158.8,-100.0,100.0,94.86833,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,11.2450848136,1.0,1.0,1
0,2018,19,2.0,1.0,158.8,-100.0,100.0,189.73666,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,19.0093191087,1.0,1.0,1
0,2018,19,3.0,1.0,158.8,0.0,0.0,84.327404,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,100.367661139,1.0,1.0,1
0,2018,19,4.0,1.0,158.8,-100.0,100.0,179.19573,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,22.2393738532,1.0,1.0,1
0,2018,19,5.0,1.0,158.8,-100.0,100.0,274.06406,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,15.4264867644,1.0,1.0,1
0,2018,19,6.0,1.0,158.8,0.0,0.0,168.65481,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,291.203617593,1.0,1.0,1
0,2018,19,7.0,1.0,158.8,-100.0,100.0,263.52314,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,32.0168200858,1.0,1.0,1
0,2018,19,8.0,1.0,158.8,-100.0,100.0,358.39147,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,-93.33,1.0,1.0,1
0,2018,19,9.0,1.0,158.8,-100.0,100.0,368.93239,-11.111111,0.0,88.888889,-88.888889,-147.68889,48.737333,-48.737333,43.3515205546,1.0,1.0,1
0,2018,19,10.0,1.0,158.8,0.0,0.0,263.52314,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,199.600776752,1.0,1.0,1
0,2018,19,11.0,1.0,158.8,0.0,0.0,158.11388,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,221.650207004,1.0,1.0,1
0,2018,19,12.0,1.0,158.8,0.0,0.0,52.704628,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,64.9864840579,1.0,1.0,1
0,2018,19,13.0,1.0,158.8,-100.0,100.0,147.57296,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,15.6511195,1.0,1.0,1
0,2018,19,14.0,1.0,158.8,-100.0,100.0,242.44129,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,24.5678487037,1.0,1.0,1
0,2018,19,15.0,1.0,158.8,-100.0,100.0,337.30962,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,30.2720962575,1.0,1.0,1
0,2018,19,16.0,1.0,158.8,0.0,0.0,231.90036,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,116.053433249,1.0,1.0,1
0,2018,19,17.0,1.0,158.8,-100.0,100.0,326.76869,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,18.0882474524,1.0,1.0,1
0,2018,19,18.0,1.0,158.8,0.0,0.0,221.35944,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,308.533880745,1.0,1.0,1
0,2018,19,19.0,1.0,158.8,0.0,0.0,115.95018,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,225.122790908,1.0,1.0,1
0,2018,19,20.0,1.0,158.8,-100.0,100.0,210.81851,-100.0,0.0,0.0,0.0,-58.8,19.404,-19.404,15.5306704068,1.0,1.0,1
0,2018,19,21.0,1.0,158.8,0.0,0.0,105.40926,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,188.937352079,1.0,1.0,1
0,2018,19,22.0,1.0,158.8,0.0,0.0,0.0,0.0,100.0,100.0,-100.0,-258.8,85.404,-85.404,191.810660337,1.0,1.0,1
0,2018,19,23.0,1.0,158.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.8,52.404,-52.404,30.2524579057,1.0,1.0,1
