npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,PointProbability
1280.0,-600.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-388379277.53,30475445.7088,-388379277.53,-366829883.21,-409928671.851,-407773732.419,-368984822.642,2.0,928752791150000.0,115,0.00390585699655,0.125000136199,0.25,0.124987287705,8.656992832709999e-15
1280.0,-1000.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-564780144.0,14089419.4712,-564780144.0,-554817419.949,-574742868.051,-573746595.646,-555813692.355,2.0,198511741034000.0,104,0.00390625425621,0.125000136199,0.125,0.25,8.656992832709999e-15
1280.0,-800.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-664255615.642,27385185.7134,-664255615.642,-644891365.121,-683619866.164,-681683441.112,-646827790.173,2.0,749948396556000.0,110,0.00390585699655,0.125000136199,0.25,0.124987287705,8.656992832709999e-15
1280.0,-1000.0,-4917.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-760721767.63,52993505.0652,-760721767.63,-723249700.84,-798193834.421,-794446627.742,-726996907.519,2.0,2808311579100000.0,105,0.00195292849827,0.125000136199,0.125,0.124987287705,8.656992832709999e-15
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-92896419118600.0,47371783.6572,-92896419118600.0,-92896385621700.0,-92896452615500.0,-92896449265800.0,-92896388971400.0,2.0,2244085886870000.0,106,0.00390585699655,0.125000136199,0.25,0.124987287705,8.656992832709999e-15
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-99377310222000.0,105844435.402,-99377310222000.0,-99377235378600.0,-99377385065300.0,-99377377581000.0,-99377242863000.0,2.0,1.12030445055e+16,112,0.00781250851242,0.125000136199,0.25,0.25,8.656992832709999e-15
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-105799316577000.0,32014699.3276,-105799316577000.0,-105799293939000.0,-105799339215000.0,-105799336951000.0,-105799296203000.0,2.0,1024940973040000.0,118,0.00781330303175,0.125000136199,0.25,0.250025424591,8.656992832709999e-15
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-112221288209000.0,33278847.6616,-112221288209000.0,-112221264677000.0,-112221311741000.0,-112221309388000.0,-112221267031000.0,2.0,1107481701680000.0,124,0.00390625425621,0.125000136199,0.125,0.25,8.656992832709999e-15
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-135644001918000.0,66310799.4335,-135644001918000.0,-135643955029000.0,-135644048806000.0,-135644044118000.0,-135643959718000.0,2.0,4397122121510000.0,81,0.00781171612099,0.250000340497,0.25,0.124987287705,8.656992832709999e-15
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-142124865825000.0,18982468.5044,-142124865825000.0,-142124852402000.0,-142124879247000.0,-142124877905000.0,-142124853744000.0,2.0,360334110521000.0,87,0.0156250212811,0.250000340497,0.25,0.25,8.656992832709999e-15
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-148546891575000.0,50570847.331,-148546891575000.0,-148546855816000.0,-148546927334000.0,-148546923758000.0,-148546859391000.0,2.0,2557410599780000.0,93,0.0156266103201,0.250000340497,0.25,0.250025424591,8.656992832709999e-15
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-154968926959000.0,20646410.1732,-154968926959000.0,-154968912360000.0,-154968941559000.0,-154968940099000.0,-154968913820000.0,2.0,426274253040000.0,99,0.00781251064053,0.250000340497,0.125,0.25,8.656992832709999e-15
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-178391657031000.0,31198885.3418,-178391657031000.0,-178391634970000.0,-178391679092000.0,-178391676886000.0,-178391637176000.0,2.0,973370446569000.0,56,0.00781171612099,0.250000340497,0.25,0.124987287705,8.656992832709999e-15
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-184872478361000.0,52720695.0138,-184872478361000.0,-184872441082000.0,-184872515640000.0,-184872511912000.0,-184872444810000.0,2.0,2779471682740000.0,62,0.0156250212811,0.250000340497,0.25,0.25,8.656992832709999e-15
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-191294534227000.0,26238169.9402,-191294534227000.0,-191294515674000.0,-191294552780000.0,-191294550925000.0,-191294517529000.0,2.0,688441561810000.0,68,0.0156266103201,0.250000340497,0.25,0.250025424591,8.656992832709999e-15
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-197716426048000.0,63889011.3321,-197716426048000.0,-197716380871000.0,-197716471224000.0,-197716466706000.0,-197716385389000.0,2.0,4081805769000000.0,74,0.00781251064053,0.250000340497,0.125,0.25,8.656992832709999e-15
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-221139225692000.0,26050091.6677,-221139225692000.0,-221139207271000.0,-221139244112000.0,-221139242270000.0,-221139209113000.0,2.0,678607275895000.0,31,0.0078116948421,0.249999659503,0.25,0.124987287705,8.656992832709999e-15
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-227620102187000.0,60894181.2326,-227620102187000.0,-227620059128000.0,-227620145245000.0,-227620140940000.0,-227620063434000.0,2.0,3708101307990000.0,37,0.0156249787189,0.249999659503,0.25,0.25,8.656992832709999e-15
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-234042005904000.0,89462058.9342,-234042005904000.0,-234041942645000.0,-234042069164000.0,-234042062838000.0,-234041948971000.0,2.0,8003459988740000.0,43,0.0156265677537,0.249999659503,0.25,0.250025424591,8.656992832709999e-15
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-240464040847000.0,38918982.5369,-240464040847000.0,-240464013328000.0,-240464068367000.0,-240464065615000.0,-240464016080000.0,2.0,1514687201710000.0,49,0.00781248935947,0.249999659503,0.125,0.25,8.656992832709999e-15
1280.0,-800.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-263886597972000.0,16322967.444,-263886597972000.0,-263886586430000.0,-263886609514000.0,-263886608360000.0,-263886587585000.0,2.0,266439266178000.0,6,0.00390583784555,0.124999523304,0.25,0.124987287705,8.656992832709999e-15
1280.0,-600.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-270367485064000.0,87838684.0256,-270367485064000.0,-270367422953000.0,-270367547176000.0,-270367540965000.0,-270367429164000.0,2.0,7715634411350000.0,12,0.00781247020653,0.124999523304,0.25,0.25,8.656992832709999e-15
1280.0,-400.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-276789452947000.0,20481496.1001,-276789452947000.0,-276789438464000.0,-276789467429000.0,-276789465981000.0,-276789439912000.0,2.0,419491682500000.0,18,0.00781326472195,0.124999523304,0.25,0.250025424591,8.656992832709999e-15
1280.0,-200.0,-9833.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-283211299443000.0,75408533.1593,-283211299443000.0,-283211246121000.0,-283211352765000.0,-283211347433000.0,-283211251453000.0,2.0,5686446873230000.0,24,0.00390623510326,0.124999523304,0.125,0.25,8.656992832709999e-15
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-389013804661000.0,111900482.244,-389013804661000.0,-389013725536000.0,-389013883787000.0,-389013875874000.0,-389013733448000.0,2.0,1.25217179264e+16,111,0.00390585699655,0.125000136199,0.25,0.124987287705,8.656992832709999e-15
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-395494757635000.0,17027416.3434,-395494757635000.0,-395494745595000.0,-395494769676000.0,-395494768472000.0,-395494746799000.0,2.0,289932907331000.0,117,0.00781250851242,0.125000136199,0.25,0.25,8.656992832709999e-15
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-401916664689000.0,57871367.2496,-401916664689000.0,-401916623768000.0,-401916705610000.0,-401916701518000.0,-401916627860000.0,2.0,3349095147340000.0,123,0.00390665151587,0.125000136199,0.125,0.250025424591,8.656992832709999e-15
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-431761457881000.0,4448843.10078,-431761457881000.0,-431761454736000.0,-431761461027000.0,-431761460713000.0,-431761455050000.0,2.0,19792204935400.0,86,0.00781171612099,0.250000340497,0.25,0.124987287705,8.656992832709999e-15
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-438242260132000.0,38670054.6102,-438242260132000.0,-438242232788000.0,-438242287476000.0,-438242284742000.0,-438242235523000.0,2.0,1495373123560000.0,92,0.0156250212811,0.250000340497,0.25,0.25,8.656992832709999e-15
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-444664278191000.0,65884733.4247,-444664278191000.0,-444664231603000.0,-444664324778000.0,-444664320120000.0,-444664236262000.0,2.0,4340798098440000.0,98,0.00781330516007,0.250000340497,0.125,0.250025424591,8.656992832709999e-15
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-474508998822000.0,468949.637555,-474508998822000.0,-474508998491000.0,-474508999154000.0,-474508999121000.0,-474508998524000.0,2.0,219913762563.0,61,0.00781171612099,0.250000340497,0.25,0.124987287705,8.656992832709999e-15
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-480989887038000.0,32897547.5666,-480989887038000.0,-480989863776000.0,-480989910300000.0,-480989907973000.0,-480989866102000.0,2.0,1082248635900000.0,67,0.0156250212811,0.250000340497,0.25,0.25,8.656992832709999e-15
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-487411899368000.0,49524734.6217,-487411899368000.0,-487411864349000.0,-487411934387000.0,-487411930885000.0,-487411867851000.0,2.0,2452699339350000.0,73,0.00781330516007,0.250000340497,0.125,0.250025424591,8.656992832709999e-15
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-517256592774000.0,132800143.351,-517256592774000.0,-517256498870000.0,-517256686678000.0,-517256677287000.0,-517256508260000.0,2.0,1.76358780741e+16,36,0.0078116948421,0.249999659503,0.25,0.124987287705,8.656992832709999e-15
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-523737523794000.0,16577782.344,-523737523794000.0,-523737512071000.0,-523737535516000.0,-523737534344000.0,-523737513244000.0,2.0,274822867446000.0,42,0.0156249787189,0.249999659503,0.25,0.25,8.656992832709999e-15
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-530159496628000.0,60807565.0934,-530159496628000.0,-530159453630000.0,-530159539625000.0,-530159535325000.0,-530159457930000.0,2.0,3697559972590000.0,48,0.00781328387685,0.249999659503,0.125,0.250025424591,8.656992832709999e-15
1280.0,-600.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-560004036324000.0,33905277.1719,-560004036324000.0,-560004012350000.0,-560004060299000.0,-560004057902000.0,-560004014747000.0,2.0,1149567820100000.0,11,0.00390583784555,0.124999523304,0.25,0.124987287705,8.656992832709999e-15
1280.0,-400.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-566484911980000.0,41718772.9419,-566484911980000.0,-566484882481000.0,-566484941480000.0,-566484938530000.0,-566484885431000.0,2.0,1740456015780000.0,17,0.00781247020653,0.124999523304,0.25,0.25,8.656992832709999e-15
1280.0,-200.0,-14750.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-572906792043000.0,45595286.1121,-572906792043000.0,-572906759802000.0,-572906824283000.0,-572906821059000.0,-572906763026000.0,2.0,2078930115640000.0,23,0.00390663236098,0.124999523304,0.125,0.250025424591,8.656992832709999e-15
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-685131261823000.0,7662438.89064,-685131261823000.0,-685131256405000.0,-685131267241000.0,-685131266699000.0,-685131256946000.0,2.0,58712969752800.0,116,0.00390585699655,0.125000136199,0.25,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-691612031605000.0,26012324.3432,-691612031605000.0,-691612013212000.0,-691612049999000.0,-691612048160000.0,-691612015051000.0,2.0,676641017736000.0,122,0.00390625425621,0.125000136199,0.125,0.25,8.656992832709999e-15
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-727878844839000.0,24337712.4331,-727878844839000.0,-727878827629000.0,-727878862048000.0,-727878860327000.0,-727878829350000.0,2.0,592324246475000.0,91,0.00781171612099,0.250000340497,0.25,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-734359668317000.0,17898075.4205,-734359668317000.0,-734359655662000.0,-734359680973000.0,-734359679708000.0,-734359656927000.0,2.0,320341103757000.0,97,0.00781251064053,0.250000340497,0.125,0.25,8.656992832709999e-15
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-770626359471000.0,103047810.725,-770626359471000.0,-770626286606000.0,-770626432337000.0,-770626425051000.0,-770626293892000.0,2.0,1.06188512952e+16,66,0.00781171612099,0.250000340497,0.25,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-777107346685000.0,133273970.435,-777107346685000.0,-777107252446000.0,-777107440924000.0,-777107431500000.0,-777107261870000.0,2.0,1.77619511954e+16,72,0.00781251064053,0.250000340497,0.125,0.25,8.656992832709999e-15
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-813373951804000.0,108889811.781,-813373951804000.0,-813373874807000.0,-813374028801000.0,-813374021101000.0,-813373882507000.0,2.0,1.18569911097e+16,41,0.0078116948421,0.249999659503,0.25,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-819854920342000.0,38487196.3105,-819854920342000.0,-819854893128000.0,-819854947557000.0,-819854944836000.0,-819854895849000.0,2.0,1481264279840000.0,47,0.00781248935947,0.249999659503,0.125,0.25,8.656992832709999e-15
1280.0,-400.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-856121388730000.0,73725215.925,-856121388730000.0,-856121336599000.0,-856121440862000.0,-856121435649000.0,-856121341812000.0,2.0,5435407463190000.0,16,0.00390583784555,0.124999523304,0.25,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-19667.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-862602191648000.0,24192479.0642,-862602191648000.0,-862602174541000.0,-862602208754000.0,-862602207044000.0,-862602176252000.0,2.0,585276043271000.0,22,0.00390623510326,0.124999523304,0.125,0.25,8.656992832709999e-15
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,7342222.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-981248579322000.0,6765068.32458,-981248579322000.0,-981248574539000.0,-981248584106000.0,-981248583628000.0,-981248575017000.0,2.0,45766149436200.0,121,0.00195292849827,0.125000136199,0.125,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,5506667.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1023996149430000.0,110267818.206,-1023996149430000.0,-1023996071460000.0,-1023996227400000.0,-1023996219600000.0,-1023996079250000.0,2.0,1.21589917319e+16,96,0.00390585806049,0.250000340497,0.125,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,3671111.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1066743704350000.0,24392620.954,-1066743704350000.0,-1066743687100000.0,-1066743721600000.0,-1066743719870000.0,-1066743688820000.0,2.0,594999957006000.0,71,0.00390585806049,0.250000340497,0.125,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,1835556.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1109491478430000.0,36759696.5254,-1109491478430000.0,-1109491452440000.0,-1109491504420000.0,-1109491501820000.0,-1109491455040000.0,2.0,1351275288640000.0,46,0.00390584742105,0.249999659503,0.125,0.124987287705,8.656992832709999e-15
1280.0,-200.0,-24583.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,covid,-1152238757040000.0,219956066.415,-1152238757040000.0,-1152238601510000.0,-1152238912580000.0,-1152238897020000.0,-1152238617060000.0,2.0,4.83806711527e+16,21,0.00195291892277,0.124999523304,0.125,0.124987287705,8.656992832709999e-15
