smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,prefix,PointProbability,ProbabilityWeight-htse_capacity
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2055607112.86,10233635.7473,-2052529582.91,-2046941398.92,-2070427886.68,-2067817355.94,-2047705411.69,4.0,104727300608000.0,0.00154322302607,0.111111111111,0.125001065112,297,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2056313158.94,8310255.32444,-2056624773.15,-2046484413.59,-2065518675.86,-2064721676.83,-2047468381.15,4.0,69060343557400.0,0.00308644605215,0.111111111111,0.250002130224,287,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2057029562.0,7854416.26117,-2057192166.24,-2047911044.63,-2065822870.88,-2065053833.21,-2048777644.85,4.0,61691854803800.0,0.00308645189638,0.111111111111,0.250002603607,223,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2083256408.93,3963781.81387,-2083233714.75,-2079442124.07,-2087116082.15,-2086979807.75,-2079564781.96,4.0,15711566268000.0,0.00308644605215,0.111111111111,0.250002130224,233,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2090060347.73,8752401.81755,-2090599741.83,-2080401137.95,-2098640769.31,-2098271850.05,-2081093693.67,4.0,76604537575800.0,0.00308645189638,0.111111111111,0.250002603607,276,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2093629647.88,7092633.80947,-2093419491.12,-2085487445.65,-2102192163.61,-2101231479.37,-2086322035.84,4.0,50305454355200.0,0.00308639345403,0.111111111111,0.249997869776,266,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2103603551.04,6933622.50539,-2103410134.83,-2096412363.59,-2111181570.91,-2110643448.95,-2096834435.83,4.0,48075121047300.0,0.00308644605215,0.111111111111,0.250002130224,286,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2104311897.6,7125227.74944,-2103303936.02,-2098283682.34,-2112356036.01,-2111742401.66,-2098292539.74,4.0,50768870481400.0,0.00154322302607,0.111111111111,0.125001065112,243,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2115626538.63,8030847.45487,-2113746118.01,-2108910231.52,-2126103686.97,-2124845649.39,-2109040016.73,4.0,64494510843400.0,0.00154316458372,0.111111111111,0.124996331281,203,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2122399505.31,5871521.3316,-2122685574.71,-2115094120.43,-2129132751.39,-2128392054.8,-2116006458.66,4.0,34474762747400.0,0.00308639345403,0.111111111111,0.249997869776,212,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2128530438.45,8683477.71862,-2127573504.52,-2119052411.71,-2139922333.05,-2138301627.84,-2120098956.56,4.0,75402785289700.0,0.00154322302607,0.111111111111,0.125001065112,296,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2146042412.17,2921793.81987,-2147022598.05,-2141844202.12,-2148280250.47,-2148200609.41,-2142511954.7,4.0,8536879125830.0,0.00308645189638,0.111111111111,0.250002603607,222,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2161612620.45,3738169.44909,-2160678126.91,-2158165435.93,-2166928792.03,-2166009689.98,-2158523841.86,4.0,13973910830100.0,0.00308639345403,0.111111111111,0.249997869776,265,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2166903608.18,5760807.25357,-2166886078.59,-2160040164.65,-2173802110.88,-2172998626.45,-2160833131.34,4.0,33186900212700.0,0.00308644605215,0.111111111111,0.250002130224,232,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2175131043.78,2991248.94379,-2175653823.9,-2171083414.21,-2178133113.1,-2177861864.43,-2171668330.96,4.0,8947570243750.0,0.00308645189638,0.111111111111,0.250002603607,275,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2195004278.19,5863287.50273,-2195382962.21,-2188127879.46,-2201123308.9,-2200713757.17,-2188764641.6,4.0,34378140339700.0,0.00308644605215,0.111111111111,0.250002130224,285,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2198122107.61,5118863.24718,-2199334638.86,-2191575713.33,-2202243439.37,-2202229085.65,-2192317585.8,4.0,26202760943400.0,0.00154322302607,0.111111111111,0.125001065112,242,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2206051646.87,9630092.096,-2208533366.13,-2192996850.74,-2214143004.47,-2213882510.0,-2194746376.77,4.0,92738673777400.0,0.00154316458372,0.111111111111,0.124996331281,255,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2212873911.99,11225685.2416,-2213222639.51,-2202281924.56,-2222768444.4,-2222710170.91,-2202549434.55,4.0,126016009145000.0,0.00154319672701,0.111111111111,0.249997869776,211,4.6512022819799996e-14,0.0555555555556
1200.0,-885.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2217524550.63,2297313.24732,-2218013688.12,-2214318956.02,-2219751870.27,-2219527522.81,-2214836785.98,4.0,5277648156300.0,0.00154316458372,0.111111111111,0.124996331281,202,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2218414480.58,12545557.4454,-2218241071.64,-2205120840.99,-2232054938.06,-2231091894.64,-2205979839.05,4.0,157391011616000.0,0.00154322302607,0.111111111111,0.125001065112,295,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2235157671.14,9735267.38109,-2235392120.55,-2223378378.2,-2246468065.26,-2245250881.31,-2224736231.8,4.0,94775430981300.0,0.00154322594819,0.111111111111,0.250002603607,221,4.6512022819799996e-14,0.0555555555556
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2240757638.13,7443503.58455,-2240267351.93,-2232229416.14,-2250266432.51,-2248937225.83,-2233264451.1,4.0,55405745613200.0,0.00308639345403,0.111111111111,0.249997869776,264,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2249116965.1,5868597.38146,-2251031673.69,-2240592463.72,-2253812049.3,-2253514906.13,-2242038432.05,4.0,34440435225700.0,0.00308644605215,0.111111111111,0.250002130224,338,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2252386758.3,12321815.4273,-2252217381.4,-2238730714.23,-2266381556.16,-2265163667.99,-2239846976.27,4.0,151827135425000.0,0.00154322302607,0.111111111111,0.125001065112,348,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2260220353.1,10139460.6255,-2264457562.53,-2245109614.65,-2266856672.69,-2266536907.49,-2247971705.5,4.0,102808661776000.0,0.00154322302607,0.111111111111,0.250002130224,231,4.6512022819799996e-14,0.0555555555556
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2260839232.3,4187260.35773,-2259318557.28,-2257804435.04,-2266915379.58,-2265919925.86,-2257887483.76,4.0,17533149303400.0,0.00308645189638,0.111111111111,0.250002603607,274,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2284146210.29,4762007.85241,-2283452135.78,-2279347651.91,-2290332917.7,-2289555472.99,-2279708651.91,4.0,22676718786400.0,0.00308639345403,0.111111111111,0.249997869776,317,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2286861408.39,7319877.83055,-2284677359.02,-2280649887.34,-2297441028.19,-2295614604.71,-2281165881.2,4.0,53580611454100.0,0.00308645189638,0.111111111111,0.250002603607,327,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2288564564.33,6163061.25912,-2288187313.64,-2282870337.42,-2295013292.61,-2294657317.14,-2282999962.48,4.0,37983324083700.0,0.00308644605215,0.111111111111,0.250002130224,284,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2294162074.49,8165469.57439,-2295234922.39,-2284394099.76,-2301784353.44,-2301507179.76,-2285314982.17,4.0,66674893370200.0,0.000771611513037,0.111111111111,0.125001065112,241,4.6512022819799996e-14,0.0555555555556
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2301914083.14,4506722.4779,-2301131546.11,-2297319414.3,-2308073826.03,-2307118227.11,-2297805491.01,4.0,20310547492800.0,0.00154322302607,0.111111111111,0.125001065112,294,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2306225314.91,15731972.7336,-2307138543.64,-2289341041.69,-2321283130.68,-2320766514.21,-2290405595.4,4.0,247494966092000.0,0.00308644605215,0.111111111111,0.250002130224,337,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2312432397.95,8086640.89364,-2314226928.04,-2301285036.67,-2319990699.06,-2319432607.8,-2302919845.98,4.0,65393760942700.0,0.00154316458372,0.111111111111,0.124996331281,254,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-14704.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2323451783.87,9417463.0538,-2326217133.03,-2310352065.33,-2331020804.1,-2330796375.19,-2312235703.73,4.0,88688610369700.0,0.000771582291858,0.111111111111,0.124996331281,201,4.6512022819799996e-14,0.0555555555556
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2332124246.6,3256771.40322,-2331848327.26,-2328461738.03,-2336338593.85,-2335739506.25,-2328895274.02,4.0,10606559972800.0,0.00308639345403,0.111111111111,0.249997869776,263,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2332216113.28,4874872.06892,-2332853449.83,-2326102285.77,-2337055267.69,-2336755070.6,-2326784884.79,4.0,23764377688400.0,0.00154322302607,0.111111111111,0.125001065112,347,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2351626099.54,9095160.16071,-2350692145.03,-2343129107.25,-2361991000.86,-2361163006.48,-2343396728.92,4.0,82721938349000.0,0.00308645189638,0.111111111111,0.250002603607,273,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2363446839.62,10847087.5057,-2362921409.97,-2351264777.55,-2376679760.99,-2375186333.16,-2352442947.58,4.0,117659307357000.0,0.00308639345403,0.111111111111,0.249997869776,316,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2378888829.32,6854046.00712,-2379924333.07,-2369631635.65,-2386075015.47,-2385280239.08,-2371047714.3,4.0,46977946667700.0,0.00308645189638,0.111111111111,0.250002603607,326,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2382043454.87,6800593.46695,-2382247806.69,-2375318003.66,-2388360202.45,-2388219349.94,-2375581467.26,4.0,46248071502800.0,0.00308644605215,0.111111111111,0.250002130224,283,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2394265515.58,12997805.3021,-2391677813.92,-2381817692.56,-2411888741.94,-2409417448.84,-2382736364.66,4.0,168942942671000.0,0.00154316458372,0.111111111111,0.124996331281,306,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2398865136.98,5392560.42075,-2398580001.66,-2392673123.42,-2405627421.19,-2404754234.19,-2393375229.23,4.0,29079707891500.0,0.00308644605215,0.111111111111,0.250002130224,336,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2412829015.88,3965295.88752,-2413413140.98,-2407554490.24,-2416935291.35,-2416549515.8,-2408290740.83,4.0,15723571475600.0,0.00154322302607,0.111111111111,0.125001065112,293,4.6512022819799996e-14,0.111111111111
1200.0,-785.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2422773471.61,6141402.79106,-2424481233.31,-2414512633.92,-2427618785.93,-2427567067.81,-2415589009.05,4.0,37716828242000.0,0.00154316458372,0.111111111111,0.124996331281,253,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2422798592.36,6643570.89309,-2422434333.36,-2415132682.24,-2431193020.5,-2430060249.83,-2416046897.5,4.0,44137034211500.0,0.00308639345403,0.111111111111,0.249997869776,262,4.6512022819799996e-14,0.111111111111
1200.0,-485.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2431427177.07,11178625.9501,-2435051211.0,-2415338472.48,-2440267813.79,-2439846797.2,-2417933909.44,4.0,124961678132000.0,0.00154322302607,0.111111111111,0.125001065112,346,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2433837264.12,11704961.331,-2432847631.47,-2420740209.24,-2448913584.32,-2446842959.04,-2422217054.93,4.0,137006119760000.0,0.00308644605215,0.111111111111,0.250002130224,389,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2435523025.55,7673091.6172,-2434658034.03,-2427482188.49,-2445293845.63,-2444109383.53,-2428147655.68,4.0,58876334966000.0,0.00308639345403,0.111111111111,0.249997869776,315,4.6512022819799996e-14,0.111111111111
1200.0,-185.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2447929001.43,11412511.4697,-2446702497.88,-2435289649.81,-2463021360.15,-2460620384.06,-2436954723.77,4.0,130245418047000.0,0.00154322302607,0.111111111111,0.125001065112,399,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2451913184.93,10432264.4713,-2452534774.19,-2439258592.71,-2463324598.62,-2462336879.97,-2440619264.91,4.0,108832141999000.0,0.00308645189638,0.111111111111,0.250002603607,272,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2469131551.23,7080237.73585,-2472212989.75,-2458553860.08,-2473546365.34,-2473361596.65,-2460587491.88,4.0,50129766396100.0,0.00308645189638,0.111111111111,0.250002603607,325,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2474514099.03,11832849.8836,-2476245181.67,-2460949638.02,-2484616394.76,-2484560734.98,-2462043947.38,4.0,140016336368000.0,0.00308639345403,0.111111111111,0.249997869776,368,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2478126770.13,9217309.76353,-2478190947.4,-2467465846.61,-2488659339.09,-2487672712.02,-2468490980.05,4.0,84958799276800.0,0.00308644605215,0.111111111111,0.250002130224,282,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2489718740.23,10895359.9032,-2491369353.45,-2475307761.65,-2500828492.35,-2499878892.13,-2477247729.81,4.0,118708867420000.0,0.00308645189638,0.111111111111,0.250002603607,378,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2499703094.99,10899443.4637,-2503137487.28,-2483837055.68,-2508700349.7,-2507902923.1,-2486695117.66,4.0,118797867818000.0,0.00308644605215,0.111111111111,0.250002130224,335,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2506619515.78,4147293.23466,-2505617180.96,-2503087158.72,-2512156542.47,-2511445107.78,-2503197192.53,4.0,17200041174200.0,0.00154316458372,0.111111111111,0.124996331281,305,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2511328492.22,10826463.0594,-2507195683.24,-2503594317.74,-2527328284.66,-2524445292.52,-2503997624.5,4.0,117212302377000.0,0.00308644605215,0.111111111111,0.250002130224,388,4.6512022819799996e-14,0.111111111111
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2512264274.05,7456825.77514,-2510810379.88,-2505315185.21,-2522121151.25,-2520863619.03,-2505700380.93,4.0,55604250640800.0,0.00154316458372,0.111111111111,0.124996331281,252,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2516295496.59,5883835.59713,-2517838536.62,-2508014667.73,-2521490245.39,-2521142025.09,-2509288712.05,4.0,34619521334000.0,0.00154319672701,0.111111111111,0.249997869776,261,4.6512022819799996e-14,0.0555555555556
1200.0,-885.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2518499858.45,5708891.33456,-2519439362.41,-2511096640.83,-2524024068.16,-2523683061.29,-2512001350.08,4.0,32591440269800.0,0.00154322302607,0.111111111111,0.125001065112,292,4.6512022819799996e-14,0.111111111111
1200.0,-585.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2532277318.03,13865791.7904,-2535649945.77,-2513419023.68,-2544390356.9,-2543841719.82,-2515991237.4,4.0,192260181975000.0,0.00154322302607,0.111111111111,0.125001065112,345,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2534851430.51,7860559.15029,-2534629536.9,-2525689492.16,-2544457156.1,-2543302192.96,-2526711319.13,4.0,61788390155200.0,0.00308639345403,0.111111111111,0.249997869776,314,4.6512022819799996e-14,0.111111111111
1200.0,-285.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2539737928.93,6575124.06322,-2540293959.25,-2531600230.4,-2546763566.8,-2546182789.54,-2532514625.86,4.0,43232256446700.0,0.00154322302607,0.111111111111,0.125001065112,398,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2541069784.38,4563045.26326,-2543041358.54,-2534279783.41,-2543916637.02,-2543858925.85,-2535520439.08,4.0,20821382074600.0,0.00154322594819,0.111111111111,0.250002603607,271,4.6512022819799996e-14,0.0555555555556
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,264059.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2566374295.28,7628003.67143,-2565208713.59,-2559149755.16,-2575929998.77,-2574886419.12,-2559493985.8,4.0,58186440011400.0,0.00308639345403,0.111111111111,0.249997869776,367,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2569048158.85,14941323.6999,-2571803570.86,-2550230517.71,-2582354975.98,-2581950361.58,-2552288379.31,4.0,223243153904000.0,0.00308645189638,0.111111111111,0.250002603607,324,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2578522511.38,5578053.21115,-2580133837.71,-2570899150.41,-2582923219.7,-2582851267.29,-2571937898.61,4.0,31114677626400.0,0.00154322302607,0.111111111111,0.250002130224,281,4.6512022819799996e-14,0.0555555555556
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,528119.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2580259766.55,11130753.1307,-2580871228.3,-2569226967.46,-2590069642.14,-2590001745.24,-2569661741.41,4.0,123893665257000.0,0.00308645189638,0.111111111111,0.250002603607,377,4.6512022819799996e-14,0.111111111111
1200.0,-385.0,-7165.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2588117945.61,1771270.09507,-2588218148.68,-2586157859.55,-2589877625.51,-2589794848.92,-2586300757.99,4.0,3137397749690.0,0.00154316458372,0.111111111111,0.124996331281,357,4.6512022819799996e-14,0.111111111111
1200.0,-685.0,-9678.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,792178.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2591970760.19,7499989.26997,-2591863217.03,-2583790253.33,-2600366353.37,-2599684470.93,-2584407609.87,4.0,56249839049700.0,0.00308644605215,0.111111111111,0.250002130224,334,4.6512022819799996e-14,0.111111111111
1200.0,-985.0,-12191.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1056237.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-2604843225.79,4900168.91085,-2603441305.28,-2600721213.24,-2611769079.39,-2610708035.29,-2600941105.03,4.0,24011655354900.0,0.000771611513037,0.111111111111,0.125001065112,291,4.6512022819799996e-14,0.0555555555556
