smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-ft_capacity,PointProbability,prefix,ProbabilityWeight-htse_capacity
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,546347299.823,3047476.25064,546347299.823,548502190.946,544192408.701,544407897.813,548286701.833,2.0,9287111498230.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,173,0.250909090909
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,543768069.605,3375012.0667,543768069.605,546154563.524,541381575.686,541620225.078,545915914.132,2.0,11390706450400.0,0.0555501992922,0.00197712918426,0.142886614953,3.52823036852e-13,204,0.249090909091
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,543224692.544,1253225.49895,543224692.544,544110856.793,542338528.295,542427144.72,544022240.368,2.0,1570574151210.0,0.11110627741,0.00395446760626,0.142886614953,3.52823036852e-13,209,0.249090909091
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,538099106.435,56363.0935656,538099106.435,538138961.161,538059251.71,538063237.182,538134975.688,2.0,3176798316.29,0.111112156236,0.00199119639134,0.142845354019,3.52823036852e-13,131,0.125454545455
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,535719667.646,969186.681319,535719667.646,536404986.121,535034349.172,535102881.019,536336454.273,2.0,939322823246.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,167,0.250909090909
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,519592034.747,3603069.581,519592034.747,522139789.681,517044279.813,517299055.306,521885014.187,2.0,12982110405500.0,0.111112744118,0.00199178208741,0.142886614953,3.52823036852e-13,161,0.125454545455
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,512894289.367,3001893.01489,512894289.367,515016948.274,510771630.46,510983896.351,514804682.384,2.0,9011361672870.0,0.0555560781178,0.00199119639134,0.142845354019,3.52823036852e-13,148,0.250909090909
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,511930987.558,1411178.23868,511930987.558,512928841.26,510933133.856,511032919.226,512829055.89,2.0,1991424021310.0,0.111112156236,0.00395467684399,0.142886614953,3.52823036852e-13,184,0.249090909091
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,508426922.165,145317.390011,508426922.165,508529677.077,508324167.253,508334442.744,508519401.586,2.0,21117143839.6,0.111112744118,0.00398241385309,0.142845354019,3.52823036852e-13,142,0.250909090909
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,506373307.774,3103037.86368,506373307.774,508567486.889,504179128.658,504398546.57,508348068.978,2.0,9628843983460.0,0.111112744118,0.00196291568035,0.142886614953,3.52823036852e-13,220,0.123636363636
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,505696403.05,394718.086148,505696403.05,505975510.885,505417295.214,505445205.998,505947600.101,2.0,155802367532.0,0.111112744118,0.00395469776777,0.142886614953,3.52823036852e-13,214,0.249090909091
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,505252778.077,643148.579814,505252778.077,505707552.799,504798003.355,504843480.827,505662075.327,2.0,413640095717.0,0.0555501992922,0.000995780392074,0.142886614953,3.52823036852e-13,151,0.125454545455
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,502057654.545,970361.436401,502057654.545,502743803.697,501371505.393,501440120.308,502675188.782,2.0,941601317254.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,178,0.250909090909
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,497107528.11,3267027.58934,497107528.11,499417665.473,494797390.747,495028404.484,499186651.737,2.0,10673469269500.0,0.111112744118,0.00199120692655,0.142845354019,3.52823036852e-13,136,0.125454545455
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,493824143.068,140232.36272,493824143.068,493923302.323,493724983.813,493734899.739,493913386.397,2.0,19665115554.1,0.11110627741,0.00398333233331,0.142886614953,3.52823036852e-13,208,0.250909090909
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,493619551.808,317346.26937,493619551.808,493843949.507,493395154.109,493417593.879,493821509.738,2.0,100708654683.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,172,0.250909090909
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,478326301.817,653394.42834,478326301.817,478788321.448,477864282.186,477910484.149,478742119.485,2.0,426924278986.0,0.111112744118,0.00199178208741,0.142886614953,3.52823036852e-13,166,0.125454545455
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,468553244.615,1251725.70458,468553244.615,469438348.349,467668140.881,467756651.255,469349837.976,2.0,1566817239510.0,0.0555560781178,0.00199119639134,0.142845354019,3.52823036852e-13,147,0.250909090909
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,467987639.64,2307905.92306,467987639.64,469619575.568,466355703.711,466518897.304,469456381.976,2.0,5326429749670.0,0.111112156236,0.00196290529483,0.142886614953,3.52823036852e-13,225,0.123636363636
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,467232883.079,390433.827021,467232883.079,467508961.486,466956804.672,466984412.513,467481353.645,2.0,152438573282.0,0.111112744118,0.00395469776777,0.142886614953,3.52823036852e-13,189,0.249090909091
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,462645258.061,3212265.47624,462645258.061,464916672.762,460373843.36,460600984.83,464689531.292,2.0,10318649489800.0,0.0555501992922,0.00199156078415,0.142886614953,3.52823036852e-13,203,0.250909090909
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,461971217.876,737115.606906,461971217.876,462492437.32,461449998.432,461502120.376,462440315.376,2.0,543339417945.0,0.111112744118,0.00395469776777,0.142886614953,3.52823036852e-13,219,0.249090909091
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,461743978.365,564769.073322,461743978.365,462143330.406,461344626.323,461384561.527,462103395.202,2.0,318964106181.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,183,0.250909090909
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,459045568.868,174206.216477,459045568.868,459168751.265,458922386.471,458934704.711,459156433.025,2.0,30347805859.3,0.111112744118,0.00199120692655,0.142845354019,3.52823036852e-13,141,0.125454545455
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,453090801.308,1460601.83801,453090801.308,454123602.773,452057999.844,452161279.991,454020322.626,2.0,2133357729200.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,177,0.250909090909
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,452495681.013,1630148.58792,452495681.013,453648370.133,451342991.892,451458260.804,453533101.221,2.0,2657384418710.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,213,0.250909090909
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,435939786.439,1593670.57595,435939786.439,437066681.71,434812891.168,434925580.695,436953992.183,2.0,2539785904650.0,0.111112156236,0.00199177154916,0.142886614953,3.52823036852e-13,171,0.125454545455
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,432440201.682,1490902.37809,432440201.682,433494428.863,431385974.5,431491397.218,433389006.145,2.0,2222789900990.0,0.111112744118,0.00395469776777,0.142886614953,3.52823036852e-13,194,0.249090909091
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,429572527.713,831255.547496,429572527.713,430160314.148,428984741.278,429043519.922,430101535.504,2.0,690985785243.0,0.111112156236,0.00196290529483,0.142886614953,3.52823036852e-13,230,0.123636363636
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,428397211.807,716658.08118,428397211.807,428903965.596,427890458.018,427941133.397,428853290.217,2.0,513598805321.0,0.11110627741,0.00398333233331,0.142886614953,3.52823036852e-13,207,0.250909090909
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,425710917.346,1609510.9765,425710917.346,426849013.472,424572821.22,424686630.833,426735203.859,2.0,2590525583470.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,188,0.250909090909
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,422756414.975,4976030.55124,422756414.975,426274999.921,419237830.029,419589688.524,425923141.427,2.0,24760880046900.0,0.0555501992922,0.000981065411077,0.142845354019,3.52823036852e-13,255,0.123636363636
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,422402016.779,2157527.26056,422402016.779,423927618.936,420876414.623,421028974.838,423775058.72,2.0,4654923880070.0,0.111112156236,0.00395467684399,0.142886614953,3.52823036852e-13,224,0.249090909091
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,418919325.069,221075.878084,418919325.069,419075649.321,418763000.816,418778633.241,419060016.896,2.0,48874543870.6,0.11110627741,0.00196223464739,0.142845354019,3.52823036852e-13,260,0.123636363636
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,417461742.548,3256617.36623,417461742.548,419764518.771,415158966.324,415389243.947,419534241.149,2.0,10605556670000.0,0.0555560781178,0.000995598195669,0.142845354019,3.52823036852e-13,146,0.125454545455
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,412903439.199,352226.782543,412903439.199,413152501.145,412654377.252,412679283.447,413127594.951,2.0,124063706340.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,182,0.250909090909
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,409360007.252,2228569.13424,409360007.252,410935843.599,407784170.905,407941754.539,410778259.964,2.0,4966520386080.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,218,0.250909090909
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,396331689.579,1280811.43177,396331689.579,397237360.028,395426019.13,395516586.175,397146792.983,2.0,1640477923750.0,0.111112156236,0.00199177154916,0.142886614953,3.52823036852e-13,176,0.125454545455
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,391350540.2,1660491.70147,391350540.2,392524685.143,390176395.258,390293809.752,392407270.648,2.0,2757232690650.0,0.111112156236,0.00196290529483,0.142886614953,3.52823036852e-13,235,0.123636363636
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,390354278.373,1590866.13214,390354278.373,391479190.603,389229366.143,389341857.366,391366699.38,2.0,2530855050410.0,0.0555560781178,0.001977338422,0.142886614953,3.52823036852e-13,199,0.249090909091
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,389559255.496,465672.262805,389559255.496,389888535.511,389229975.481,389262903.483,389855607.509,2.0,216850656346.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,212,0.250909090909
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,383111769.274,9073872.34948,383111769.274,389527965.944,376695572.605,377337192.272,388886346.277,2.0,82335159414600.0,0.111112744118,0.00196234885515,0.142845354019,3.52823036852e-13,265,0.123636363636
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,383026523.402,1594352.01225,383026523.402,384153900.521,381899146.282,382011883.994,384041162.809,2.0,2541958338970.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,193,0.250909090909
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,380484332.504,2009278.36364,380484332.504,381905106.86,379063558.148,379205635.583,381763029.425,2.0,4037199542570.0,0.0555501992922,0.00199156078415,0.142886614953,3.52823036852e-13,202,0.250909090909
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,379014194.732,1094659.89505,379014194.732,379788236.167,378240153.297,378317557.44,379710832.023,2.0,1198280285840.0,0.111112156236,0.00395467684399,0.142886614953,3.52823036852e-13,229,0.249090909091
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,373548092.516,908012.057757,373548092.516,374190153.999,372906031.032,372970237.18,374125947.851,2.0,824485897032.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,187,0.250909090909
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,372059771.029,729184.193844,372059771.029,372575382.118,371544159.941,371595721.05,372523821.009,2.0,531709588552.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,223,0.250909090909
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,369202270.948,1359060.56556,369202270.948,370163271.89,368241270.006,368337370.1,370067171.796,2.0,1847045620870.0,0.11110627741,0.00199166616666,0.142886614953,3.52823036852e-13,206,0.125454545455
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,368709055.705,1209542.12953,368709055.705,369564331.147,367853780.263,367939307.807,369478803.602,2.0,1462992163110.0,0.11110627741,0.00395332568665,0.142845354019,3.52823036852e-13,259,0.249090909091
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,356230338.938,3819660.6092,356230338.938,358931246.856,353529431.019,353799521.811,358661156.065,2.0,14589807169500.0,0.111112156236,0.00199177154916,0.142886614953,3.52823036852e-13,181,0.125454545455
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,350548016.383,1290869.88682,350548016.383,351460799.234,349635233.533,349726511.818,351369520.949,2.0,1666345064690.0,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,217,0.250909090909
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,348895635.667,4404264.98061,348895635.667,352009921.301,345781350.033,346092778.597,351698492.738,2.0,19397550019400.0,0.111112744118,0.00196291568035,0.142886614953,3.52823036852e-13,240,0.123636363636
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,345164921.593,606518.577402,345164921.593,345593794.992,344736048.194,344778935.534,345550907.652,2.0,367864784733.0,0.0555560781178,0.00199177154916,0.142886614953,3.52823036852e-13,198,0.250909090909
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,342948030.105,5769061.79406,342948030.105,347027372.82,338868687.389,339276621.661,346619438.549,2.0,33282073983700.0,0.0555501992922,0.00197655825467,0.142845354019,3.52823036852e-13,254,0.249090909091
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,342813360.641,1290216.78264,342813360.641,343725681.677,341901039.605,341992271.709,343634449.574,2.0,1664659346220.0,0.111112156236,0.00395467684399,0.142886614953,3.52823036852e-13,234,0.249090909091
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,340465417.597,4597429.81213,340465417.597,343716291.393,337214543.801,337539631.181,343391204.014,2.0,21136360877500.0,0.111112744118,0.00196234885515,0.142845354019,3.52823036852e-13,270,0.123636363636
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,332652616.543,125185.540698,332652616.543,332741136.087,332564096.998,332572948.952,332732284.133,2.0,15671419599.8,0.111112744118,0.00398356417483,0.142886614953,3.52823036852e-13,192,0.250909090909
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,327659946.278,178686.691505,327659946.278,327786296.85,327533595.707,327546230.764,327773661.792,2.0,31928933721.2,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,228,0.250909090909
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,327366643.277,1482803.46748,327366643.277,328415143.664,326318142.89,326422992.929,328310293.626,2.0,2198706123170.0,0.111112744118,0.00199178208741,0.142886614953,3.52823036852e-13,211,0.125454545455
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,325989766.512,2972171.69187,325989766.512,328091409.271,323888123.754,324098288.03,327881244.995,2.0,8833804565940.0,0.111112744118,0.00395355578169,0.142845354019,3.52823036852e-13,264,0.249090909091
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,318241255.575,9418923.27155,318241255.575,324901440.092,311581071.058,312247089.51,324235421.64,2.0,88716115595400.0,0.111112744118,0.00199178208741,0.142886614953,3.52823036852e-13,186,0.125454545455
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,312044459.438,989162.125125,312044459.438,312743902.684,311345016.192,311414960.516,312673958.36,2.0,978441709782.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,222,0.250909090909
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,311192408.754,1566.23591851,311192408.754,311193516.25,311191301.258,311191412.007,311193405.5,2.0,2453094.95242,0.111112744118,0.00196291568035,0.142886614953,3.52823036852e-13,245,0.123636363636
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,306783953.211,3414705.49759,306783953.211,309198514.624,304369391.798,304610847.94,308957058.483,2.0,11660213635300.0,0.11110627741,0.00398218207852,0.142845354019,3.52823036852e-13,258,0.250909090909
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,301768644.235,3089509.26165,301768644.235,303953257.185,299584031.286,299802492.581,303734795.89,2.0,9545067477800.0,0.0555501992922,0.000995780392074,0.142886614953,3.52823036852e-13,201,0.125454545455
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,300745739.403,4441532.31434,300745739.403,303886377.021,297605101.785,297919165.547,303572313.26,2.0,19727209299300.0,0.111112744118,0.00395469776777,0.142886614953,3.52823036852e-13,239,0.249090909091
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,299206667.529,4985096.67289,299206667.529,302731663.191,295681671.866,296034171.433,302379163.625,2.0,24851188838100.0,0.111112156236,0.00196233847262,0.142845354019,3.52823036852e-13,275,0.123636363636
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,295644175.749,1181889.29122,295644175.749,296479897.681,294808453.817,294892026.01,296396325.488,2.0,1396862296700.0,0.0555560781178,0.00199177154916,0.142886614953,3.52823036852e-13,197,0.250909090909
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,287865254.403,8089872.32933,287865254.403,293585657.986,282144850.82,282716891.179,293013617.628,2.0,65446034304900.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,233,0.250909090909
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,285267174.873,260447.932121,285267174.873,285451339.372,285083010.374,285101426.824,285432922.922,2.0,67833125345.9,0.111112744118,0.00199178208741,0.142886614953,3.52823036852e-13,216,0.125454545455
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,282886223.536,318236.723406,282886223.536,283111250.882,282661196.191,282683698.926,283088748.147,2.0,101274612124.0,0.111112744118,0.00395355578169,0.142845354019,3.52823036852e-13,269,0.249090909091
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,275184142.017,2894816.13998,275184142.017,277231086.14,273137197.894,273341892.306,277026391.728,2.0,8379960484290.0,0.111112744118,0.00199178208741,0.142886614953,3.52823036852e-13,191,0.125454545455
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,266924425.505,319149.083243,266924425.505,267150097.986,266698753.024,266721320.272,267127530.738,2.0,101856137335.0,0.111112156236,0.00398354309833,0.142886614953,3.52823036852e-13,227,0.250909090909
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,266843515.902,4867938.97039,266843515.902,270285668.559,263401363.246,263745578.512,269941453.293,2.0,23696829819500.0,0.0555501992922,0.00199098568719,0.142845354019,3.52823036852e-13,253,0.250909090909
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,266606134.573,1184258.99807,266606134.573,267443532.142,265768737.005,265852476.762,267359792.385,2.0,1402469374520.0,0.0555560781178,0.000981452647414,0.142886614953,3.52823036852e-13,250,0.123636363636
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,264721617.608,3250562.5008,264721617.608,267020112.395,262423122.821,262652972.3,266790262.917,2.0,10566156571600.0,0.111112744118,0.00398241385309,0.142845354019,3.52823036852e-13,263,0.250909090909
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,264030796.027,4096259.23841,264030796.027,266927288.712,261134303.342,261423952.611,266637639.444,2.0,16779339748300.0,0.111112744118,0.00395469776777,0.142886614953,3.52823036852e-13,244,0.249090909091
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,472511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,259368239.158,1799768.00409,259368239.158,260640867.318,258095610.998,258222873.814,260513604.502,2.0,3239164868560.0,0.111112156236,0.00196233847262,0.142845354019,3.52823036852e-13,280,0.123636363636
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,249478560.76,1151064.71411,249478560.76,250292486.425,248664635.095,248746027.662,250211093.858,2.0,1324949976060.0,0.111112156236,0.00199177154916,0.142886614953,3.52823036852e-13,221,0.125454545455
