smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity
720.0,-581.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,679978730.855,1196984.7983,679978730.855,680825126.923,679132334.787,679216974.394,680740487.316,2.0,1432772607370.0,0.2,56,0.00800017108097,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-457.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,676527370.969,5212552.80689,676527370.969,680213202.406,672841539.532,673210122.676,679844619.262,2.0,27170706764600.0,0.2,75,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-705.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,670098458.626,181071.404304,670098458.626,670226495.443,669970421.808,669983225.489,670213691.762,2.0,32786853456.6,0.1,49,0.00400008554049,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-581.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,610065500.787,1573994.72229,610065500.787,611178483.129,608952518.445,609063816.68,611067184.895,2.0,2477459385800.0,0.2,62,0.00800017108097,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-457.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,605619096.986,2226227.27628,605619096.986,607193277.389,604044916.582,604202334.623,607035859.349,2.0,4956087885660.0,0.2,81,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-705.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,598270950.189,972011.337958,598270950.189,598958265.997,597583634.38,597652365.961,598889534.416,2.0,944806041119.0,0.1,55,0.00400008554049,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-581.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,536245693.475,1726006.73178,536245693.475,537466164.539,535025222.411,535147269.517,537344117.433,2.0,2979099238150.0,0.2,68,0.00400008554049,1.2171516948100001e-13,0.200001925471,0.100001175765
720.0,-457.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,531389632.896,669011.419262,531389632.896,531862695.407,530916570.385,530963876.636,531815389.156,2.0,447576279103.0,0.2,87,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,528801536.064,3038623.57012,528801536.064,530950167.396,526652904.732,526867767.865,530735304.262,2.0,9233233200880.0,0.2,74,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-705.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,524956830.361,446741.84091,524956830.361,525272724.546,524640936.176,524672525.594,525241135.127,2.0,199578272419.0,0.1,61,0.00400008554049,1.2171516948100001e-13,0.200001925471,0.20000235153
720.0,-581.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,516357977.297,725333.474456,516357977.297,516870865.516,515845089.079,515896377.901,516819576.694,2.0,526108649167.0,0.2,80,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-333.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,465220663.759,152647.638905,465220663.759,465328601.94,465112725.579,465123519.397,465317808.122,2.0,23301301663.2,0.2,112,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-457.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,462586971.996,440915.224427,462586971.996,462898746.141,462275197.851,462306375.265,462867568.726,2.0,194406235131.0,0.2,93,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-14603.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,454641413.718,1220389.13265,454641413.718,455504359.149,453778468.287,453864762.83,455418064.606,2.0,1489349635100.0,0.1,67,0.00200004277024,1.2171516948100001e-13,0.200001925471,0.100001175765
720.0,-581.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,443977698.587,4831476.55704,443977698.587,447394068.424,440561328.751,440902965.734,447052431.44,2.0,23343165721300.0,0.2,86,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,415711827.902,1350122.91528,415711827.902,416666508.97,414757146.833,414852614.94,416571040.864,2.0,1822831886370.0,0.1,79,0.00399990378159,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-333.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,392589893.384,5833900.96878,392589893.384,396715084.32,388464702.448,388877221.542,396302565.226,2.0,34034400513600.0,0.2,118,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-457.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,391535198.773,4522400.52545,391535198.773,394733018.852,388337378.694,388657160.702,394413236.844,2.0,20452106512600.0,0.2,99,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,381999626.973,2664772.81131,381999626.973,383883905.898,380115348.048,380303775.941,383695478.006,2.0,7101014135880.0,0.1,73,0.00199989310292,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-581.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,374720082.963,843293.399351,374720082.963,375316381.444,374123784.482,374183414.33,375256751.596,2.0,711143757390.0,0.2,92,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,338859720.439,6874971.76634,338859720.439,343721059.596,333998381.283,334484515.198,343234925.68,2.0,47265236788000.0,0.1,85,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,316025670.5,4840009.81362,316025670.5,319448074.26,312603266.739,312945507.115,319105833.884,2.0,23425694995900.0,0.2,105,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-333.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,314263207.405,2064535.92204,314263207.405,315723054.755,312803360.054,312949344.789,315577070.02,2.0,4262308573390.0,0.2,124,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,311670687.956,1236731.96971,311670687.956,312545189.518,310796186.394,310883636.55,312457739.362,2.0,1529505964910.0,0.2,111,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-581.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,302572335.532,310944.601792,302572335.532,302792206.568,302352464.495,302374451.599,302770219.465,2.0,96686545383.5,0.2,98,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,299414510.299,100209.73944,299414510.299,299485369.286,299343651.313,299350737.212,299478283.387,2.0,10041991878.7,0.2,117,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-705.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,268499072.832,1700780.45249,268499072.832,269701706.224,267296439.441,267416702.78,269581442.885,2.0,2892654147580.0,0.1,91,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-333.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,252250349.48,1002725.48328,252250349.48,252959383.469,251541315.492,251612218.89,252888480.07,2.0,1005458394820.0,0.2,130,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,227887108.739,797862.364036,227887108.739,228451282.627,227322934.85,227379352.239,228394865.238,2.0,636584351945.0,0.2,104,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-457.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,220671073.091,2589793.84649,220671073.091,222502333.881,218839812.3,219022938.379,222319207.802,2.0,6707032167300.0,0.2,123,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,190198892.981,1848603.97118,190198892.981,191506053.385,188891732.578,189022448.618,191375337.345,2.0,3417336642270.0,0.1,97,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,180461823.82,1784626.48591,180461823.82,181723745.311,179199902.33,179326094.479,181597553.162,2.0,3184891694230.0,0.2,116,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-333.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,177599229.105,543826.163194,177599229.105,177983772.273,177214685.937,177253140.254,177945317.956,2.0,295746895774.0,0.2,136,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,177129540.543,2286348.18363,177129540.543,178746232.848,175512848.239,175674517.469,178584563.618,2.0,5227388016800.0,0.2,155,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-581.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,165443801.812,4318850.21401,165443801.812,168497690.085,162389913.539,162695302.366,168192301.258,2.0,18652467171100.0,0.2,110,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-457.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,151609714.774,364816.113361,151609714.774,151867678.722,151351750.827,151377547.221,151841882.327,2.0,133090796568.0,0.2,129,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-11486.9,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,117372560.032,3823063.83456,117372560.032,120075874.394,114669245.669,114939577.106,119805542.958,2.0,14615817083100.0,0.1,103,0.00200001067868,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-209.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,112539039.794,7676666.80267,112539039.794,117967262.947,107110816.641,107653638.956,117424440.632,2.0,58931213199200.0,0.2,161,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,109839702.254,455752.987047,109839702.254,110161968.281,109517436.226,109549662.829,110129741.678,2.0,207710785202.0,0.2,122,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-333.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,104877323.17,2959115.29025,104877323.17,106969733.658,102784912.682,102994153.731,106760492.609,2.0,8756363300980.0,0.2,148,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-333.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,101553767.537,306310.934637,101553767.537,101770362.076,101337172.998,101358832.452,101748702.622,2.0,93826388678.5,0.2,142,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-333.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,82263991.6001,2436837.03639,82263991.6001,83987095.5932,80540887.6071,80713198.0064,83814785.1939,2.0,5938174741920.0,0.2,154,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-457.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,76601458.5939,3136682.34151,76601458.5939,78819427.948,74383489.2398,74605286.1752,78597631.0126,2.0,9838776111530.0,0.2,135,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,55779834.7001,4499877.86875,55779834.7001,58961728.8556,52597940.5446,52916129.9602,58643539.4401,2.0,20248900833700.0,0.1,115,0.00399990378159,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-209.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,40749702.3591,2147672.70123,40749702.3591,42268336.2899,39231068.4283,39382931.8213,42116472.8968,2.0,4612498031600.0,0.2,167,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,34819239.7098,1360847.11242,34819239.7098,35781503.9311,33856975.4884,33953201.9106,35685277.509,2.0,1851904863380.0,0.2,128,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-705.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,13255623.7933,1784651.92492,13255623.7933,14517563.2714,11993684.3151,12119878.2629,14391369.3236,2.0,3184982493110.0,0.1,109,0.00199989310292,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-333.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,11071063.2066,1203890.79982,11071063.2066,11922342.5549,10219783.8582,10304911.793,11837214.6201,2.0,1449353057900.0,0.2,160,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,4421278.2785,891558.951433,4421278.2785,5051705.65888,3790850.89811,3853893.63615,4988662.92084,2.0,794877363881.0,0.2,141,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-13649573.9144,8927118.58568,-13649573.9144,-7337147.826,-19962000.0028,-19330757.3939,-7968390.43484,2.0,79693446242800.0,0.1,192,0.0019999518908,0.0,0.0999993581762,0.199996472705
720.0,-705.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-18979336.7857,1202660.29099,-18979336.7857,-18128927.5385,-19829746.033,-19744705.1082,-18213968.4632,2.0,1446391775520.0,0.1,121,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-39363553.268,2369948.12855,-39363553.268,-37687746.8753,-41039359.6608,-40871779.0215,-37855327.5146,2.0,5616654132030.0,0.2,173,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-42716581.7669,4794326.2458,-42716581.7669,-39326481.1673,-46106682.3665,-45767672.3065,-39665491.2272,2.0,22985564151100.0,0.2,134,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-457.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-50437490.0051,8768793.56188,-50437490.0051,-44237016.6147,-56637963.3955,-56017916.0565,-44857063.9537,2.0,76891740530900.0,0.2,147,0.00399978620583,1.2171516948100001e-13,0.199998716352,0.0999952969395
720.0,-457.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-50981619.4971,1692477.25437,-50981619.4971,-49784857.3535,-52178381.6406,-52058705.4263,-49904533.5679,2.0,2864479256540.0,0.2,153,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
720.0,-333.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-68808246.05,1877671.55918,-68808246.05,-67480531.7576,-70135960.3423,-70003188.9131,-67613303.1869,2.0,3525650484150.0,0.2,166,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-78006511.2959,5983833.40058,-78006511.2959,-73775302.1209,-82237720.471,-81814599.5535,-74198423.0384,2.0,35806262165900.0,0.1,198,0.00200001067868,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-93843703.5741,3131620.52727,-93843703.5741,-91629313.4632,-96058093.6851,-95836654.674,-91850752.4743,2.0,9807047126840.0,0.1,127,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-101517915.412,1063891.24856,-101517915.412,-100765630.696,-102270200.129,-102194971.657,-100840859.168,2.0,1131864588770.0,0.2,185,0.00199989310292,0.0,0.0999993581762,0.0999952969395
720.0,-209.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-105188494.241,8982770.37094,-105188494.241,-98836716.398,-111540272.084,-110905094.3,-99471894.1823,2.0,80690163537100.0,0.2,179,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-581.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,850520.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-109452224.065,2374947.41116,-109452224.065,-107772882.646,-111131565.484,-110963631.342,-107940816.787,2.0,5640375205780.0,0.2,140,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.100001175765
720.0,-457.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,340208.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-123432413.271,6433751.84012,-123432413.271,-118883063.717,-127981762.826,-127526827.87,-119337998.672,2.0,41393162740200.0,0.2,159,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-333.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-139457749.818,3508991.14172,-139457749.818,-136976518.387,-141938981.25,-141690858.107,-137224641.53,2.0,12313018832600.0,0.2,172,0.0080000427147,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-209.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-139915179.969,4954546.80004,-139915179.969,-136411786.329,-143418573.609,-143068234.245,-136762125.693,2.0,24547533993800.0,0.2,191,0.00399990378159,0.0,0.0999993581762,0.199996472705
720.0,-85.1,-2138.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,510312.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-157074664.664,6385468.86936,-157074664.664,-152559456.326,-161589873.003,-161138352.169,-153010977.159,2.0,40774212681600.0,0.1,204,0.00200001067868,0.0,0.0999993581762,0.20000235153
720.0,-705.1,-8370.8,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,680416.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-166312563.719,4970274.20289,-166312563.719,-162798049.126,-169827078.312,-169475626.853,-163149500.585,2.0,24703625651900.0,0.1,133,0.00400002135735,1.2171516948100001e-13,0.199998716352,0.20000235153
720.0,-581.1,-5254.7,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,170104.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-183612562.611,7449284.57065,-183612562.611,-178345122.976,-188880002.245,-188353258.282,-178871866.939,2.0,55491840614500.0,0.2,152,0.00799980756319,1.2171516948100001e-13,0.199998716352,0.199996472705
