npp_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,prefix,PointProbability
769.0,-472.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-123443865205000.0,915514.517272,-123443865205000.0,-123443864557000.0,-123443865852000.0,-123443865787000.0,-123443864622000.0,2.0,838166831335.0,0.00779993088613,0.12500044278,0.250017101033,0.249579831933,112,4.07233133368e-14
769.0,-323.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-128298254541000.0,19601012.5809,-128298254541000.0,-128298240681000.0,-128298268401000.0,-128298267015000.0,-128298242067000.0,2.0,384199694196000.0,0.00782619327968,0.12500044278,0.250017101033,0.250420168067,118,4.07233133368e-14
769.0,-174.0,-7940.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-133152615758000.0,26650138.6373,-133152615758000.0,-133152596913000.0,-133152634602000.0,-133152632718000.0,-133152598798000.0,2.0,710229889388000.0,0.0039125613325,0.12500044278,0.249982898967,0.125210084034,124,4.07233133368e-14
769.0,-620.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-135107155927000.0,1039096.01136,-135107155927000.0,-135107155193000.0,-135107156662000.0,-135107156589000.0,-135107155266000.0,2.0,1079720520830.0,0.00779993088613,0.25000088556,0.125008550516,0.249579831933,81,4.07233133368e-14
769.0,-472.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-138596595560000.0,12299129.0621,-138596595560000.0,-138596586863000.0,-138596604257000.0,-138596603387000.0,-138596587733000.0,2.0,151268575686000.0,0.0155998617723,0.25000088556,0.250017101033,0.249579831933,87,4.07233133368e-14
769.0,-323.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-143450979594000.0,26849549.0473,-143450979594000.0,-143450960608000.0,-143450998579000.0,-143450996681000.0,-143450962507000.0,2.0,720898284042000.0,0.0156523865594,0.25000088556,0.250017101033,0.250420168067,93,4.07233133368e-14
769.0,-174.0,-7940.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-148305357039000.0,51976122.2019,-148305357039000.0,-148305320287000.0,-148305393792000.0,-148305390117000.0,-148305323962000.0,2.0,2701517279150000.0,0.00782512266501,0.25000088556,0.249982898967,0.125210084034,99,4.07233133368e-14
769.0,-620.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-150259894623000.0,6464832.68564,-150259894623000.0,-150259890051000.0,-150259899194000.0,-150259898737000.0,-150259890508000.0,2.0,41794061653300.0,0.00779993088613,0.25000088556,0.125008550516,0.249579831933,56,4.07233133368e-14
769.0,-472.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-153749340540000.0,2743121.96154,-153749340540000.0,-153749338600000.0,-153749342479000.0,-153749342285000.0,-153749338794000.0,2.0,7524718095870.0,0.0155998617723,0.25000088556,0.250017101033,0.249579831933,62,4.07233133368e-14
769.0,-323.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-158603702432000.0,3056130.71108,-158603702432000.0,-158603700271000.0,-158603704593000.0,-158603704377000.0,-158603700487000.0,2.0,9339934923230.0,0.0156523865594,0.25000088556,0.250017101033,0.250420168067,68,4.07233133368e-14
769.0,-174.0,-7940.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-163458062635000.0,17217099.3063,-163458062635000.0,-163458050461000.0,-163458074809000.0,-163458073592000.0,-163458051678000.0,2.0,296428508524000.0,0.00782512266501,0.25000088556,0.249982898967,0.125210084034,74,4.07233133368e-14
769.0,-620.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-165412610032000.0,1684048.55947,-165412610032000.0,-165412608841000.0,-165412611222000.0,-165412611103000.0,-165412608960000.0,2.0,2836019550660.0,0.0077998756279,0.24999911444,0.125008550516,0.249579831933,31,4.07233133368e-14
769.0,-472.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-168902047528000.0,10149726.6577,-168902047528000.0,-168902040351000.0,-168902054705000.0,-168902053987000.0,-168902041069000.0,2.0,103016951227000.0,0.0155997512558,0.24999911444,0.250017101033,0.249579831933,37,4.07233133368e-14
769.0,-323.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-173756433820000.0,13333803.1039,-173756433820000.0,-173756424391000.0,-173756443248000.0,-173756442305000.0,-173756425334000.0,2.0,177790305213000.0,0.0156522756708,0.24999911444,0.250017101033,0.250420168067,43,4.07233133368e-14
769.0,-174.0,-7940.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-178610781374000.0,11231301.6118,-178610781374000.0,-178610773432000.0,-178610789315000.0,-178610788521000.0,-178610774226000.0,2.0,126142135895000.0,0.00782506722831,0.24999911444,0.249982898967,0.125210084034,49,4.07233133368e-14
769.0,-620.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-180565121844000.0,4324828.10604,-180565121844000.0,-180565118786000.0,-180565124902000.0,-180565124596000.0,-180565119091000.0,2.0,18704138146800.0,0.00389991018484,0.124998671661,0.125008550516,0.249579831933,6,4.07233133368e-14
769.0,-472.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-184054571791000.0,17938283.3903,-184054571791000.0,-184054559107000.0,-184054584475000.0,-184054583207000.0,-184054560375000.0,2.0,321782010991000.0,0.00779982036967,0.124998671661,0.250017101033,0.249579831933,12,4.07233133368e-14
769.0,-323.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-188908935771000.0,9418401.66817,-188908935771000.0,-188908929111000.0,-188908942431000.0,-188908941765000.0,-188908929777000.0,2.0,88706289982900.0,0.00782608239112,0.124998671661,0.250017101033,0.250420168067,18,4.07233133368e-14
769.0,-174.0,-7940.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-193763331843000.0,18680297.006,-193763331843000.0,-193763318634000.0,-193763345052000.0,-193763343731000.0,-193763319955000.0,2.0,348953496231000.0,0.00391250589581,0.124998671661,0.249982898967,0.125210084034,24,4.07233133368e-14
769.0,-472.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-321967364350000.0,8598356.41061,-321967364350000.0,-321967358270000.0,-321967370430000.0,-321967369822000.0,-321967358878000.0,2.0,73931732963900.0,0.00389996544306,0.12500044278,0.125008550516,0.249579831933,111,4.07233133368e-14
769.0,-323.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-326821766814000.0,21726166.8022,-326821766814000.0,-326821751451000.0,-326821782176000.0,-326821780640000.0,-326821752987000.0,2.0,472026323915000.0,0.00782619327968,0.12500044278,0.250017101033,0.250420168067,117,4.07233133368e-14
769.0,-174.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-331676116389000.0,2799695.96201,-331676116389000.0,-331676114409000.0,-331676118369000.0,-331676118171000.0,-331676114607000.0,2.0,7838297479710.0,0.00391309663984,0.12500044278,0.250017101033,0.125210084034,123,4.07233133368e-14
769.0,-472.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-337120100395000.0,22330144.3132,-337120100395000.0,-337120084605000.0,-337120116185000.0,-337120114606000.0,-337120086184000.0,2.0,498635345049000.0,0.00779993088613,0.25000088556,0.125008550516,0.249579831933,86,4.07233133368e-14
769.0,-323.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-341974482080000.0,11600189.32,-341974482080000.0,-341974473877000.0,-341974490282000.0,-341974489462000.0,-341974474697000.0,2.0,134564392261000.0,0.0156523865594,0.25000088556,0.250017101033,0.250420168067,92,4.07233133368e-14
769.0,-174.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-346828844563000.0,10917105.6521,-346828844563000.0,-346828836843000.0,-346828852283000.0,-346828851511000.0,-346828837615000.0,2.0,119183195818000.0,0.00782619327968,0.25000088556,0.250017101033,0.125210084034,98,4.07233133368e-14
769.0,-472.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-352272823457000.0,2184880.44855,-352272823457000.0,-352272821912000.0,-352272825002000.0,-352272824848000.0,-352272822067000.0,2.0,4773702574450.0,0.00779993088613,0.25000088556,0.125008550516,0.249579831933,61,4.07233133368e-14
769.0,-323.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-357127242949000.0,1920291.96279,-357127242949000.0,-357127241591000.0,-357127244306000.0,-357127244171000.0,-357127241727000.0,2.0,3687521222370.0,0.0156523865594,0.25000088556,0.250017101033,0.250420168067,67,4.07233133368e-14
769.0,-174.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-361981596273000.0,42157632.932,-361981596273000.0,-361981566463000.0,-361981626083000.0,-361981623102000.0,-361981569444000.0,2.0,1777266014430000.0,0.00782619327968,0.25000088556,0.250017101033,0.125210084034,73,4.07233133368e-14
769.0,-472.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-367425539794000.0,4360544.73247,-367425539794000.0,-367425536710000.0,-367425542877000.0,-367425542569000.0,-367425537019000.0,2.0,19014350363900.0,0.0077998756279,0.24999911444,0.125008550516,0.249579831933,36,4.07233133368e-14
769.0,-323.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-372279919182000.0,246784.730246,-372279919182000.0,-372279919008000.0,-372279919357000.0,-372279919339000.0,-372279919025000.0,2.0,60902703082.4,0.0156522756708,0.24999911444,0.250017101033,0.250420168067,42,4.07233133368e-14
769.0,-174.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-377134291240000.0,4711607.82557,-377134291240000.0,-377134287908000.0,-377134294572000.0,-377134294238000.0,-377134288241000.0,2.0,22199248301900.0,0.0078261378354,0.24999911444,0.250017101033,0.125210084034,48,4.07233133368e-14
769.0,-472.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-382578059883000.0,3006872.23849,-382578059883000.0,-382578057757000.0,-382578062009000.0,-382578061796000.0,-382578057969000.0,2.0,9041280658620.0,0.00389991018484,0.124998671661,0.125008550516,0.249579831933,11,4.07233133368e-14
769.0,-323.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-387432442623000.0,6531026.89597,-387432442623000.0,-387432438005000.0,-387432447241000.0,-387432446780000.0,-387432438467000.0,2.0,42654312315800.0,0.00782608239112,0.124998671661,0.250017101033,0.250420168067,17,4.07233133368e-14
769.0,-174.0,-11595.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-392286822316000.0,4214835.79008,-392286822316000.0,-392286819336000.0,-392286825296000.0,-392286824998000.0,-392286819634000.0,2.0,17764840737300.0,0.00391304119556,0.124998671661,0.250017101033,0.125210084034,23,4.07233133368e-14
769.0,-323.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-525345243441000.0,248175.167343,-525345243441000.0,-525345243265000.0,-525345243616000.0,-525345243599000.0,-525345243283000.0,2.0,61590913685.5,0.00391309663984,0.12500044278,0.125008550516,0.250420168067,116,4.07233133368e-14
769.0,-174.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-530199665946000.0,13212748.8536,-530199665946000.0,-530199656603000.0,-530199675289000.0,-530199674355000.0,-530199657538000.0,2.0,174576732268000.0,0.00391309663984,0.12500044278,0.250017101033,0.125210084034,122,4.07233133368e-14
769.0,-323.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-540497972248000.0,6507775.45723,-540497972248000.0,-540497967646000.0,-540497976850000.0,-540497976390000.0,-540497968107000.0,2.0,42351141401800.0,0.00782619327968,0.25000088556,0.125008550516,0.250420168067,91,4.07233133368e-14
769.0,-174.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-545352345313000.0,1534954.47594,-545352345313000.0,-545352344227000.0,-545352346398000.0,-545352346289000.0,-545352344336000.0,2.0,2356085243210.0,0.00782619327968,0.25000088556,0.250017101033,0.125210084034,97,4.07233133368e-14
769.0,-323.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-555650721113000.0,36375786.6872,-555650721113000.0,-555650695391000.0,-555650746834000.0,-555650744262000.0,-555650697963000.0,2.0,1323197857110000.0,0.00782619327968,0.25000088556,0.125008550516,0.250420168067,66,4.07233133368e-14
769.0,-174.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-560505123593000.0,30635392.1467,-560505123593000.0,-560505101930000.0,-560505145255000.0,-560505143089000.0,-560505104097000.0,2.0,938527251983000.0,0.00782619327968,0.25000088556,0.250017101033,0.125210084034,72,4.07233133368e-14
769.0,-323.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-570803464109000.0,21591799.0128,-570803464109000.0,-570803448841000.0,-570803479377000.0,-570803477850000.0,-570803450368000.0,2.0,466205784611000.0,0.0078261378354,0.24999911444,0.125008550516,0.250420168067,41,4.07233133368e-14
769.0,-174.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-575657824694000.0,3648970.8042,-575657824694000.0,-575657822114000.0,-575657827274000.0,-575657827016000.0,-575657822372000.0,2.0,13314987929900.0,0.0078261378354,0.24999911444,0.250017101033,0.125210084034,47,4.07233133368e-14
769.0,-323.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-585955937341000.0,10504488.4275,-585955937341000.0,-585955929913000.0,-585955944768000.0,-585955944026000.0,-585955930656000.0,2.0,110344277124000.0,0.00391304119556,0.124998671661,0.125008550516,0.250420168067,16,4.07233133368e-14
769.0,-174.0,-15250.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-590810355651000.0,43982760.4755,-590810355651000.0,-590810324550000.0,-590810386751000.0,-590810383641000.0,-590810327660000.0,2.0,1934483219040000.0,0.00391304119556,0.124998671661,0.250017101033,0.125210084034,22,4.07233133368e-14
769.0,-174.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2823084.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-728723129066000.0,21771920.5,-728723129066000.0,-728723113671000.0,-728723144461000.0,-728723142922000.0,-728723115211000.0,2.0,474016522258000.0,0.00195654831992,0.12500044278,0.125008550516,0.125210084034,121,4.07233133368e-14
769.0,-174.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,2117313.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-743875853287000.0,14407891.6312,-743875853287000.0,-743875843099000.0,-743875863475000.0,-743875862456000.0,-743875844118000.0,2.0,207587341255000.0,0.00391309663984,0.25000088556,0.125008550516,0.125210084034,96,4.07233133368e-14
769.0,-174.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,1411542.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-759028582631000.0,8382173.09634,-759028582631000.0,-759028576704000.0,-759028588559000.0,-759028587966000.0,-759028577297000.0,2.0,70260825817000.0,0.00391309663984,0.25000088556,0.125008550516,0.125210084034,71,4.07233133368e-14
769.0,-174.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,705771.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-774181309742000.0,23160970.2533,-774181309742000.0,-774181293364000.0,-774181326119000.0,-774181324481000.0,-774181295002000.0,2.0,536430543076000.0,0.0039130689177,0.24999911444,0.125008550516,0.125210084034,46,4.07233133368e-14
769.0,-174.0,-18905.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,covid,-789333844058000.0,5030375.40742,-789333844058000.0,-789333840501000.0,-789333847615000.0,-789333847259000.0,-789333840857000.0,2.0,25304676739600.0,0.00195652059778,0.124998671661,0.125008550516,0.125210084034,21,4.07233133368e-14
