smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity
960.0,-169.9,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2853045386.41,6344955.78386,-2853045386.41,-2848558825.15,-2857531947.67,-2857083291.54,-2849007481.27,2.0,40258463899100.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,55,0.0714206061936
960.0,-415.6,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2853813850.32,2980659.07391,-2853813850.32,-2851706206.08,-2855921494.56,-2855710730.14,-2851916970.5,2.0,8884328514880.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,166,0.142859493254
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2854731055.88,3770539.88305,-2854731055.88,-2852064881.56,-2857397230.2,-2857130612.77,-2852331499.0,2.0,14216971009700.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,77,0.142850352821
960.0,-169.9,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2878906553.12,4214883.36988,-2878906553.12,-2875926180.5,-2881886925.73,-2881588888.47,-2876224217.76,2.0,17765241821700.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,119,0.142850352821
960.0,-661.3,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2879966680.82,10350505.362,-2879966680.82,-2872647768.29,-2887285593.35,-2886553702.1,-2873379659.54,2.0,107132961248000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,341,0.142860407298
960.0,-415.6,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2887084428.88,1720144.74251,-2887084428.88,-2885868102.87,-2888300754.89,-2888179122.29,-2885989735.47,2.0,2958897935170.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,230,0.142859493254
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2889455578.79,1857139.18545,-2889455578.79,-2888142383.08,-2890768774.5,-2890637454.93,-2888273702.65,2.0,3448965954120.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,141,0.142859493254
960.0,-169.9,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2910620352.96,343179.606919,-2910620352.96,-2910377688.33,-2910863017.59,-2910838751.13,-2910401954.8,2.0,117772242605.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,183,0.142859493254
960.0,-415.6,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2921868143.33,2863299.43156,-2921868143.33,-2919843484.88,-2923892801.77,-2923690335.93,-2920045950.73,2.0,8198483634760.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,294,0.142860407298
960.0,-538.4,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2926632382.18,1272677.51699,-2926632382.18,-2925732463.28,-2927532301.08,-2927442309.19,-2925822455.17,2.0,1619708062260.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,94,0.142850352821
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2929202966.83,4579323.88766,-2929202966.83,-2925964895.86,-2932441037.8,-2932117230.71,-2926288702.95,2.0,20970207268100.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,13,0.0714206061936
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2929332614.19,2219262.56094,-2929332614.19,-2927763358.58,-2930901869.8,-2930744944.24,-2927920284.15,2.0,4925126314410.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,205,0.142859493254
960.0,-169.9,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2949483820.11,9163174.23596,-2949483820.11,-2943004477.47,-2955963162.75,-2955315228.49,-2943652411.74,2.0,83963762078600.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,247,0.142859493254
960.0,-415.6,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2956094195.84,6698164.4961,-2956094195.84,-2951357878.31,-2960830513.38,-2960356881.63,-2951831510.06,2.0,44865407616800.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,358,0.142860407298
960.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2958224644.15,15812857.5981,-2958224644.15,-2947043265.31,-2969406022.99,-2968287885.11,-2948161403.2,2.0,250046465417000.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000364517961013,64,0.0714206061936
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2965198785.64,3898008.19929,-2965198785.64,-2962442477.6,-2967955093.67,-2967679462.86,-2962718108.41,2.0,15194467921700.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,269,0.142860407298
960.0,-538.4,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2968657822.49,6465856.4754,-2968657822.49,-2964085771.53,-2973229873.45,-2972772668.35,-2964542976.62,2.0,41807299960500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,158,0.142859493254
960.0,-538.4,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2970834911.2,5241050.1056,-2970834911.2,-2967128929.13,-2974540893.27,-2974170295.07,-2967499527.34,2.0,27468606209500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,30,0.0714206061936
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2980016633.62,203187.614653,-2980016633.62,-2979872958.28,-2980160308.96,-2980145941.42,-2979887325.81,2.0,41285206748.2,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145816514632,69,0.142850352821
960.0,-292.7,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2986637904.7,5947521.30795,-2986637904.7,-2982432372.05,-2990843437.35,-2990422884.08,-2982852925.32,2.0,35373009708500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,111,0.142850352821
960.0,-292.7,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2995912095.63,2999113.49114,-2995912095.63,-2993791402.15,-2998032789.12,-2997820719.77,-2994003471.5,2.0,8994681732760.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,47,0.0714206061936
960.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2996430922.18,11021519.7704,-2996430922.18,-2988637530.81,-3004224313.55,-3003444974.41,-2989416869.95,2.0,121473898049000.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729082573159,128,0.142850352821
960.0,-169.9,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2996477244.42,4006414.15859,-2996477244.42,-2993644281.8,-2999310207.04,-2999026910.78,-2993927578.06,2.0,16051354410200.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,311,0.142860407298
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2997521594.94,2251969.76913,-2997521594.94,-2995929211.84,-2999113978.03,-2998954739.72,-2996088450.15,2.0,5071367841070.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,333,0.142860407298
960.0,-538.4,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3003228371.97,2882681.55838,-3003228371.97,-3001190008.29,-3005266735.65,-3005062899.28,-3001393844.66,2.0,8309852967030.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,222,0.142859493254
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3010030731.02,6305983.28232,-3010030731.02,-3005571727.48,-3014489734.56,-3014043834.21,-3006017627.84,2.0,39765425156900.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,133,0.142859493254
960.0,-292.7,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3017432858.8,331908.978189,-3017432858.8,-3017198163.72,-3017667553.89,-3017644084.38,-3017221633.22,2.0,110163569802.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,175,0.142859493254
960.0,-169.9,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3018641532.33,1679209.19531,-3018641532.33,-3017454152.12,-3019828912.54,-3019710174.52,-3017572890.15,2.0,2819743521610.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,375,0.142860407298
960.0,-784.1,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3028135887.15,12141088.473,-3028135887.15,-3019550841.16,-3036720933.14,-3035862428.54,-3020409345.76,2.0,147406029310000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,397,0.142859493254
960.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3032881598.67,14361070.3295,-3032881598.67,-3022726788.46,-3043036408.89,-3042020927.86,-3023742269.48,2.0,206240341008000.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729129224292,192,0.142859493254
960.0,-538.4,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3037551609.36,7004897.13279,-3037551609.36,-3032598399.1,-3042504819.62,-3042009498.6,-3033093720.12,2.0,49068583841000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,286,0.142860407298
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3049635911.99,3130257.32127,-3049635911.99,-3047422485.82,-3051849338.17,-3051627995.56,-3047643828.43,2.0,9798510897370.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,197,0.142859493254
960.0,-661.3,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3056891514.51,830571.635381,-3056891514.51,-3056304211.68,-3057478817.35,-3057420087.07,-3056362941.96,2.0,689849241499.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,86,0.142850352821
960.0,-292.7,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3058152132.05,9326042.35055,-3058152132.05,-3051557624.27,-3064746639.84,-3064087189.06,-3052217075.04,2.0,86975065924300.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,239,0.142859493254
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3072644202.72,7750252.59061,-3072644202.72,-3067163946.56,-3078124458.88,-3077576433.27,-3067711972.17,2.0,60066415218200.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.000729035922026,5,0.0714206061936
960.0,-538.4,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3074897142.27,5653587.0845,-3074897142.27,-3070899452.5,-3078894832.03,-3078495063.06,-3071299221.48,2.0,31963046922100.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,350,0.142860407298
960.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3075243403.14,11280726.2045,-3075243403.14,-3067266725.15,-3083220081.14,-3082422413.34,-3068064392.95,2.0,127254783701000.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729129224292,256,0.142859493254
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3083709582.3,1379136.82124,-3083709582.3,-3082734385.3,-3084684779.3,-3084587259.6,-3082831905.0,2.0,1902018371690.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145826777881,261,0.142860407298
960.0,-661.3,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3084635571.37,2083461.65144,-3084635571.37,-3083162341.51,-3086108801.23,-3085961478.25,-3083309664.49,2.0,4340812453010.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,150,0.142859493254
960.0,-292.7,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3095095311.73,7133524.09672,-3095095311.73,-3090051148.46,-3100139474.99,-3099635058.66,-3090555564.79,2.0,50887166038500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,303,0.142860407298
960.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3103574926.21,4972165.12228,-3103574926.21,-3100059074.53,-3107090777.88,-3106739192.72,-3100410659.7,2.0,24722426003200.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729133889406,320,0.142860407298
960.0,-415.6,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3110971164.39,1318065.85538,-3110971164.39,-3110039151.08,-3111903177.69,-3111809976.36,-3110132352.41,2.0,1737297599110.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,103,0.142850352821
960.0,-661.3,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3111736166.33,7418228.755,-3111736166.33,-3106490686.47,-3116981646.18,-3116457098.2,-3107015234.46,2.0,55030117861500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,22,0.0714206061936
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3118805330.64,3963856.07414,-3118805330.64,-3116002461.13,-3121608200.15,-3121327913.2,-3116282748.08,2.0,15712154976500.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145826777881,325,0.142860407298
960.0,-169.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3119223667.21,4354746.68371,-3119223667.21,-3116144396.3,-3122302938.12,-3121995011.03,-3116452323.39,2.0,18963818679300.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.000728739324824,56,0.0714206061936
960.0,-292.7,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3128572891.38,7472866.08549,-3128572891.38,-3123288777.09,-3133857005.66,-3133328594.23,-3123817188.52,2.0,55843727531600.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,367,0.142860407298
960.0,-661.3,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3130355551.4,3219091.66693,-3130355551.4,-3128079309.85,-3132631792.94,-3132404168.79,-3128306934.0,2.0,10362551160100.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,214,0.142859493254
960.0,-415.6,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3133409425.2,8991891.45658,-3133409425.2,-3127051197.78,-3139767652.63,-3139131829.89,-3127687020.52,2.0,80854111967000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,39,0.0714206061936
960.0,-47.0,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3137864415.79,6183202.37123,-3137864415.79,-3133492231.46,-3142236600.11,-3141799381.68,-3133929449.9,2.0,38231991563600.0,0.0714285714286,0.0714534883721,9.835748238069999e-14,0.000729133889406,384,0.142860407298
960.0,-169.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3138471018.89,4366568.41608,-3138471018.89,-3135383388.76,-3141558649.03,-3141249886.02,-3135692151.77,2.0,19066919732300.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145757191396,120,0.142850352821
960.0,-415.6,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3147528750.96,6805747.30099,-3147528750.96,-3142716360.89,-3152341141.03,-3151859902.02,-3143197599.9,2.0,46318196325000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,167,0.142859493254
960.0,-661.3,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3159684001.48,6167818.18067,-3159684001.48,-3155322695.42,-3164045307.54,-3163609176.93,-3155758826.03,2.0,38041981109900.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,278,0.142860407298
960.0,-907.0,-10443.3,-1e+200,-1e+200,-1e+200,-1e+200,468883.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3159768614.74,186377.460467,-3159768614.74,-3159636825.98,-3159900403.51,-3159887224.63,-3159650004.86,2.0,34736557770.2,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145825844858,389,0.142859493254
960.0,-169.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3176543911.41,7721277.28521,-3176543911.41,-3171084143.89,-3182003678.94,-3181457702.19,-3171630120.64,2.0,59618122915100.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,184,0.142859493254
960.0,-415.6,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3181054476.14,8479211.28353,-3181054476.14,-3175058768.34,-3187050183.94,-3186450613.16,-3175658339.12,2.0,71897023990800.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,231,0.142859493254
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3186600437.14,11945360.4391,-3186600437.14,-3178153791.77,-3195047082.51,-3194202417.97,-3178998456.3,2.0,142691636019000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,78,0.142850352821
960.0,-661.3,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3199885281.16,2251835.52559,-3199885281.16,-3198292992.98,-3201477569.33,-3201318340.51,-3198452221.8,2.0,5070763234290.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,342,0.142860407298
960.0,-169.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3209264465.82,2844170.04433,-3209264465.82,-3207253333.89,-3211275597.74,-3211074484.55,-3207454447.08,2.0,8089303241080.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,248,0.142859493254
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3217063428.47,2713490.16317,-3217063428.47,-3215144701.17,-3218982155.76,-3218790283.03,-3215336573.9,2.0,7363028865620.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,142,0.142859493254
960.0,-415.6,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3221189596.65,13481962.5627,-3221189596.65,-3211656409.5,-3230722783.8,-3229769465.08,-3212609728.21,2.0,181763314542000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,295,0.142860407298
960.0,-169.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3243347147.71,4113599.38216,-3243347147.71,-3240438393.7,-3246255901.73,-3245965026.33,-3240729269.1,2.0,16921699876900.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,312,0.142860407298
960.0,-538.4,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3246747399.29,3834912.81837,-3246747399.29,-3244035706.43,-3249459092.15,-3249187922.86,-3244306875.71,2.0,14706556324500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291514382791,95,0.142850352821
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3255754471.0,2392674.80085,-3255754471.0,-3254062594.42,-3257446347.57,-3257277159.92,-3254231782.08,2.0,5724892702630.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,206,0.142859493254
960.0,-415.6,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3258265870.4,4695121.38901,-3258265870.4,-3254945918.23,-3261585822.57,-3261253827.36,-3255277913.45,2.0,22044164857600.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,359,0.142860407298
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3259522838.09,4557915.03261,-3259522838.09,-3256299905.47,-3262745770.72,-3262423477.46,-3256622198.73,2.0,20774589444500.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,14,0.0714206061936
960.0,-292.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3260278135.49,7589682.5549,-3260278135.49,-3254911419.49,-3265644851.5,-3265108179.9,-3255448091.09,2.0,57603281284100.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.000728739324824,48,0.0714206061936
960.0,-538.4,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3274062751.73,341901.928548,-3274062751.73,-3273820990.56,-3274304512.9,-3274280336.79,-3273845166.68,2.0,116896928745.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00145747864965,31,0.0714206061936
960.0,-538.4,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3274620742.75,1282664.56535,-3274620742.75,-3273713761.93,-3275527723.56,-3275437025.48,-3273804460.02,2.0,1645228387210.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,159,0.142859493254
960.0,-292.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3277574382.35,26355.3027907,-3277574382.35,-3277555746.34,-3277593018.36,-3277591154.76,-3277557609.94,2.0,694601985.191,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145757191396,112,0.142850352821
960.0,-169.9,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3284749393.6,3307039.97295,-3284749393.6,-3282410963.2,-3287087823.99,-3286853980.95,-3282644806.24,2.0,10936513382700.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145767450469,376,0.142860407298
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,312588.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3292973447.33,1807123.77113,-3292973447.33,-3291695617.86,-3294251276.81,-3294123493.86,-3291823400.81,2.0,3265696324180.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,270,0.142860407298
960.0,-907.0,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,78147.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3312583760.66,1812006.02319,-3312583760.66,-3311302478.91,-3313865042.41,-3313736914.23,-3311430607.09,2.0,3283365828070.0,0.142857142857,0.0714534883721,9.835748238069999e-14,0.00145816514632,70,0.142850352821
960.0,-292.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,156294.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3314561883.23,10230553.7188,-3314561883.23,-3307327789.32,-3321795977.14,-3321072567.75,-3308051198.72,2.0,104664229392000.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,176,0.142859493254
960.0,-538.4,-4268.5,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3325960674.22,4208288.617,-3325960674.22,-3322984964.8,-3328936383.64,-3328638812.7,-3323282535.75,2.0,17709693084000.0,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291533035653,223,0.142859493254
960.0,-784.1,-7355.9,-1e+200,-1e+200,-1e+200,-1e+200,390736.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3332017522.99,255435.069276,-3332017522.99,-3331836903.12,-3332198142.86,-3332180080.87,-3331854965.1,2.0,65247074616.1,0.142857142857,0.142848837209,9.835748238069999e-14,0.00291534900939,334,0.142860407298
960.0,-292.7,-1181.1,-1e+200,-1e+200,-1e+200,-1e+200,234441.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-3348646392.31,6456052.05992,-3348646392.31,-3344081274.12,-3353211510.5,-3352754998.68,-3344537785.93,2.0,41680608200400.0,0.0714285714286,0.142848837209,9.835748238069999e-14,0.00145766517826,240,0.142859493254
