smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,prefix,PointProbability
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-571228569999.0,5960600.33819,-571229546798.0,-571218388588.0,-571237679011.0,-571235773685.0,-571218603764.0,10.0,35528756391700.0,0.249992724848,0.0155973147564,0.249546279492,0.250018051845,32,3.46688419418e-13
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-571284962155.0,8907305.17054,-571285934813.0,-571267872810.0,-571299672040.0,-571296040842.0,-571270467836.0,10.0,79340085401100.0,0.250007275152,0.0155982225654,0.249546279492,0.250018051845,37,3.46688419418e-13
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-571341936581.0,8766380.26275,-571341866759.0,-571330788969.0,-571356805934.0,-571353600752.0,-571330910747.0,10.0,76849422911200.0,0.250007275152,0.0155982225654,0.249546279492,0.250018051845,42,3.46688419418e-13
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-571401556652.0,6788770.32124,-571402221790.0,-571390158538.0,-571409249281.0,-571409136563.0,-571391053989.0,10.0,46087402474500.0,0.125002976198,0.00779907001867,0.249546279492,0.250018051845,47,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238044331982000.0,15732502.7784,-238044334425000.0,-238044304518000.0,-238044353042000.0,-238044350952000.0,-238044309060000.0,10.0,247511643672000.0,0.12498974865,0.00779824473773,0.249546279492,0.250018051845,28,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238044408691000.0,11907982.0196,-238044409245000.0,-238044389764000.0,-238044428486000.0,-238044425969000.0,-238044391886000.0,10.0,141800035780000.0,0.249992724848,0.0155973147564,0.249546279492,0.250018051845,33,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238044462063000.0,16763266.8635,-238044461123000.0,-238044436334000.0,-238044483401000.0,-238044482778000.0,-238044437726000.0,10.0,281007115938000.0,0.250007275152,0.0155982225654,0.249546279492,0.250018051845,38,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238044509129000.0,18439380.0715,-238044513901000.0,-238044478119000.0,-238044533688000.0,-238044530504000.0,-238044483298000.0,10.0,340010737423000.0,0.250007275152,0.0155982225654,0.249546279492,0.250018051845,43,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238044567185000.0,19201571.8638,-238044564159000.0,-238044539072000.0,-238044596100000.0,-238044592458000.0,-238044544124000.0,10.0,368700362041000.0,0.125002976198,0.00779907001867,0.249546279492,0.250018051845,48,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238385243608000.0,24614521.9617,-238385244737000.0,-238385191476000.0,-238385273290000.0,-238385272862000.0,-238385204926000.0,10.0,605874691402000.0,0.12498974865,0.00782660199132,0.250453720508,0.250018051845,54,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238385305836000.0,30130753.1212,-238385316439000.0,-238385239391000.0,-238385339414000.0,-238385336563000.0,-238385253168000.0,10.0,907862283650000.0,0.249992724848,0.0156540322646,0.250453720508,0.250018051845,59,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238385372034000.0,22098201.9165,-238385367044000.0,-238385343223000.0,-238385416583000.0,-238385407844000.0,-238385344298000.0,10.0,488330527943000.0,0.250007275152,0.0156549433748,0.250453720508,0.250018051845,64,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238385421164000.0,21490916.8882,-238385421818000.0,-238385388423000.0,-238385456080000.0,-238385450712000.0,-238385390224000.0,10.0,461859508698000.0,0.250007275152,0.0156549433748,0.250453720508,0.250018051845,69,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238385476776000.0,23146445.437,-238385484061000.0,-238385432193000.0,-238385505802000.0,-238385504687000.0,-238385442293000.0,10.0,535757936368000.0,0.125002976198,0.00782743027329,0.250453720508,0.250018051845,74,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238795111658000.0,36698312.1581,-238795104586000.0,-238795068505000.0,-238795163863000.0,-238795163494000.0,-238795069463000.0,10.0,1346766115250000.0,0.12498974865,0.00391273589804,0.125226860254,0.249981948155,80,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238795174290000.0,47714871.6354,-238795182228000.0,-238795081142000.0,-238795230391000.0,-238795225470000.0,-238795095668000.0,10.0,2276708975180000.0,0.249992724848,0.00782588587727,0.125226860254,0.249981948155,85,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238795215980000.0,34610738.5379,-238795213231000.0,-238795172494000.0,-238795260677000.0,-238795257967000.0,-238795173337000.0,10.0,1197903222140000.0,0.250007275152,0.00782634136657,0.125226860254,0.249981948155,90,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238795287100000.0,43568074.2388,-238795290307000.0,-238795219686000.0,-238795364057000.0,-238795344207000.0,-238795228894000.0,10.0,1898177092880000.0,0.250007275152,0.00782634136657,0.125226860254,0.249981948155,95,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238795344436000.0,22065676.9633,-238795346264000.0,-238795300023000.0,-238795377109000.0,-238795372085000.0,-238795308524000.0,10.0,486894099847000.0,0.125002976198,0.00391314997922,0.125226860254,0.249981948155,100,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239367835498000.0,7339795.3342,-239367833819000.0,-239367823496000.0,-239367848121000.0,-239367845877000.0,-239367825673000.0,10.0,53872595548000.0,0.12498974865,0.0038985593187,0.249546279492,0.124990974078,2,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239367894518000.0,6208748.38919,-239367894086000.0,-239367883448000.0,-239367904258000.0,-239367903569000.0,-239367885856000.0,10.0,38548556560200.0,0.249992724848,0.00779753121829,0.249546279492,0.124990974078,7,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239367949739000.0,9969184.8924,-239367947346000.0,-239367938081000.0,-239367969335000.0,-239367964983000.0,-239367939030000.0,10.0,99384647418900.0,0.250007275152,0.00779798505727,0.249546279492,0.124990974078,12,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239368002921000.0,7592309.38337,-239368003445000.0,-239367988565000.0,-239368013982000.0,-239368012637000.0,-239367991652000.0,10.0,57643161772800.0,0.250007275152,0.00779798505727,0.249546279492,0.124990974078,17,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239368066983000.0,7549604.64839,-239368068018000.0,-239368056658000.0,-239368081418000.0,-239368078165000.0,-239368056920000.0,10.0,56996530347000.0,0.125002976198,0.00389897189959,0.249546279492,0.124990974078,22,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476841005502000.0,25956816.1442,-476840998999000.0,-476840976454000.0,-476841053521000.0,-476841047029000.0,-476840978042000.0,10.0,673756304344000.0,0.12498974865,0.0038985593187,0.249546279492,0.124990974078,3,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476841059190000.0,17663625.0031,-476841056164000.0,-476841039407000.0,-476841088211000.0,-476841083322000.0,-476841039462000.0,10.0,312003648250000.0,0.249992724848,0.00779753121829,0.249546279492,0.124990974078,8,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476841112049000.0,16707481.7231,-476841114818000.0,-476841085739000.0,-476841131385000.0,-476841130534000.0,-476841087454000.0,10.0,279139945527000.0,0.250007275152,0.00779798505727,0.249546279492,0.124990974078,13,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476841171344000.0,16131283.5067,-476841175864000.0,-476841141709000.0,-476841195248000.0,-476841190276000.0,-476841144866000.0,10.0,260218307572000.0,0.250007275152,0.00779798505727,0.249546279492,0.124990974078,18,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476841233533000.0,13263211.5845,-476841237337000.0,-476841205192000.0,-476841249939000.0,-476841247546000.0,-476841211424000.0,10.0,175912781535000.0,0.125002976198,0.00389897189959,0.249546279492,0.124990974078,23,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477250877066000.0,26651045.4706,-477250878218000.0,-477250820358000.0,-477250918807000.0,-477250911337000.0,-477250837824000.0,10.0,710278224678000.0,0.12498974865,0.00782660199132,0.250453720508,0.250018051845,29,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477250934877000.0,19749003.6299,-477250934677000.0,-477250910583000.0,-477250969203000.0,-477250964897000.0,-477250911114000.0,10.0,390023144373000.0,0.249992724848,0.0156540322646,0.250453720508,0.250018051845,34,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477250979655000.0,29861844.7507,-477250977001000.0,-477250928534000.0,-477251027946000.0,-477251023779000.0,-477250939416000.0,10.0,891729771915000.0,0.250007275152,0.0156549433748,0.250453720508,0.250018051845,39,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477251046262000.0,38171662.4441,-477251052381000.0,-477250998549000.0,-477251130774000.0,-477251100588000.0,-477251001526000.0,10.0,1457075813740000.0,0.250007275152,0.0156549433748,0.250453720508,0.250018051845,44,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477251117654000.0,25089324.5901,-477251120021000.0,-477251074200000.0,-477251150894000.0,-477251149746000.0,-477251077653000.0,10.0,629474208386000.0,0.125002976198,0.00782743027329,0.250453720508,0.250018051845,49,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477591790408000.0,42954803.8622,-477591789423000.0,-477591730694000.0,-477591852692000.0,-477591849962000.0,-477591731432000.0,10.0,1845115174840000.0,0.12498974865,0.00391330099566,0.125226860254,0.250018051845,55,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477591832085000.0,32196784.6517,-477591837701000.0,-477591778409000.0,-477591885455000.0,-477591875741000.0,-477591782563000.0,10.0,1036632941910000.0,0.249992724848,0.0078270161323,0.125226860254,0.250018051845,60,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477591888463000.0,48704065.9081,-477591876156000.0,-477591821449000.0,-477591967405000.0,-477591964490000.0,-477591830460000.0,10.0,2372086035980000.0,0.250007275152,0.00782747168739,0.125226860254,0.250018051845,65,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477591952954000.0,27449885.677,-477591949443000.0,-477591914653000.0,-477591996782000.0,-477591990155000.0,-477591918168000.0,10.0,753496223680000.0,0.250007275152,0.00782747168739,0.125226860254,0.250018051845,70,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477592008883000.0,43850514.9288,-477592004957000.0,-477591947425000.0,-477592088142000.0,-477592070293000.0,-477591955606000.0,10.0,1922867659520000.0,0.125002976198,0.00391371513664,0.125226860254,0.250018051845,75,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716047550744000.0,27407397.2069,-716047555841000.0,-716047507947000.0,-716047588261000.0,-716047583646000.0,-716047511474000.0,10.0,751165421655000.0,0.12498974865,0.00391273589804,0.250453720508,0.124990974078,4,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716047609882000.0,23288765.7226,-716047604892000.0,-716047573162000.0,-716047643977000.0,-716047643458000.0,-716047580931000.0,10.0,542366608880000.0,0.249992724848,0.00782588587727,0.250453720508,0.124990974078,9,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716047678998000.0,24236128.1723,-716047673646000.0,-716047643545000.0,-716047716228000.0,-716047715287000.0,-716047648592000.0,10.0,587389908786000.0,0.250007275152,0.00782634136657,0.250453720508,0.124990974078,14,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716047728469000.0,25757345.796,-716047728526000.0,-716047675022000.0,-716047770959000.0,-716047760235000.0,-716047689235000.0,10.0,663440862456000.0,0.250007275152,0.00782634136657,0.250453720508,0.124990974078,19,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716047782009000.0,38406122.4588,-716047788436000.0,-716047734827000.0,-716047851756000.0,-716047834611000.0,-716047738157000.0,10.0,1475030242320000.0,0.125002976198,0.00391314997922,0.250453720508,0.124990974078,24,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716457435092000.0,35824626.0228,-716457438916000.0,-716457380154000.0,-716457512192000.0,-716457484112000.0,-716457387886000.0,10.0,1283403829670000.0,0.12498974865,0.00391330099566,0.125226860254,0.250018051845,30,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716457485762000.0,39790739.4421,-716457491255000.0,-716457400246000.0,-716457545135000.0,-716457531264000.0,-716457422701000.0,10.0,1583302945350000.0,0.249992724848,0.0078270161323,0.125226860254,0.250018051845,35,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716457530982000.0,41248958.9859,-716457532243000.0,-716457473782000.0,-716457588510000.0,-716457582142000.0,-716457476104000.0,10.0,1701476617420000.0,0.250007275152,0.00782747168739,0.125226860254,0.250018051845,40,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716457611822000.0,41436549.1569,-716457604232000.0,-716457532916000.0,-716457686826000.0,-716457668623000.0,-716457558714000.0,10.0,1716987606030000.0,0.250007275152,0.00782747168739,0.125226860254,0.250018051845,45,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716457653832000.0,41254007.0189,-716457659235000.0,-716457579199000.0,-716457737396000.0,-716457711965000.0,-716457599812000.0,10.0,1701893095120000.0,0.125002976198,0.00391371513664,0.125226860254,0.250018051845,50,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955254079858000.0,44336841.4945,-955254067407000.0,-955254033298000.0,-955254154516000.0,-955254152877000.0,-955254036957000.0,10.0,1965755513710000.0,0.12498974865,0.00195636794902,0.125226860254,0.124990974078,5,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955254151743000.0,46412831.2844,-955254164474000.0,-955254064049000.0,-955254203693000.0,-955254201339000.0,-955254073137000.0,10.0,2154150907840000.0,0.249992724848,0.00391294293863,0.125226860254,0.124990974078,10,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955254190373000.0,30131660.488,-955254187576000.0,-955254131699000.0,-955254235154000.0,-955254231294000.0,-955254146988000.0,10.0,907916963764000.0,0.250007275152,0.00391317068328,0.125226860254,0.124990974078,15,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955254272425000.0,49515085.0728,-955254266296000.0,-955254190607000.0,-955254340539000.0,-955254337555000.0,-955254210492000.0,10.0,2451743649770000.0,0.250007275152,0.00391317068328,0.125226860254,0.124990974078,20,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955254313754000.0,32820918.2677,-955254304464000.0,-955254273126000.0,-955254378219000.0,-955254368139000.0,-955254277291000.0,10.0,1077212675930000.0,0.125002976198,0.00195657498961,0.125226860254,0.124990974078,25,3.46688419418e-13
