npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight-htse_capacity
522.0,-273.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,588658383.761,556917.624778,588658383.761,589052183.99,588264583.532,588303963.554,589012803.967,2.0,310157240788.0,686,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,588033545.708,131797.591084,588033545.708,588126740.679,587940350.738,587949670.235,588117421.182,2.0,17370605015.6,819,0.111098576997,0.0013745782719,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,587469802.002,333316.02558,587469802.002,587705492.024,587234111.98,587257680.982,587681923.021,2.0,111099572908.0,583,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,585305689.52,1323613.2591,585305689.52,586241625.431,584369753.609,584463347.2,586148031.84,2.0,1751952059660.0,634,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-179.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,581740643.238,504653.019921,581740643.238,582097486.81,581383799.665,581419484.023,582061802.453,2.0,254674670516.0,768,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-320.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,580919690.874,554689.05662,580919690.874,581311915.268,580527466.481,580566688.92,581272692.828,2.0,307679949534.0,665,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,580310103.949,394886.651556,580310103.949,580589330.978,580030876.92,580058799.622,580561408.275,2.0,155935467577.0,716,0.111098576997,0.0013751617092,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-226.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,578415954.242,1074630.02526,578415954.242,579175832.42,577656076.064,577732063.882,579099844.602,2.0,1154829691180.0,747,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,577124796.94,1619655.46936,577124796.94,578270066.305,575979527.574,576094054.511,578155539.369,2.0,2623283839430.0,531,0.111114925842,0.000687390274812,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-273.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,576144508.825,894483.532995,576144508.825,576777004.197,575512013.453,575575262.99,576713754.659,2.0,800100790798.0,696,0.0555566454786,0.00068767191821,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,576004047.611,436441.463976,576004047.611,576312658.329,575695436.892,575726297.964,576281797.258,2.0,190481151477.0,562,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,572819869.333,2627223.71456,572819869.333,574677597.037,570962141.629,571147914.399,574491824.267,2.0,6902304446350.0,613,0.111098576997,0.0013751617092,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,572746600.96,1512971.79678,572746600.96,573816433.577,571676768.343,571783751.605,573709450.316,2.0,2289083657870.0,829,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,571446954.721,215881.151192,571446954.721,571599605.747,571294303.695,571309568.798,571584340.645,2.0,46604671440.1,593,0.0555566454786,0.000687380160926,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,570365677.889,1148968.86907,570365677.889,571178121.568,569553234.211,569634478.579,571096877.2,2.0,1320129462100.0,644,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-179.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,568613229.475,1802876.11463,568613229.475,569888055.402,567338403.549,567465886.142,569760572.809,2.0,3250362284720.0,778,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,566982990.805,2508452.66544,566982990.805,568756734.695,565209246.915,565386621.304,568579360.306,2.0,6292334774740.0,706,0.0555402966334,0.00068746955463,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-320.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,566076649.976,182242.619452,566076649.976,566205514.968,565947784.984,565960671.484,566192628.469,2.0,33212372344.9,675,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,565838751.844,1314673.8081,565838751.844,566768366.609,564909137.079,565002098.556,566675405.132,2.0,1728367221700.0,726,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,564874776.96,238812.841182,564874776.96,565043643.139,564705910.78,564722797.398,565026756.521,2.0,57031573113.6,501,0.0555402966334,0.000343588941601,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,564322478.543,1702427.94184,564322478.543,565526276.885,563118680.201,563239060.035,565405897.051,2.0,2898260897140.0,541,0.111114925842,0.000687390274812,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-226.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,561472017.422,1535627.6068,561472017.422,562557870.116,560386164.728,560494749.997,562449284.846,2.0,2358152146760.0,757,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,560167762.725,18136.6686951,560167762.725,560180587.286,560154938.164,560156220.62,560179304.83,2.0,328938751.357,572,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,558651057.346,665802.934094,558651057.346,559121851.115,558180263.576,558227342.953,559074771.738,2.0,443293547048.0,839,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,557541968.341,740250.033565,557541968.341,558065404.16,557018532.523,557070876.105,558013060.578,2.0,547970112193.0,623,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,556177587.333,2668594.40289,556177587.333,558064568.531,554290606.134,554479304.254,557875870.412,2.0,7121396087150.0,654,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-179.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,553035870.812,1818308.29259,553035870.812,554321608.936,551750132.688,551878706.5,554193035.123,2.0,3306245046890.0,788,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,551882775.197,1412041.70641,551882775.197,552881239.463,550884310.931,550984157.358,552781393.037,2.0,1993861780640.0,736,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-320.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,551810126.165,1760974.71534,551810126.165,553055323.327,550564929.002,550689448.718,552930803.611,2.0,3101031948060.0,685,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-179.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,550706836.969,837359.290898,550706836.969,551298939.402,550114734.536,550173944.78,551239729.159,2.0,701170582054.0,808,0.0555402966334,0.000687177883202,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-179.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,549634035.129,765603.222629,549634035.129,550175398.359,549092671.898,549146808.221,550121262.036,2.0,586148294501.0,818,0.111098576997,0.0013745782719,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,548233591.546,93472.2596217,548233591.546,548299686.414,548167496.677,548174106.164,548293076.927,2.0,8737063318.79,551,0.111114925842,0.000687390274812,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-226.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,547797121.094,1610017.04288,547797121.094,548935575.063,546658667.125,546772512.522,548821729.666,2.0,2592154878350.0,767,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,547499518.899,304107.202745,547499518.899,547714555.165,547284482.634,547305986.261,547693051.538,2.0,92481190761.2,582,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,544667428.384,761006.55142,544667428.384,545205541.277,544129315.491,544183126.781,545151729.988,2.0,579130971305.0,633,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,542554244.3,1082998.1456,542554244.3,543320039.633,541788448.967,541865028.501,543243460.1,2.0,1172884983370.0,849,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,540782619.35,2869088.26598,540782619.35,542811371.118,538753867.581,538956742.758,542608495.942,2.0,8231667478000.0,664,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,540702661.363,532202.405304,540702661.363,541078985.293,540326337.433,540363969.826,541041352.9,2.0,283239400212.0,603,0.0555402966334,0.00068746955463,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-320.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,538275353.367,1472907.94761,538275353.367,539316856.565,537233850.169,537338000.489,539212706.245,2.0,2169457822130.0,715,0.111098576997,0.00136053232931,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-179.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,537554874.836,1796212.66181,537554874.836,538824988.989,536284760.682,536411772.097,538697977.574,2.0,3226379926450.0,828,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,537492998.707,2547145.0332,537492998.707,539294102.232,535691895.181,535872005.534,539113991.88,2.0,6487947820170.0,746,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-320.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,537117083.072,38036.6288877,537117083.072,537143979.03,537090187.113,537092876.709,537141289.434,2.0,1446785137.14,695,0.0555566454786,0.000680356259506,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-179.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,536952335.059,924179.465727,536952335.059,537605828.627,536298841.492,536364190.849,537540479.27,2.0,854107684871.0,798,0.0555566454786,0.00068767191821,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,533446003.695,1634294.754,533446003.695,534601624.598,532290382.792,532405944.882,534486062.508,2.0,2670919342960.0,592,0.0555566454786,0.000687380160926,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,533380648.844,712586.354709,533380648.844,533884523.488,532876774.2,532927161.665,533834136.023,2.0,507779312917.0,561,0.111114925842,0.000687390274812,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-226.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,532612468.674,1734341.81926,532612468.674,533838833.535,531386103.812,531508740.299,533716197.049,2.0,3007941546020.0,777,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,529687624.457,321555.489118,529687624.457,529914998.524,529460250.39,529482987.796,529892261.117,2.0,103397932582.0,612,0.111098576997,0.0013751617092,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,529064207.373,230322.371331,529064207.373,529227069.884,528901344.863,528917631.114,529210783.633,2.0,53048394735.4,643,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,528225973.67,2191305.61014,528225973.67,529775460.727,526676486.614,526831435.319,529620512.021,2.0,4801820277050.0,859,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,526430531.957,151350.469831,526430531.957,526537552.9,526323511.013,526334213.108,526526850.806,2.0,22906964718.2,674,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,525727319.323,1167558.62532,525727319.323,526552907.944,524901730.701,524984289.564,526470349.082,2.0,1363193143570.0,725,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,523597491.247,1516553.48187,523597491.247,524669856.498,522525125.995,522632362.521,524562619.972,2.0,2299934463380.0,756,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,521306141.99,1952602.20631,521306141.99,522686840.251,519925443.729,520063513.555,522548770.425,2.0,3812655376090.0,838,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,520135884.492,294052.59488,520135884.492,520343811.076,519927957.908,519948750.566,520323018.417,2.0,86466928555.7,571,0.111114925842,0.000687390274812,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-226.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,518414628.636,660970.03521,518414628.636,518882005.03,517947252.242,517993989.882,518835267.391,2.0,436881387445.0,787,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-320.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,517641547.542,503462.580289,517641547.542,517997549.346,517285545.737,517321145.918,517961949.166,2.0,253474569751.0,705,0.0555402966334,0.000680156048729,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,514840534.183,226384.333489,514840534.183,515000612.08,514680456.285,514696464.075,514984604.29,2.0,51249866449.5,653,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,513690834.208,631664.076236,513690834.208,514137488.16,513244180.256,513288845.651,514092822.765,2.0,398999505208.0,622,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,513012611.336,1253769.14774,513012611.336,513899160.002,512126062.669,512214717.536,513810505.135,2.0,1571937075830.0,684,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,512851571.925,803017.426493,512851571.925,513419390.993,512283752.857,512340534.764,513362609.086,2.0,644836987251.0,869,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-226.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,510574368.536,1081682.77715,510574368.536,511339233.763,509809503.309,509885989.832,511262747.24,2.0,1170037630390.0,817,0.111098576997,0.0013745782719,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-320.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,509950408.414,3556286.14899,509950408.414,512465082.466,507435734.362,507687201.767,512213615.06,2.0,12647171173500.0,735,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,508227203.614,1422364.67159,508227203.614,509232967.318,507221439.909,507322016.279,509132390.948,2.0,2023121258990.0,766,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-179.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,507458277.968,458064.570538,507458277.968,507782178.532,507134377.404,507166767.46,507749788.475,2.0,209823150782.0,848,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,504711917.831,741028.623167,504711917.831,505235904.196,504187931.467,504240330.103,505183505.559,2.0,549123420352.0,581,0.111114925842,0.000687390274812,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-226.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,501559938.276,1262897.93899,501559938.276,502452941.973,500666934.58,500756234.949,502363641.603,2.0,1594911204310.0,797,0.0555566454786,0.00068767191821,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,499580216.77,813262.9365,499580216.77,500155280.507,499005153.033,499062659.406,500097774.133,2.0,661396603884.0,879,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-413.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,203895.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,499350083.025,635062.246893,499350083.025,499799139.846,498901026.203,498945931.886,499754234.164,2.0,403304057429.0,663,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,101947.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,499226621.242,1757522.53033,499226621.242,500469377.342,497983865.143,498108140.753,500345101.732,2.0,3088885444630.0,632,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-226.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,498454908.933,1906852.64865,498454908.933,499803257.372,497106560.495,497241395.338,499668422.528,2.0,3636087023660.0,807,0.0555402966334,0.000687177883202,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-366.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,497458390.679,256510.706187,497458390.679,497639771.139,497277010.22,497295148.266,497621633.093,2.0,65797742388.4,694,0.0555566454786,0.000680356259506,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-366.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,33982.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,495483739.817,604384.598049,495483739.817,495911104.265,495056375.369,495099111.814,495868367.82,2.0,365280742358.0,714,0.111098576997,0.00136053232931,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-320.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,135930.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,494311833.503,109809.225082,494311833.503,494389480.351,494234186.655,494241951.34,494381715.666,2.0,12058065913.1,745,0.111114925842,0.00136073254009,0.111137306677,7.306929298600001e-13,0.11018957346
522.0,-226.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,67965.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,494293536.551,25235.5758615,494293536.551,494311380.798,494275692.304,494277476.729,494309596.373,2.0,636834289.061,827,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-179.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,169912.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,493814959.785,761944.593664,493814959.785,494353735.974,493276183.596,493330061.215,494299858.355,2.0,580559563813.0,858,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
522.0,-273.0,-4495.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,237877.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,493634361.256,77730.3588658,493634361.256,493689324.92,493579397.592,493584893.959,493683828.554,2.0,6042008689.41,776,0.111114925842,0.00137536407278,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-460.0,-5674.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,491355960.601,1563502.73373,491355960.601,492461523.986,490250397.215,490360953.554,492350967.648,2.0,2444540798380.0,602,0.0555402966334,0.00068746955463,0.111137306677,7.306929298600001e-13,0.111374407583
522.0,-507.0,-6852.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,305842.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,489586878.552,1737854.67148,489586878.552,490815727.375,488358029.729,488480914.611,490692842.493,2.0,3020138859180.0,591,0.0555566454786,0.000343690080463,0.111090154659,7.306929298600001e-13,0.0556872037915
522.0,-132.0,-3317.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,271860.0,1e+200,-1e+200,ref,prairie_island,minnesota,covid,484996301.864,483856.87059,484996301.864,485338440.338,484654163.389,484688377.237,485304226.49,2.0,234117471218.0,889,0.111114925842,0.00137478054962,0.111090154659,7.306929298600001e-13,0.111374407583
