smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2645507417.82,3544345.28156,-2645296047.07,-2641658319.63,-2649779257.51,-2649332614.98,-2641978139.71,4.0,12562383474900.0,0.250003306843,112,0.124990974078,1.7334191682000001e-13,0.00779786128164,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2686550618.0,2438386.89415,-2686023944.08,-2684562597.78,-2689591986.04,-2689271029.88,-2684567549.6,4.0,5945730645560.0,0.250003306843,117,0.124990974078,1.7334191682000001e-13,0.00779786128164,0.249546279492
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2741133364.86,4510279.82542,-2741272003.61,-2735507480.95,-2746481971.27,-2745791177.8,-2736281457.67,4.0,20342624103600.0,0.125001984106,122,0.124990974078,1.7334191682000001e-13,0.0038989409552,0.249546279492
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2741182952.19,2315127.18785,-2741312266.11,-2738689285.47,-2743417991.08,-2743335290.07,-2738849574.82,4.0,5359813895900.0,0.249996693157,106,0.124990974078,1.7334191682000001e-13,0.00391300505149,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2745524795.92,3509824.93536,-2746331019.43,-2740756708.54,-2748680436.28,-2748510626.72,-2741410252.21,4.0,12318871076800.0,0.124994709051,101,0.124990974078,1.7334191682000001e-13,0.00195644559034,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2788504601.83,3452172.4875,-2789794899.44,-2783405727.05,-2791022881.41,-2790869147.91,-2784333639.11,4.0,11917494883400.0,0.250003306843,111,0.124990974078,1.7334191682000001e-13,0.00391310857042,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2831359912.91,707570.256723,-2831228509.1,-2830661542.7,-2832321090.74,-2832182269.5,-2830721521.65,4.0,500655668199.0,0.250003306843,116,0.124990974078,1.7334191682000001e-13,0.00391310857042,0.125226860254
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-2880302247.06,4262577.79698,-2880946691.12,-2874519223.24,-2884796382.77,-2884239460.93,-2875462811.52,4.0,18169569475300.0,0.125001984106,121,0.124990974078,1.7334191682000001e-13,0.00195655946116,0.125226860254
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-122273493922.0,879.980049698,-122273493805.0,-122273493099.0,-122273494976.0,-122273494876.0,-122273493130.0,4.0,774364.887867,0.124994709051,1,0.124990974078,1.7334191682000001e-13,0.00195644559034,0.125226860254
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-434450684522.0,482098.995431,-434450737837.0,-434450141456.0,-434451120960.0,-434451111652.0,-434450182753.0,4.0,232419441396.0,0.124994709051,27,0.250018051845,1.7334191682000001e-13,0.00779855422245,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24293381505600.0,1229058.61751,-24293380963800.0,-24293380751800.0,-24293383343100.0,-24293382987200.0,-24293380782600.0,4.0,1510585085280.0,0.125001984106,48,0.250018051845,1.7334191682000001e-13,0.00779900812097,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24553048527600.0,2990431.92232,-24553048697800.0,-24553044748600.0,-24553051966200.0,-24553051562500.0,-24553045254500.0,4.0,8942683082060.0,0.125001984106,74,0.250018051845,1.7334191682000001e-13,0.0078273681505,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-24865210164300.0,2788031.49078,-24865211176300.0,-24865206160500.0,-24865212144000.0,-24865212120800.0,-24865206791000.0,4.0,7773119593580.0,0.125001984106,100,0.249981948155,1.7334191682000001e-13,0.00391311892231,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-25300614457500.0,574226.198178,-25300614408800.0,-25300613873100.0,-25300615139200.0,-25300615074400.0,-25300613908700.0,4.0,329735726674.0,0.125001984106,22,0.124990974078,1.7334191682000001e-13,0.0038989409552,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-63519067115600.0,2406555.32719,-63519067880500.0,-63519063641900.0,-63519069059800.0,-63519068946400.0,-63519064214200.0,4.0,5791508542820.0,0.250003306843,43,0.250018051845,1.7334191682000001e-13,0.0155979749784,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-63778736401400.0,3358906.70686,-63778735644400.0,-63778733515900.0,-63778740800800.0,-63778740265000.0,-63778733597600.0,4.0,11282254265400.0,0.250003306843,69,0.250018051845,1.7334191682000001e-13,0.0156546948874,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-64090896633600.0,1772983.5442,-64090896225200.0,-64090894998300.0,-64090899085500.0,-64090898724500.0,-64090895114400.0,4.0,3143470648000.0,0.250003306843,95,0.249981948155,1.7334191682000001e-13,0.00782621714084,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-64526302123700.0,705582.831982,-64526302116900.0,-64526301275200.0,-64526302985700.0,-64526302873900.0,-64526301382900.0,4.0,497847132788.0,0.250003306843,17,0.124990974078,1.7334191682000001e-13,0.00779786128164,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-102744547568000.0,2410402.5966,-102744547038000.0,-102744545282000.0,-102744550914000.0,-102744550403000.0,-102744545474000.0,4.0,5810040677680.0,0.250003306843,38,0.250018051845,1.7334191682000001e-13,0.0155979749784,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-103004216767000.0,2907840.18374,-103004217594000.0,-103004212711000.0,-103004219168000.0,-103004219074000.0,-103004213302000.0,4.0,8455534534180.0,0.250003306843,64,0.250018051845,1.7334191682000001e-13,0.0156546948874,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-103316378060000.0,6162143.44743,-103316378357000.0,-103316371252000.0,-103316384272000.0,-103316383954000.0,-103316371749000.0,4.0,37972011866800.0,0.250003306843,90,0.249981948155,1.7334191682000001e-13,0.00782621714084,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-103751781446000.0,1062390.28331,-103751781642000.0,-103751780083000.0,-103751782417000.0,-103751782376000.0,-103751780241000.0,4.0,1128673114060.0,0.250003306843,12,0.124990974078,1.7334191682000001e-13,0.00779786128164,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-141970233245000.0,2370579.29067,-141970232704000.0,-141970231275000.0,-141970236297000.0,-141970235945000.0,-141970231303000.0,4.0,5619646173370.0,0.249996693157,33,0.250018051845,1.7334191682000001e-13,0.0155975623434,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142229901231000.0,1563517.40254,-142229901347000.0,-142229899223000.0,-142229903007000.0,-142229902795000.0,-142229899505000.0,4.0,2444586668040.0,0.249996693157,59,0.250018051845,1.7334191682000001e-13,0.0156542807519,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142542066293000.0,3479333.3508,-142542066747000.0,-142542061676000.0,-142542070002000.0,-142542069610000.0,-142542062340000.0,4.0,12105760566000.0,0.249996693157,85,0.249981948155,1.7334191682000001e-13,0.00782601010299,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-142977468384000.0,870119.567623,-142977468651000.0,-142977467153000.0,-142977469083000.0,-142977469056000.0,-142977467340000.0,4.0,757108061960.0,0.249996693157,7,0.124990974078,1.7334191682000001e-13,0.00779765499392,0.249546279492
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-181193636821000.0,2675987.99149,-181193636202000.0,-181193634282000.0,-181193640598000.0,-181193639945000.0,-181193634564000.0,4.0,7160911730570.0,0.124994709051,28,0.250018051845,1.7334191682000001e-13,0.00779855422245,0.249546279492
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-181453303298000.0,2336066.29058,-181453302497000.0,-181453301565000.0,-181453306635000.0,-181453306118000.0,-181453301602000.0,4.0,5457205713990.0,0.124994709051,54,0.250018051845,1.7334191682000001e-13,0.00782691260144,0.250453720508
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-181765468612000.0,6586580.86074,-181765468292000.0,-181765462484000.0,-181765475379000.0,-181765475040000.0,-181765462631000.0,4.0,43383047435000.0,0.124994709051,80,0.249981948155,1.7334191682000001e-13,0.00391289118068,0.125226860254
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-182200872215000.0,818569.150221,-182200872282000.0,-182200871245000.0,-182200873049000.0,-182200872998000.0,-182200871337000.0,4.0,670055453694.0,0.124994709051,2,0.124990974078,1.7334191682000001e-13,0.00389871403872,0.249546279492
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-206059799984000.0,1132095.36645,-206059799985000.0,-206059798616000.0,-206059801349000.0,-206059801179000.0,-206059798786000.0,4.0,1281639918730.0,0.125001984106,23,0.124990974078,1.7334191682000001e-13,0.0038989409552,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-206371975872000.0,4137695.62247,-206371977622000.0,-206371969749000.0,-206371978493000.0,-206371978462000.0,-206371970831000.0,4.0,17120525064200.0,0.125001984106,49,0.250018051845,1.7334191682000001e-13,0.0078273681505,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-206631637993000.0,3578577.79961,-206631636636000.0,-206631635496000.0,-206631643204000.0,-206631642342000.0,-206631635544000.0,4.0,12806219067900.0,0.125001984106,75,0.250018051845,1.7334191682000001e-13,0.00391368407525,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-245285488474000.0,2410849.24757,-245285487464000.0,-245285486930000.0,-245285492038000.0,-245285491411000.0,-245285486951000.0,4.0,5812194094530.0,0.250003306843,18,0.124990974078,1.7334191682000001e-13,0.00779786128164,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-245597661255000.0,3770169.01316,-245597660160000.0,-245597658037000.0,-245597666664000.0,-245597665773000.0,-245597658271000.0,4.0,14214174387800.0,0.250003306843,44,0.250018051845,1.7334191682000001e-13,0.0156546948874,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-245857320517000.0,3782872.89138,-245857319797000.0,-245857317354000.0,-245857325118000.0,-245857324667000.0,-245857317374000.0,4.0,14310127312300.0,0.250003306843,70,0.250018051845,1.7334191682000001e-13,0.00782734744372,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-284510968104000.0,1124744.7116,-284510968341000.0,-284510966550000.0,-284510969182000.0,-284510969090000.0,-284510966784000.0,4.0,1265050666270.0,0.250003306843,13,0.124990974078,1.7334191682000001e-13,0.00779786128164,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-284823143428000.0,2313136.55957,-284823143976000.0,-284823140243000.0,-284823145518000.0,-284823145389000.0,-284823140700000.0,4.0,5350600743200.0,0.250003306843,39,0.250018051845,1.7334191682000001e-13,0.0156546948874,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-285082804663000.0,4654921.53235,-285082804639000.0,-285082800013000.0,-285082809362000.0,-285082809143000.0,-285082800218000.0,4.0,21668294472400.0,0.250003306843,65,0.250018051845,1.7334191682000001e-13,0.00782734744372,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-323736654233000.0,2245300.715,-323736654202000.0,-323736651700000.0,-323736656830000.0,-323736656584000.0,-323736651927000.0,4.0,5041375300800.0,0.249996693157,8,0.124990974078,1.7334191682000001e-13,0.00779765499392,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-324048825894000.0,2262495.63418,-324048825982000.0,-324048823680000.0,-324048827931000.0,-324048827904000.0,-324048823760000.0,4.0,5118886494660.0,0.249996693157,34,0.250018051845,1.7334191682000001e-13,0.0156542807519,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-324308489951000.0,2748045.52457,-324308490321000.0,-324308486592000.0,-324308492568000.0,-324308492449000.0,-324308486933000.0,4.0,7551754205100.0,0.249996693157,60,0.250018051845,1.7334191682000001e-13,0.00782714037597,0.125226860254
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-362960058225000.0,2799261.26116,-362960057906000.0,-362960055843000.0,-362960061247000.0,-362960061055000.0,-362960055843000.0,4.0,7835863608250.0,0.124994709051,3,0.124990974078,1.7334191682000001e-13,0.00389871403872,0.249546279492
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-363272230484000.0,3848639.14706,-363272230685000.0,-363272225578000.0,-363272234988000.0,-363272234344000.0,-363272226342000.0,4.0,14812023284300.0,0.124994709051,29,0.250018051845,1.7334191682000001e-13,0.00782691260144,0.250453720508
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-363531898086000.0,2110043.34814,-363531898821000.0,-363531895049000.0,-363531899654000.0,-363531899611000.0,-363531895533000.0,4.0,4452282931050.0,0.124994709051,55,0.250018051845,1.7334191682000001e-13,0.00391345630072,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-388138394849000.0,4701896.45233,-388138393852000.0,-388138390684000.0,-388138401008000.0,-388138400254000.0,-388138390840000.0,4.0,22107830248500.0,0.125001984106,24,0.124990974078,1.7334191682000001e-13,0.00391311892231,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-388450562451000.0,5433229.90609,-388450561205000.0,-388450557295000.0,-388450570098000.0,-388450568831000.0,-388450557815000.0,4.0,29519987212400.0,0.125001984106,50,0.250018051845,1.7334191682000001e-13,0.00391368407525,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-427364079763000.0,3708210.70504,-427364078380000.0,-427364077047000.0,-427364085243000.0,-427364084228000.0,-427364077232000.0,4.0,13750826633000.0,0.250003306843,19,0.124990974078,1.7334191682000001e-13,0.00782621714084,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-427676249113000.0,6788310.71104,-427676247747000.0,-427676242402000.0,-427676258558000.0,-427676256992000.0,-427676243149000.0,4.0,46081162309600.0,0.250003306843,45,0.250018051845,1.7334191682000001e-13,0.00782734744372,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-466589561896000.0,2806455.35437,-466589562437000.0,-466589558329000.0,-466589564383000.0,-466589564307000.0,-466589558730000.0,4.0,7876191656070.0,0.250003306843,14,0.124990974078,1.7334191682000001e-13,0.00782621714084,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-466901731533000.0,3603836.24592,-466901733020000.0,-466901726175000.0,-466901733915000.0,-466901733823000.0,-466901727160000.0,4.0,12987635687400.0,0.250003306843,40,0.250018051845,1.7334191682000001e-13,0.00782734744372,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-505815248062000.0,2379568.93022,-505815247984000.0,-505815245242000.0,-505815251038000.0,-505815250623000.0,-505815245610000.0,4.0,5662348293650.0,0.249996693157,9,0.124990974078,1.7334191682000001e-13,0.00782601010299,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-506127417398000.0,3389722.98746,-506127416836000.0,-506127413924000.0,-506127421994000.0,-506127421306000.0,-506127414276000.0,4.0,11490221931700.0,0.249996693157,35,0.250018051845,1.7334191682000001e-13,0.00782714037597,0.125226860254
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-545038653351000.0,1434559.46136,-545038653764000.0,-545038651374000.0,-545038654504000.0,-545038654475000.0,-545038651651000.0,4.0,2057960848190.0,0.124994709051,4,0.124990974078,1.7334191682000001e-13,0.00391289118068,0.250453720508
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-545350821097000.0,3452607.08831,-545350820565000.0,-545350818087000.0,-545350825171000.0,-545350824807000.0,-545350818131000.0,4.0,11920495706200.0,0.124994709051,30,0.250018051845,1.7334191682000001e-13,0.00391345630072,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,756018.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-570216986250000.0,4236150.14313,-570216985223000.0,-570216982298000.0,-570216992255000.0,-570216991223000.0,-570216982715000.0,4.0,17944968035100.0,0.125001984106,25,0.124990974078,1.7334191682000001e-13,0.00195655946116,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,567013.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-609442673239000.0,3518204.10392,-609442673301000.0,-609442668872000.0,-609442677483000.0,-609442676878000.0,-609442669513000.0,4.0,12377760116800.0,0.250003306843,20,0.124990974078,1.7334191682000001e-13,0.00391310857042,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-648668153585000.0,2582205.30634,-648668153978000.0,-648668150084000.0,-648668156301000.0,-648668155979000.0,-648668150641000.0,4.0,6667784244070.0,0.250003306843,15,0.124990974078,1.7334191682000001e-13,0.00391310857042,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-687893841895000.0,2310100.64842,-687893840938000.0,-687893840369000.0,-687893845336000.0,-687893844686000.0,-687893840445000.0,4.0,5336565005810.0,0.249996693157,10,0.124990974078,1.7334191682000001e-13,0.00391300505149,0.125226860254
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-727117243831000.0,5227486.90066,-727117246098000.0,-727117236076000.0,-727117247052000.0,-727117247024000.0,-727117237464000.0,4.0,27326619296600.0,0.124994709051,5,0.124990974078,1.7334191682000001e-13,0.00195644559034,0.125226860254
