hour,price
444,25.02
445,23.14
446,22.08
447,21.56
448,21.77
449,22.22
450,26.86
451,30.43
452,24.56
453,23.28
454,22.83
455,21.06
456,19.89
457,20.57
458,20.73
459,20.84
460,20.77
461,20.51
462,16.92
463,14.82
464,16.45
465,14.54
466,11.18
467,11.17
468,10.69
469,9.51
470,8.41
471,7.92
472,7.93
473,10.55
474,14.59
475,16.38
476,14.46
477,14.87
478,15.46
479,14.55
480,13.15
481,12.36
482,10.64
483,9.74
484,10.12
485,10.12
486,10.76
487,12.84
488,16.16
489,17.49
490,17.25
491,16.99
492,16.15
493,16.3
494,14.87
495,15.43
496,15.55
497,16.02
498,18.81
499,22.91
500,19.66
501,19.65
502,18.87
503,18.92
504,18.62
505,19.52
506,18.47
507,18.27
508,17.96
509,18.28
510,19.33
511,22.83
512,28.11
513,30.5
514,29.94
515,28.96
516,27.65
517,25.66
518,23.99
519,23.59
520,22.96
521,24.04
522,29.6
523,34.15
524,29.86
525,26.58
526,25.1
527,22.95
528,22.73
529,21.31
530,19.7
531,19.73
532,18.98
533,19.13
534,18.99
535,19.11
536,20.41
537,21.52
538,22.46
539,22.23
540,21.62
541,20.89
542,20.13
543,19.39
544,19.51
545,19.47
546,22.53
547,23.8
548,20.83
549,20.31
550,20.01
551,20.39
552,19.59
553,18.67
554,18.98
555,20.06
556,20.11
557,19.94
558,19.65
559,19.9
560,19.39
561,19.9
562,20.11
563,20.59
564,21.26
565,20.77
566,19.93
567,19.78
568,19.79
569,21.09
570,24.8
571,27.86
572,22.2
573,21.11
574,20.21
575,19.15
576,18.36
577,17.75
578,17.42
579,16.86
580,16.58
581,16.15
582,15.89
583,18.12
584,21.36
585,25.69
586,24.29
587,23.81
588,23.15
589,23.76
590,24.69
591,22.67
592,21.84
593,22.35
594,25.45
595,30.81
596,26.14
597,23.58
598,20.91
599,20.09
600,19.34
601,23.3
602,22.35
603,21.6
604,21.19
605,20.78
606,21.73
607,23.66
608,25.14
609,26.6
610,26.05
611,23.66
612,22.67
613,21.07
614,21.54
615,21.17
616,21.08
617,20.76
618,23.92
619,28.18
620,23.9
621,22.24
622,21.39
623,19.14
624,19.68
625,19.96
626,18.57
627,19.06
628,19.03
629,19.26
630,20.89
631,25.03
632,31.12
633,33.88
634,32.45
635,32.75
636,32.62
637,31.65
638,29.7
639,28.2
640,27.36
641,28.53
642,35.2
643,39.07
644,33.78
645,28.91
646,25.62
647,23.16
648,22
649,22.52
650,20.88
651,21.03
652,21.15
653,20.33
654,21.41
655,23.64
656,31.5
657,29.36
658,26.56
659,24.89
660,22.41
661,22.14
662,20.76
663,20.59
664,19.73
665,21.11
666,24.75
667,29.48
668,25.09
669,21.65
670,21.73
671,20.53
672,20.39
673,20.98
674,19.68
675,19.14
676,18.97
677,18.89
678,20.22
679,19.94
680,24.5
681,22.22
682,22.06
683,19.99
684,18.42
685,17.72
686,17.88
687,17.14
688,16.96
689,18.52
690,18.81
691,21.68
692,15.9
693,14.77
694,14.91
695,14.5
696,14.6
697,14.46
698,14.49
699,14.36
700,14.38
701,14.48
702,15.45
703,16.65
704,17.68
705,18.88
706,20.74
707,23.09
708,24.06
709,22.27
710,20.39
711,20.04
712,20.08
713,20.17
714,22.53
715,23.98
716,21.45
717,20.81
718,19.89
719,19.78
720,18.66
721,18.07
722,18.54
723,17.12
724,17.2
725,17.09
726,18.05
727,18.28
728,18.61
729,19.39
730,19.4
731,19.28
732,19.87
733,19.68
734,19.53
735,19.31
736,19.28
737,20.32
738,24.09
739,27.59
740,24.27
741,22.47
742,21.63
743,20.63
744,20.23
745,19.14
746,19.4
747,19
748,19.35
749,19.37
750,20.88
751,23.6
752,31.58
753,31.23
754,31.5
755,31.84
756,29.78
757,29.09
758,28.3
759,26.85
760,26.32
761,27.65
762,32.36
763,38.18
764,33.99
765,29.36
766,27.43
767,23.97
768,21.57
769,22.32
770,22.31
771,21.27
772,20.99
773,20.95
774,21.53
775,24.92
776,35.07
777,31.65
778,29.62
779,27.69
780,27.65
781,25.29
782,23.54
783,22.29
784,21.32
785,21.54
786,25.45
787,28.71
788,24.47
789,21.16
790,19.06
791,16.37
792,15.96
793,20.95
794,19.99
795,19.22
796,19.65
797,19.68
798,20.1
799,22.26
800,31.13
801,29.02
802,25.64
803,25.06
804,23.95
805,24.31
806,22.85
807,22.84
808,21.61
809,21.49
810,23.94
811,25.34
812,24.3
813,22.26
814,20.91
815,19.66
816,19.54
817,18.84
818,18.71
819,18.78
820,18.86
821,19.16
822,20.44
823,24.71
824,27.25
825,27.78
826,26.55
827,25.83
828,25.28
829,23.64
830,23.15
831,20.85
832,20.55
833,20.97
834,22.55
835,26.83
836,25.13
837,23.03
838,21.73
839,21.68
840,20.32
841,20.31
842,19.16
843,19.21
844,19.21
845,19.29
846,19.94
847,19.78
848,24.69
849,25.32
850,23.68
851,23.68
852,22.99
853,22.77
854,21.76
855,19.91
856,19.69
857,20.72
858,21.75
859,25.91
860,24.26
861,22.95
862,21.97
863,21.51
864,20.84
865,21.37
866,20.45
867,20.13
868,21.02
869,21.2
870,20.8
871,22.13
872,24.9
873,25.31
874,26.05
875,26.73
876,26.12
877,23.91
878,21.77
879,21.33
880,22.05
881,22.7
882,28.99
883,36.02
884,33.69
885,32.31
886,30.53
887,28.73
888,28.28
889,28.44
890,27.65
891,27.27
892,27.04
893,28.16
894,27.49
895,29.43
896,32.18
897,35.13
898,36.81
899,38.42
900,36.21
901,32.99
902,31.65
903,32.15
904,32.36
905,34.31
906,41.24
907,54.87
908,49
909,44.34
910,41.28
911,38.86
912,35.1
913,31.4
914,30.88
915,30.07
916,30.61
917,31.93
918,36.23
919,51.03
920,66.22
921,70.37
922,63.49
923,59.55
924,49.24
925,44.26
926,40.3
927,37.49
928,35.07
929,36.18
930,45.38
931,56.63
932,54.53
933,45.49
934,39.89
935,34.12
936,32.2
937,52.63
938,43.42
939,40.69
940,40.65
941,42.28
942,50.51
943,75.43
944,90.99
945,92.9
946,87.65
947,78.34
948,67.64
949,56.42
950,50.79
951,48.51
952,47.61
953,49.62
954,70.84
955,99.59
956,94.03
957,76.26
958,61.29
959,55.56
960,53.32
961,38.17
962,34.58
963,33.16
964,34.24
965,35.88
966,38.78
967,52.96
968,71.36
969,74.08
970,69.7
971,65.49
972,56.26
973,51.33
974,47
975,44.78
976,41.51
977,41.52
978,50.51
979,64.45
980,60.04
981,49.23
982,44.7
983,38.97
984,35.78
985,31.33
986,29.11
987,27.62
988,27.93
989,28.76
990,31.31
991,41.51
992,57.84
993,57.72
994,58.28
995,57.57
996,54.08
997,48.13
998,44.33
999,40.92
1000,37.58
1001,37.42
1002,44.53
1003,57.4
1004,54.76
1005,46.4
1006,42.02
1007,35.29
1008,33.87
1009,33.15
1010,28.28
1011,27.93
1012,28.35
1013,28.85
1014,33.35
1015,49.85
1016,66.72
1017,70.87
1018,71.22
1019,77.33
1020,65.79
1021,57.78
1022,54.41
1023,52.79
1024,49.68
1025,50.42
1026,64.99
1027,91.12
1028,91.09
1029,76.49
1030,64.02
1031,53.45
1032,49.66
1033,47
1034,40.81
1035,38.53
1036,39.12
1037,39.51
1038,41.54
1039,51.46
1040,57.1
1041,74.68
1042,82.04
1043,81.99
1044,68.78
1045,59.34
1046,51.23
1047,47.16
1048,40.97
1049,42.16
1050,50.2
1051,68.68
1052,72.25
1053,58.24
1054,53.9
1055,44.07
1056,43.09
1057,110.83
1058,95.24
1059,93.4
1060,85
1061,84.07
1062,98.94
1063,109.09
1064,110.13
1065,133.13
1066,142.27
1067,125.52
1068,112.08
1069,107.09
1070,95.35
1071,88.98
1072,82.29
1073,103.73
1074,150.7
1075,191.49
1076,191.83
1077,178.49
1078,161.14
1079,145.39
1080,156.91
1081,126.41
1082,112.17
1083,111.87
1084,113.25
1085,126.67
1086,147.63
1087,205.8
1088,269.3
1089,314.83
1090,319.86
1091,279.06
1092,256.7
1093,241.14
1094,219.74
1095,188.97
1096,166.13
1097,152.68
1098,193.36
1099,254.41
1100,297.09
1101,224.69
1102,197.13
1103,186
1104,174.52
1105,208.23
1106,178.12
1107,174.53
1108,186.6
1109,200.55
1110,225.13
1111,334.23
1112,570.07
1113,570.73
1114,543.91
1115,424.19
1116,311.65
1117,248.44
1118,237.58
1119,225.04
1120,205.61
1121,198.51
1122,250.3
1123,315.95
1124,343.13
1125,289.04
1126,261.49
1127,221.01
1128,169.27
1129,217.31
1130,165.41
1131,158.23
1132,163.7
1133,183.6
1134,250.37
1135,373.07
1136,505.17
1137,527.84
1138,617.3
1139,590.15
1140,518.31
1141,480
1142,469.59
1143,434.19
1144,401.39
1145,409.73
1146,389.07
1147,499.23
1148,580.91
1149,496.4
1150,425.77
1151,330.38
1152,258.49
1153,152.53
1154,128.39
1155,123.29
1156,119.02
1157,121.57
1158,135.12
1159,189.11
1160,285.75
1161,309.19
1162,305.35
1163,302.72
1164,272.21
1165,239.7
1166,202.66
1167,178.15
1168,150.49
1169,125.6
1170,168.82
1171,243.32
1172,297.5
1173,242.9
1174,205.38
1175,158.29
1176,146.51
1177,75.07
1178,69.63
1179,68.41
1180,68.97
1181,69.83
1182,99.18
1183,153.63
1184,213.44
1185,235.91
1186,226.13
1187,167.03
1188,149.79
1189,126.1
1190,102.18
1191,93.79
1192,76
1193,73.52
1194,80.48
1195,126.44
1196,141.85
1197,101.91
1198,84.53
1199,76.77
1200,71.73
1201,42.38
1202,42.85
1203,42.1
1204,41.05
1205,36.75
1206,37.48
1207,32.16
1208,37.49
1209,38.87
1210,41.54
1211,34.22
1212,34.2
1213,32.61
1214,30.22
1215,28.08
1216,28.64
1217,28.79
1218,31.56
1219,35.22
1220,32.84
1221,30.56
1222,28.78
1223,23.67
1224,23.16
1225,23.96
1226,23.3
1227,22.96
1228,22.52
1229,22.75
1230,22.55
1231,23.33
1232,25.7
1233,27.13
1234,27.66
1235,29.36
1236,29.32
1237,34.83
1238,34.98
1239,31.71
1240,30.33
1241,31.01
1242,32.93
1243,44.29
1244,35.79
1245,31.08
1246,27.93
1247,20.19
1248,18.62
1249,11.73
1250,10.74
1251,9.35
1252,9.55
1253,10.72
1254,13.68
1255,18.33
1256,23.6
1257,24.29
1258,25.62
1259,21.81
1260,19.89
1261,19.67
1262,17.65
1263,16.71
1264,13.88
1265,15.75
1266,16.72
1267,24.61
1268,22.14
1269,18.33
1270,16.35
1271,17.47
1272,17.04
1273,15.32
1274,15.1
1275,14.48
1276,15.72
1277,14.52
1278,17.95
1279,25.58
1280,31.59
1281,33.99
1282,33.26
1283,28.88
1284,26.38
1285,22.2
1286,20.21
1287,17.23
1288,17.98
1289,17.23
1290,17.7
1291,16.87
1292,18.72
1293,16.9
1294,18
1295,16.51
1296,15.4
1297,16.95
1298,16.58
1299,15.19
1300,15.17
1301,15.98
1302,17.88
1303,19.84
1304,20.87
1305,20.74
1306,19.56
1307,19.5
1308,18.95
1309,19.54
1310,19.94
1311,20.29
1312,20.84
1313,21.67
1314,23.6
1315,29.28
1316,31.43
1317,29.24
1318,24.86
1319,23.78
1320,20.81
1321,20.96
1322,19.11
1323,18.67
1324,18.85
1325,19.23
1326,20.33
1327,25.49
1328,30.48
1329,29.95
1330,29.01
1331,29.84
1332,26.19
1333,24.1
1334,22.53
1335,21.8
1336,20.38
1337,20.2
1338,20.28
1339,22.14
1340,24.78
1341,22.03
1342,21.46
1343,20.25
1344,19.86
1345,19.3
1346,18.36
1347,17.56
1348,17.3
1349,17.58
1350,16.87
1351,19.66
1352,20.73
1353,20.11
1354,19.55
1355,18.75
1356,16.66
1357,17.36
1358,16.87
1359,17.17
1360,16.39
1361,15.34
1362,14.78
1363,19.6
1364,19.51
1365,19.3
1366,18.55
1367,17.66
1368,17.28
1369,16.16
1370,14.11
1371,14.61
1372,16.05
1373,17.05
1374,18.5
1375,20.22
1376,20.87
1377,21.88
1378,25.43
1379,27.34
1380,27.79
1381,26.8
1382,25.84
1383,24.75
1384,23.09
1385,21.22
1386,20.76
1387,22.62
1388,21.5
1389,19.88
1390,19.56
1391,18.08
1392,17.26
1393,19.27
1394,18.1
1395,17.53
1396,18.19
1397,19.15
1398,18.97
1399,18.82
1400,18.97
1401,15.72
1402,14.57
1403,10.99
1404,10.7
1405,9.66
1406,7.41
1407,7.9
1408,8.38
1409,11.09
1410,17.16
1411,21.88
1412,22.18
1413,20.74
1414,19.76
1415,17.46
1416,16.89
1417,17.69
1418,17.25
1419,16.9
1420,17.89
1421,18.21
1422,20.45
1423,21.82
1424,24.61
1425,26.84
1426,25.02
1427,25.9
1428,25.35
1429,26.45
1430,26.9
1431,26.11
1432,26.05
1433,26.35
1434,31.16
1435,39
1436,39.08
1437,26.77
1438,23.52
1439,20.06
1440,17.56
1441,19.61
1442,18.9
1443,17.67
1444,14.62
1445,12.68
1446,13.08
1447,14.34
1448,14.71
1449,15.74
1450,14.78
1451,12.65
1452,11.88
1453,10.46
1454,12.49
1455,11.23
1456,11.33
1457,12.58
1458,15.52
1459,16.33
1460,21.15
1461,20.1
1462,19.57
1463,18.8
1464,19.25
1465,19.12
1466,18.35
1467,18.47
1468,19.65
1469,21.57
1470,24.09
1471,31.28
1472,44.68
1473,41.82
1474,39.01
1475,39.78
1476,34.24
1477,29.92
1478,27.01
1479,25.13
1480,24.76
1481,24.56
1482,26.94
1483,33.14
1484,36.37
1485,28.85
1486,25.24
1487,23.2
1488,23
1489,21.52
1490,20.2
1491,21.2
1492,21.44
1493,22.18
1494,24.65
1495,28.9
1496,35.51
1497,35.74
1498,31.82
1499,30.01
1500,28.79
1501,25.53
1502,24.5
1503,23.24
1504,22.14
1505,22.13
1506,23.6
1507,24.52
1508,27.7
1509,23.06
1510,21.19
1511,20.5
1512,20.33
1513,19.96
1514,19.98
1515,20.14
1516,21.47
1517,23.16
1518,24.95
1519,33.11
1520,41.82
1521,40.58
1522,38.77
1523,37.04
1524,32.82
1525,27.91
1526,26.24
1527,25.63
1528,23.49
1529,24
1530,25.84
1531,28.55
1532,31.66
1533,26.11
1534,22.65
1535,21.85
1536,20.6
1537,22.01
1538,21.4
1539,21.29
1540,21.3
1541,21.5
1542,21.39
1543,23.21
1544,24.13
1545,23.38
1546,23.64
1547,22.4
1548,22.23
1549,20.19
1550,18.93
1551,18.77
1552,18.69
1553,17.91
1554,19.18
1555,20.78
1556,21.32
1557,16.81
1558,16.6
1559,19.71
1560,19.08
1561,9.93
1562,9.24
1563,8.27
1564,7.82
1565,7.09
1566,6.84
1567,5.92
1568,3.75
1569,5.18
1570,5.06
1571,3.83
1572,5.49
1573,5.27
1574,5.23
1575,5.45
1576,6.04
1577,7.07
1578,9.3
1579,16.68
1580,19.16
1581,16.38
1582,16.14
1583,14.05
1584,13.1
1585,11.83
1586,13.56
1587,15.04
1588,16.93
1589,18.85
1590,20.93
1591,27.56
1592,33.33
1593,29.85
1594,27.89
1595,29.05
1596,27.23
1597,24.95
1598,23.49
1599,21.39
1600,19.1
1601,17.2
1602,17.38
1603,17.16
1604,18.35
1605,14.29
1606,12.25
1607,10.83
1608,9.85
1609,3.19
1610,2.78
1611,2.03
1612,1.71
1613,3.07
1614,4.61
1615,8.49
1616,9.21
1617,9.02
1618,8.21
1619,8.04
1620,8.18
1621,7.74
1622,6.81
1623,6.3
1624,5.3
1625,5.26
1626,6.52
1627,8.28
1628,9.33
1629,8.23
1630,7.83
1631,7.63
1632,6.85
1633,2.94
1634,2.33
1635,2.38
1636,1.9
1637,3.83
1638,7.33
1639,7.59
1640,7.04
1641,8.72
1642,7.07
1643,7.43
1644,7.84
1645,7.5
1646,7.49
1647,7.52
1648,7.86
1649,8.49
1650,8.66
1651,10.33
1652,10.66
1653,9.73
1654,8.65
1655,6.31
1656,5.87
1657,5.99
1658,5.27
1659,5.3
1660,6.27
1661,6.92
1662,6.99
1663,9.31
1664,11.57
1665,12.84
1666,14.42
1667,17.09
1668,17.93
1669,18.12
1670,17.49
1671,17.77
1672,18.14
1673,20.18
1674,22.13
1675,27.04
1676,32.61
1677,28.67
1678,25.13
1679,21.76
1680,21.52
1681,19.91
1682,18.7
1683,18.55
1684,18.62
1685,18.82
1686,19.61
1687,23.77
1688,28.35
1689,27.27
1690,27.51
1691,27.24
1692,25.65
1693,24.95
1694,22.08
1695,20.9
1696,19.62
1697,19.58
1698,20.1
1699,22.88
1700,25.62
1701,21.72
1702,19.54
1703,17.76
1704,18.36
1705,19.05
1706,17.61
1707,16.97
1708,16.79
1709,17.37
1710,18.74
1711,20.15
1712,21.16
1713,23.16
1714,24.66
1715,25.22
1716,24.47
1717,24.04
1718,23.34
1719,22.84
1720,21.64
1721,21.78
1722,21.67
1723,23.63
1724,24.65
1725,18.94
1726,16.76
1727,15.09
1728,12.85
1729,9.21
1730,9.04
1731,6.22
1732,4.65
1733,3.04
1734,2.28
1735,0.32
1736,1.62
1737,2.62
1738,2.13
1739,1.05
1740,1.18
1741,0.64
1742,-1.03
1743,-2.58
1744,-3.15
1745,-2.71
1746,-2.69
1747,5.02
1748,9
1749,5.3
1750,4.44
1751,6
1752,5.95
1753,2.39
1754,3.98
1755,5.36
1756,3.78
1757,6.81
1758,9.41
1759,12.28
1760,13.9
1761,15
1762,14.99
1763,13.9
1764,12.54
1765,14.79
1766,14.8
1767,19.21
1768,21.06
1769,22.97
1770,27.03
1771,33.84
1772,39.69
1773,31.63
1774,26.46
1775,23.4
1776,20.84
1777,21.93
1778,20.87
1779,20.94
1780,21.25
1781,23.76
1782,31.11
1783,40.2
1784,41.52
1785,41.06
1786,40.08
1787,37.78
1788,32.48
1789,31.31
1790,30.05
1791,28.78
1792,28.61
1793,28.62
1794,30.09
1795,34.57
1796,39.26
1797,30.5
1798,24.83
1799,22.44
1800,21.83
1801,21.28
1802,19.52
1803,19.36
1804,19.4
1805,20.31
1806,25.94
1807,32.11
1808,31.5
1809,29.49
1810,27.27
1811,25.37
1812,24.15
1813,22.7
1814,20.47
1815,18.76
1816,18.17
1817,17.42
1818,20.64
1819,21.2
1820,20.83
1821,15.12
1822,12.9
1823,12
1824,11.09
1825,7.66
1826,7.22
1827,7.41
1828,7.48
1829,7.9
1830,11.7
1831,12.63
1832,13.75
1833,13.15
1834,12.79
1835,12.19
1836,13.16
1837,12.86
1838,11.37
1839,11.32
1840,10.88
1841,9.43
1842,14.74
1843,19.34
1844,23.46
1845,21.13
1846,19.07
1847,18.16
1848,18.13
1849,18.34
1850,18.44
1851,17.72
1852,18.09
1853,18.89
1854,21.23
1855,30.13
1856,30.28
1857,24.04
1858,15.77
1859,20.39
1860,19.04
1861,20.19
1862,19.71
1863,18.03
1864,17.21
1865,16.11
1866,13.67
1867,13.16
1868,11.42
1869,8.03
1870,7.03
1871,6.22
1872,4.02
1873,5.17
1874,4.85
1875,4.58
1876,4.6
1877,4.67
1878,5.24
1879,5.32
1880,6
1881,6.32
1882,6.02
1883,5.1
1884,5.03
1885,4.64
1886,3.01
1887,2.07
1888,1.27
1889,2.13
1890,3.54
1891,4.78
1892,6.8
1893,6.07
1894,4.71
1895,3.27
1896,1.91
1897,1.51
1898,1.3
1899,0.96
1900,1.97
1901,1.55
1902,2.29
1903,1.76
1904,2.87
1905,3.4
1906,3.51
1907,3.22
1908,2.07
1909,-0.09
1910,-0.81
1911,-0.41
1912,-0.45
1913,1.29
1914,4.4
1915,6.78
1916,9.57
1917,8.43
1918,7.9
1919,8.51
1920,8.34
1921,14.67
1922,15.02
1923,15.28
1924,16.03
1925,17.82
1926,22.65
1927,31.25
1928,33.79
1929,31.2
1930,30.9
1931,30.15
1932,28.18
1933,25.92
1934,24.26
1935,23.23
1936,21.68
1937,21.28
1938,21.4
1939,22.62
1940,24.13
1941,20.38
1942,15.97
1943,14.6
1944,12.2
1945,12.81
1946,11.47
1947,12.46
1948,12.21
1949,13.5
1950,16.57
1951,20.09
1952,19.76
1953,18.93
1954,19.18
1955,18
1956,16.25
1957,14.86
1958,13.61
1959,12.4
1960,11.22
1961,11.47
1962,12.69
1963,13.37
1964,14.31
1965,12.8
1966,11.71
1967,11.4
1968,10.87
1969,9.43
1970,8.49
1971,7.97
1972,9.05
1973,10.59
1974,15.47
1975,18.42
1976,17.26
1977,16.39
1978,14.95
1979,14.09
1980,12.75
1981,12.74
1982,11.94
1983,11.47
1984,11.56
1985,12.28
1986,14.96
1987,21.27
1988,31.42
1989,28.41
1990,25.03
1991,22.41
1992,22.14
1993,20.11
1994,19.56
1995,19.71
1996,19.95
1997,20.86
1998,24.25
1999,32.71
2000,32.47
2001,31.98
2002,32.41
2003,30.6
2004,28.02
2005,26.19
2006,24.21
2007,23.04
2008,22.12
2009,22.3
2010,22.85
2011,24.45
2012,26.32
2013,23.48
2014,20.33
2015,18.66
2016,16.91
2017,16.88
2018,16.4
2019,16.56
2020,17.12
2021,18.49
2022,22.19
2023,31.65
2024,33.55
2025,32.19
2026,32.09
2027,30.21
2028,24.7
2029,23.18
2030,22.12
2031,21.21
2032,20.77
2033,20.77
2034,22.07
2035,22
2036,21.82
2037,19.96
2038,17.79
2039,17.52
2040,15.55
2041,17.58
2042,17.03
2043,17.27
2044,17.62
2045,17.8
2046,20.27
2047,21.55
2048,21.86
2049,23.34
2050,24
2051,22.11
2052,20.54
2053,17.71
2054,14.48
2055,12.79
2056,11.09
2057,8.45
2058,7.31
2059,7.95
2060,12.08
2061,13.27
2062,13.92
2063,15.27
2064,15.22
2065,9.58
2066,9.67
2067,10.16
2068,12.43
2069,13.29
2070,14.89
2071,16.58
2072,18.23
2073,20.1
2074,21.55
2075,20.32
2076,19.27
2077,17.77
2078,16.63
2079,16.63
2080,17.16
2081,18.19
2082,18.91
2083,19.02
2084,20.93
2085,17.63
2086,13.61
2087,10.3
2088,7.56
2089,0.45
2090,0.26
2091,-1.69
2092,-0.18
2093,1.17
2094,3.25
2095,6.51
2096,5.02
2097,4.66
2098,3.67
2099,3.52
2100,2.49
2101,2.02
2102,2.22
2103,1.36
2104,1.8
2105,2.15
2106,2.15
2107,1.81
2108,2.59
2109,2.92
2110,2.28
2111,1.41
2112,0.15
2113,-1.61
2114,-2.83
2115,-3.18
2116,-3.91
2117,-1.93
2118,4.27
2119,6.43
2120,6.25
2121,6.44
2122,5.16
2123,4.09
2124,3.07
2125,2.54
2126,2.31
2127,2.33
2128,2.26
2129,2.58
2130,2.01
2131,3.39
2132,7.13
2133,7.01
2134,7.84
2135,7.9
2136,7.38
2137,9.68
2138,10.62
2139,10.09
2140,11.63
2141,13.48
2142,15.1
2143,19.4
2144,16.58
2145,14.05
2146,12.24
