smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-meoh_capacity,prefix
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1153464536.52,515146.225782,-1153464536.52,-1153100273.13,-1153828799.91,-1153792373.57,-1153136699.47,2.0,265375633938.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,179
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1182490383.45,1817674.03148,-1182490383.45,-1181205093.82,-1183775673.09,-1183647144.12,-1181333622.78,2.0,3303938884730.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,138
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1190717553.85,65211.5500037,-1190717553.85,-1190671442.33,-1190763665.38,-1190759054.23,-1190676053.48,2.0,4252546253.88,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,38
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1226593463.3,242318.809132,-1226593463.3,-1226422118.03,-1226764808.57,-1226747674.05,-1226439252.55,2.0,58718405259.2,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,69
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1231068125.04,644298.214147,-1231068125.04,-1230612537.4,-1231523712.68,-1231478153.91,-1230658096.17,2.0,415120188753.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,169
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1233850718.0,22378.659459,-1233850718.0,-1233834893.9,-1233866542.1,-1233864959.69,-1233836476.31,2.0,500804399.181,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000171688555933,0.055548424363,100
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1253902575.52,411550.932714,-1253902575.52,-1253611565.06,-1254193585.97,-1254164484.93,-1253640666.11,2.0,169374170217.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000343415531252,0.055548424363,200
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1260429180.29,643756.832419,-1260429180.29,-1259973975.47,-1260884385.11,-1260838864.63,-1260019495.95,2.0,414422859286.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,128
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1270887593.42,241474.513928,-1270887593.42,-1270716845.15,-1271058341.69,-1271041266.86,-1270733919.98,2.0,58309940876.6,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,28
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1308600543.93,43194.2119279,-1308600543.93,-1308570001.01,-1308631086.85,-1308628032.56,-1308573055.3,2.0,1865739944.07,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681777743849,0.111096848726,59
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1309788621.03,320812.608511,-1309788621.03,-1309561772.26,-1310015469.8,-1309992784.92,-1309584457.13,2.0,102920729780.0,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136370805164,0.111096848726,159
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1321554019.01,183816.723746,-1321554019.01,-1321424040.95,-1321683997.06,-1321670999.25,-1321437038.76,2.0,33788587928.6,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,90
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1334691751.87,327167.24769,-1334691751.87,-1334460409.69,-1334923094.05,-1334899959.83,-1334483543.91,2.0,107038407961.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,190
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1337787012.72,963342.949161,-1337787012.72,-1337105826.38,-1338468199.05,-1338400080.42,-1337173945.02,2.0,928029637699.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,118
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1350270749.89,46052.0729941,-1350270749.89,-1350238186.16,-1350303313.63,-1350300057.25,-1350241442.53,2.0,2120793427.06,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,18
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1356660628.99,466572.569363,-1356660628.99,-1356330712.37,-1356990545.62,-1356957553.96,-1356363704.03,2.0,217689962482.0,0.111114149417,0.111290322581,2.5733227401400003e-13,0.00137421262977,0.111128939092,218
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1388615882.57,430298.994811,-1388615882.57,-1388311615.23,-1388920149.91,-1388889723.17,-1388342041.97,2.0,185157224935.0,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136370805164,0.111096848726,149
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1388817022.54,704634.82468,-1388817022.54,-1388318770.48,-1389315274.61,-1389265449.4,-1388368595.69,2.0,496510236151.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681777743849,0.111096848726,49
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1406264093.87,776910.318438,-1406264093.87,-1405714735.31,-1406813452.42,-1406758516.57,-1405769671.17,2.0,603589642895.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,80
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1414519935.26,55225.701384,-1414519935.26,-1414480884.79,-1414558985.73,-1414555080.68,-1414484789.84,2.0,3049878093.35,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000687029453915,0.111128939092,108
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1416866370.73,887196.851055,-1416866370.73,-1416239027.82,-1417493713.64,-1417430979.35,-1416301762.11,2.0,787118252521.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,180
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1429599523.37,869860.031759,-1429599523.37,-1428984439.45,-1430214607.3,-1430153098.91,-1429045947.84,2.0,756656474851.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343476296473,0.111128939092,8
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1434614235.48,900923.062557,-1434614235.48,-1433977186.67,-1435251284.29,-1435187579.4,-1434040891.55,2.0,811662364648.0,0.111114149417,0.0556451612903,2.5733227401400003e-13,0.000687106314884,0.111128939092,208
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1467131597.13,670487.787394,-1467131597.13,-1466657490.67,-1467605703.59,-1467558292.95,-1466704901.32,2.0,449553873044.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,139
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1469832896.92,288560.15027,-1469832896.92,-1469628854.08,-1470036939.76,-1470016535.48,-1469649258.37,2.0,83266960323.9,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,39
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1488958267.72,519973.446783,-1488958267.72,-1488590590.97,-1489325944.47,-1489289176.79,-1488627358.64,2.0,270372385360.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,70
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1499199449.64,261839.346339,-1499199449.64,-1499014301.26,-1499384598.01,-1499366083.18,-1499032816.1,2.0,68559843291.4,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,170
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1546263632.17,597717.920539,-1546263632.17,-1545840981.77,-1546686282.56,-1546644017.52,-1545883246.81,2.0,357266712534.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,129
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1549965304.86,179633.294208,-1549965304.86,-1549838284.94,-1550092324.78,-1550079622.79,-1549850986.93,2.0,32268120388.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,29
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1571652082.96,493840.169453,-1571652082.96,-1571302885.22,-1572001280.69,-1571966360.92,-1571337805.0,2.0,243878112966.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000340888871925,0.055548424363,60
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1581017565.09,1692712.97493,-1581017565.09,-1579820636.27,-1582214493.91,-1582094801.03,-1579940329.15,2.0,2865277215510.0,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00068185402582,0.055548424363,160
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1625133024.97,236537.953603,-1625133024.97,-1624965767.38,-1625300282.56,-1625283556.8,-1624982493.14,2.0,55950203494.6,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,119
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1629291391.03,899002.773689,-1629291391.03,-1628655700.07,-1629927081.98,-1629863512.89,-1628719269.17,2.0,808205987100.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,19
720.0,-598.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1644534283.02,349075.082879,-1644534283.02,-1644287449.66,-1644781116.38,-1644756433.04,-1644312133.0,2.0,121853413487.0,0.111114149417,0.111290322581,2.5733227401400003e-13,0.00137381580256,0.111096848726,219
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1651755919.88,194827.803006,-1651755919.88,-1651618155.82,-1651893683.94,-1651879907.53,-1651631932.22,2.0,37957872824.1,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000340888871925,0.055548424363,50
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1660934351.75,187815.597649,-1660934351.75,-1660801546.07,-1661067157.43,-1661053876.87,-1660814826.64,2.0,35274698720.1,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00068185402582,0.055548424363,150
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1703739013.81,529943.959002,-1703739013.81,-1703364286.84,-1704113740.77,-1704076268.08,-1703401759.54,2.0,280840599683.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000686831062505,0.111096848726,109
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1708609751.63,501908.632134,-1708609751.63,-1708254848.63,-1708964654.63,-1708929164.33,-1708290338.93,2.0,251912275010.0,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343377111866,0.111096848726,9
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1722322552.0,396345.626856,-1722322552.0,-1722042293.32,-1722602810.68,-1722574784.81,-1722070319.19,2.0,157089855928.0,0.111114149417,0.0556451612903,2.5733227401400003e-13,0.000686907901279,0.111096848726,209
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1732916702.97,204426.486387,-1732916702.97,-1732772151.61,-1733061254.32,-1733046799.19,-1732786606.75,2.0,41790188336.5,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,40
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1740663044.29,201993.406384,-1740663044.29,-1740520213.38,-1740805875.19,-1740791592.1,-1740534496.47,2.0,40801336222.7,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,140
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1812611756.08,30266.9159,-1812611756.08,-1812590354.14,-1812633158.02,-1812631017.83,-1812592494.33,2.0,916086198.097,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,30
720.0,-529.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1821282701.75,437191.207599,-1821282701.75,-1820973560.89,-1821591842.62,-1821560928.53,-1821004474.97,2.0,191136152002.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,130
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1892508361.74,890463.37195,-1892508361.74,-1891878709.05,-1893138014.43,-1893075049.16,-1891941674.32,2.0,792925016785.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,20
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1900248722.99,42640.5620617,-1900248722.99,-1900218571.56,-1900278874.42,-1900275859.28,-1900221586.7,2.0,1818217532.93,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,120
720.0,-598.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1921220806.15,878452.313341,-1921220806.15,-1920599646.56,-1921841965.73,-1921779849.77,-1920661762.52,2.0,771678466814.0,0.111114149417,0.111290322581,2.5733227401400003e-13,0.000686907901279,0.055548424363,220
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1970902321.91,18006.0170304,-1970902321.91,-1970889589.74,-1970915054.09,-1970913780.87,-1970890862.95,2.0,324216649.298,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000171688555933,0.055548424363,10
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1980533092.31,319314.37854,-1980533092.31,-1980307302.95,-1980758881.67,-1980736302.73,-1980329881.88,2.0,101961672342.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000343415531252,0.055548424363,110
720.0,-667.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1999731400.07,205992.764596,-1999731400.07,-1999585741.19,-1999877058.95,-1999862493.07,-1999600307.08,2.0,42433019066.0,0.111114149417,0.0556451612903,2.5733227401400003e-13,0.000343453950639,0.055548424363,210
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-17142134708.4,5848.13067181,-17142134708.4,-17142130573.2,-17142138843.7,-17142138430.1,-17142130986.7,2.0,34200632.3545,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000171688555933,0.055548424363,1
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-202157013223.0,65890.9310927,-202157013223.0,-202156966631.0,-202157059815.0,-202157055156.0,-202156971291.0,2.0,4341614800.26,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,12
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-324951354193.0,173351.457835,-324951354193.0,-324951231615.0,-324951476771.0,-324951464513.0,-324951243873.0,2.0,30050727933.4,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,23
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-509961789815.0,202263.114235,-509961789815.0,-509961646794.0,-509961932837.0,-509961918535.0,-509961661096.0,2.0,40910367380.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,34
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-694970000902.0,363051.42436,-694970000902.0,-694969744186.0,-694970257618.0,-694970231946.0,-694969769857.0,2.0,131806336730.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681777743849,0.111096848726,45
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105704114493000.0,31165.2231478,-105704114493000.0,-105704114471000.0,-105704114515000.0,-105704114512000.0,-105704114473000.0,2.0,971271133.852,0.111114149417,0.111290322581,2.5733227401400003e-13,0.000686907901279,0.055548424363,211
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105889128690000.0,58498.9108619,-105889128690000.0,-105889128648000.0,-105889128731000.0,-105889128727000.0,-105889128653000.0,2.0,3422122572.03,0.111114149417,0.111290322581,2.5733227401400003e-13,0.00137421262977,0.111128939092,222
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-105917672592000.0,219772.289981,-105917672592000.0,-105917672437000.0,-105917672747000.0,-105917672732000.0,-105917672452000.0,2.0,48299859443.5,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136370805164,0.111096848726,155
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106102676155000.0,443589.142362,-106102676155000.0,-106102675842000.0,-106102676469000.0,-106102676438000.0,-106102675873000.0,2.0,196771327222.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137366212501,0.111096848726,166
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106287675208000.0,260837.637832,-106287675208000.0,-106287675023000.0,-106287675392000.0,-106287675374000.0,-106287675042000.0,2.0,68036273310.0,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,177
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106410448853000.0,39870.7240902,-106410448853000.0,-106410448824000.0,-106410448881000.0,-106410448878000.0,-106410448827000.0,2.0,1589674639.48,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,188
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106595430144000.0,868559.721234,-106595430144000.0,-106595429530000.0,-106595430758000.0,-106595430697000.0,-106595429591000.0,2.0,754395989350.0,0.111101719985,0.0556451612903,2.5733227401400003e-13,0.000686831062505,0.111096848726,199
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106803401585000.0,75235.4323144,-106803401585000.0,-106803401532000.0,-106803401638000.0,-106803401633000.0,-106803401537000.0,2.0,5660370275.53,0.111101719985,0.111290322581,2.5733227401400003e-13,0.000686831062505,0.055548424363,111
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-106988415897000.0,245261.334977,-106988415897000.0,-106988415723000.0,-106988416070000.0,-106988416053000.0,-106988415741000.0,2.0,60153122434.6,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,122
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107016713541000.0,51892.3569626,-107016713541000.0,-107016713504000.0,-107016713577000.0,-107016713574000.0,-107016713508000.0,2.0,2692816711.13,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681777743849,0.111096848726,55
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107111210040000.0,221729.484212,-107111210040000.0,-107111209883000.0,-107111210197000.0,-107111210181000.0,-107111209899000.0,2.0,49163964168.7,0.111101719985,0.111290322581,2.5733227401400003e-13,0.00137405890783,0.111128939092,133
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107201717251000.0,841284.292489,-107201717251000.0,-107201716656000.0,-107201717846000.0,-107201717786000.0,-107201716716000.0,2.0,707759260789.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686754223731,0.111096848726,66
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107296219949000.0,76946.3103171,-107296219949000.0,-107296219895000.0,-107296220004000.0,-107296219998000.0,-107296219900000.0,2.0,5920734671.41,0.111101719985,0.110483870968,2.5733227401400003e-13,0.00136370805164,0.111096848726,144
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107386716629000.0,371494.534739,-107386716629000.0,-107386716366000.0,-107386716891000.0,-107386716865000.0,-107386716392000.0,2.0,138008189341.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,77
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107509490326000.0,60809.4485607,-107509490326000.0,-107509490283000.0,-107509490369000.0,-107509490364000.0,-107509490287000.0,2.0,3697789034.26,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,88
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107694471094000.0,17976.8198923,-107694471094000.0,-107694471081000.0,-107694471106000.0,-107694471105000.0,-107694471082000.0,2.0,323166053.439,0.0555446452764,0.0556451612903,2.5733227401400003e-13,0.000343377111866,0.111096848726,99
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-107902442916000.0,141907.63578,-107902442916000.0,-107902442815000.0,-107902443016000.0,-107902443006000.0,-107902442825000.0,2.0,20137777092.8,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000343377111866,0.055548424363,11
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-108087457588000.0,27959.3004388,-108087457588000.0,-108087457569000.0,-108087457608000.0,-108087457606000.0,-108087457571000.0,2.0,781722481.027,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,22
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-108210251151000.0,348499.886253,-108210251151000.0,-108210250905000.0,-108210251398000.0,-108210251373000.0,-108210250930000.0,2.0,121452170719.0,0.0555446452764,0.111290322581,2.5733227401400003e-13,0.000686952592947,0.111128939092,33
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-108395261572000.0,435213.705607,-108395261572000.0,-108395261264000.0,-108395261880000.0,-108395261849000.0,-108395261295000.0,2.0,189410969548.0,0.0555446452764,0.110483870968,2.5733227401400003e-13,0.000681777743849,0.111096848726,44
