smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight-h2_storage_capacity
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2209699718.9,39773328.6941,-2204350206.04,-2144207603.45,-2279145544.57,-2272833226.16,-2156272239.12,10.0,1581917675410000.0,2.4762864257000002e-14,0.00391306346567,0.125226860254,0.124990974078,116,0.250000425161
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2309827959.78,41027814.6182,-2314391017.91,-2242356413.46,-2366431080.58,-2363127887.21,-2249135697.32,10.0,1683281572350000.0,2.4762864257000002e-14,0.00391306198685,0.250453720508,0.124990974078,124,0.12500016534
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2336443494.4,27351146.4525,-2348389397.95,-2279151825.02,-2364868979.89,-2359868388.34,-2289206919.16,10.0,748085212264000.0,2.4762864257000002e-14,0.00779776845205,0.249546279492,0.249981948155,97,0.12500016534
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2470030733.61,44548447.0296,-2471979239.15,-2401651457.67,-2522504450.61,-2521346577.34,-2410717107.89,10.0,1984564132750000.0,2.4762864257000002e-14,0.00389888422603,0.249546279492,0.124990974078,123,0.12500016534
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2486567049.25,30290861.961,-2494933337.96,-2435235095.71,-2531604867.12,-2522229692.48,-2441187291.79,10.0,917536318343000.0,2.4762864257000002e-14,0.00391306198685,0.125226860254,0.249981948155,96,0.12500016534
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2644212817.76,69617051.5604,-2662855708.99,-2524945225.89,-2728558403.72,-2721068873.02,-2542656127.84,10.0,4846533867960000.0,2.4762864257000002e-14,0.00389888422603,0.249546279492,0.124990974078,122,0.12500016534
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2804425143.75,44854354.4388,-2800215851.26,-2743690534.54,-2870570579.4,-2868380591.22,-2750788911.2,10.0,2011913112130000.0,2.4762864257000002e-14,0.00195653099342,0.125226860254,0.124990974078,121,0.12500016534
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-161420388919.0,7803.7175644,-161420388484.0,-161420377476.0,-161420400827.0,-161420399298.0,-161420378907.0,10.0,60898007.825,2.4762864257000002e-14,0.00195651768399,0.125226860254,0.124990974078,1,0.124999315018
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-571219560452.0,8130387.17747,-571222643293.0,-571208517829.0,-571229194316.0,-571228363104.0,-571209012184.0,10.0,66103195655600.0,2.4762864257000002e-14,0.00779884159372,0.249546279492,0.250018051845,27,0.124999315018
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-93755155690000.0,11995865.3325,-93755153577800.0,-93755137214400.0,-93755175760100.0,-93755175023700.0,-93755139760600.0,10.0,143900785075000.0,2.4762864257000002e-14,0.00779889464623,0.249546279492,0.250018051845,48,0.12500016534
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94095973169700.0,15949416.4766,-94095968310100.0,-94095952549400.0,-94096002581500.0,-94096000064000.0,-94095955068100.0,10.0,254383885945000.0,2.4762864257000002e-14,0.00782725426312,0.250453720508,0.250018051845,74,0.12500016534
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-94505747903300.0,34742608.6281,-94505753913800.0,-94505701223600.0,-94505808228100.0,-94505795297500.0,-94505707510900.0,10.0,1207048854280000.0,2.4762864257000002e-14,0.00391306198685,0.125226860254,0.249981948155,100,0.12500016534
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-95078739707800.0,9885894.06497,-95078740082500.0,-95078720813400.0,-95078750084800.0,-95078749780300.0,-95078724491400.0,10.0,97730901463900.0,2.4762864257000002e-14,0.00389888422603,0.249546279492,0.124990974078,22,0.12500016534
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-129827520633000.0,8878921.69357,-129827519099000.0,-129827507768000.0,-129827533495000.0,-129827533333000.0,-129827509989000.0,10.0,78835250440500.0,2.4762864257000002e-14,0.0155977951872,0.249546279492,0.250018051845,43,0.250000425161
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-130168340990000.0,27757819.5101,-130168341023000.0,-130168278750000.0,-130168370367000.0,-130168370051000.0,-130168297686000.0,10.0,770496543955000.0,2.4762864257000002e-14,0.0156545144424,0.250453720508,0.250018051845,69,0.250000425161
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-130578135793000.0,44741686.9794,-130578143569000.0,-130578055772000.0,-130578196155000.0,-130578189543000.0,-130578066556000.0,10.0,2001818553760000.0,2.4762864257000002e-14,0.00782612693135,0.125226860254,0.249981948155,95,0.250000425161
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-131151098243000.0,8721603.14863,-131151097832000.0,-131151080309000.0,-131151109206000.0,-131151108546000.0,-131151085860000.0,10.0,76066361482300.0,2.4762864257000002e-14,0.00779777139899,0.249546279492,0.124990974078,17,0.250000425161
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-165899902951000.0,11938314.0711,-165899900843000.0,-165899886759000.0,-165899922431000.0,-165899920312000.0,-165899888254000.0,10.0,142523342860000.0,2.4762864257000002e-14,0.0155978010819,0.249546279492,0.250018051845,38,0.250000519641
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-166240726397000.0,14815166.1649,-166240727847000.0,-166240702697000.0,-166240748418000.0,-166240744776000.0,-166240704716000.0,10.0,219489148494000.0,2.4762864257000002e-14,0.0156545203586,0.250453720508,0.250018051845,64,0.250000519641
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-166650512083000.0,33676123.4494,-166650519474000.0,-166650447650000.0,-166650564936000.0,-166650555131000.0,-166650462340000.0,10.0,1134081290580000.0,2.4762864257000002e-14,0.007826129889,0.125226860254,0.249981948155,90,0.250000519641
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-167223483990000.0,12583205.569,-167223485602000.0,-167223459157000.0,-167223503908000.0,-167223499892000.0,-167223463739000.0,10.0,158337062391000.0,2.4762864257000002e-14,0.00779777434592,0.249546279492,0.124990974078,12,0.250000519641
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-201972298991000.0,8762653.67743,-201972299825000.0,-201972285073000.0,-201972308583000.0,-201972308463000.0,-201972287677000.0,10.0,76784099470600.0,2.4762864257000002e-14,0.0155977421347,0.249546279492,0.250018051845,33,0.249999574839
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-202313109008000.0,33965191.8936,-202313108425000.0,-202313054685000.0,-202313177791000.0,-202313156413000.0,-202313065557000.0,10.0,1153634260370000.0,2.4762864257000002e-14,0.015654461197,0.250453720508,0.250018051845,59,0.249999574839
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-202722912926000.0,23681756.727,-202722912803000.0,-202722881018000.0,-202722951449000.0,-202722944708000.0,-202722881522000.0,10.0,560825601676000.0,2.4762864257000002e-14,0.00782610031248,0.125226860254,0.249981948155,85,0.249999574839
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-203295876279000.0,9347703.10026,-203295879089000.0,-203295860031000.0,-203295889058000.0,-203295886075000.0,-203295860163000.0,10.0,87379553250700.0,2.4762864257000002e-14,0.00779774487657,0.249546279492,0.124990974078,7,0.249999574839
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238044419108000.0,21772643.186,-238044420621000.0,-238044387103000.0,-238044462042000.0,-238044450903000.0,-238044390299000.0,10.0,474047991305000.0,2.4762864257000002e-14,0.00779884159372,0.249546279492,0.250018051845,28,0.124999315018
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238385223173000.0,24592824.2445,-238385222389000.0,-238385188535000.0,-238385258508000.0,-238385255175000.0,-238385190676000.0,10.0,604807004322000.0,2.4762864257000002e-14,0.0078272010177,0.250453720508,0.250018051845,54,0.124999315018
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238795019374000.0,31172188.5742,-238795021575000.0,-238794961081000.0,-238795067260000.0,-238795058227000.0,-238794971471000.0,10.0,971705340503000.0,2.4762864257000002e-14,0.00391303536798,0.125226860254,0.249981948155,80,0.124999315018
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239367990905000.0,6957171.09633,-239367991479000.0,-239367981854000.0,-239368001847000.0,-239368000131000.0,-239367982211000.0,10.0,48402229663600.0,2.4762864257000002e-14,0.00389885770361,0.249546279492,0.124990974078,2,0.124999315018
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332551917704000.0,12528952.7784,-332551920231000.0,-332551895393000.0,-332551931414000.0,-332551930439000.0,-332551896817000.0,10.0,156974657723000.0,2.4762864257000002e-14,0.00389888422603,0.249546279492,0.124990974078,23,0.12500016534
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-332961709780000.0,27239686.6232,-332961714645000.0,-332961659661000.0,-332961745849000.0,-332961740045000.0,-332961667626000.0,10.0,742000527333000.0,2.4762864257000002e-14,0.00782725426312,0.250453720508,0.250018051845,49,0.12500016534
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-333302539514000.0,32582225.5072,-333302534582000.0,-333302500409000.0,-333302591765000.0,-333302585299000.0,-333302501234000.0,10.0,1061601419000000.0,2.4762864257000002e-14,0.00391362713156,0.125226860254,0.250018051845,75,0.12500016534
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-368624285486000.0,18009787.8753,-368624281642000.0,-368624265645000.0,-368624326049000.0,-368624316732000.0,-368624267620000.0,10.0,324352459314000.0,2.4762864257000002e-14,0.00779777139899,0.249546279492,0.124990974078,18,0.250000425161
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-369034076872000.0,28606833.3823,-369034079333000.0,-369034037831000.0,-369034124391000.0,-369034116885000.0,-369034039994000.0,10.0,818350916165000.0,2.4762864257000002e-14,0.0156545144424,0.250453720508,0.250018051845,44,0.250000425161
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-369374890809000.0,33311759.0554,-369374883409000.0,-369374857581000.0,-369374967145000.0,-369374944383000.0,-369374857771000.0,10.0,1109673291370000.0,2.4762864257000002e-14,0.0078272572212,0.125226860254,0.250018051845,70,0.250000425161
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-404696674841000.0,12887466.6004,-404696674843000.0,-404696651001000.0,-404696695074000.0,-404696694113000.0,-404696657409000.0,10.0,166086795376000.0,2.4762864257000002e-14,0.00779777434592,0.249546279492,0.124990974078,13,0.250000519641
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-405106472993000.0,28704633.3017,-405106476177000.0,-405106433247000.0,-405106505769000.0,-405106505498000.0,-405106433828000.0,10.0,823955972987000.0,2.4762864257000002e-14,0.0156545203586,0.250453720508,0.250018051845,39,0.250000519641
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-405447273269000.0,37897980.0281,-405447289222000.0,-405447196147000.0,-405447313148000.0,-405447308241000.0,-405447209182000.0,10.0,1436256890210000.0,2.4762864257000002e-14,0.00782726017928,0.125226860254,0.250018051845,65,0.250000519641
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-440769069463000.0,12760914.51,-440769069070000.0,-440769043768000.0,-440769087395000.0,-440769085055000.0,-440769049812000.0,10.0,162840939130000.0,2.4762864257000002e-14,0.00779774487657,0.249546279492,0.124990974078,8,0.249999574839
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441178862399000.0,23721870.4519,-441178862161000.0,-441178825471000.0,-441178895509000.0,-441178891362000.0,-441178825628000.0,10.0,562727137737000.0,2.4762864257000002e-14,0.015654461197,0.250453720508,0.250018051845,34,0.249999574839
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441519678639000.0,30808329.1253,-441519682402000.0,-441519626832000.0,-441519724624000.0,-441519719049000.0,-441519632502000.0,10.0,949153143492000.0,2.4762864257000002e-14,0.00782723059849,0.125226860254,0.250018051845,60,0.249999574839
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476841169060000.0,16842615.5366,-476841164550000.0,-476841147861000.0,-476841202737000.0,-476841196739000.0,-476841151056000.0,10.0,283673698112000.0,2.4762864257000002e-14,0.00389885770361,0.249546279492,0.124990974078,3,0.124999315018
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477250984551000.0,16681653.579,-477250987264000.0,-477250956038000.0,-477251004227000.0,-477251004096000.0,-477250961793000.0,10.0,278277566129000.0,2.4762864257000002e-14,0.0078272010177,0.250453720508,0.250018051845,29,0.124999315018
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477591790218000.0,48416855.4046,-477591793066000.0,-477591716425000.0,-477591851186000.0,-477591850305000.0,-477591721277000.0,10.0,2344191887270000.0,2.4762864257000002e-14,0.00391360050885,0.125226860254,0.250018051845,55,0.124999315018
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-571758489354000.0,22465358.8244,-571758486544000.0,-571758453065000.0,-571758531910000.0,-571758524195000.0,-571758458028000.0,10.0,504692347111000.0,2.4762864257000002e-14,0.00391306198685,0.250453720508,0.124990974078,24,0.12500016534
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-572168290502000.0,25888990.075,-572168289233000.0,-572168251243000.0,-572168320859000.0,-572168320412000.0,-572168255960000.0,10.0,670239807101000.0,2.4762864257000002e-14,0.00391362713156,0.125226860254,0.250018051845,50,0.12500016534
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-607830857944000.0,25747193.5655,-607830862298000.0,-607830815598000.0,-607830899287000.0,-607830891062000.0,-607830819066000.0,10.0,662917976500000.0,2.4762864257000002e-14,0.00782612693135,0.250453720508,0.124990974078,19,0.250000425161
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-608240625743000.0,34849202.6157,-608240616228000.0,-608240587100000.0,-608240692847000.0,-608240684387000.0,-608240588026000.0,10.0,1214466922950000.0,2.4762864257000002e-14,0.0078272572212,0.125226860254,0.250018051845,45,0.250000425161
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-643903238832000.0,27680664.5862,-643903244327000.0,-643903180568000.0,-643903267834000.0,-643903265768000.0,-643903194312000.0,10.0,766219191936000.0,2.4762864257000002e-14,0.007826129889,0.250453720508,0.124990974078,14,0.250000519641
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-644313034610000.0,45382317.1227,-644313036097000.0,-644312960066000.0,-644313117311000.0,-644313099351000.0,-644312969969000.0,10.0,2059554707420000.0,2.4762864257000002e-14,0.00782726017928,0.125226860254,0.250018051845,40,0.250000519641
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-679975639912000.0,30829145.4772,-679975634407000.0,-679975587890000.0,-679975696000000.0,-679975683261000.0,-679975601111000.0,10.0,950436210856000.0,2.4762864257000002e-14,0.00782610031248,0.250453720508,0.124990974078,9,0.249999574839
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-680385404098000.0,36892810.2849,-680385404116000.0,-680385326827000.0,-680385455418000.0,-680385450381000.0,-680385349259000.0,10.0,1361079450720000.0,2.4762864257000002e-14,0.00782723059849,0.125226860254,0.250018051845,35,0.249999574839
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716047757563000.0,33730672.8709,-716047765065000.0,-716047678987000.0,-716047795722000.0,-716047789697000.0,-716047704510000.0,10.0,1137758292320000.0,2.4762864257000002e-14,0.00391303536798,0.250453720508,0.124990974078,4,0.124999315018
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716457543245000.0,37982546.6547,-716457540366000.0,-716457492530000.0,-716457602357000.0,-716457596281000.0,-716457494489000.0,10.0,1442673850370000.0,2.4762864257000002e-14,0.00391360050885,0.125226860254,0.250018051845,30,0.124999315018
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-810965030183000.0,30288101.8163,-810965036235000.0,-810964960871000.0,-810965060720000.0,-810965060313000.0,-810964978958000.0,10.0,917369111634000.0,2.4762864257000002e-14,0.00195653099342,0.125226860254,0.124990974078,25,0.12500016534
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-847037414648000.0,50048616.3476,-847037424735000.0,-847037335711000.0,-847037478580000.0,-847037476824000.0,-847037339051000.0,10.0,2504863998310000.0,2.4762864257000002e-14,0.00391306346567,0.125226860254,0.124990974078,20,0.250000425161
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-883109805590000.0,25285596.9265,-883109805440000.0,-883109771137000.0,-883109839872000.0,-883109836516000.0,-883109772088000.0,10.0,639361411931000.0,2.4762864257000002e-14,0.0039130649445,0.125226860254,0.124990974078,15,0.250000519641
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-919182208980000.0,51406105.5728,-919182217553000.0,-919182113865000.0,-919182288810000.0,-919182278405000.0,-919182139279000.0,10.0,2642587690170000.0,2.4762864257000002e-14,0.00391305015624,0.125226860254,0.124990974078,10,0.249999574839
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955254307979000.0,20813637.0594,-955254311155000.0,-955254276672000.0,-955254337624000.0,-955254333486000.0,-955254280470000.0,10.0,433207487640000.0,2.4762864257000002e-14,0.00195651768399,0.125226860254,0.124990974078,5,0.124999315018
