historical price,hour,Year
37.69,176,2015
30.42,177,2015
27.72,178,2015
27.29,179,2015
25.52,180,2015
25.3,181,2015
24.75,182,2015
24.25,183,2015
24.28,184,2015
25.38,185,2015
38.13,186,2015
60.84,187,2015
37.31,188,2015
35.13,189,2015
30.15,190,2015
27.76,191,2015
25.74,192,2015
27.22,193,2015
25.46,194,2015
24.36,195,2015
24.46,196,2015
24.87,197,2015
26.19,198,2015
29.02,199,2015
30.32,200,2015
43.63,201,2015
51.25,202,2015
46.86,203,2015
33.73,204,2015
28.26,205,2015
25.64,206,2015
24.3,207,2015
24.06,208,2015
23.75,209,2015
28.6,210,2015
33.53,211,2015
27.66,212,2015
26.0,213,2015
25.08,214,2015
24.28,215,2015
22.95,216,2015
23.04,217,2015
21.92,218,2015
21.92,219,2015
21.71,220,2015
21.88,221,2015
21.62,222,2015
24.13,223,2015
24.27,224,2015
25.33,225,2015
27.26,226,2015
27.67,227,2015
25.28,228,2015
23.28,229,2015
21.87,230,2015
21.58,231,2015
21.31,232,2015
21.56,233,2015
25.88,234,2015
30.79,235,2015
25.89,236,2015
24.84,237,2015
23.81,238,2015
22.49,239,2015
20.95,240,2015
20.26,241,2015
19.15,242,2015
19.15,243,2015
19.12,244,2015
21.1,245,2015
23.53,246,2015
39.67,247,2015
28.05,248,2015
25.09,249,2015
24.84,250,2015
23.72,251,2015
22.86,252,2015
21.89,253,2015
21.45,254,2015
20.85,255,2015
20.94,256,2015
21.32,257,2015
32.62,258,2015
42.42,259,2015
28.21,260,2015
27.4,261,2015
25.19,262,2015
23.14,263,2015
21.48,264,2015
19.42,265,2015
19.22,266,2015
19.22,267,2015
19.43,268,2015
20.89,269,2015
23.52,270,2015
42.73,271,2015
33.85,272,2015
28.55,273,2015
26.83,274,2015
25.68,275,2015
24.39,276,2015
23.65,277,2015
23.16,278,2015
22.29,279,2015
22.38,280,2015
23.32,281,2015
32.72,282,2015
49.16,283,2015
34.62,284,2015
30.28,285,2015
27.02,286,2015
25.15,287,2015
23.21,288,2015
22.32,289,2015
21.76,290,2015
21.45,291,2015
21.57,292,2015
22.99,293,2015
25.79,294,2015
47.55,295,2015
39.29,296,2015
30.42,297,2015
30.15,298,2015
26.96,299,2015
24.74,300,2015
23.76,301,2015
23.17,302,2015
22.39,303,2015
22.77,304,2015
23.66,305,2015
37.29,306,2015
51.63,307,2015
35.06,308,2015
28.45,309,2015
26.56,310,2015
25.14,311,2015
23.19,312,2015
22.58,313,2015
21.71,314,2015
21.51,315,2015
21.47,316,2015
22.48,317,2015
24.65,318,2015
48.97,319,2015
38.91,320,2015
30.53,321,2015
27.56,322,2015
25.3,323,2015
23.99,324,2015
22.86,325,2015
22.19,326,2015
21.75,327,2015
21.41,328,2015
22.22,329,2015
27.9,330,2015
35.34,331,2015
30.17,332,2015
29.39,333,2015
26.23,334,2015
25.05,335,2015
23.99,336,2015
23.59,337,2015
23.05,338,2015
22.83,339,2015
23.27,340,2015
24.39,341,2015
28.31,342,2015
71.26,343,2015
43.85,344,2015
33.33,345,2015
28.72,346,2015
25.74,347,2015
24.81,348,2015
24.05,349,2015
22.46,350,2015
22.16,351,2015
21.4,352,2015
21.94,353,2015
25.01,354,2015
29.27,355,2015
25.15,356,2015
24.03,357,2015
23.34,358,2015
22.4,359,2015
21.84,360,2015
19.84,361,2015
19.64,362,2015
19.55,363,2015
19.83,364,2015
20.3,365,2015
20.72,366,2015
24.86,367,2015
26.0,368,2015
30.18,369,2015
28.41,370,2015
26.59,371,2015
23.72,372,2015
21.85,373,2015
20.77,374,2015
20.49,375,2015
20.34,376,2015
20.42,377,2015
23.53,378,2015
25.78,379,2015
24.66,380,2015
23.68,381,2015
23.29,382,2015
23.82,383,2015
22.94,384,2015
21.62,385,2015
21.34,386,2015
21.0,387,2015
21.35,388,2015
21.36,389,2015
22.64,390,2015
25.6,391,2015
26.66,392,2015
32.41,393,2015
27.54,394,2015
24.86,395,2015
23.22,396,2015
22.1,397,2015
21.23,398,2015
20.8,399,2015
20.64,400,2015
20.64,401,2015
25.01,402,2015
28.35,403,2015
26.04,404,2015
25.91,405,2015
23.02,406,2015
21.32,407,2015
20.33,408,2015
18.63,409,2015
17.24,410,2015
17.96,411,2015
18.47,412,2015
19.62,413,2015
21.53,414,2015
30.89,415,2015
33.08,416,2015
28.53,417,2015
27.16,418,2015
25.25,419,2015
24.06,420,2015
22.81,421,2015
21.81,422,2015
21.48,423,2015
21.17,424,2015
21.27,425,2015
30.4,426,2015
34.85,427,2015
26.86,428,2015
25.9,429,2015
24.17,430,2015
23.92,431,2015
22.06,432,2015
19.92,433,2015
19.72,434,2015
19.25,435,2015
19.24,436,2015
19.89,437,2015
23.46,438,2015
38.06,439,2015
32.02,440,2015
29.1,441,2015
27.2,442,2015
24.62,443,2015
23.95,444,2015
23.67,445,2015
22.87,446,2015
23.06,447,2015
22.64,448,2015
22.72,449,2015
28.47,450,2015
32.13,451,2015
25.89,452,2015
23.83,453,2015
23.35,454,2015
21.15,455,2015
20.46,456,2015
17.79,457,2015
17.95,458,2015
18.0,459,2015
18.34,460,2015
19.4,461,2015
21.46,462,2015
27.69,463,2015
28.22,464,2015
26.03,465,2015
24.18,466,2015
23.73,467,2015
23.01,468,2015
22.8,469,2015
21.91,470,2015
21.62,471,2015
21.28,472,2015
21.74,473,2015
25.7,474,2015
29.47,475,2015
25.63,476,2015
23.73,477,2015
22.76,478,2015
20.26,479,2015
19.45,480,2015
12.46,481,2015
7.25,482,2015
6.09,483,2015
5.36,484,2015
12.13,485,2015
19.14,486,2015
25.98,487,2015
25.43,488,2015
24.26,489,2015
25.69,490,2015
24.34,491,2015
23.49,492,2015
23.64,493,2015
23.83,494,2015
23.21,495,2015
23.55,496,2015
25.29,497,2015
36.99,498,2015
44.45,499,2015
32.56,500,2015
27.49,501,2015
24.01,502,2015
22.7,503,2015
21.2,504,2015
19.25,505,2015
18.53,506,2015
18.56,507,2015
18.93,508,2015
19.31,509,2015
22.86,510,2015
45.15,511,2015
38.16,512,2015
30.19,513,2015
27.5,514,2015
26.79,515,2015
25.49,516,2015
24.21,517,2015
23.68,518,2015
23.2,519,2015
23.16,520,2015
23.74,521,2015
25.77,522,2015
30.22,523,2015
27.27,524,2015
26.51,525,2015
24.25,526,2015
21.98,527,2015
20.93,528,2015
19.41,529,2015
18.81,530,2015
18.85,531,2015
19.2,532,2015
19.65,533,2015
21.35,534,2015
25.1,535,2015
27.46,536,2015
31.32,537,2015
32.24,538,2015
27.56,539,2015
24.29,540,2015
23.75,541,2015
22.68,542,2015
21.59,543,2015
21.7,544,2015
20.98,545,2015
23.65,546,2015
25.32,547,2015
24.51,548,2015
22.95,549,2015
22.0,550,2015
21.52,551,2015
20.85,552,2015
17.47,553,2015
16.97,554,2015
16.67,555,2015
16.9,556,2015
17.64,557,2015
19.07,558,2015
23.64,559,2015
24.31,560,2015
24.83,561,2015
24.56,562,2015
23.56,563,2015
22.15,564,2015
21.37,565,2015
19.93,566,2015
19.9,567,2015
18.92,568,2015
19.9,569,2015
21.94,570,2015
24.09,571,2015
23.43,572,2015
22.13,573,2015
21.24,574,2015
20.43,575,2015
19.59,576,2015
16.52,577,2015
15.06,578,2015
16.09,579,2015
16.24,580,2015
17.89,581,2015
20.4,582,2015
30.07,583,2015
27.49,584,2015
25.71,585,2015
24.43,586,2015
23.88,587,2015
22.9,588,2015
22.4,589,2015
21.79,590,2015
21.66,591,2015
21.25,592,2015
21.7,593,2015
23.02,594,2015
24.48,595,2015
23.82,596,2015
22.14,597,2015
21.3,598,2015
20.0,599,2015
19.02,600,2015
17.57,601,2015
16.98,602,2015
16.78,603,2015
17.1,604,2015
18.42,605,2015
20.99,606,2015
35.34,607,2015
31.09,608,2015
26.35,609,2015
25.22,610,2015
24.44,611,2015
23.51,612,2015
23.07,613,2015
22.83,614,2015
22.81,615,2015
22.92,616,2015
23.26,617,2015
24.77,618,2015
27.88,619,2015
25.88,620,2015
23.69,621,2015
21.87,622,2015
19.67,623,2015
18.26,624,2015
16.51,625,2015
12.69,626,2015
10.13,627,2015
11.54,628,2015
15.06,629,2015
19.22,630,2015
28.69,631,2015
25.85,632,2015
24.55,633,2015
23.87,634,2015
23.56,635,2015
22.94,636,2015
22.51,637,2015
22.24,638,2015
22.24,639,2015
22.36,640,2015
22.61,641,2015
24.41,642,2015
26.77,643,2015
24.34,644,2015
22.08,645,2015
20.89,646,2015
20.25,647,2015
18.65,648,2015
17.43,649,2015
16.2,650,2015
16.86,651,2015
17.85,652,2015
18.41,653,2015
20.92,654,2015
32.99,655,2015
27.59,656,2015
25.2,657,2015
24.28,658,2015
23.65,659,2015
22.4,660,2015
22.26,661,2015
22.36,662,2015
22.39,663,2015
22.36,664,2015
22.89,665,2015
26.35,666,2015
32.28,667,2015
26.92,668,2015
25.49,669,2015
24.14,670,2015
21.48,671,2015
19.92,672,2015
17.22,673,2015
17.08,674,2015
17.21,675,2015
17.53,676,2015
18.04,677,2015
22.15,678,2015
39.51,679,2015
30.79,680,2015
27.03,681,2015
26.35,682,2015
25.69,683,2015
24.01,684,2015
22.73,685,2015
22.21,686,2015
21.51,687,2015
21.57,688,2015
21.99,689,2015
24.51,690,2015
30.51,691,2015
24.67,692,2015
23.45,693,2015
21.96,694,2015
21.52,695,2015
20.8,696,2015
19.3,697,2015
18.12,698,2015
17.99,699,2015
17.72,700,2015
18.05,701,2015
19.42,702,2015
21.31,703,2015
22.92,704,2015
24.85,705,2015
25.85,706,2015
25.54,707,2015
23.62,708,2015
21.3,709,2015
19.34,710,2015
19.2,711,2015
19.37,712,2015
19.25,713,2015
24.11,714,2015
27.92,715,2015
24.24,716,2015
23.46,717,2015
21.74,718,2015
20.71,719,2015
19.9,720,2015
17.71,721,2015
16.08,722,2015
15.44,723,2015
15.22,724,2015
15.42,725,2015
16.0,726,2015
20.65,727,2015
20.64,728,2015
20.03,729,2015
20.34,730,2015
20.44,731,2015
18.94,732,2015
18.12,733,2015
17.24,734,2015
17.35,735,2015
18.29,736,2015
18.14,737,2015
22.66,738,2015
24.38,739,2015
23.98,740,2015
23.74,741,2015
22.23,742,2015
19.64,743,2015
18.86,744,2015
16.15,745,2015
15.37,746,2015
15.59,747,2015
16.47,748,2015
17.98,749,2015
22.88,750,2015
62.26,751,2015
46.03,752,2015
33.99,753,2015
29.06,754,2015
25.49,755,2015
23.04,756,2015
21.93,757,2015
20.71,758,2015
19.85,759,2015
19.23,760,2015
19.61,761,2015
24.21,762,2015
32.5,763,2015
28.15,764,2015
25.35,765,2015
24.32,766,2015
20.05,767,2015
19.9,768,2015
16.57,769,2015
16.97,770,2015
16.92,771,2015
16.91,772,2015
18.43,773,2015
23.22,774,2015
55.23,775,2015
41.98,776,2015
29.78,777,2015
25.29,778,2015
23.8,779,2015
22.57,780,2015
21.66,781,2015
20.02,782,2015
19.87,783,2015
18.94,784,2015
19.01,785,2015
23.3,786,2015
30.68,787,2015
26.06,788,2015
24.42,789,2015
22.39,790,2015
19.87,791,2015
18.51,792,2015
13.77,793,2015
12.48,794,2015
12.7,795,2015
13.12,796,2015
15.65,797,2015
20.72,798,2015
37.73,799,2015
29.35,800,2015
28.19,801,2015
26.84,802,2015
22.63,803,2015
21.41,804,2015
20.3,805,2015
20.7,806,2015
19.97,807,2015
19.23,808,2015
19.12,809,2015
22.05,810,2015
24.11,811,2015
21.94,812,2015
20.28,813,2015
19.25,814,2015
17.1,815,2015
16.04,816,2015
18.48,817,2015
17.29,818,2015
17.95,819,2015
17.95,820,2015
19.52,821,2015
23.72,822,2015
61.92,823,2015
45.26,824,2015
29.96,825,2015
26.81,826,2015
25.2,827,2015
24.86,828,2015
22.7,829,2015
22.04,830,2015
21.35,831,2015
21.31,832,2015
22.24,833,2015
26.14,834,2015
44.32,835,2015
30.93,836,2015
27.36,837,2015
24.57,838,2015
22.7,839,2015
21.67,840,2015
21.14,841,2015
18.06,842,2015
17.01,843,2015
17.35,844,2015
19.96,845,2015
23.88,846,2015
61.88,847,2015
32.52,848,2015
26.31,849,2015
23.12,850,2015
21.64,851,2015
21.25,852,2015
20.9,853,2015
20.26,854,2015
19.31,855,2015
17.84,856,2015
18.81,857,2015
21.5,858,2015
24.52,859,2015
22.55,860,2015
20.59,861,2015
19.43,862,2015
18.56,863,2015
17.55,864,2015
17.97,865,2015
15.86,866,2015
15.37,867,2015
15.79,868,2015
16.65,869,2015
18.08,870,2015
22.37,871,2015
24.43,872,2015
29.09,873,2015
29.02,874,2015
24.97,875,2015
22.31,876,2015
20.22,877,2015
19.65,878,2015
17.87,879,2015
17.46,880,2015
17.18,881,2015
18.9,882,2015
22.46,883,2015
21.72,884,2015
19.86,885,2015
18.65,886,2015
18.19,887,2015
15.46,888,2015
14.75,889,2015
13.44,890,2015
13.25,891,2015
13.21,892,2015
13.7,893,2015
14.57,894,2015
18.72,895,2015
18.85,896,2015
21.43,897,2015
19.36,898,2015
19.42,899,2015
18.23,900,2015
19.48,901,2015
19.19,902,2015
19.03,903,2015
22.42,904,2015
21.0,905,2015
34.29,906,2015
36.61,907,2015
29.97,908,2015
24.98,909,2015
22.06,910,2015
22.86,911,2015
20.02,912,2015
19.26,913,2015
18.25,914,2015
16.59,915,2015
17.56,916,2015
18.56,917,2015
21.45,918,2015
33.19,919,2015
24.38,920,2015
23.19,921,2015
22.63,922,2015
22.43,923,2015
21.92,924,2015
21.88,925,2015
22.51,926,2015
22.02,927,2015
21.9,928,2015
23.1,929,2015
25.7,930,2015
33.26,931,2015
25.56,932,2015
23.47,933,2015
21.72,934,2015
16.29,935,2015
15.91,936,2015
11.33,937,2015
10.15,938,2015
9.87,939,2015
10.12,940,2015
13.85,941,2015
17.63,942,2015
28.97,943,2015
25.18,944,2015
22.91,945,2015
21.79,946,2015
21.08,947,2015
20.84,948,2015
19.11,949,2015
21.58,950,2015
21.92,951,2015
21.33,952,2015
21.76,953,2015
23.49,954,2015
31.59,955,2015
24.24,956,2015
22.27,957,2015
20.4,958,2015
17.04,959,2015
16.47,960,2015
15.52,961,2015
15.38,962,2015
15.34,963,2015
16.48,964,2015
20.16,965,2015
22.04,966,2015
45.64,967,2015
29.48,968,2015
22.75,969,2015
20.81,970,2015
19.03,971,2015
18.23,972,2015
18.13,973,2015
20.52,974,2015
19.57,975,2015
20.3,976,2015
20.01,977,2015
22.07,978,2015
28.15,979,2015
23.7,980,2015
22.33,981,2015
21.41,982,2015
18.66,983,2015
18.0,984,2015
14.28,985,2015
13.87,986,2015
15.0,987,2015
15.49,988,2015
17.73,989,2015
20.32,990,2015
36.06,991,2015
27.76,992,2015
24.91,993,2015
22.39,994,2015
22.23,995,2015
21.35,996,2015
20.41,997,2015
21.99,998,2015
21.89,999,2015
21.4,1000,2015
21.72,1001,2015
24.03,1002,2015
38.86,1003,2015
25.95,1004,2015
25.59,1005,2015
23.69,1006,2015
19.8,1007,2015
19.95,1008,2015
17.77,1009,2015
16.88,1010,2015
16.72,1011,2015
16.98,1012,2015
18.63,1013,2015
20.77,1014,2015
48.16,1015,2015
35.49,1016,2015
25.4,1017,2015
23.0,1018,2015
21.85,1019,2015
20.66,1020,2015
19.98,1021,2015
20.02,1022,2015
19.59,1023,2015
19.86,1024,2015
19.96,1025,2015
21.68,1026,2015
27.08,1027,2015
24.46,1028,2015
23.26,1029,2015
22.33,1030,2015
19.97,1031,2015
20.0,1032,2015
20.24,1033,2015
18.69,1034,2015
17.53,1035,2015
17.49,1036,2015
17.56,1037,2015
18.11,1038,2015
22.01,1039,2015
23.57,1040,2015
26.01,1041,2015
25.99,1042,2015
25.15,1043,2015
23.29,1044,2015
20.9,1045,2015
20.67,1046,2015
20.06,1047,2015
19.87,1048,2015
19.36,1049,2015
21.4,1050,2015
24.42,1051,2015
21.57,1052,2015
20.23,1053,2015
19.36,1054,2015
17.99,1055,2015
15.14,1056,2015
10.98,1057,2015
10.0,1058,2015
9.6,1059,2015
10.0,1060,2015
11.64,1061,2015
12.76,1062,2015
18.11,1063,2015
18.94,1064,2015
20.7,1065,2015
21.38,1066,2015
21.51,1067,2015
20.74,1068,2015
20.38,1069,2015
18.96,1070,2015
19.13,1071,2015
18.55,1072,2015
18.74,1073,2015
21.68,1074,2015
29.65,1075,2015
25.44,1076,2015
23.0,1077,2015
20.96,1078,2015
18.74,1079,2015
18.68,1080,2015
12.71,1081,2015
11.1,1082,2015
7.8,1083,2015
9.99,1084,2015
12.89,1085,2015
16.21,1086,2015
22.43,1087,2015
23.13,1088,2015
23.02,1089,2015
24.14,1090,2015
24.76,1091,2015
23.91,1092,2015
23.14,1093,2015
22.05,1094,2015
21.92,1095,2015
21.98,1096,2015
21.95,1097,2015
25.5,1098,2015
47.05,1099,2015
36.38,1100,2015
28.62,1101,2015
22.74,1102,2015
19.7,1103,2015
19.51,1104,2015
20.59,1105,2015
21.52,1106,2015
21.0,1107,2015
20.96,1108,2015
21.9,1109,2015
24.86,1110,2015
74.62,1111,2015
61.23,1112,2015
36.12,1113,2015
30.71,1114,2015
27.57,1115,2015
23.82,1116,2015
22.2,1117,2015
21.03,1118,2015
20.34,1119,2015
20.1,1120,2015
19.84,1121,2015
22.48,1122,2015
36.51,1123,2015
27.88,1124,2015
25.53,1125,2015
23.38,1126,2015
21.2,1127,2015
19.51,1128,2015
19.5,1129,2015
19.01,1130,2015
18.9,1131,2015
19.46,1132,2015
20.55,1133,2015
24.15,1134,2015
59.41,1135,2015
44.02,1136,2015
27.42,1137,2015
24.86,1138,2015
23.81,1139,2015
22.28,1140,2015
21.97,1141,2015
21.72,1142,2015
20.25,1143,2015
20.18,1144,2015
20.43,1145,2015
22.86,1146,2015
31.74,1147,2015
25.95,1148,2015
24.06,1149,2015
22.38,1150,2015
19.78,1151,2015
18.9,1152,2015
18.01,1153,2015
17.3,1154,2015
17.89,1155,2015
18.01,1156,2015
18.98,1157,2015
23.34,1158,2015
45.66,1159,2015
33.69,1160,2015
24.12,1161,2015
22.68,1162,2015
22.17,1163,2015
20.64,1164,2015
20.3,1165,2015
19.84,1166,2015
18.58,1167,2015
18.2,1168,2015
18.34,1169,2015
20.6,1170,2015
25.22,1171,2015
23.65,1172,2015
21.49,1173,2015
18.95,1174,2015
16.95,1175,2015
14.19,1176,2015
12.05,1177,2015
9.96,1178,2015
9.97,1179,2015
9.98,1180,2015
13.4,1181,2015
19.94,1182,2015
32.27,1183,2015
29.28,1184,2015
25.22,1185,2015
23.77,1186,2015
22.66,1187,2015
21.98,1188,2015
21.69,1189,2015
21.21,1190,2015
20.66,1191,2015
20.34,1192,2015
19.95,1193,2015
22.18,1194,2015
24.51,1195,2015
22.48,1196,2015
20.6,1197,2015
18.04,1198,2015
15.97,1199,2015
9.96,1200,2015
12.97,1201,2015
12.71,1202,2015
11.83,1203,2015
13.05,1204,2015
12.84,1205,2015
13.13,1206,2015
11.85,1207,2015
18.8,1208,2015
20.79,1209,2015
23.38,1210,2015
23.44,1211,2015
24.65,1212,2015
24.62,1213,2015
24.6,1214,2015
23.9,1215,2015
24.35,1216,2015
24.16,1217,2015
25.98,1218,2015
41.06,1219,2015
26.92,1220,2015
24.83,1221,2015
22.25,1222,2015
20.83,1223,2015
19.99,1224,2015
19.57,1225,2015
18.19,1226,2015
16.97,1227,2015
18.15,1228,2015
20.45,1229,2015
20.63,1230,2015
21.79,1231,2015
21.75,1232,2015
24.56,1233,2015
25.11,1234,2015
26.0,1235,2015
25.99,1236,2015
25.13,1237,2015
23.13,1238,2015
22.88,1239,2015
21.86,1240,2015
21.95,1241,2015
28.37,1242,2015
46.41,1243,2015
36.5,1244,2015
34.23,1245,2015
26.63,1246,2015
25.91,1247,2015
21.62,1248,2015
20.26,1249,2015
19.77,1250,2015
20.02,1251,2015
20.5,1252,2015
22.12,1253,2015
27.64,1254,2015
44.26,1255,2015
39.39,1256,2015
32.78,1257,2015
35.81,1258,2015
36.5,1259,2015
34.88,1260,2015
30.8,1261,2015
27.69,1262,2015
27.25,1263,2015
28.05,1264,2015
32.81,1265,2015
56.47,1266,2015
146.32,1267,2015
133.38,1268,2015
78.38,1269,2015
44.13,1270,2015
33.71,1271,2015
28.35,1272,2015
22.52,1273,2015
22.41,1274,2015
22.19,1275,2015
22.46,1276,2015
24.75,1277,2015
33.84,1278,2015
122.78,1279,2015
97.08,1280,2015
41.67,1281,2015
44.11,1282,2015
41.2,1283,2015
36.61,1284,2015
29.17,1285,2015
25.12,1286,2015
23.32,1287,2015
22.62,1288,2015
22.93,1289,2015
26.78,1290,2015
43.85,1291,2015
39.37,1292,2015
29.74,1293,2015
29.07,1294,2015
26.33,1295,2015
23.07,1296,2015
20.99,1297,2015
20.33,1298,2015
19.91,1299,2015
20.15,1300,2015
22.07,1301,2015
26.84,1302,2015
76.81,1303,2015
48.1,1304,2015
30.21,1305,2015
25.79,1306,2015
25.65,1307,2015
24.5,1308,2015
22.51,1309,2015
21.83,1310,2015
21.37,1311,2015
21.04,1312,2015
20.93,1313,2015
23.56,1314,2015
33.86,1315,2015
27.54,1316,2015
27.3,1317,2015
25.41,1318,2015
22.87,1319,2015
21.36,1320,2015
19.2,1321,2015
17.79,1322,2015
17.18,1323,2015
17.63,1324,2015
19.99,1325,2015
24.43,1326,2015
40.93,1327,2015
30.74,1328,2015
25.89,1329,2015
24.07,1330,2015
24.25,1331,2015
23.42,1332,2015
22.58,1333,2015
21.99,1334,2015
21.84,1335,2015
21.82,1336,2015
21.46,1337,2015
24.71,1338,2015
40.95,1339,2015
36.37,1340,2015
35.26,1341,2015
27.59,1342,2015
24.41,1343,2015
23.48,1344,2015
22.25,1345,2015
22.1,1346,2015
22.44,1347,2015
22.91,1348,2015
24.77,1349,2015
32.84,1350,2015
88.71,1351,2015
56.26,1352,2015
38.52,1353,2015
37.69,1354,2015
32.23,1355,2015
28.07,1356,2015
25.09,1357,2015
24.17,1358,2015
23.48,1359,2015
22.78,1360,2015
22.06,1361,2015
26.93,1362,2015
51.15,1363,2015
37.4,1364,2015
32.33,1365,2015
27.01,1366,2015
28.19,1367,2015
26.44,1368,2015
22.5,1369,2015
21.16,1370,2015
21.08,1371,2015
21.13,1372,2015
21.5,1373,2015
24.36,1374,2015
25.88,1375,2015
27.13,1376,2015
41.29,1377,2015
50.17,1378,2015
34.94,1379,2015
28.24,1380,2015
25.49,1381,2015
23.73,1382,2015
23.29,1383,2015
22.83,1384,2015
22.62,1385,2015
25.42,1386,2015
29.8,1387,2015
26.69,1388,2015
25.08,1389,2015
23.6,1390,2015
21.14,1391,2015
21.33,1392,2015
26.02,1393,2015
22.24,1394,2015
21.27,1395,2015
20.81,1396,2015
20.86,1397,2015
21.55,1398,2015
22.78,1399,2015
25.28,1400,2015
31.23,1401,2015
34.32,1402,2015
26.64,1403,2015
25.51,1404,2015
23.88,1405,2015
22.69,1406,2015
21.73,1407,2015
21.29,1408,2015
22.12,1409,2015
25.18,1410,2015
33.83,1411,2015
34.39,1412,2015
25.53,1413,2015
24.37,1414,2015
21.07,1415,2015
19.1,1416,2015
26.82,1417,2015
25.22,1418,2015
24.36,1419,2015
24.62,1420,2015
25.51,1421,2015
28.44,1422,2015
55.67,1423,2015
44.93,1424,2015
35.16,1425,2015
34.12,1426,2015
33.77,1427,2015
32.35,1428,2015
28.15,1429,2015
28.93,1430,2015
26.74,1431,2015
26.09,1432,2015
26.55,1433,2015
28.9,1434,2015
34.98,1435,2015
34.93,1436,2015
27.93,1437,2015
27.85,1438,2015
22.14,1439,2015
21.58,1440,2015
19.36,1441,2015
18.67,1442,2015
18.54,1443,2015
18.59,1444,2015
19.16,1445,2015
22.08,1446,2015
48.92,1447,2015
36.04,1448,2015
26.85,1449,2015
25.83,1450,2015
24.84,1451,2015
24.2,1452,2015
22.73,1453,2015
21.89,1454,2015
21.47,1455,2015
20.94,1456,2015
21.16,1457,2015
23.33,1458,2015
36.08,1459,2015
35.05,1460,2015
26.4,1461,2015
24.26,1462,2015
22.22,1463,2015
20.2,1464,2015
17.91,1465,2015
16.4,1466,2015
16.29,1467,2015
16.56,1468,2015
18.83,1469,2015
22.83,1470,2015
30.13,1471,2015
26.75,1472,2015
27.74,1473,2015
27.08,1474,2015
27.34,1475,2015
24.89,1476,2015
24.84,1477,2015
25.3,1478,2015
26.31,1479,2015
26.88,1480,2015
27.78,1481,2015
35.21,1482,2015
67.88,1483,2015
71.22,1484,2015
43.8,1485,2015
37.56,1486,2015
28.95,1487,2015
27.02,1488,2015
24.45,1489,2015
23.71,1490,2015
23.26,1491,2015
23.51,1492,2015
25.09,1493,2015
37.2,1494,2015
75.23,1495,2015
70.71,1496,2015
41.43,1497,2015
