hours,price
656.0,43.05
657.0,46.82
658.0,41.7
659.0,34.65
660.0,34.3
661.0,31.51
662.0,28.07
663.0,27.13
664.0,26.3
665.0,26.75
666.0,32.6
667.0,45.83
668.0,39.64
669.0,34.0
670.0,28.31
671.0,25.95
672.0,24.26
673.0,21.1
674.0,20.08
675.0,18.32
676.0,18.36
677.0,18.41
678.0,19.46
679.0,23.81
680.0,29.52
681.0,34.7
682.0,26.99
683.0,27.58
684.0,27.09
685.0,27.67
686.0,26.25
687.0,26.35
688.0,25.84
689.0,24.71
690.0,29.99
691.0,41.59
692.0,33.07
693.0,31.34
694.0,26.26
695.0,23.16
696.0,21.5
697.0,20.27
698.0,16.07
699.0,13.54
700.0,14.65
701.0,15.88
702.0,18.3
703.0,20.34
704.0,24.09
705.0,34.47
706.0,30.66
707.0,28.21
708.0,30.44
709.0,27.96
710.0,27.54
711.0,26.8
712.0,26.43
713.0,26.89
714.0,28.07
715.0,47.28
716.0,41.65
717.0,35.61
718.0,24.53
719.0,22.42
720.0,21.56
721.0,21.87
722.0,21.49
723.0,21.27
724.0,20.8
725.0,20.87
726.0,21.3
727.0,25.65
728.0,37.48
729.0,43.82
730.0,43.94
731.0,39.29
732.0,32.57
733.0,28.86
734.0,27.26
735.0,26.8
736.0,26.57
737.0,27.88
738.0,34.28
739.0,58.89
740.0,47.69
741.0,44.03
742.0,35.97
743.0,31.72
744.0,27.74
745.0,24.71
746.0,23.67
747.0,23.18
748.0,25.56
749.0,26.61
750.0,30.38
751.0,38.99
752.0,64.13
753.0,68.32
754.0,62.97
755.0,56.38
756.0,50.96
757.0,47.2
758.0,43.17
759.0,40.95
760.0,34.22
761.0,33.36
762.0,39.8
763.0,49.82
764.0,46.56
765.0,41.31
766.0,35.33
767.0,33.26
768.0,29.85
769.0,23.76
770.0,22.3
771.0,22.24
772.0,22.29
773.0,21.93
774.0,22.59
775.0,22.66
776.0,29.24
777.0,32.78
778.0,34.0
779.0,35.96
780.0,33.18
781.0,31.31
782.0,27.76
783.0,25.4
784.0,24.61
785.0,24.62
786.0,26.88
787.0,34.78
788.0,31.63
789.0,28.62
790.0,27.06
791.0,26.13
792.0,22.53
793.0,23.43
794.0,22.16
795.0,21.79
796.0,21.51
797.0,20.95
798.0,20.52
799.0,20.64
800.0,21.61
801.0,22.88
802.0,25.57
803.0,26.59
804.0,28.56
805.0,29.34
806.0,28.58
807.0,27.87
808.0,27.0
809.0,27.25
810.0,31.39
811.0,44.46
812.0,40.76
813.0,34.85
814.0,29.75
815.0,25.68
816.0,23.68
817.0,22.16
818.0,21.4
819.0,21.4
820.0,21.4
821.0,22.11
822.0,23.03
823.0,29.05
824.0,41.0
825.0,47.03
826.0,42.38
827.0,41.44
828.0,41.73
829.0,37.03
830.0,34.16
831.0,33.92
832.0,31.66
833.0,32.22
834.0,39.57
835.0,56.58
836.0,49.96
837.0,40.3
838.0,32.85
839.0,25.13
840.0,21.84
841.0,22.32
842.0,21.54
843.0,20.82
844.0,19.42
845.0,19.21
846.0,19.04
847.0,21.74
848.0,24.67
849.0,28.37
850.0,27.4
851.0,23.43
852.0,23.28
853.0,22.73
854.0,22.13
855.0,22.1
856.0,22.13
857.0,22.59
858.0,27.49
859.0,43.03
860.0,41.59
861.0,42.25
862.0,37.11
863.0,33.06
864.0,27.28
865.0,27.49
866.0,25.72
867.0,23.76
868.0,22.78
869.0,22.48
870.0,22.76
871.0,25.54
872.0,35.33
873.0,39.14
874.0,35.72
875.0,30.77
876.0,27.47
877.0,25.57
878.0,22.94
879.0,23.44
880.0,23.15
881.0,23.82
882.0,27.66
883.0,39.97
884.0,38.57
885.0,34.49
886.0,29.05
887.0,22.72
888.0,22.58
889.0,22.45
890.0,22.42
891.0,22.09
892.0,22.04
893.0,22.25
894.0,22.44
895.0,23.36
896.0,32.86
897.0,37.4
898.0,34.45
899.0,31.63
900.0,30.1
901.0,28.38
902.0,26.47
903.0,25.07
904.0,24.16
905.0,23.8
906.0,29.01
907.0,41.49
908.0,43.31
909.0,37.41
910.0,32.03
911.0,25.2
912.0,22.55
913.0,22.71
914.0,22.14
915.0,22.39
916.0,22.27
917.0,22.49
918.0,23.86
919.0,24.09
920.0,31.77
921.0,39.89
922.0,38.91
923.0,35.32
924.0,31.6
925.0,26.41
926.0,26.97
927.0,25.3
928.0,23.4
929.0,22.63
930.0,25.25
931.0,28.77
932.0,34.21
933.0,28.1
934.0,24.96
935.0,22.67
936.0,22.58
937.0,22.09
938.0,21.02
939.0,20.31
940.0,19.47
941.0,19.54
942.0,19.26
943.0,20.4
944.0,22.01
945.0,21.99
946.0,24.12
947.0,23.48
948.0,23.51
949.0,22.28
950.0,22.19
951.0,21.78
952.0,21.37
953.0,21.78
954.0,23.39
955.0,27.81
956.0,28.05
957.0,26.27
958.0,22.99
959.0,21.7
960.0,19.59
961.0,19.08
962.0,18.07
963.0,16.85
964.0,17.01
965.0,15.47
966.0,15.38
967.0,16.06
968.0,17.68
969.0,18.96
970.0,19.77
971.0,20.88
972.0,20.95
973.0,20.84
974.0,20.88
975.0,20.8
976.0,20.61
977.0,20.46
978.0,21.98
979.0,27.69
980.0,28.62
981.0,25.96
982.0,25.3
983.0,22.02
984.0,21.2
985.0,12.37
986.0,9.29
987.0,7.38
988.0,6.06
989.0,6.44
990.0,10.27
991.0,20.81
992.0,23.68
993.0,29.15
994.0,28.47
995.0,27.3
996.0,26.96
997.0,25.01
998.0,24.24
999.0,23.51
1000.0,22.37
1001.0,22.85
1002.0,26.04
1003.0,44.98
1004.0,41.62
1005.0,35.35
1006.0,27.42
1007.0,21.88
1008.0,21.78
1009.0,21.41
1010.0,20.87
1011.0,20.69
1012.0,20.76
1013.0,20.88
1014.0,21.96
1015.0,25.59
1016.0,35.33
1017.0,33.63
1018.0,33.67
1019.0,31.9
1020.0,29.05
1021.0,25.97
1022.0,24.16
1023.0,23.71
1024.0,23.22
1025.0,23.24
1026.0,25.63
1027.0,33.61
1028.0,35.67
1029.0,31.96
1030.0,26.89
1031.0,22.5
1032.0,21.97
1033.0,22.34
1034.0,21.99
1035.0,21.34
1036.0,21.4
1037.0,21.48
1038.0,22.48
1039.0,24.6
1040.0,35.01
1041.0,34.78
1042.0,32.38
1043.0,30.98
1044.0,26.44
1045.0,26.97
1046.0,25.7
1047.0,25.5
1048.0,24.83
1049.0,25.04
1050.0,27.01
1051.0,38.19
1052.0,41.23
1053.0,34.88
1054.0,26.19
1055.0,22.4
1056.0,22.05
1057.0,22.06
1058.0,21.06
1059.0,19.77
1060.0,19.71
1061.0,19.34
1062.0,18.5
1063.0,23.34
1064.0,28.08
1065.0,31.15
1066.0,28.82
1067.0,27.85
1068.0,25.94
1069.0,25.18
1070.0,24.39
1071.0,24.21
1072.0,24.06
1073.0,23.95
1074.0,27.93
1075.0,39.61
1076.0,41.85
1077.0,37.49
1078.0,28.58
1079.0,26.3
1080.0,28.28
1081.0,21.46
1082.0,21.25
1083.0,21.15
1084.0,21.17
1085.0,21.36
1086.0,21.03
1087.0,25.19
1088.0,34.73
1089.0,41.87
1090.0,40.42
1091.0,38.52
1092.0,35.61
1093.0,31.34
1094.0,29.6
1095.0,27.87
1096.0,26.33
1097.0,25.11
1098.0,28.68
1099.0,39.71
1100.0,39.14
1101.0,33.82
1102.0,29.6
1103.0,25.42
1104.0,23.7
1105.0,23.63
1106.0,22.96
1107.0,22.56
1108.0,22.71
1109.0,22.48
1110.0,22.44
1111.0,23.96
1112.0,27.96
1113.0,31.07
1114.0,33.14
1115.0,33.61
1116.0,29.93
1117.0,26.14
1118.0,25.42
1119.0,24.2
1120.0,24.03
1121.0,23.96
1122.0,24.71
1123.0,35.52
1124.0,39.36
1125.0,32.77
1126.0,27.81
1127.0,25.33
1128.0,23.05
1129.0,22.91
1130.0,21.8
1131.0,20.51
1132.0,21.63
1133.0,21.34
1134.0,20.84
1135.0,21.2
1136.0,21.34
1137.0,21.99
1138.0,22.08
1139.0,23.16
1140.0,22.31
1141.0,21.76
1142.0,21.42
1143.0,21.55
1144.0,21.43
1145.0,21.53
1146.0,22.16
1147.0,25.98
1148.0,26.3
1149.0,25.82
1150.0,25.22
1151.0,22.12
1152.0,20.66
1153.0,16.71
1154.0,15.56
1155.0,14.97
1156.0,14.72
1157.0,15.35
1158.0,17.61
1159.0,21.8
1160.0,25.73
1161.0,29.18
1162.0,29.36
1163.0,30.44
1164.0,30.99
1165.0,28.99
1166.0,28.88
1167.0,26.4
1168.0,25.37
1169.0,24.64
1170.0,28.55
1171.0,43.52
1172.0,44.97
1173.0,37.06
1174.0,32.48
1175.0,25.59
1176.0,22.76
1177.0,21.77
1178.0,21.31
1179.0,20.83
1180.0,20.76
1181.0,20.76
1182.0,21.5
1183.0,23.92
1184.0,33.76
1185.0,44.76
1186.0,42.98
1187.0,36.36
1188.0,32.35
1189.0,29.6
1190.0,27.43
1191.0,25.66
1192.0,23.42
1193.0,23.62
1194.0,28.34
1195.0,47.07
1196.0,49.55
1197.0,45.27
1198.0,39.65
1199.0,32.1
1200.0,27.03
1201.0,24.99
1202.0,23.64
1203.0,23.44
1204.0,23.45
1205.0,22.83
1206.0,24.39
1207.0,35.17
1208.0,58.58
1209.0,64.02
1210.0,59.99
1211.0,51.46
1212.0,48.12
1213.0,42.34
1214.0,38.24
1215.0,35.62
1216.0,31.42
1217.0,32.2
1218.0,34.47
1219.0,48.86
1220.0,52.63
1221.0,43.11
1222.0,33.79
1223.0,26.3
1224.0,23.54
1225.0,21.86
1226.0,21.37
1227.0,21.04
1228.0,21.1
1229.0,21.05
1230.0,22.18
1231.0,23.86
1232.0,32.33
1233.0,39.65
1234.0,35.36
1235.0,28.09
1236.0,26.77
1237.0,24.23
1238.0,23.23
1239.0,22.67
1240.0,22.34
1241.0,22.13
1242.0,22.91
1243.0,29.78
1244.0,31.45
1245.0,30.08
1246.0,25.87
1247.0,23.13
1248.0,22.24
1249.0,21.56
1250.0,21.37
1251.0,20.32
1252.0,21.05
1253.0,20.77
1254.0,21.94
1255.0,22.39
1256.0,31.01
1257.0,34.45
1258.0,34.79
1259.0,34.71
1260.0,31.06
1261.0,29.04
1262.0,26.69
1263.0,25.02
1264.0,23.93
1265.0,23.82
1266.0,27.05
1267.0,36.41
1268.0,39.79
1269.0,33.92
1270.0,30.69
1271.0,26.27
1272.0,25.66
1273.0,22.41
1274.0,22.57
1275.0,22.17
1276.0,22.3
1277.0,21.89
1278.0,22.11
1279.0,22.39
1280.0,24.41
1281.0,28.34
1282.0,31.55
1283.0,34.02
1284.0,31.03
1285.0,27.48
1286.0,26.13
1287.0,25.36
1288.0,24.64
1289.0,24.04
1290.0,26.54
1291.0,36.85
1292.0,41.12
1293.0,35.06
1294.0,28.05
1295.0,25.71
1296.0,25.27
1297.0,24.12
1298.0,23.82
1299.0,23.4
1300.0,23.39
1301.0,22.95
1302.0,23.07
1303.0,23.03
1304.0,23.3
1305.0,24.27
1306.0,26.47
1307.0,25.98
1308.0,24.81
1309.0,24.27
1310.0,23.88
1311.0,23.62
1312.0,23.34
1313.0,23.36
1314.0,25.18
1315.0,33.36
1316.0,39.12
1317.0,32.26
1318.0,27.39
1319.0,24.66
1320.0,23.75
1321.0,23.7
1322.0,24.86
1323.0,23.75
1324.0,23.78
1325.0,24.39
1326.0,25.46
1327.0,29.05
1328.0,38.29
1329.0,40.0
1330.0,41.36
1331.0,35.83
1332.0,32.29
1333.0,28.57
1334.0,26.2
1335.0,25.24
1336.0,24.09
1337.0,23.71
1338.0,24.8
1339.0,35.35
1340.0,44.56
1341.0,36.6
1342.0,27.96
1343.0,25.01
1344.0,24.05
1345.0,22.17
1346.0,21.72
1347.0,21.45
1348.0,21.11
1349.0,20.47
1350.0,21.41
1351.0,22.78
1352.0,29.4
1353.0,35.5
1354.0,35.03
1355.0,33.2
1356.0,32.35
1357.0,27.38
1358.0,23.46
1359.0,22.39
1360.0,21.77
1361.0,21.25
1362.0,22.12
1363.0,29.04
1364.0,33.03
1365.0,30.32
1366.0,23.15
1367.0,22.08
1368.0,21.81
1369.0,20.3
1370.0,19.26
1371.0,17.54
1372.0,17.54
1373.0,17.07
1374.0,18.77
1375.0,21.33
1376.0,25.78
1377.0,26.68
1378.0,26.22
1379.0,25.26
1380.0,24.35
1381.0,24.45
1382.0,22.92
1383.0,22.56
1384.0,22.32
1385.0,22.42
1386.0,22.95
1387.0,27.16
1388.0,30.07
1389.0,27.58
1390.0,25.04
1391.0,22.51
1392.0,21.29
1393.0,21.94
1394.0,21.63
1395.0,20.55
1396.0,21.45
1397.0,19.96
1398.0,21.61
1399.0,22.21
1400.0,26.09
1401.0,28.8
1402.0,29.01
1403.0,28.81
1404.0,28.19
1405.0,26.33
1406.0,25.7
1407.0,25.09
1408.0,24.03
1409.0,23.79
1410.0,25.82
1411.0,36.24
1412.0,44.17
1413.0,40.1
1414.0,33.68
1415.0,25.21
1416.0,23.65
1417.0,23.76
1418.0,23.37
1419.0,22.31
1420.0,22.22
1421.0,22.24
1422.0,22.34
1423.0,25.43
1424.0,31.25
1425.0,34.18
1426.0,43.42
1427.0,34.84
1428.0,33.99
1429.0,32.51
1430.0,29.05
1431.0,27.21
1432.0,25.18
1433.0,25.39
1434.0,26.69
1435.0,33.62
1436.0,43.09
1437.0,36.55
1438.0,32.72
1439.0,32.03
1440.0,26.7
1441.0,27.7
1442.0,25.54
1443.0,25.57
1444.0,25.62
1445.0,24.53
1446.0,24.96
1447.0,24.43
1448.0,27.87
1449.0,34.8
1450.0,37.43
1451.0,38.3
1452.0,37.6
1453.0,30.16
1454.0,26.15
1455.0,25.21
1456.0,24.83
1457.0,24.28
1458.0,26.47
1459.0,37.5
1460.0,47.41
1461.0,43.74
1462.0,41.42
1463.0,31.27
1464.0,29.36
1465.0,25.42
1466.0,24.61
1467.0,24.55
1468.0,24.53
1469.0,24.61
1470.0,24.52
1471.0,24.43
1472.0,24.82
1473.0,28.36
1474.0,30.97
1475.0,30.1
1476.0,28.15
1477.0,26.7
1478.0,25.31
1479.0,23.87
1480.0,23.56
1481.0,23.95
1482.0,25.37
1483.0,34.9
1484.0,41.76
1485.0,38.82
1486.0,32.31
1487.0,25.33
1488.0,23.45
1489.0,22.86
1490.0,22.52
1491.0,21.96
1492.0,22.1
1493.0,22.3
1494.0,22.57
1495.0,23.9
1496.0,30.43
1497.0,38.87
1498.0,41.78
1499.0,40.26
1500.0,39.57
1501.0,34.46
1502.0,33.01
1503.0,29.09
1504.0,29.35
1505.0,29.23
1506.0,30.83
1507.0,40.28
1508.0,50.78
1509.0,43.46
1510.0,37.19
1511.0,32.73
1512.0,26.73
1513.0,22.98
1514.0,21.99
1515.0,21.72
1516.0,21.35
1517.0,21.1
1518.0,21.98
1519.0,26.11
1520.0,34.21
1521.0,40.24
1522.0,40.66
1523.0,39.92
1524.0,37.57
1525.0,35.58
1526.0,33.6
1527.0,32.04
1528.0,29.61
1529.0,29.15
1530.0,31.52
1531.0,38.31
1532.0,47.2
1533.0,42.59
1534.0,35.54
1535.0,30.59
1536.0,25.39
1537.0,22.81
1538.0,21.92
1539.0,21.88
1540.0,21.95
1541.0,22.26
1542.0,24.31
1543.0,28.27
1544.0,39.84
1545.0,52.33
1546.0,47.93
1547.0,46.68
1548.0,45.28
1549.0,43.13
1550.0,37.25
1551.0,32.05
1552.0,30.15
1553.0,28.7
1554.0,34.17
1555.0,43.92
1556.0,53.81
1557.0,46.49
1558.0,40.85
1559.0,34.72
1560.0,27.12
1561.0,24.58
1562.0,23.29
1563.0,22.56
1564.0,22.27
1565.0,22.32
1566.0,25.2
1567.0,28.89
1568.0,36.53
1569.0,41.98
1570.0,38.55
1571.0,35.57
1572.0,34.37
1573.0,31.88
1574.0,28.04
1575.0,27.12
1576.0,25.52
1577.0,25.01
1578.0,26.58
1579.0,31.26
1580.0,38.0
1581.0,32.67
1582.0,29.42
1583.0,27.97
1584.0,23.02
1585.0,22.45
1586.0,21.86
1587.0,21.75
1588.0,21.53
1589.0,21.55
1590.0,23.35
1591.0,25.95
1592.0,31.77
1593.0,37.4
1594.0,38.62
1595.0,34.24
1596.0,34.58
1597.0,31.96
1598.0,29.04
1599.0,27.74
1600.0,25.43
1601.0,24.17
1602.0,23.52
1603.0,28.72
1604.0,30.1
1605.0,30.12
1606.0,26.39
1607.0,23.76
1608.0,21.93
1609.0,21.03
1610.0,18.63
1611.0,16.47
1612.0,15.25
1613.0,14.82
1614.0,15.38
1615.0,17.52
1616.0,20.9
1617.0,22.3
1618.0,23.93
1619.0,24.54
1620.0,24.28
1621.0,24.0
1622.0,22.35
1623.0,21.62
1624.0,21.34
1625.0,21.33
1626.0,21.79
1627.0,24.8
1628.0,30.39
1629.0,28.54
1630.0,26.07
1631.0,23.68
1632.0,22.17
1633.0,19.2
1634.0,18.24
1635.0,17.71
1636.0,17.02
1637.0,15.39
1638.0,16.77
1639.0,14.2
1640.0,20.29
1641.0,21.35
1642.0,21.9
1643.0,21.92
1644.0,22.09
1645.0,22.06
1646.0,22.2
1647.0,22.27
1648.0,22.09
1649.0,22.12
1650.0,21.94
1651.0,24.81
1652.0,33.29
1653.0,30.28
1654.0,24.2
1655.0,26.49
1656.0,22.2
1657.0,19.47
1658.0,17.54
1659.0,17.45
1660.0,17.29
1661.0,19.28
1662.0,23.48
1663.0,26.84
1664.0,37.12
1665.0,35.39
