smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-145570809005.0,385.921719721,-145570808962.0,-145570808580.0,-145570809517.0,-145570809435.0,-145570808636.0,4.0,148935.573752,0.125226860254,16,0.00391317068328,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-145625286674.0,316.147006093,-145625286694.0,-145625286337.0,-145625286971.0,-145625286962.0,-145625286357.0,4.0,99948.9294616,0.125226860254,21,0.00195657498961,3.46688419418e-13,0.124990974078,0.125002976198
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515281769338.0,480464.658028,-515281672642.0,-515281328328.0,-515282403740.0,-515282323485.0,-515281350565.0,4.0,230846287614.0,0.249546279492,27,0.00779824473773,3.46688419418e-13,0.250018051845,0.12498974865
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515336044667.0,338414.641366,-515335929555.0,-515335781472.0,-515336538089.0,-515336453792.0,-515335796701.0,4.0,114524469491.0,0.249546279492,32,0.0155973147564,3.46688419418e-13,0.250018051845,0.249992724848
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515390848523.0,458330.020011,-515390891608.0,-515390357070.0,-515391253806.0,-515391249306.0,-515390387421.0,4.0,210066407243.0,0.249546279492,37,0.0155982225654,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515445567387.0,571550.919032,-515445654483.0,-515444853929.0,-515446106652.0,-515446081912.0,-515444930927.0,4.0,326670453046.0,0.249546279492,42,0.0155982225654,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515499875805.0,681006.869137,-515499855545.0,-515499122179.0,-515500669953.0,-515500594252.0,-515499185724.0,4.0,463770355811.0,0.249546279492,47,0.00779907001867,3.46688419418e-13,0.250018051845,0.125002976198
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214722173507000.0,1124488.53752,-214722173645000.0,-214722172063000.0,-214722174674000.0,-214722174578000.0,-214722172241000.0,4.0,1264474471010.0,0.249546279492,28,0.00779824473773,3.46688419418e-13,0.250018051845,0.12498974865
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214722228142000.0,1247743.55462,-214722228284000.0,-214722226784000.0,-214722229214000.0,-214722229210000.0,-214722226874000.0,4.0,1556863978110.0,0.249546279492,33,0.0155973147564,3.46688419418e-13,0.250018051845,0.249992724848
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214722282510000.0,1133909.92326,-214722282625000.0,-214722281055000.0,-214722283736000.0,-214722283618000.0,-214722281242000.0,4.0,1285751714060.0,0.249546279492,38,0.0155982225654,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214722336386000.0,1314837.16271,-214722336406000.0,-214722334875000.0,-214722337856000.0,-214722337730000.0,-214722335013000.0,4.0,1728796764440.0,0.249546279492,43,0.0155982225654,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214722390702000.0,647186.653239,-214722390651000.0,-214722389967000.0,-214722391540000.0,-214722391417000.0,-214722390059000.0,4.0,418850564131.0,0.249546279492,48,0.00779907001867,3.46688419418e-13,0.250018051845,0.125002976198
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215029820675000.0,1119723.65236,-215029820929000.0,-215029819215000.0,-215029821628000.0,-215029821605000.0,-215029819390000.0,4.0,1253781057660.0,0.250453720508,54,0.00782660199132,3.46688419418e-13,0.250018051845,0.12498974865
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215029874755000.0,2604039.90155,-215029875430000.0,-215029871305000.0,-215029876854000.0,-215029876828000.0,-215029871736000.0,4.0,6781023808880.0,0.250453720508,59,0.0156540322646,3.46688419418e-13,0.250018051845,0.249992724848
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215029928917000.0,955598.534348,-215029928760000.0,-215029927928000.0,-215029930222000.0,-215029930012000.0,-215029928044000.0,4.0,913168558847.0,0.250453720508,64,0.0156549433748,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215029984339000.0,1603060.07291,-215029984529000.0,-215029982214000.0,-215029986082000.0,-215029985879000.0,-215029982530000.0,4.0,2569801597370.0,0.250453720508,69,0.0156549433748,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215030038467000.0,1486820.64689,-215030038728000.0,-215030036655000.0,-215030039756000.0,-215030039734000.0,-215030036834000.0,4.0,2210635636020.0,0.250453720508,74,0.00782743027329,3.46688419418e-13,0.250018051845,0.125002976198
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399678501000.0,1787038.24652,-215399678620000.0,-215399676714000.0,-215399680052000.0,-215399680048000.0,-215399676789000.0,4.0,3193505694530.0,0.125226860254,80,0.00391273589804,3.46688419418e-13,0.249981948155,0.12498974865
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399731102000.0,1650526.24608,-215399731199000.0,-215399728994000.0,-215399733018000.0,-215399732766000.0,-215399729304000.0,4.0,2724236889000.0,0.125226860254,85,0.00782588587727,3.46688419418e-13,0.249981948155,0.249992724848
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399786405000.0,1533191.37238,-215399786569000.0,-215399784766000.0,-215399787716000.0,-215399787715000.0,-215399784866000.0,4.0,2350675784340.0,0.125226860254,90,0.00782634136657,3.46688419418e-13,0.249981948155,0.250007275152
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399841232000.0,1029063.48131,-215399841307000.0,-215399840006000.0,-215399842310000.0,-215399842234000.0,-215399840126000.0,4.0,1058971648560.0,0.125226860254,95,0.00782634136657,3.46688419418e-13,0.249981948155,0.250007275152
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399895547000.0,2718585.65976,-215399896521000.0,-215399891542000.0,-215399897603000.0,-215399897448000.0,-215399892282000.0,4.0,7390707989450.0,0.125226860254,100,0.00391314997922,3.46688419418e-13,0.249981948155,0.125002976198
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215915854544000.0,356770.292945,-215915854701000.0,-215915854014000.0,-215915854759000.0,-215915854758000.0,-215915854109000.0,4.0,127285041928.0,0.249546279492,2,0.0038985593187,3.46688419418e-13,0.124990974078,0.12498974865
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215915909130000.0,475900.078301,-215915909020000.0,-215915908697000.0,-215915909782000.0,-215915909690000.0,-215915908724000.0,4.0,226480884527.0,0.249546279492,7,0.00779753121829,3.46688419418e-13,0.124990974078,0.249992724848
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215915963633000.0,298103.247945,-215915963629000.0,-215915963289000.0,-215915963986000.0,-215915963949000.0,-215915963324000.0,4.0,88865546435.5,0.249546279492,12,0.00779798505727,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215916017860000.0,781081.608311,-215916017868000.0,-215916017071000.0,-215916018632000.0,-215916018600000.0,-215916017108000.0,4.0,610088478841.0,0.249546279492,17,0.00779798505727,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215916072688000.0,506352.073767,-215916072779000.0,-215916072037000.0,-215916073158000.0,-215916073136000.0,-215916072114000.0,4.0,256392422608.0,0.249546279492,22,0.00389897189959,3.46688419418e-13,0.124990974078,0.125002976198
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122746086000.0,981377.032148,-430122745795000.0,-430122745255000.0,-430122747497000.0,-430122747263000.0,-430122745315000.0,4.0,963100879227.0,0.249546279492,3,0.0038985593187,3.46688419418e-13,0.124990974078,0.12498974865
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122801995000.0,635317.047418,-430122802110000.0,-430122801208000.0,-430122802551000.0,-430122802539000.0,-430122801289000.0,4.0,403627750740.0,0.249546279492,8,0.00779753121829,3.46688419418e-13,0.124990974078,0.249992724848
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122854567000.0,577762.045449,-430122854693000.0,-430122853791000.0,-430122855093000.0,-430122855065000.0,-430122853895000.0,4.0,333808981161.0,0.249546279492,13,0.00779798505727,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122910003000.0,1274425.71376,-430122909779000.0,-430122908748000.0,-430122911705000.0,-430122911475000.0,-430122908845000.0,4.0,1624160899900.0,0.249546279492,18,0.00779798505727,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122964293000.0,863171.778064,-430122964361000.0,-430122963264000.0,-430122965186000.0,-430122965127000.0,-430122963364000.0,4.0,745065518447.0,0.249546279492,23,0.00389897189959,3.46688419418e-13,0.124990974078,0.125002976198
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492617064000.0,1853131.09186,-430492616800000.0,-430492615338000.0,-430492619318000.0,-430492619094000.0,-430492615404000.0,4.0,3434094843610.0,0.250453720508,29,0.00782660199132,3.46688419418e-13,0.250018051845,0.12498974865
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492669676000.0,1341260.17135,-430492669538000.0,-430492668287000.0,-430492671342000.0,-430492671157000.0,-430492668389000.0,4.0,1798978847260.0,0.250453720508,34,0.0156540322646,3.46688419418e-13,0.250018051845,0.249992724848
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492724292000.0,928170.019977,-430492724470000.0,-430492723061000.0,-430492725168000.0,-430492725115000.0,-430492723221000.0,4.0,861499585984.0,0.250453720508,39,0.0156549433748,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492777949000.0,709116.754812,-430492777944000.0,-430492777119000.0,-430492778791000.0,-430492778699000.0,-430492777207000.0,4.0,502846571955.0,0.250453720508,44,0.0156549433748,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492834462000.0,500244.03789,-430492834346000.0,-430492834014000.0,-430492835141000.0,-430492835048000.0,-430492834038000.0,4.0,250244097444.0,0.250453720508,49,0.00782743027329,3.46688419418e-13,0.250018051845,0.125002976198
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800259057000.0,1358630.21837,-430800259467000.0,-430800257090000.0,-430800260202000.0,-430800260107000.0,-430800257432000.0,4.0,1845876070270.0,0.125226860254,55,0.00391330099566,3.46688419418e-13,0.250018051845,0.12498974865
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800311969000.0,820615.22481,-430800311806000.0,-430800311212000.0,-430800313052000.0,-430800312915000.0,-430800311251000.0,4.0,673409347189.0,0.125226860254,60,0.0078270161323,3.46688419418e-13,0.250018051845,0.249992724848
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800366552000.0,2961620.64044,-430800366274000.0,-430800363224000.0,-430800370434000.0,-430800369821000.0,-430800363671000.0,4.0,8771196817900.0,0.125226860254,65,0.00782747168739,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800421496000.0,2619578.73959,-430800422228000.0,-430800417739000.0,-430800423788000.0,-430800423595000.0,-430800418372000.0,4.0,6862192772890.0,0.125226860254,70,0.00782747168739,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800475954000.0,2007718.12697,-430800476134000.0,-430800473485000.0,-430800478061000.0,-430800477902000.0,-430800473753000.0,4.0,4030932077360.0,0.125226860254,75,0.00391371513664,3.46688419418e-13,0.250018051845,0.125002976198
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893186872000.0,886593.25404,-645893186666000.0,-645893186033000.0,-645893188125000.0,-645893187907000.0,-645893186127000.0,4.0,786047598110.0,0.250453720508,4,0.00391273589804,3.46688419418e-13,0.124990974078,0.12498974865
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893242898000.0,1861286.5685,-645893243309000.0,-645893240325000.0,-645893244649000.0,-645893244512000.0,-645893240708000.0,4.0,3464387690090.0,0.250453720508,9,0.00782588587727,3.46688419418e-13,0.124990974078,0.249992724848
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893296253000.0,765585.250277,-645893296475000.0,-645893295194000.0,-645893296870000.0,-645893296853000.0,-645893295344000.0,4.0,586120775441.0,0.250453720508,14,0.00782634136657,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893352532000.0,858523.679691,-645893352305000.0,-645893351799000.0,-645893353718000.0,-645893353549000.0,-645893351832000.0,4.0,737062908591.0,0.250453720508,19,0.00782634136657,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893406183000.0,2060447.98431,-645893405960000.0,-645893403960000.0,-645893408853000.0,-645893408499000.0,-645893404180000.0,4.0,4245445896040.0,0.250453720508,24,0.00391314997922,3.46688419418e-13,0.124990974078,0.125002976198
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646263053614000.0,887336.244943,-646263053620000.0,-646263052567000.0,-646263054648000.0,-646263054541000.0,-646263052678000.0,4.0,787365611590.0,0.125226860254,30,0.00391330099566,3.46688419418e-13,0.250018051845,0.12498974865
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646263109734000.0,1488192.2909,-646263109884000.0,-646263107778000.0,-646263111390000.0,-646263111182000.0,-646263108075000.0,4.0,2214716294680.0,0.125226860254,35,0.0078270161323,3.46688419418e-13,0.250018051845,0.249992724848
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646263163088000.0,1133318.91175,-646263162716000.0,-646263162192000.0,-646263164729000.0,-646263164457000.0,-646263162240000.0,4.0,1284411755730.0,0.125226860254,40,0.00782747168739,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646263215087000.0,1721238.67227,-646263215365000.0,-646263212782000.0,-646263216834000.0,-646263216678000.0,-646263213105000.0,4.0,2962662566910.0,0.125226860254,45,0.00782747168739,3.46688419418e-13,0.250018051845,0.250007275152
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646263270922000.0,1142443.82714,-646263270615000.0,-646263269941000.0,-646263272516000.0,-646263272281000.0,-646263269992000.0,4.0,1305177898170.0,0.125226860254,50,0.00391371513664,3.46688419418e-13,0.250018051845,0.125002976198
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663627510000.0,1982154.39023,-861663627704000.0,-861663625028000.0,-861663629602000.0,-861663629432000.0,-861663625315000.0,4.0,3928936026710.0,0.125226860254,5,0.00195636794902,3.46688419418e-13,0.124990974078,0.12498974865
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663680197000.0,1733485.26169,-861663680465000.0,-861663677890000.0,-861663681967000.0,-861663681810000.0,-861663678208000.0,4.0,3004971152510.0,0.125226860254,10,0.00391294293863,3.46688419418e-13,0.124990974078,0.249992724848
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663732709000.0,673731.150064,-861663732483000.0,-861663732177000.0,-861663733693000.0,-861663733521000.0,-861663732213000.0,4.0,453913662566.0,0.125226860254,15,0.00391317068328,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663789018000.0,344965.357181,-861663789133000.0,-861663788528000.0,-861663789277000.0,-861663789272000.0,-861663788603000.0,4.0,119001097655.0,0.125226860254,20,0.00391317068328,3.46688419418e-13,0.124990974078,0.250007275152
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663843700000.0,1738839.47284,-861663843601000.0,-861663841680000.0,-861663845919000.0,-861663845594000.0,-861663841946000.0,4.0,3023562712300.0,0.125226860254,25,0.00195657498961,3.46688419418e-13,0.124990974078,0.125002976198
