smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-htse_capacity
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2034415932.72,75989071.4858,-2034415932.72,-1980683544.98,-2088148320.47,-2082775081.69,-1986056783.75,2.0,5774338985270000.0,0.125000249693,125,0.125018050542,2.6175466018599997e-14,0.00195695615214,0.125226860254
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2148424865.9,44152139.732,-2148424865.9,-2117204588.49,-2179645143.3,-2176523115.56,-2120326616.23,2.0,1949411442920000.0,0.125000249693,109,0.25,2.6175466018599997e-14,0.0078266944,0.250453720508
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2154971398.53,39565807.4954,-2154971398.53,-2126994147.75,-2182948649.31,-2180150924.23,-2129791872.82,2.0,1565453122770000.0,0.250000499385,80,0.125018050542,2.6175466018599997e-14,0.00391391230429,0.125226860254
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2230207311.08,30388801.6556,-2230207311.08,-2208719183.36,-2251695438.8,-2249546626.03,-2210867996.13,2.0,923479266061000.0,0.125000249693,120,0.125018050542,2.6175466018599997e-14,0.0038997314626,0.249546279492
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2313225145.4,5893203.00162,-2313225145.4,-2309058021.59,-2317392269.2,-2316975556.82,-2309474733.97,2.0,34729841618300.0,0.125000249693,104,0.25,2.6175466018599997e-14,0.0039133472,0.125226860254
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2322535869.71,4228928.87751,-2322535869.71,-2319545565.42,-2325526174.0,-2325227143.57,-2319844595.85,2.0,17883839451100.0,0.125000249693,115,0.125018050542,2.6175466018599997e-14,0.0038997314626,0.249546279492
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2589907754.62,35449272.0937,-2589907754.62,-2564841333.94,-2614974175.31,-2612467533.24,-2567347976.01,2.0,1256650891970000.0,0.125000249693,110,0.125018050542,2.6175466018599997e-14,0.00391391230429,0.250453720508
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-2686366010.01,28669612.7494,-2686366010.01,-2666093532.42,-2706638487.6,-2704611239.84,-2668120780.18,2.0,821946695200000.0,0.125000249693,105,0.125018050542,2.6175466018599997e-14,0.00195695615214,0.125226860254
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-18898539870.7,3247383.27538,-18898539870.7,-18896243624.0,-18900836117.4,-18900606492.8,-18896473248.6,2.0,10545498137200.0,0.124999250922,1,0.125018050542,2.6175466018599997e-14,0.00195694051577,0.125226860254
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359848616438.0,16040342.7871,-359848616438.0,-359837274203.0,-359859958673.0,-359858824450.0,-359838408426.0,2.0,257292596728000.0,0.124999250922,7,0.25,2.6175466018599997e-14,0.00782663186354,0.250453720508
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-769733653531.0,16459337.1147,-769733653531.0,-769722015022.0,-769745292040.0,-769744128189.0,-769723178873.0,2.0,270909778255000.0,0.124999250922,13,0.249963898917,2.6175466018599997e-14,0.00779714839709,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-101750321363000.0,6128221.48513,-101750321363000.0,-101750317030000.0,-101750325696000.0,-101750325263000.0,-101750317463000.0,2.0,37555098570800.0,0.125000249693,118,0.249963898917,2.6175466018599997e-14,0.00779721069797,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102160226406000.0,22532021.8629,-102160226406000.0,-102160210473000.0,-102160242338000.0,-102160240745000.0,-102160212067000.0,2.0,507692009232000.0,0.125000249693,124,0.25,2.6175466018599997e-14,0.0039133472,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-102732871588000.0,1689276.35458,-102732871588000.0,-102732870394000.0,-102732872783000.0,-102732872663000.0,-102732870513000.0,2.0,2853654602160.0,0.125000249693,106,0.125018050542,2.6175466018599997e-14,0.00391391230429,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-103073819113000.0,26272564.1443,-103073819113000.0,-103073800535000.0,-103073837690000.0,-103073835833000.0,-103073802393000.0,2.0,690247626719000.0,0.125000249693,112,0.25,2.6175466018599997e-14,0.00779833681159,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-135873529883000.0,8664881.6795,-135873529883000.0,-135873523756000.0,-135873536010000.0,-135873535397000.0,-135873524368000.0,2.0,75080174519600.0,0.250000499385,93,0.249963898917,2.6175466018599997e-14,0.0155944213959,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-136283454222000.0,20587801.6718,-136283454222000.0,-136283439664000.0,-136283468780000.0,-136283467324000.0,-136283441120000.0,2.0,423857577679000.0,0.250000499385,99,0.25,2.6175466018599997e-14,0.0078266944,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-136856088282000.0,16176609.9521,-136856088282000.0,-136856076843000.0,-136856099721000.0,-136856098577000.0,-136856077987000.0,2.0,261682709543000.0,0.250000499385,81,0.125018050542,2.6175466018599997e-14,0.00782782460857,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-137197029090000.0,26747989.0018,-137197029090000.0,-137197010176000.0,-137197048004000.0,-137197046112000.0,-137197012068000.0,2.0,715454915638000.0,0.250000499385,87,0.25,2.6175466018599997e-14,0.0155966736232,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-169996779174000.0,36247003.9808,-169996779174000.0,-169996753544000.0,-169996804805000.0,-169996802242000.0,-169996756107000.0,2.0,1313845297580000.0,0.250000499385,68,0.249963898917,2.6175466018599997e-14,0.0155944213959,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-170406660567000.0,6107203.24429,-170406660567000.0,-170406656249000.0,-170406664886000.0,-170406664454000.0,-170406656681000.0,2.0,37297931467100.0,0.250000499385,74,0.25,2.6175466018599997e-14,0.0078266944,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-170979314811000.0,10071626.78,-170979314811000.0,-170979307689000.0,-170979321932000.0,-170979321220000.0,-170979308401000.0,2.0,101437665997000.0,0.250000499385,56,0.125018050542,2.6175466018599997e-14,0.00782782460857,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-171320258080000.0,7198408.3519,-171320258080000.0,-171320252990000.0,-171320263170000.0,-171320262661000.0,-171320253499000.0,2.0,51817082800600.0,0.250000499385,62,0.25,2.6175466018599997e-14,0.0155966736232,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-204119996332000.0,48850261.5035,-204119996332000.0,-204119961789000.0,-204120030874000.0,-204120027420000.0,-204119965243000.0,2.0,2386348048960000.0,0.249999500615,43,0.249963898917,2.6175466018599997e-14,0.0155943590951,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-204529879607000.0,9431791.88412,-204529879607000.0,-204529872938000.0,-204529886276000.0,-204529885609000.0,-204529873605000.0,2.0,88958698145300.0,0.249999500615,49,0.25,2.6175466018599997e-14,0.00782666313177,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-205102524041000.0,919853.86586,-205102524041000.0,-205102523391000.0,-205102524691000.0,-205102524626000.0,-205102523456000.0,2.0,846131134537.0,0.249999500615,31,0.125018050542,2.6175466018599997e-14,0.00782779333583,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-205443454304000.0,18484922.3638,-205443454304000.0,-205443441234000.0,-205443467375000.0,-205443466068000.0,-205443442541000.0,2.0,341692354794000.0,0.249999500615,37,0.25,2.6175466018599997e-14,0.0155966113133,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238242973211000.0,28672310.0369,-238242973211000.0,-238242952937000.0,-238242993486000.0,-238242991458000.0,-238242954965000.0,2.0,822101362852000.0,0.124999250922,18,0.249963898917,2.6175466018599997e-14,0.00779714839709,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-238652795248000.0,9936860.80122,-238652795248000.0,-238652788222000.0,-238652802275000.0,-238652801572000.0,-238652788925000.0,2.0,98741202582800.0,0.124999250922,24,0.25,2.6175466018599997e-14,0.00391331593177,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239225478737000.0,8028791.17914,-239225478737000.0,-239225473060000.0,-239225484414000.0,-239225483847000.0,-239225473628000.0,2.0,64461487798200.0,0.124999250922,6,0.125018050542,2.6175466018599997e-14,0.00391388103154,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-239566429301000.0,15493348.0269,-239566429301000.0,-239566418345000.0,-239566440256000.0,-239566439161000.0,-239566419441000.0,2.0,240043833084000.0,0.124999250922,12,0.25,2.6175466018599997e-14,0.00779827450171,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340546994096000.0,32876291.6716,-340546994096000.0,-340546970849000.0,-340547017343000.0,-340547015018000.0,-340546973173000.0,2.0,1080850554080000.0,0.125000249693,117,0.25,2.6175466018599997e-14,0.00779833681159,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340956917944000.0,34812674.7773,-340956917944000.0,-340956893327000.0,-340956942560000.0,-340956940098000.0,-340956895789000.0,2.0,1211922325150000.0,0.125000249693,123,0.249963898917,2.6175466018599997e-14,0.00391278209571,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341939457547000.0,27434027.8458,-341939457547000.0,-341939438149000.0,-341939476946000.0,-341939475006000.0,-341939440089000.0,2.0,752625883842000.0,0.125000249693,111,0.125018050542,2.6175466018599997e-14,0.0038997314626,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-374670197834000.0,6205064.94456,-374670197834000.0,-374670193446000.0,-374670202222000.0,-374670201783000.0,-374670193885000.0,2.0,38502830966200.0,0.250000499385,92,0.25,2.6175466018599997e-14,0.0155966736232,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-375080127160000.0,20695849.0685,-375080127160000.0,-375080112526000.0,-375080141794000.0,-375080140331000.0,-375080113989000.0,2.0,428318168666000.0,0.250000499385,98,0.249963898917,2.6175466018599997e-14,0.00782556419142,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376062682618000.0,10144877.4741,-376062682618000.0,-376062675444000.0,-376062689791000.0,-376062689074000.0,-376062676162000.0,2.0,102918538965000.0,0.250000499385,86,0.125018050542,2.6175466018599997e-14,0.00779946292521,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-408793424906000.0,3449930.67512,-408793424906000.0,-408793422466000.0,-408793427345000.0,-408793427101000.0,-408793422710000.0,2.0,11902021663100.0,0.250000499385,67,0.25,2.6175466018599997e-14,0.0155966736232,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-409203319548000.0,5929156.78409,-409203319548000.0,-409203315355000.0,-409203323740000.0,-409203323321000.0,-409203315774000.0,2.0,35154900170300.0,0.250000499385,73,0.249963898917,2.6175466018599997e-14,0.00782556419142,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-410185867345000.0,19726261.3333,-410185867345000.0,-410185853396000.0,-410185881293000.0,-410185879899000.0,-410185854791000.0,2.0,389125386191000.0,0.250000499385,61,0.125018050542,2.6175466018599997e-14,0.00779946292521,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-442916667569000.0,16830724.2066,-442916667569000.0,-442916655668000.0,-442916679470000.0,-442916678280000.0,-442916656858000.0,2.0,283273277318000.0,0.249999500615,42,0.25,2.6175466018599997e-14,0.0155966113133,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443326543520000.0,33323453.2279,-443326543520000.0,-443326519956000.0,-443326567083000.0,-443326564727000.0,-443326522313000.0,2.0,1110452535030000.0,0.249999500615,48,0.249963898917,2.6175466018599997e-14,0.0078255329277,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-444309113129000.0,15318798.4749,-444309113129000.0,-444309102297000.0,-444309123961000.0,-444309122878000.0,-444309103380000.0,2.0,234665586715000.0,0.249999500615,36,0.125018050542,2.6175466018599997e-14,0.00779943176577,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477039613181000.0,12310733.8776,-477039613181000.0,-477039604476000.0,-477039621886000.0,-477039621016000.0,-477039605347000.0,2.0,151554168606000.0,0.124999250922,17,0.25,2.6175466018599997e-14,0.00779827450171,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-477449497486000.0,94620.5216527,-477449497486000.0,-477449497419000.0,-477449497553000.0,-477449497546000.0,-477449497426000.0,2.0,8953043117.82,0.124999250922,23,0.249963898917,2.6175466018599997e-14,0.00391275083199,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-478432035251000.0,8078189.87984,-478432035251000.0,-478432029538000.0,-478432040963000.0,-478432040391000.0,-478432030110000.0,2.0,65257151734800.0,0.124999250922,11,0.125018050542,2.6175466018599997e-14,0.00389970030317,0.249546279492
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579412601290000.0,38689850.1088,-579412601290000.0,-579412573933000.0,-579412628648000.0,-579412625912000.0,-579412576668000.0,2.0,1496904501440000.0,0.125000249693,116,0.125018050542,2.6175466018599997e-14,0.0038997314626,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-579753545637000.0,44165284.5347,-579753545637000.0,-579753514407000.0,-579753576866000.0,-579753573743000.0,-579753517530000.0,2.0,1950572358030000.0,0.125000249693,122,0.25,2.6175466018599997e-14,0.0039133472,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-613535823946000.0,49016642.6022,-613535823946000.0,-613535789286000.0,-613535858606000.0,-613535855140000.0,-613535792752000.0,2.0,2402631251990000.0,0.250000499385,91,0.125018050542,2.6175466018599997e-14,0.00779946292521,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-613876794809000.0,35158914.3415,-613876794809000.0,-613876769948000.0,-613876819670000.0,-613876817184000.0,-613876772434000.0,2.0,1236149257670000.0,0.250000499385,97,0.25,2.6175466018599997e-14,0.0078266944,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-647659053426000.0,31870119.248,-647659053426000.0,-647659030890000.0,-647659075962000.0,-647659073708000.0,-647659033144000.0,2.0,1015704500880000.0,0.250000499385,66,0.125018050542,2.6175466018599997e-14,0.00779946292521,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-647999971768000.0,18619736.4921,-647999971768000.0,-647999958602000.0,-647999984935000.0,-647999983618000.0,-647999959919000.0,2.0,346694587037000.0,0.250000499385,72,0.25,2.6175466018599997e-14,0.0078266944,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-681782278558000.0,36122743.1338,-681782278558000.0,-681782253015000.0,-681782304101000.0,-681782301546000.0,-681782255570000.0,2.0,1304852571510000.0,0.249999500615,41,0.125018050542,2.6175466018599997e-14,0.00779943176577,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-682123214105000.0,30802104.547,-682123214105000.0,-682123192324000.0,-682123235885000.0,-682123233707000.0,-682123194502000.0,2.0,948769644524000.0,0.249999500615,47,0.25,2.6175466018599997e-14,0.00782666313177,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-715905188879000.0,8210104.75993,-715905188879000.0,-715905183074000.0,-715905194685000.0,-715905194104000.0,-715905183654000.0,2.0,67405820169100.0,0.124999250922,16,0.125018050542,2.6175466018599997e-14,0.00389970030317,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-716246151145000.0,6955354.29493,-716246151145000.0,-716246146226000.0,-716246156063000.0,-716246155571000.0,-716246146718000.0,2.0,48376953368000.0,0.124999250922,22,0.25,2.6175466018599997e-14,0.00391331593177,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-818619183010000.0,4831847.40043,-818619183010000.0,-818619179593000.0,-818619186427000.0,-818619186085000.0,-818619179935000.0,2.0,23346749301000.0,0.125000249693,121,0.125018050542,2.6175466018599997e-14,0.00195695615214,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-852742420683000.0,68065.3916502,-852742420683000.0,-852742420635000.0,-852742420731000.0,-852742420726000.0,-852742420640000.0,2.0,4632897540.5,0.250000499385,96,0.125018050542,2.6175466018599997e-14,0.00391391230429,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-886865583119000.0,56276796.9545,-886865583119000.0,-886865543326000.0,-886865622913000.0,-886865618934000.0,-886865547305000.0,2.0,3167077875460000.0,0.250000499385,71,0.125018050542,2.6175466018599997e-14,0.00391391230429,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-920988843959000.0,24462805.0144,-920988843959000.0,-920988826661000.0,-920988861257000.0,-920988859527000.0,-920988828391000.0,2.0,598428829171000.0,0.249999500615,46,0.125018050542,2.6175466018599997e-14,0.00391389666791,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-955111763172000.0,388685.372298,-955111763172000.0,-955111762897000.0,-955111763447000.0,-955111763419000.0,-955111762924000.0,2.0,151076318639.0,0.124999250922,21,0.125018050542,2.6175466018599997e-14,0.00195694051577,0.125226860254
