npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,prefix,ProbabilityWeight-ft_capacity
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2470248392.65,1319085.58986,2470697799.37,2471281321.47,2468316650.39,2468659808.58,2471207807.32,4.0,1739986793370.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,337,0.10345395413899999
1193.0,-685.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2468772029.65,2928977.66684,2468300596.99,2472767828.75,2465719095.88,2466098513.84,2472105551.19,4.0,8578910172820.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,355,0.10345395413899999
1193.0,-985.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2460781024.51,2807294.1858900003,2460962999.88,2463686042.73,2457512055.56,2457805920.96,2463501362.55,4.0,7880900646140.0,4.61981158295e-13,0.000319031437239,0.0555084232214,0.0555555555556,181,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2405899825.04,963328.337319,2405845079.37,2406953082.09,2404956059.34,2404995859.58,2406880434.45,4.0,928001485481.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,327,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2404515004.5,5477805.744469999,2406167463.98,2409125158.0,2396599932.05,2397949159.14,2408767406.6,4.0,30006355774100.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,318,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2404114280.44,2935729.26915,2403639798.33,2407832068.86,2401345456.24,2401479690.22,2407413145.61,4.0,8618506341760.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,300,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2404107085.89,3309520.3311,2404337484.03,2407839843.01,2399913532.51,2400459337.4,2407432277.0,4.0,10952924821900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,291,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2402490542.29,3752366.1644699997,2400889759.24,2408085008.82,2400097641.84,2400184337.99,2407037842.84,4.0,14080251832300.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,309,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2402112317.58,3431529.72338,2402607754.75,2405178137.75,2398055623.1,2398420611.83,2405110411.31,4.0,11775396242400.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,282,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2401238136.26,4877386.1352,2401551109.03,2405777678.56,2396072648.42,2396376091.28,2405662019.35,4.0,23788895511900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,345,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2397860230.81,2217976.45842,2397945780.16,2400101796.84,2395447566.08,2395612886.91,2399987805.62,4.0,4919419570100.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,336,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2396764192.65,4193906.1449,2396476535.58,2402156041.4,2391947658.04,2392566058.05,2401365047.15,4.0,17588848752300.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,354,0.10345395413899999
1193.0,-785.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2376661142.17,5747342.70376,2376050502.15,2382797965.27,2371745599.11,2371750298.01,2382426882.35,4.0,33031948154500.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,273,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2324900024.04,4840268.96665,2325290973.18,2329227074.83,2319791074.97,2320084096.6,2329168622.69,4.0,23428203669500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,317,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2324711991.2,3035686.79538,2323878990.8,2328991249.39,2322098733.8,2322253661.08,2328336521.86,4.0,9215394319640.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,344,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2324618488.04,6386974.322930001,2323864746.1,2333121590.34,2317622869.61,2318553698.09,2331738516.7,4.0,40793441001800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,308,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2324422271.29,1768872.67237,2323851111.51,2326979177.66,2323007684.49,2323087306.02,2326556860.27,4.0,3128910531070.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,335,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2322125303.88,2238432.1471599997,2321291647.61,2325402750.21,2320515170.09,2320572817.17,2324844909.36,4.0,5010578477440.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,326,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2321281548.05,4230656.1232900005,2319749946.66,2327481580.71,2318144718.14,2318295275.13,2326412062.89,4.0,17898451233500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,299,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2319249275.72,2976629.34768,2319248948.44,2322761339.87,2315737866.13,2316117697.91,2322381311.72,4.0,8860322273490.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,290,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2318606169.96,6332801.77581,2316509782.35,2327847004.93,2313558110.2,2313915511.5,2326231771.06,4.0,40104378331700.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,353,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2305353872.49,6127509.44494,2305328237.05,2312112808.08,2298646207.77,2299151450.26,2311592184.33,4.0,37546371997800.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,281,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2299769939.9,2023299.53832,2300062950.74,2301802015.35,2297151842.79,2297475971.52,2301653693.11,4.0,4093741021780.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,374,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2293717485.26,2561629.8015799997,2294417451.34,2295947770.03,2290087268.34,2290657900.09,2295797117.93,4.0,6561947240350.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,401,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2293471302.03,7375882.17893,2294729050.69,2299801574.52,2284625532.21,2285455910.81,2299725845.12,4.0,54403637917500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,383,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2292640663.14,4861242.26591,2292698457.3,2298435068.69,2286730669.25,2287462028.62,2297738385.82,4.0,23631676367900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,410,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2292526624.3,2062651.87523,2291569080.19,2295616772.61,2291351564.23,2291383572.45,2295010237.91,4.0,4254532758390.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,392,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2292437078.39,4084205.8752,2291796161.57,2297979788.13,2288176202.28,2288656989.78,2297114450.55,4.0,16680737631000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,428,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2288317516.86,5503083.35802,2288974356.43,2293885435.41,2281435919.16,2282204957.66,2293510500.65,4.0,30283926445300.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,419,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2286213900.6,4441550.28637,2287432006.09,2289993180.05,2279998410.16,2280920792.37,2289801661.14,4.0,19727368946400.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,446,0.10345395413899999
1193.0,-585.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2283719426.09,3467343.57394,2283087381.01,2288469612.95,2280233329.4,2280582683.06,2287741032.23,4.0,12022471459800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,437,0.10345395413899999
1193.0,-885.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2277251308.87,2560901.10715,2277290946.53,2280257306.96,2274166035.46,2274522694.68,2279924430.33,4.0,6558214480610.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,272,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2240145395.61,1966129.3064700002,2240274924.44,2241875037.91,2238156695.63,2238246527.48,2241862923.37,4.0,3865664449780.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,325,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2239942406.59,4759397.357890001,2241616561.75,2243427523.56,2233108979.32,2234186452.17,2243354543.8,4.0,22651863210300.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,307,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2239760533.44,2855165.01852,2240417766.7,2242189775.9,2236016824.46,2236473622.69,2242127317.62,4.0,8151967282980.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,316,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2237836065.84,5541078.000080001,2235980724.16,2245873089.1,2233509725.96,2233733594.31,2244536015.74,4.0,30703545402900.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,334,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2234239904.87,2826466.75112,2233719972.72,2237824051.34,2231695622.68,2231784334.92,2237423379.82,4.0,7988914295160.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,343,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2234169928.44,1800712.88435,2234004717.22,2236105817.47,2232564461.86,2232586427.7,2235984724.89,4.0,3242566891850.0,4.61981158295e-13,0.000319321676902,0.0555589221509,0.0555555555556,352,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2233935812.6,2234308.92928,2233333335.46,2237114875.25,2231961704.22,2232114744.82,2236600348.37,4.0,4992136391440.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,298,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2230080770.93,3115958.2565099997,2230788846.83,2232765822.5,2225979567.55,2226486310.71,2232683924.88,4.0,9709195856330.0,4.61981158295e-13,0.0006386723777690001,0.111122894195,0.0555555555556,289,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2221589283.44,7196457.211410001,2222356457.21,2229309344.13,2212334875.19,2213520862.16,2228583661.43,4.0,51788996395700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,382,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2219091435.1,5279768.5233,2216908910.06,2226926965.72,2215620954.55,2215727897.18,2225510508.06,4.0,27875955659600.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,391,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2217422631.49,8230790.0894100005,2218573444.85,2225521160.99,2207022475.25,2208205625.59,2225028498.67,4.0,67745905495900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,427,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2216488794.51,7652400.285519999,2217421516.97,2224196161.12,2206915982.98,2207984294.92,2223687482.66,4.0,58559230129900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,409,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2216290399.32,3837944.3111900003,2215800420.78,2221424099.09,2212136656.63,2212652539.65,2220614228.94,4.0,14729816535800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,400,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2214738933.81,3981267.03216,2215285800.73,2218878255.97,2209505877.8,2210207373.63,2218504880.3,4.0,15850487181300.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,418,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2212813011.8,4253622.8677900005,2210792111.54,2219186308.99,2210481515.13,2210502769.91,2217952514.06,4.0,18093307501400.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,373,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2211741082.19,5788348.76018,2212135665.73,2218412818.42,2204280178.89,2205441265.16,2217488482.26,4.0,33504981369500.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,445,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2209570025.66,2111525.7510900004,2209420514.15,2211949413.32,2207489661.0,2207585402.36,2211763965.06,4.0,4458540997500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,436,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2208324905.04,4175450.04589,2209886382.87,2211283794.06,2202243060.37,2203251964.32,2211211776.8,4.0,17434383085700.0,4.61981158295e-13,0.000638382138107,0.111072395265,0.0555555555556,280,0.10345395413899999
1193.0,-685.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2192759222.55,5296849.94475,2193034816.73,2198289865.81,2186677390.94,2187200930.15,2197931683.1,4.0,28056619337200.0,4.61981158295e-13,0.000638062874478,0.0555084232214,0.111111111111,364,0.10345395413899999
1193.0,-985.0,-17217.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,10.0,ref,braidwood,illinois,covid,2174552626.05,3063950.12571,2174826920.4,2177886042.86,2170670620.53,2171150532.6,2177570707.4,4.0,9387790372850.0,4.61981158295e-13,0.000319031437239,0.0555084232214,0.0555555555556,271,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2138380865.98,6855701.6161,2137289431.1,2147072043.77,2131872557.96,2132202228.36,2146087512.44,4.0,47000644649000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,399,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2136627950.24,3114646.91848,2136993757.47,2140012164.35,2132512121.68,2133113811.49,2139629958.87,4.0,9701025426810.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,408,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2135921307.48,3158347.23511,2136208814.66,2139464778.11,2131802822.51,2132411538.53,2139028566.39,4.0,9975157257520.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,381,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2135674842.54,7163913.449569999,2134841460.51,2144008205.58,2129008243.57,2129223503.71,2143292916.22,4.0,51321655912900.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,390,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2135109825.16,5615731.97427,2135387725.8,2140677701.91,2128986147.13,2129406027.85,2140424561.58,4.0,31536445606800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,417,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2131466060.54,6796156.74352,2128506479.9,2141610864.07,2127240418.29,2127375019.1,2139700514.88,4.0,46187746482500.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,426,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2128165580.23,3416416.62135,2127919713.92,2132576781.19,2124246111.91,2124768322.3,2131907051.02,4.0,11671902530700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,435,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2128000978.62,5886478.45098,2127011916.29,2135143186.4,2122836895.49,2122940118.27,2134446526.23,4.0,34650628553800.0,4.61981158295e-13,0.000638643353803,0.0555589221509,0.111111111111,444,0.10345395413899999
1193.0,-785.0,-14704.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2118169028.23,4088786.57714,2116562836.38,2124226281.15,2115324159.02,2115461213.08,2123125511.98,4.0,16718175673400.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,372,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2114353736.8,6083702.9273,2113313617.01,2122044417.11,2108743296.06,2108975767.01,2121187874.28,4.0,37011441307700.0,4.61981158295e-13,0.00127676427621,0.111072395265,0.111111111111,465,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2111803888.74,4866496.89016,2109753245.21,2118974356.31,2108734708.24,2108745082.6,2117733595.83,4.0,23682791982000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,474,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2110024547.59,7451687.45483,2110503299.46,2117025214.91,2102066376.52,2102554061.9,2116824780.66,4.0,55527645924400.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,501,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2109245457.78,6014341.19621,2108126273.48,2117496539.1,2103232745.06,2103825316.46,2116232457.13,4.0,36172300024400.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,483,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2108153108.85,6432002.94455,2108954750.9,2113654224.6,2101048709.0,2101546476.87,2113637441.96,4.0,41370661878700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,492,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2108093694.79,8319981.767030001,2109381632.66,2116700343.76,2096911170.07,2098539280.42,2115844996.13,4.0,69222096603700.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,519,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2106671730.03,10045786.6198,2106632651.92,2116353096.52,2097068519.75,2097356841.54,2116041327.86,4.0,100917828810000.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,528,0.10345395413899999
1193.0,-485.0,-12191.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2106415405.03,6157565.12729,2104929585.75,2115005608.06,2100796840.57,2101205373.33,2113705583.73,4.0,37915608296800.0,4.61981158295e-13,0.0012773447555399998,0.111122894195,0.111111111111,510,0.10345395413899999
