smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,PointProbability
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-676526150.722,110119.341914,-676526150.722,-676448284.589,-676604016.856,-676596230.242,-676456071.202,2.0,12126269463.5,675,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-686016324.993,354774.032595,-686016324.993,-685765461.868,-686267188.117,-686242101.804,-685790548.181,2.0,125864614203.0,644,0.00136395415773,0.111114638448,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-689426548.187,148005.165562,-689426548.187,-689321892.73,-689531203.643,-689520738.097,-689332358.276,2.0,21905529033.0,707,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-690716957.837,6968.06013624,-690716957.837,-690712030.674,-690721884.999,-690721392.283,-690712523.39,2.0,48553862.0623,748,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-691411741.707,373811.344302,-691411741.707,-691147417.171,-691676066.244,-691649633.79,-691173849.624,2.0,139734921129.0,581,0.000686947744613,0.111113462669,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-697237988.637,28086.2021336,-697237988.637,-697218128.693,-697257848.581,-697255862.587,-697220114.688,2.0,788834750.287,613,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-697315397.851,456262.15314,-697315397.851,-696992771.789,-697638023.914,-697605761.308,-697025034.395,2.0,208175152388.0,685,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-698367547.918,493953.63014,-698367547.918,-698018269.956,-698716825.879,-698681898.083,-698053197.753,2.0,243990188728.0,717,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-707089970.427,227377.228336,-707089970.427,-706929190.447,-707250750.408,-707234672.41,-706945268.445,2.0,51700403965.8,654,0.00136395415773,0.111114638448,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-709529186.371,616514.296137,-709529186.371,-709093244.931,-709965127.81,-709921533.666,-709136839.075,2.0,380089877341.0,603,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-711128808.947,6198.71911405,-711128808.947,-711124425.791,-711133192.104,-711132753.788,-711124864.107,2.0,38424118.6549,591,0.000343473872306,0.0555567313345,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-712404306.596,485575.925296,-712404306.596,-712060952.566,-712747660.625,-712713325.222,-712095287.969,2.0,235783979227.0,758,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-718138026.819,15765.8024552,-718138026.819,-718126878.713,-718149174.925,-718148060.114,-718127993.524,2.0,248560527.056,695,0.000681969862406,0.0555567313345,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-718301305.784,71518.5955808,-718301305.784,-718250734.5,-718351877.068,-718346819.94,-718255791.628,2.0,5114909513.85,623,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-720670322.461,199105.43329,-720670322.461,-720529533.659,-720811111.263,-720797032.383,-720543612.539,2.0,39642973565.4,727,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-727863977.727,430781.624932,-727863977.727,-727559369.118,-728168586.335,-728138125.474,-727589829.979,2.0,185572808379.0,664,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-732813888.822,770160.367607,-732813888.822,-732269303.203,-733358474.44,-733304015.878,-732323761.765,2.0,593146991832.0,768,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-739745673.013,893271.760212,-739745673.013,-739114034.494,-740377311.532,-740314147.68,-739177198.345,2.0,797934437593.0,633,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-740872097.613,166887.887979,-740872097.613,-740754090.056,-740990105.17,-740978304.415,-740765890.812,2.0,27851567153.9,737,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-749054364.599,401162.070921,-749054364.599,-748770700.178,-749338029.019,-749309662.577,-748799066.62,2.0,160931007146.0,674,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-753512231.333,37567.4078718,-753512231.333,-753485667.164,-753538795.502,-753536139.085,-753488323.581,2.0,1411310134.21,778,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-760885610.869,289400.725994,-760885610.869,-760680973.654,-761090248.085,-761069784.364,-760701437.375,2.0,83752780205.8,643,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-762509061.683,773460.30707,-762509061.683,-761962142.655,-763055980.712,-763001288.809,-762016834.558,2.0,598240846612.0,747,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-770274702.637,37478.4221838,-770274702.637,-770248201.391,-770301203.884,-770298553.759,-770250851.515,2.0,1404632129.39,684,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-772019264.551,230365.522625,-772019264.551,-771856371.527,-772182157.574,-772165868.271,-771872660.83,2.0,53068274014.1,706,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-772487495.523,186551.749773,-772487495.523,-772355583.515,-772619407.53,-772606216.329,-772368774.716,2.0,34801555343.4,716,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-773107287.139,229705.293783,-773107287.139,-772944860.968,-773269713.31,-773253470.693,-772961103.585,2.0,52764521991.8,612,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-774908269.479,263821.609849,-774908269.479,-774721719.429,-775094819.528,-775076164.523,-774740374.434,2.0,69601841823.5,788,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-781537569.133,1031415.81895,-781537569.133,-780808248.013,-782266890.253,-782193958.141,-780881180.125,2.0,1063818591580.0,653,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-782938531.54,897264.312512,-782938531.54,-782304069.86,-783572993.22,-783509547.052,-782367516.028,2.0,805083246508.0,757,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-788564219.045,781939.634997,-788564219.045,-788011304.226,-789117133.863,-789061842.381,-788066595.708,2.0,611429592780.0,602,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-791297747.016,387270.241171,-791297747.016,-791023905.603,-791571588.43,-791544204.289,-791051289.744,2.0,149978239696.0,694,0.000681969862406,0.0555567313345,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-793503027.525,614373.550808,-793503027.525,-793068599.821,-793937455.228,-793894012.458,-793112042.591,2.0,377454859933.0,726,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-794484107.663,56682.6628271,-794484107.663,-794444026.968,-794524188.358,-794520180.289,-794448035.037,2.0,3212924265.17,622,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-795457238.718,390491.755923,-795457238.718,-795181119.349,-795733358.086,-795705746.149,-795208731.286,2.0,152483811444.0,798,0.000686947744613,0.0555567313345,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-802964118.495,71368.1404089,-802964118.495,-802913653.599,-803014583.391,-803009536.901,-802918700.089,2.0,5093411465.42,663,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-803129149.857,628301.996369,-803129149.857,-802684873.255,-803573426.459,-803528998.799,-802729300.915,2.0,394763398642.0,767,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-814685185.275,76805.4449352,-814685185.275,-814630875.624,-814739494.926,-814734063.961,-814636306.589,2.0,5899076371.69,632,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-815377451.421,142526.603662,-815377451.421,-815276669.893,-815478232.949,-815468154.796,-815286748.046,2.0,20313832751.5,736,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-823057380.548,800948.683841,-823057380.548,-822491024.302,-823623736.793,-823567101.169,-822547659.927,2.0,641518794146.0,809,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-824713900.106,100796.270066,-824713900.106,-824642626.38,-824785173.833,-824778046.46,-824649753.753,2.0,10159888059.1,673,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-825080570.834,184305.735621,-825080570.834,-824950246.998,-825210894.669,-825197862.286,-824963279.382,2.0,33968604182.7,777,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-834962989.385,790564.19493,-834962989.385,-834403976.082,-835522002.688,-835466101.358,-834459877.412,2.0,624991746306.0,642,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-835804035.895,518968.177404,-835804035.895,-835437069.978,-836171001.813,-836134305.221,-835473766.569,2.0,269327969158.0,746,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-843814035.501,47132.3904432,-843814035.501,-843780707.868,-843847363.134,-843844030.371,-843784040.632,2.0,2221462228.89,819,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-845452216.687,25321.2146077,-845452216.687,-845434311.884,-845470121.489,-845468331.009,-845436102.365,2.0,641163909.21,683,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-845773123.257,30595.5373062,-845773123.257,-845751488.945,-845794757.569,-845792594.137,-845753652.376,2.0,936086903.053,787,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-848088819.774,858802.903272,-848088819.774,-847481554.417,-848696085.131,-848635358.595,-847542280.953,2.0,737542426668.0,715,0.00136379539562,0.111101704879,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-848984986.131,264105.364117,-848984986.131,-848798235.437,-849171736.825,-849153061.755,-848816910.506,2.0,69751643355.5,611,0.000686875053268,0.111101704879,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-852711724.687,335424.366377,-852711724.687,-852474543.843,-852948905.531,-852925187.446,-852498261.927,2.0,112509505559.0,705,0.000681825533214,0.055544973545,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-856402183.971,249746.846978,-856402183.971,-856225586.282,-856578781.66,-856561121.891,-856243246.051,2.0,62373487575.7,756,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-856854259.581,711068.580569,-856854259.581,-856351458.165,-857357060.996,-857306780.854,-856401738.307,2.0,505618526273.0,652,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-865375254.316,858587.270252,-865375254.316,-864768141.435,-865982367.197,-865921655.909,-864828852.723,2.0,737172100639.0,829,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-866450682.082,189390.251187,-866450682.082,-866316762.951,-866584601.213,-866571209.299,-866330154.864,2.0,35868667244.8,797,0.000686947744613,0.0555567313345,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-866506625.04,922952.102559,-866506625.04,-865853999.35,-867159250.731,-867093988.161,-865919261.919,2.0,851840583618.0,693,0.000686947744613,0.0555567313345,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-867669700.534,73243.4585352,-867669700.534,-867617909.588,-867721491.48,-867716312.386,-867623088.682,2.0,5364604218.2,601,0.000343401180962,0.055544973545,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-868867025.787,600662.090784,-868867025.787,-868442293.549,-869291758.025,-869249284.801,-868484766.773,2.0,360794947305.0,621,0.000686947744613,0.111113462669,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-870332948.014,260775.774441,-870332948.014,-870148551.696,-870517344.333,-870498904.701,-870166991.328,2.0,68004004535.4,725,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-877820628.741,819814.573126,-877820628.741,-877240932.297,-878400325.185,-878342355.541,-877298901.942,2.0,672095934310.0,662,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-879016659.277,230723.103974,-879016659.277,-878853513.406,-879179805.149,-879163490.562,-878869827.993,2.0,53233150707.4,766,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-886231427.653,193493.521594,-886231427.653,-886094607.071,-886368248.234,-886354566.176,-886108289.13,2.0,37439742898.7,839,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-890637259.613,1860398.01492,-890637259.613,-889321759.561,-891952759.665,-891821209.659,-889453309.566,2.0,3461080773940.0,631,0.000686947744613,0.111113462669,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,141753.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-890970934.326,257642.63808,-890970934.326,-890788753.47,-891153115.183,-891134897.097,-890806971.555,2.0,66379728956.6,735,0.00136393972481,0.111113462669,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-898852330.772,311077.610166,-898852330.772,-898632365.684,-899072295.859,-899050299.351,-898654362.193,2.0,96769279546.7,672,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-899450162.188,303814.081359,-899450162.188,-899235333.191,-899664991.185,-899643508.285,-899256816.091,2.0,92302996032.0,776,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-906167085.748,35999.1601922,-906167085.748,-906141630.497,-906192540.998,-906189995.473,-906144176.022,2.0,1295939534.54,808,0.000686802361924,0.055544973545,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-906192930.308,287378.10515,-906192930.308,-905989723.301,-906396137.315,-906375816.614,-906010044.002,2.0,82586175319.5,849,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-911181958.76,365492.136077,-911181958.76,-910923516.792,-911440400.728,-911414556.531,-910949360.989,2.0,133584501534.0,641,0.000686955013747,0.111114638448,0.0556451612903,0.111103979461,2.43442575998e-13
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-911552022.89,1047192.05085,-911552022.89,-910811546.29,-912292499.491,-912218451.83,-910885593.95,2.0,1096611191350.0,745,0.00136395415773,0.111114638448,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-916893217.376,809687.589573,-916893217.376,-916320681.791,-917465752.962,-917408499.403,-916377935.35,2.0,655593992709.0,818,0.00137375010654,0.111101704879,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-919391327.164,693164.542228,-919391327.164,-918901185.816,-919881468.513,-919832454.378,-918950199.951,2.0,480477082602.0,682,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-920701613.123,483013.123884,-920701613.123,-920360071.267,-921043154.978,-921009000.792,-920394225.453,2.0,233301677844.0,786,0.00137389548923,0.111113462669,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,47251.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-923621095.074,797077.55801,-923621095.074,-923057476.128,-924184714.021,-924128352.126,-923113838.023,2.0,635332633482.0,714,0.00136379539562,0.111101704879,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-927404157.164,127615.964983,-927404157.164,-927313919.05,-927494395.278,-927485371.467,-927322942.861,2.0,16285834518.6,859,0.00137391002749,0.111114638448,0.111290322581,0.111103979461,2.43442575998e-13
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-931625627.698,413667.322484,-931625627.698,-931333120.729,-931918134.667,-931888883.97,-931362371.426,2.0,171120653691.0,704,0.000681825533214,0.055544973545,0.110483870968,0.111103979461,2.43442575998e-13
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,236256.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-932983140.277,122423.669807,-932983140.277,-932896573.67,-933069706.884,-933061050.223,-932905230.33,2.0,14987554929.1,755,0.00136395415773,0.111114638448,0.110483870968,0.111103979461,2.43442575998e-13
