smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix,PointProbability
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1433188719.5,1108030.84418,-1433434769.67,-1431715943.19,-1434169395.49,-1434128860.44,-1431904108.33,4.0,1227732351650.0,0.125226860254,0.00391317068328,0.250007275152,0.124990974078,111,3.46688419418e-13
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1475091368.4,606826.139054,-1475342029.8,-1474188423.58,-1475492990.4,-1475475587.76,-1474356223.06,4.0,368237963039.0,0.125226860254,0.00391317068328,0.250007275152,0.124990974078,116,3.46688419418e-13
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-1517479693.59,536195.212621,-1517546223.05,-1516788921.11,-1518037407.16,-1517990865.15,-1516875380.8,4.0,287505306038.0,0.125226860254,0.00195657498961,0.125002976198,0.124990974078,121,3.46688419418e-13
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-145000948961.0,145.770936035,-145000949018.0,-145000948748.0,-145000949059.0,-145000949058.0,-145000948783.0,4.0,21249.1657924,0.125226860254,0.00195636794902,0.12498974865,0.124990974078,1,3.46688419418e-13
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-515015961011.0,132108.478241,-515015935363.0,-515015829083.0,-515016144234.0,-515016113769.0,-515015844160.0,4.0,17452650023.3,0.249546279492,0.00779824473773,0.12498974865,0.250018051845,27,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205425663624000.0,337016.486378,-205425663604000.0,-205425663236000.0,-205425664051000.0,-205425663993000.0,-205425663282000.0,4.0,113580112090.0,0.249546279492,0.00779907001867,0.125002976198,0.250018051845,48,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-205733453663000.0,267901.32299,-205733453710000.0,-205733453296000.0,-205733453933000.0,-205733453906000.0,-205733453352000.0,4.0,71771118859.8,0.250453720508,0.00782743027329,0.125002976198,0.250018051845,74,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206103454053000.0,1117260.2716,-206103454352000.0,-206103452473000.0,-206103455033000.0,-206103454966000.0,-206103452720000.0,4.0,1248270514500.0,0.125226860254,0.00391314997922,0.125002976198,0.249981948155,100,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-206619205190000.0,113756.773711,-206619205155000.0,-206619205097000.0,-206619205351000.0,-206619205326000.0,-206619205101000.0,4.0,12940603565.1,0.249546279492,0.00389897189959,0.125002976198,0.124990974078,22,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-207749813353000.0,156487.212826,-207749813325000.0,-207749813217000.0,-207749813544000.0,-207749813525000.0,-207749813219000.0,4.0,24488247778.1,0.249546279492,0.0155982225654,0.250007275152,0.250018051845,43,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-208057603003000.0,731262.712971,-208057602887000.0,-208057602355000.0,-208057603884000.0,-208057603800000.0,-208057602369000.0,4.0,534745155382.0,0.250453720508,0.0156549433748,0.250007275152,0.250018051845,69,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-208427603897000.0,623998.643208,-208427603812000.0,-208427603350000.0,-208427604614000.0,-208427604556000.0,-208427603358000.0,4.0,389374306725.0,0.125226860254,0.00782634136657,0.250007275152,0.249981948155,95,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-208943354799000.0,107563.07958,-208943354785000.0,-208943354699000.0,-208943354928000.0,-208943354916000.0,-208943354703000.0,4.0,11569816088.6,0.249546279492,0.00779798505727,0.250007275152,0.124990974078,17,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-210073987404000.0,478731.92127,-210073987512000.0,-210073986747000.0,-210073987844000.0,-210073987816000.0,-210073986841000.0,4.0,229184252443.0,0.249546279492,0.0155982225654,0.250007275152,0.250018051845,38,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-210381777185000.0,856030.341248,-210381776946000.0,-210381776443000.0,-210381778406000.0,-210381778209000.0,-210381776496000.0,4.0,732787945137.0,0.250453720508,0.0156549433748,0.250007275152,0.250018051845,64,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-210751778150000.0,473959.536398,-210751777958000.0,-210751777829000.0,-210751778855000.0,-210751778722000.0,-210751777846000.0,4.0,224637642143.0,0.125226860254,0.00782634136657,0.250007275152,0.249981948155,90,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-211267529310000.0,144758.444111,-211267529273000.0,-211267529181000.0,-211267529513000.0,-211267529482000.0,-211267529190000.0,4.0,20955007141.5,0.249546279492,0.00779798505727,0.250007275152,0.124990974078,12,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-212398136866000.0,600909.322119,-212398136795000.0,-212398136262000.0,-212398137611000.0,-212398137530000.0,-212398136301000.0,4.0,361092013409.0,0.249546279492,0.0155973147564,0.249992724848,0.250018051845,33,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-212705926829000.0,372105.199963,-212705926753000.0,-212705926484000.0,-212705927327000.0,-212705927261000.0,-212705926504000.0,4.0,138462279839.0,0.250453720508,0.0156540322646,0.249992724848,0.250018051845,59,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213075927216000.0,1061519.30877,-213075927640000.0,-213075925650000.0,-213075927935000.0,-213075927915000.0,-213075925924000.0,4.0,1126823242890.0,0.125226860254,0.00782588587727,0.249992724848,0.249981948155,85,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-213591678826000.0,187638.287311,-213591678869000.0,-213591678580000.0,-213591678985000.0,-213591678981000.0,-213591678610000.0,4.0,35208126865.1,0.249546279492,0.00779753121829,0.249992724848,0.124990974078,7,3.46688419418e-13
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-214722041019000.0,264613.483921,-214722040990000.0,-214722040736000.0,-214722041361000.0,-214722041317000.0,-214722040763000.0,4.0,70020295872.7,0.249546279492,0.00779824473773,0.12498974865,0.250018051845,28,3.46688419418e-13
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215029830958000.0,358104.344709,-215029830867000.0,-215029830650000.0,-215029831449000.0,-215029831381000.0,-215029830664000.0,4.0,128238721700.0,0.250453720508,0.00782660199132,0.12498974865,0.250018051845,54,3.46688419418e-13
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215399831458000.0,182514.005183,-215399831454000.0,-215399831293000.0,-215399831633000.0,-215399831627000.0,-215399831295000.0,4.0,33311362087.8,0.125226860254,0.00391273589804,0.12498974865,0.249981948155,80,3.46688419418e-13
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-215915582515000.0,42235.1747005,-215915582532000.0,-215915582453000.0,-215915582544000.0,-215915582543000.0,-215915582464000.0,4.0,1783809981.98,0.249546279492,0.0038985593187,0.12498974865,0.124990974078,2,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420826230177000.0,298426.744613,-420826230122000.0,-420826229898000.0,-420826230565000.0,-420826230518000.0,-420826229912000.0,4.0,89058521900.5,0.249546279492,0.00389897189959,0.125002976198,0.124990974078,23,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421196240940000.0,816304.722225,-421196240923000.0,-421196240180000.0,-421196241734000.0,-421196241706000.0,-421196240197000.0,4.0,666353399527.0,0.250453720508,0.00782743027329,0.125002976198,0.250018051845,49,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421504026548000.0,419906.262736,-421504026625000.0,-421504025986000.0,-421504026957000.0,-421504026927000.0,-421504026062000.0,4.0,176321269485.0,0.125226860254,0.00391371513664,0.125002976198,0.250018051845,75,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423150379804000.0,497358.949862,-423150379978000.0,-423150379082000.0,-423150380177000.0,-423150380163000.0,-423150379201000.0,4.0,247365925008.0,0.249546279492,0.00779798505727,0.250007275152,0.124990974078,18,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423520390243000.0,389035.173752,-423520390235000.0,-423520389775000.0,-423520390725000.0,-423520390657000.0,-423520389839000.0,4.0,151348366416.0,0.250453720508,0.0156549433748,0.250007275152,0.250018051845,44,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423828176565000.0,640330.355612,-423828176405000.0,-423828175997000.0,-423828177450000.0,-423828177322000.0,-423828176030000.0,4.0,410022964319.0,0.125226860254,0.00782747168739,0.250007275152,0.250018051845,70,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425474553886000.0,673188.870101,-425474554089000.0,-425474552928000.0,-425474554440000.0,-425474554411000.0,-425474553078000.0,4.0,453183254828.0,0.249546279492,0.00779798505727,0.250007275152,0.124990974078,13,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425844564770000.0,299869.071794,-425844564834000.0,-425844564359000.0,-425844565055000.0,-425844565033000.0,-425844564419000.0,4.0,89921460218.4,0.250453720508,0.0156549433748,0.250007275152,0.250018051845,39,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426152350801000.0,429320.020021,-426152350938000.0,-426152350176000.0,-426152351153000.0,-426152351124000.0,-426152350288000.0,4.0,184315679591.0,0.125226860254,0.00782747168739,0.250007275152,0.250018051845,65,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427798704208000.0,475620.74053,-427798704106000.0,-427798703748000.0,-427798704873000.0,-427798704765000.0,-427798703794000.0,4.0,226215088822.0,0.249546279492,0.00779753121829,0.249992724848,0.124990974078,8,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428168714940000.0,499549.394647,-428168715067000.0,-428168714229000.0,-428168715399000.0,-428168715352000.0,-428168714352000.0,4.0,249549597692.0,0.250453720508,0.0156540322646,0.249992724848,0.250018051845,34,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428476499971000.0,257851.467009,-428476499973000.0,-428476499725000.0,-428476500212000.0,-428476500206000.0,-428476499732000.0,4.0,66487379038.9,0.125226860254,0.0078270161323,0.249992724848,0.250018051845,60,3.46688419418e-13
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430122607659000.0,432709.695282,-430122607595000.0,-430122607261000.0,-430122608184000.0,-430122608132000.0,-430122607274000.0,4.0,187237680391.0,0.249546279492,0.0038985593187,0.12498974865,0.124990974078,3,3.46688419418e-13
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430492618482000.0,310180.922601,-430492618387000.0,-430492618223000.0,-430492618931000.0,-430492618854000.0,-430492618243000.0,4.0,96212204745.6,0.250453720508,0.00782660199132,0.12498974865,0.250018051845,29,3.46688419418e-13
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430800404997000.0,483053.013941,-430800404896000.0,-430800404548000.0,-430800405648000.0,-430800405560000.0,-430800404576000.0,4.0,233340214278.0,0.125226860254,0.00391330099566,0.12498974865,0.250018051845,55,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-636596807864000.0,203185.035715,-636596807822000.0,-636596807669000.0,-636596808144000.0,-636596808102000.0,-636596807685000.0,4.0,41284158738.4,0.250453720508,0.00391314997922,0.125002976198,0.124990974078,24,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-636966814822000.0,571778.618241,-636966814769000.0,-636966814276000.0,-636966815476000.0,-636966815423000.0,-636966814297000.0,4.0,326930788277.0,0.125226860254,0.00391371513664,0.125002976198,0.250018051845,50,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-638920957373000.0,293307.725283,-638920957332000.0,-638920957110000.0,-638920957721000.0,-638920957689000.0,-638920957116000.0,4.0,86029421710.6,0.250453720508,0.00782634136657,0.250007275152,0.124990974078,19,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-639290963868000.0,871825.684717,-639290963908000.0,-639290962764000.0,-639290964892000.0,-639290964755000.0,-639290962925000.0,4.0,760080024532.0,0.125226860254,0.00782747168739,0.250007275152,0.250018051845,45,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-641245132011000.0,506302.308863,-641245131957000.0,-641245131462000.0,-641245132668000.0,-641245132580000.0,-641245131518000.0,4.0,256342027960.0,0.250453720508,0.00782634136657,0.250007275152,0.124990974078,14,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-641615138863000.0,364644.041241,-641615138852000.0,-641615138470000.0,-641615139278000.0,-641615139242000.0,-641615138499000.0,4.0,132965276813.0,0.125226860254,0.00782747168739,0.250007275152,0.250018051845,40,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-643569281651000.0,672407.461931,-643569281842000.0,-643569280684000.0,-643569282235000.0,-643569282184000.0,-643569280849000.0,4.0,452131794860.0,0.250453720508,0.00782588587727,0.249992724848,0.124990974078,9,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-643939287936000.0,449361.312059,-643939288015000.0,-643939287320000.0,-643939288394000.0,-643939288344000.0,-643939287418000.0,4.0,201925588776.0,0.125226860254,0.0078270161323,0.249992724848,0.250018051845,35,3.46688419418e-13
720.0,-292.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-645893185020000.0,453247.033992,-645893185006000.0,-645893184605000.0,-645893185464000.0,-645893185448000.0,-645893184612000.0,4.0,205432873822.0,0.250453720508,0.00391273589804,0.12498974865,0.124990974078,4,3.46688419418e-13
720.0,-154.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-646263191285000.0,712032.664805,-646263191327000.0,-646263190389000.0,-646263192097000.0,-646263192006000.0,-646263190505000.0,4.0,506990515749.0,0.125226860254,0.00391330099566,0.12498974865,0.250018051845,30,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,378009.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-852367382417000.0,854602.455585,-852367382406000.0,-852367381626000.0,-852367383230000.0,-852367383208000.0,-852367381642000.0,4.0,730345357092.0,0.125226860254,0.00195657498961,0.125002976198,0.124990974078,25,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,283507.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-854691529932000.0,928436.687693,-854691530148000.0,-854691528719000.0,-854691530714000.0,-854691530697000.0,-854691528865000.0,4.0,861994683054.0,0.125226860254,0.00391317068328,0.250007275152,0.124990974078,20,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,189004.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-857015705775000.0,704469.71722,-857015705687000.0,-857015705031000.0,-857015706697000.0,-857015706574000.0,-857015705102000.0,4.0,496277582480.0,0.125226860254,0.00391317068328,0.250007275152,0.124990974078,15,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,94502.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-859339854896000.0,546382.563739,-859339854867000.0,-859339854297000.0,-859339855554000.0,-859339855485000.0,-859339854349000.0,4.0,298533905958.0,0.125226860254,0.00391294293863,0.249992724848,0.124990974078,10,3.46688419418e-13
720.0,-154.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-861663758407000.0,394660.832306,-861663758319000.0,-861663758074000.0,-861663758918000.0,-861663758858000.0,-861663758081000.0,4.0,155757172557.0,0.125226860254,0.00195636794902,0.12498974865,0.124990974078,5,3.46688419418e-13
