hour,price
586,20.54
587,20.51
588,21.07
589,20.67
590,20.03
591,18.54
592,18.84
593,19.33
594,21.57
595,23.89
596,23.4
597,21.35
598,19.53
599,19.43
600,18.29
601,17.84
602,17.47
603,17.49
604,17.13
605,17.85
606,17.28
607,17.81
608,19.11
609,19.03
610,20.14
611,20.46
612,19.36
613,19.31
614,19.47
615,19.41
616,19.31
617,19.55
618,21.13
619,24.28
620,23.38
621,20.82
622,19.97
623,18.82
624,18.72
625,17.82
626,17.38
627,17.14
628,17.06
629,17.78
630,18.34
631,21.65
632,25.3
633,24.27
634,24.41
635,25.75
636,25
637,25.06
638,23.11
639,22.83
640,21.81
641,22.15
642,25.45
643,28.33
644,25.28
645,23.66
646,22.43
647,20.37
648,19.55
649,20.32
650,19.43
651,19.23
652,19.01
653,19.11
654,19.62
655,23.23
656,26.96
657,26.76
658,26.27
659,27.11
660,26.17
661,25.94
662,23.71
663,23.5
664,22.4
665,23
666,27.31
667,29.95
668,27.01
669,26.18
670,23.93
671,22.11
672,20.64
673,20.53
674,19.35
675,18.75
676,18.41
677,19.16
678,19.97
679,24.23
680,29.85
681,26.12
682,24.69
683,25.99
684,24.93
685,23.64
686,22.06
687,21.58
688,21.04
689,21.19
690,26.15
691,27.7
692,25.4
693,24.91
694,24.33
695,21.51
696,20.22
697,20.31
698,20.17
699,19.59
700,19.17
701,19.4
702,20.17
703,24.16
704,30.6
705,27.36
706,25.29
707,25.74
708,24.2
709,23.31
710,21.19
711,21.4
712,20.18
713,20.64
714,23.16
715,26.13
716,23.78
717,23.94
718,22.67
719,20.56
720,18.68
721,17.51
722,18.21
723,17.55
724,17.48
725,18.15
726,18.63
727,20.9
728,25.69
729,24.3
730,23.76
731,24.38
732,23.05
733,22.4
734,20.27
735,20.22
736,19.26
737,19.2
738,21.13
739,22.5
740,21.32
741,19.93
742,19.92
743,18.41
744,17.09
745,17.92
746,16.49
747,16.28
748,16
749,16.1
750,16.17
751,16.6
752,17.42
753,17.91
754,18.35
755,18.74
756,18.18
757,17.23
758,16.51
759,15.23
760,14.35
761,13.74
762,14.32
763,14.63
764,13.9
765,12.47
766,11.48
767,11.24
768,9.71
769,8.77
770,8.27
771,8.03
772,8.04
773,7.43
774,7.45
775,7.75
776,9.15
777,9.9
778,11.96
779,11.5
780,11.8
781,12.13
782,12.35
783,12.42
784,12.06
785,12.61
786,13.46
787,15.76
788,15.12
789,14.91
790,14.89
791,14.87
792,13.85
793,12.65
794,12.06
795,11.82
796,11.5
797,11.69
798,11.35
799,12.73
800,15.19
801,15.36
802,16.03
803,16.11
804,15.29
805,14.78
806,14.05
807,13.68
808,12.61
809,13.03
810,14.71
811,16.79
812,17.2
813,16.02
814,15.48
815,14.79
816,12.75
817,11.32
818,10.32
819,10.63
820,10.57
821,10.32
822,12.59
823,15.34
824,17.72
825,17.13
826,16.66
827,17.31
828,17.61
829,17.62
830,17.37
831,18.38
832,17.68
833,19.12
834,21.23
835,24.65
836,24.69
837,23.32
838,21.7
839,19.72
840,17.97
841,16.73
842,16.14
843,15.44
844,15.09
845,13.82
846,15.38
847,20.47
848,26.16
849,24.79
850,24.31
851,24.56
852,24.46
853,22.8
854,19.84
855,19.82
856,19.57
857,19.85
858,23.34
859,26.4
860,23.6
861,22.68
862,20.69
863,19.24
864,17.35
865,17.39
866,16.71
867,16.22
868,16.19
869,16.34
870,16.78
871,20.29
872,25.77
873,23.42
874,22.65
875,23.3
876,22.24
877,21.94
878,20.86
879,20.25
880,19.6
881,19.82
882,22.47
883,25.73
884,24.94
885,22.54
886,22
887,20.19
888,18.93
889,17.17
890,17.64
891,17.66
892,17.66
893,17.74
894,19.04
895,23.32
896,29.99
897,25.66
898,23.81
899,23.61
900,22.46
901,22.54
902,19.99
903,20.92
904,19.89
905,20.09
906,22
907,25.11
908,23.38
909,20.46
910,20.48
911,19.32
912,18.33
913,17.8
914,18.23
915,17.58
916,17.51
917,18.56
918,18.37
919,19.47
920,21.75
921,21.76
922,24.07
923,23.91
924,21.36
925,20.21
926,19.49
927,19.17
928,18.97
929,19.15
930,19.48
931,21.63
932,21.07
933,18.09
934,15.81
935,14.97
936,14.67
937,14.37
938,13.3
939,13.07
940,13.51
941,12.37
942,13.51
943,13.52
944,14.47
945,15.55
946,15.45
947,15.8
948,15.58
949,14.91
950,14.69
951,14.13
952,14.21
953,13.52
954,14.66
955,15.95
956,15.61
957,15.78
958,15.77
959,14.03
960,13.43
961,14.67
962,15.12
963,15
964,14.9
965,15.64
966,17.75
967,21.31
968,26.31
969,23.03
970,21.79
971,21.72
972,19.65
973,18.71
974,17.93
975,17.76
976,16.73
977,17.44
978,18.28
979,22.68
980,19.85
981,18.69
982,17.63
983,16.84
984,14.79
985,13.63
986,12.9
987,12.2
988,12.01
989,11.8
990,13.05
991,15.14
992,19.11
993,17.95
994,17.72
995,17.38
996,15.99
997,15.03
998,14.27
999,13.76
1000,12.54
1001,13.58
1002,14.92
1003,17.49
1004,16.11
1005,14.75
1006,13.16
1007,12.98
1008,10.95
1009,9.84
1010,9.12
1011,8.68
1012,8.59
1013,8.32
1014,8.6
1015,10.18
1016,12.57
1017,13.23
1018,12.93
1019,14.09
1020,13.87
1021,14.86
1022,15.47
1023,15.85
1024,15.73
1025,15.45
1026,16.72
1027,18.74
1028,16.71
1029,15.71
1030,15.17
1031,14.82
1032,13.27
1033,13.29
1034,12.85
1035,11.87
1036,11.94
1037,11.97
1038,14.13
1039,17.53
1040,20.74
1041,19.37
1042,19.31
1043,19.86
1044,19.95
1045,20.68
1046,20.4
1047,21.12
1048,20.62
1049,22.59
1050,28.04
1051,37.69
1052,36.56
1053,30.9
1054,27.11
1055,27.2
1056,23.43
1057,21.89
1058,19.55
1059,19.14
1060,19.18
1061,18.3
1062,17.79
1063,20.91
1064,25.84
1065,19.77
1066,17.13
1067,15.11
1068,14.06
1069,13.41
1070,12.15
1071,11.26
1072,10.04
1073,10
1074,11.99
1075,12.47
1076,12.99
1077,11.95
1078,10.9
1079,8.92
1080,7.84
1081,5.01
1082,4.54
1083,3.97
1084,3.26
1085,3.52
1086,4.08
1087,7.42
1088,9.11
1089,11.53
1090,14.03
1091,13.32
1092,13.48
1093,14.33
1094,12.69
1095,13.56
1096,13.82
1097,14.28
1098,17.19
1099,20.97
1100,21.32
1101,19.32
1102,19.19
1103,18.2
1104,17.17
1105,17.01
1106,16.24
1107,16.05
1108,15.9
1109,16.02
1110,16.23
1111,16.55
1112,16.99
1113,18.16
1114,17.95
1115,18.73
1116,17.36
1117,17.91
1118,17.25
1119,16.48
1120,16.19
1121,16.88
1122,18.65
1123,19.38
1124,19.3
1125,17.61
1126,15.35
1127,14.74
1128,13.66
1129,12.27
1130,12.23
1131,11.35
1132,11.13
1133,11.39
1134,12.42
1135,15.83
1136,18.92
1137,19.39
1138,19.01
1139,19.61
1140,19.52
1141,19.86
1142,18.85
1143,18.54
1144,16.69
1145,16.86
1146,16.86
1147,17.81
1148,15.88
1149,13.18
1150,11.55
1151,9.76
1152,9.47
1153,9.91
1154,8.21
1155,8.48
1156,8.55
1157,8.89
1158,10.39
1159,13
1160,16
1161,16.4
1162,15.18
1163,15.39
1164,16.77
1165,15.26
1166,15.75
1167,15.57
1168,15.06
1169,15.81
1170,17.98
1171,21.13
1172,20.05
1173,18.15
1174,17.85
1175,15.83
1176,14.98
1177,16.15
1178,16.02
1179,15.58
1180,15.56
1181,17.07
1182,18.27
1183,22.35
1184,29.15
1185,26.2
1186,26.43
1187,25.94
1188,23.24
1189,22.42
1190,19.99
1191,19.6
1192,19.04
1193,19.24
1194,20.85
1195,26.72
1196,26.74
1197,24.99
1198,24.29
1199,21.42
1200,17.61
1201,18.19
1202,17.89
1203,17.81
1204,17.95
1205,18.6
1206,20.03
1207,25.34
1208,36.22
1209,27.65
1210,26.63
1211,26.18
1212,25.36
1213,22.87
1214,21.66
1215,19.57
1216,19.85
1217,19.81
1218,20.94
1219,25.66
1220,24.1
1221,19.6
1222,15.88
1223,12.25
1224,9.69
1225,11.29
1226,10.16
1227,10.18
1228,10.08
1229,10.28
1230,10.33
1231,11.5
1232,15.67
1233,13.39
1234,13.25
1235,12.3
1236,11.7
1237,11.04
1238,11.33
1239,11.01
1240,11.57
1241,11.44
1242,13.01
1243,15.54
1244,14.52
1245,13.34
1246,12.18
1247,11.85
1248,11.36
1249,11.8
1250,9.7
1251,9.36
1252,10.06
1253,11
1254,12.53
1255,14.06
1256,15.09
1257,14.57
1258,15.83
1259,16.37
1260,17.39
1261,16.11
1262,16.04
1263,14.73
1264,12.96
1265,13.28
1266,13.53
1267,15.77
1268,15.27
1269,13.3
1270,12
1271,12.63
1272,11.65
1273,9.46
1274,9.6
1275,9.93
1276,10.66
1277,10.99
1278,11.6
1279,12.26
1280,11.13
1281,11.85
1282,12.49
1283,11.97
1284,12.52
1285,12.18
1286,12.39
1287,12.68
1288,13.48
1289,14.19
1290,15.97
1291,19.5
1292,19.46
1293,17.87
1294,17.39
1295,16.32
1296,15.84
1297,14.18
1298,12.81
1299,12.8
1300,12.91
1301,13.87
1302,16.79
1303,19.24
1304,21
1305,19.89
1306,22.41
1307,24.09
1308,23.18
1309,22.86
1310,22.25
1311,20.57
1312,18.99
1313,18.68
1314,18.66
1315,22.82
1316,21.61
1317,19.02
1318,18.48
1319,16.4
1320,15.79
1321,11.72
1322,11.07
1323,10.2
1324,9.6
1325,9.64
1326,9.16
1327,13.02
1328,17.55
1329,17.31
1330,15.14
1331,15.27
1332,15.06
1333,15.3
1334,13.45
1335,13.88
1336,12.21
1337,11.55
1338,13.08
1339,15.75
1340,16.78
1341,16.26
1342,16.11
1343,14.48
1344,13.47
1345,14.15
1346,12.46
1347,11.62
1348,11.57
1349,12.12
1350,13.7
1351,17.56
1352,19.95
1353,18.15
1354,18.81
1355,19.32
1356,18.99
1357,18.45
1358,18.05
1359,17.52
1360,17.14
1361,17.94
1362,19.69
1363,25.91
1364,26.38
1365,23.31
1366,22.14
1367,20.69
1368,19.23
1369,19.02
1370,18.22
1371,17.77
1372,17.8
1373,18.13
1374,19.12
1375,22.77
1376,30.15
1377,26.72
1378,25.59
1379,24.11
1380,22.29
1381,20.22
1382,19.12
1383,17.93
1384,18.86
1385,19.1
1386,19.87
1387,22.8
1388,25.11
1389,21.79
1390,20.56
1391,18.95
1392,18.01
1393,19.49
1394,19.07
1395,18.63
1396,18.67
1397,18.39
1398,19.57
1399,25.07
1400,36.19
1401,27.02
1402,25.82
1403,23.29
1404,21.16
1405,19.71
1406,18.04
1407,18.37
1408,16.15
1409,16.37
1410,17.56
1411,20.83
1412,22.34
1413,20.47
1414,19.95
1415,19.05
1416,17.37
1417,17.32
1418,17.66
1419,16.55
1420,16.07
1421,14.69
1422,13.82
1423,14.73
1424,14.51
1425,14.26
1426,14.65
1427,14.07
1428,13.94
1429,13.28
1430,11.61
1431,11.21
1432,10.42
1433,10.05
1434,10.91
1435,11.73
1436,12.31
1437,11.64
1438,9.94
1439,8.61
1440,6.74
1441,5.23
1442,4.53
1443,4.93
1444,4.93
1445,5.47
1446,6.31
1447,8.07
1448,9.09
1449,10.51
1450,13.53
1451,14.95
1452,15.09
1453,15.32
1454,14.57
1455,13.85
1456,13.08
1457,12.72
1458,11.5
1459,13.91
1460,15.15
1461,11.86
1462,10.99
1463,10.32
1464,9.26
1465,7.58
1466,7.94
1467,7.6
1468,7.9
1469,8.67
1470,13.03
1471,18.44
1472,20.51
1473,20.12
1474,21.24
1475,21.06
1476,21.05
1477,19.76
1478,19.06
1479,18.82
1480,18.33
1481,18.46
1482,19.51
1483,22.8
1484,22.86
1485,18.41
1486,15.98
1487,12.83
1488,10.32
1489,3.84
1490,3.66
1491,3.4
1492,3.32
1493,3.36
1494,3.86
1495,7.78
1496,10.31
1497,11.23
1498,11.15
1499,11.13
1500,10.19
1501,9.17
1502,9.09
1503,8.46
1504,9.07
1505,10.13
1506,12.22
1507,18.74
1508,22.59
1509,20.34
1510,18.67
1511,16.47
1512,14.34
1513,13.9
1514,13.26
1515,11.55
1516,11.16
1517,11.13
1518,12.78
1519,15.9
1520,21.13
1521,20.85
1522,20.42
1523,19.42
1524,19.06
1525,17.77
1526,17.57
1527,16.79
1528,14.7
1529,14.69
1530,12.43
1531,13.51
1532,11.85
1533,8.61
1534,6.84
1535,5.23
1536,2.78
1537,1.25
1538,0.86
1539,0.36
1540,0.86
1541,1.04
1542,1.54
1543,3.67
1544,6.81
1545,6.77
1546,6.58
1547,6.07
1548,6.54
1549,5.05
1550,4.8
1551,5.63
1552,5.27
1553,5.49
1554,6.3
1555,9.19
1556,12.39
1557,10.91
1558,10.29
1559,10.25
1560,8.96
1561,9.91
1562,8.96
1563,8.05
1564,9.95
1565,11.26
1566,14.12
1567,20.12
1568,26.81
1569,22.24
1570,21.02
1571,20.88
1572,19.49
1573,18.18
1574,17.1
1575,16.19
1576,15.17
1577,14.33
1578,14.13
1579,14.76
1580,13.4
1581,10.34
1582,7.35
1583,5.41
1584,3.07
1585,3.11
1586,2.11
1587,1.65
1588,2.26
1589,2.02
1590,1.68
1591,3.42
1592,4.87
1593,5.91
1594,5.89
1595,5.68
1596,5.19
1597,4.84
1598,4.25
1599,3.83
1600,3.49
1601,3.52
1602,3.71
1603,6.35
1604,7.47
1605,6.73
1606,5.53
1607,4.72
1608,3.83
1609,2.98
1610,2.84
1611,2.52
1612,2.11
1613,2.15
1614,2.1
1615,3.28
1616,4.1
1617,4.62
1618,4.58
1619,4.68
1620,4.24
1621,3.69
1622,3.52
1623,3.13
1624,2.06
1625,2.67
1626,3.28
1627,6.4
1628,8.86
1629,8.96
1630,6.03
1631,4.51
1632,4.2
1633,4.15
1634,5.09
1635,6.12
1636,7.68
1637,10.86
1638,14.67
1639,19.86
1640,19.01
1641,18.97
1642,18.94
1643,18.92
1644,18.05
1645,17.65
1646,17.2
1647,15.53
1648,14.66
1649,15.12
1650,16.12
1651,18.27
1652,19.9
1653,18.3
1654,16.5
1655,14.7
1656,14.77
1657,13.09
1658,12.59
1659,12.58
1660,13.6
1661,16.11
1662,21.82
1663,28.4
1664,27.71
1665,24.88
1666,24.42
1667,23.59
1668,22.14
1669,20.76
1670,20
1671,19.32
1672,18.79
1673,19.15
1674,19.89
1675,23.89
1676,26.24
1677,23.62
1678,19.69
1679,18.22
1680,17.04
1681,17.4
1682,16.96
1683,16.93
1684,17.15
1685,18.95
1686,24.94
1687,32.51
1688,28.64
1689,24.91
1690,24.04
1691,23.31
1692,20.95
1693,19.13
1694,17.75
1695,16.08
1696,14.23
1697,15.26
1698,12.36
1699,14.62
1700,14.57
1701,10.11
1702,8.11
1703,6.8
1704,7.15
1705,5.08
1706,5.02
1707,4.89
1708,5.08
1709,5.57
1710,7.13
1711,12.94
1712,12.99
1713,10.77
1714,10.28
1715,10.08
1716,8.84
1717,8.42
1718,7.03
1719,7.37
1720,6.37
1721,4.98
1722,7.17
1723,8.56
1724,11.4
1725,9.45
1726,8.03
1727,7.82
1728,7.54
1729,5.48
1730,5.74
1731,5.84
1732,6.45
1733,7.63
1734,12.38
1735,16.99
1736,17.12
1737,17.96
1738,18.65
1739,19.53
1740,19.51
1741,18.67
1742,18.49
1743,18.72
1744,18.11
1745,19.1
1746,20.3
1747,21.97
1748,27.37
1749,22.43
1750,19.35
1751,18.57
1752,17.97
1753,16.56
1754,15.93
1755,15.25
1756,15.19
1757,15.71
1758,17.35
1759,18.82
1760,18.46
1761,20.38
1762,19.56
1763,19.78
1764,20.14
1765,19.7
1766,18.95
1767,18.48
1768,18.45
1769,18.58
1770,18.83
1771,20.45
1772,20.28
1773,19.06
1774,17.35
1775,17.75
1776,17.22
1777,17.25
1778,18.3
1779,18.56
1780,18.65
1781,17.96
1782,18.77
1783,20.64
1784,20.95
1785,22.35
1786,22.34
1787,20.89
1788,19.3
1789,17.97
1790,17.4
1791,16.44
1792,16.62
1793,17.8
1794,18.85
1795,21.64
1796,26.96
1797,20.13
1798,17.49
1799,14.76
1800,13.65
1801,13.87
1802,13.28
1803,13.64
1804,14.48
1805,15.98
1806,19.56
1807,28.42
1808,24.38
1809,21.37
1810,21.19
1811,21.51
1812,20.28
1813,19.3
1814,19.31
1815,18.18
1816,18.08
1817,18.8
1818,20.22
1819,23.61
1820,26.02
1821,20.92
1822,17.08
1823,14.9
1824,11.09
1825,13.61
1826,11.99
1827,12.38
1828,13.82
1829,17.81
1830,21.84
1831,30.68
1832,29.49
1833,29.6
1834,28.66
1835,28.01
1836,25.55
1837,23.96
1838,23.43
1839,22.05
1840,21.28
1841,19.88
1842,20.7
1843,22.86
1844,23.89
1845,20.62
1846,16.09
1847,14.19
1848,12.42
1849,10.14
1850,9.52
1851,9.71
1852,9.91
1853,13.15
1854,16.42
1855,21.18
1856,20.63
1857,20.66
1858,21.7
1859,21.7
1860,22
1861,23.13
1862,22.5
1863,21.7
1864,22.26
1865,22.58
1866,23.02
1867,24.31
1868,24.13
1869,22.23
1870,19.96
1871,17.66
1872,16.44
1873,13.34
1874,12.64
1875,12.57
1876,11.61
1877,11.49
1878,14.64
1879,17.21
1880,16.77
1881,15.32
1882,15.95
1883,15.88
1884,13.49
1885,12.8
1886,13.03
1887,10
1888,9.79
1889,9.4
1890,8.03
1891,7.95
1892,9.87
1893,8.37
1894,7.29
1895,6.4
1896,4.77
1897,4.79
1898,3.8
1899,3.33
1900,3.7
1901,4.75
1902,7.31
1903,8.37
1904,9.64
1905,10.43
1906,9.74
1907,10.36
1908,10.51
1909,11.4
1910,13.75
1911,14.99
1912,16.62
1913,16.98
1914,19.82
1915,24.15
1916,27.65
1917,26.44
1918,23.34
1919,19.86
1920,19.45
1921,17.67
1922,17.18
1923,17.54
1924,17.75
1925,18.09
1926,19.23
1927,20.95
1928,23.49
1929,22.65
1930,22.97
1931,22.42
1932,20.99
1933,19.49
1934,18.43
1935,17.21
1936,15.9
1937,16.05
1938,15.86
1939,17.71
1940,18.96
1941,17.72
1942,15.87
1943,13.4
1944,12.45
1945,8.72
1946,9.21
1947,9.15
1948,8.43
1949,8.94
1950,9.41
1951,10.35
1952,11.08
1953,11.72
1954,13
1955,13.32
1956,13.34
1957,12.63
1958,11.95
1959,12.21
1960,13
1961,15.03
1962,16.76
1963,19.12
1964,21.64
1965,20.42
1966,18.22
1967,16.94
1968,16.71
1969,16.17
1970,15.99
1971,16.09
1972,16.78
1973,18.35
1974,21.43
1975,31.23
1976,31.77
1977,31.73
1978,32.36
1979,31.35
1980,28.71
1981,26.13
1982,21.64
1983,20.17
1984,18.34
1985,18.43
1986,18.75
1987,20.05
1988,21.01
1989,18.72
1990,15.68
1991,11.13
1992,9.62
1993,8.94
1994,8.04
1995,7.9
1996,7.76
1997,7.74
1998,9.89
1999,13.51
2000,13.62
2001,13.74
2002,14.09
2003,14.78
2004,13.6
2005,12.77
2006,13.09
2007,12.4
2008,12.39
2009,12.33
2010,13.61
2011,14.81
2012,16.59
2013,13.66
2014,11.13
2015,10.02
2016,8.56
2017,9.31
2018,9.3
2019,9.89
2020,11.19
2021,11.82
2022,14.37
2023,19.03
2024,18.76
2025,20.24
2026,20.94
2027,21.08
2028,20.03
2029,19.37
2030,18.6
2031,16.93
2032,16.14
2033,15.9
2034,16.95
2035,17.05
2036,17.22
2037,17.23
2038,15.18
2039,13.28
2040,12.64
2041,10.8
2042,10.26
2043,10.91
2044,11.31
2045,12.83
2046,15.86
2047,19.83
2048,19.66
2049,19.3
2050,19.5
2051,20.32
2052,21.1
2053,20.19
2054,19.14
2055,17.9
2056,17.28
2057,17.26
2058,17.69
2059,18.49
2060,19.47
2061,17.96
2062,15.26
2063,12.65
2064,10.41
2065,12.76
2066,12.19
2067,12.51
2068,12.69
2069,13.07
2070,14.81
2071,17.57
2072,17.8
2073,18.93
2074,19.52
2075,19.47
2076,19.24
2077,19.13
2078,17.81
2079,17.05
2080,15.81
2081,15.45
2082,13.98
2083,13.88
2084,13.45
2085,12.38
2086,10.2
2087,9.07
2088,8.53
2089,7.34
2090,5.71
2091,6.07
2092,5.74
2093,5.72
2094,4.19
2095,4.9
2096,6.53
2097,6.7
2098,7.26
2099,6.7
2100,6.38
2101,4.11
2102,3.8
2103,3.5
2104,3.33
2105,5.4
2106,5.81
2107,6.72
2108,7.87
2109,7.38
2110,6.62
2111,6.24
2112,4.16
2113,2.5
2114,2.22
2115,1.68
2116,1.58
2117,1.19
2118,1.42
2119,1.54
2120,2.42
2121,3.89
2122,4.46
2123,4.93
2124,4.59
2125,3.59
2126,2.95
2127,2.78
2128,3.26
2129,3.68
2130,6.31
2131,10.39
2132,13.57
2133,13.04
2134,10.95
2135,10.07
2136,10.02
2137,11.02
2138,10.78
2139,11.07
2140,11.76
2141,13.4
2142,15.89
2143,18.46
2144,18.8
2145,18.88
2146,18.82
2147,18.68
2148,17.65
2149,16.76
