smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-ft_capacity,prefix,ProbabilityWeight,ProbabilityWeight-htse_capacity
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1285146597.32,2385191.72993,-1284669480.08,-1283016349.36,-1288231079.74,-1287866550.35,-1283094608.41,4.0,5689139588510.0,9.8243970108e-13,0.0714132926442,0.142857142857,195,0.00145779766563,0.142894736842
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1294096959.52,1920166.36692,-1294512742.25,-1291404231.63,-1295958121.95,-1295744033.59,-1291867789.63,4.0,3687038876660.0,9.8243970108e-13,0.142862235785,0.142857142857,211,0.00291632308389,0.142894736842
480.0,-410.8,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1296121809.13,1392111.02824,-1295513371.32,-1295260923.4,-1298199570.46,-1297809764.45,-1295285666.74,4.0,1937973114960.0,9.8243970108e-13,0.0714311178926,0.142857142857,186,0.00145816154194,0.142894736842
480.0,-465.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1300064030.82,716212.94674,-1300076964.29,-1299258606.7,-1300843588.0,-1300784932.47,-1299325022.31,4.0,512960985078.0,9.8243970108e-13,0.142862235785,0.142857142857,169,0.00145816154194,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1310013365.29,2549795.81615,-1309615200.65,-1307372905.17,-1313450154.67,-1312942307.74,-1307641853.32,4.0,6501458704050.0,9.8243970108e-13,0.0714132926442,0.142857142857,261,0.00145645531051,0.142763157895
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1315007638.48,898455.546572,-1315383381.46,-1313678427.49,-1315585363.52,-1315575940.87,-1313913295.93,4.0,807222369165.0,9.8243970108e-13,0.142862235785,0.142857142857,219,0.00291632308389,0.142894736842
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1317923812.27,1247517.8887,-1318484476.66,-1316059876.38,-1318666419.38,-1318651896.15,-1316410798.25,4.0,1556300882620.0,9.8243970108e-13,0.142844410537,0.142857142857,202,0.00291595920758,0.142894736842
480.0,-465.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1320221224.8,590542.490934,-1320240289.45,-1319492953.84,-1320911366.45,-1320831602.95,-1319584156.14,4.0,348740433598.0,9.8243970108e-13,0.142862235785,0.142857142857,177,0.00145816154194,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1330770159.39,2444145.79536,-1330372210.67,-1328650460.36,-1333685755.87,-1333416482.01,-1328680964.99,4.0,5973848668980.0,9.8243970108e-13,0.142844410537,0.142857142857,269,0.00291327416226,0.142763157895
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1333205577.2,565062.822302,-1333168882.99,-1332688325.27,-1333796217.56,-1333763853.76,-1332698672.54,4.0,319295993148.0,9.8243970108e-13,0.142862235785,0.142857142857,227,0.00291632308389,0.142894736842
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1338319796.81,1431359.17894,-1338232943.46,-1336657980.27,-1340155320.04,-1339869336.49,-1336891851.81,4.0,2048789099120.0,9.8243970108e-13,0.142862235785,0.142857142857,210,0.00291632308389,0.142894736842
480.0,-465.1,-8959.6,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1338978271.05,982506.046422,-1338933526.99,-1337984156.22,-1340061874.01,-1339983213.19,-1338035970.61,4.0,965318131257.0,9.8243970108e-13,0.0714311178926,0.142857142857,185,0.000729080770972,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1348949120.77,2914230.45363,-1348537363.99,-1345857284.49,-1352864470.63,-1352268407.3,-1346206293.75,4.0,8492739136840.0,9.8243970108e-13,0.142862235785,0.142857142857,277,0.00291363770352,0.142763157895
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1349359926.65,913624.586926,-1349563289.9,-1348155877.4,-1350157249.39,-1350129633.36,-1348305511.39,4.0,834709885835.0,9.8243970108e-13,0.0714132926442,0.142857142857,194,0.00145779766563,0.142894736842
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1351607655.72,1538229.25393,-1351117942.43,-1350387707.16,-1353807030.85,-1353461108.39,-1350439801.65,4.0,2366149237630.0,9.8243970108e-13,0.142862235785,0.142857142857,235,0.00291632308389,0.142894736842
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1357248368.93,1686004.35079,-1357288927.92,-1355162117.42,-1359253502.44,-1359000105.27,-1355439849.99,4.0,2842610670880.0,9.8243970108e-13,0.142862235785,0.142857142857,218,0.00291632308389,0.142894736842
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1367958544.42,1675401.54591,-1368289443.66,-1365638924.93,-1369616365.44,-1369445968.39,-1366007861.52,4.0,2806970340030.0,9.8243970108e-13,0.142844410537,0.142857142857,268,0.00291327416226,0.142763157895
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1369147079.47,849374.263011,-1368963655.17,-1368323101.31,-1370337906.25,-1370132144.24,-1368418808.73,4.0,721436638666.0,9.8243970108e-13,0.142844410537,0.142857142857,201,0.00145797960379,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1370619483.4,855767.048273,-1370516530.27,-1369852597.83,-1371592275.22,-1371515857.44,-1369867243.74,4.0,732337240910.0,9.8243970108e-13,0.142862235785,0.142857142857,285,0.00291363770352,0.142763157895
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1370904704.22,1686716.17129,-1370542998.79,-1369274318.29,-1373258501.02,-1372880194.97,-1369435601.08,4.0,2845011442510.0,9.8243970108e-13,0.142862235785,0.142857142857,243,0.00291632308389,0.142894736842
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1377621378.72,1307400.21194,-1377286539.2,-1376437434.44,-1379475002.02,-1379173983.01,-1376537549.75,4.0,1709295314190.0,9.8243970108e-13,0.142862235785,0.142857142857,226,0.00291632308389,0.142894736842
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1379162245.18,647210.826345,-1379270646.81,-1378318362.65,-1379789324.46,-1379749437.16,-1378423290.92,4.0,418881853739.0,9.8243970108e-13,0.0714132926442,0.142857142857,260,0.00145645531051,0.142763157895
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1386020345.78,582851.0802,-1386195309.3,-1385178225.41,-1386512539.08,-1386473506.4,-1385322236.21,4.0,339715381691.0,9.8243970108e-13,0.142862235785,0.142857142857,209,0.00145816154194,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1386721787.53,1479190.8799,-1386915707.33,-1385010889.14,-1388044846.35,-1388018218.02,-1385153869.34,4.0,2188005659180.0,9.8243970108e-13,0.142862235785,0.142857142857,293,0.00291363770352,0.142763157895
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1387313899.3,2058999.04108,-1387707015.43,-1384463394.08,-1389378172.25,-1389143495.97,-1384933940.03,4.0,4239477051160.0,9.8243970108e-13,0.142862235785,0.142857142857,276,0.00291363770352,0.142763157895
480.0,-356.5,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1390062722.74,2255801.07648,-1390513804.86,-1386927300.57,-1392295980.66,-1392050039.74,-1387443890.76,4.0,5088638496640.0,9.8243970108e-13,0.0714311178926,0.142857142857,251,0.00145816154194,0.142894736842
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1395203221.51,914297.885336,-1395177536.39,-1394395055.86,-1396062757.4,-1396041951.47,-1394400450.71,4.0,835940623129.0,9.8243970108e-13,0.142862235785,0.142857142857,234,0.00291632308389,0.142894736842
480.0,-193.7,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1399643278.48,2777609.33032,-1399011519.85,-1397156606.33,-1403393467.9,-1402889866.92,-1397281152.13,4.0,7715113591880.0,9.8243970108e-13,0.0714132926442,0.142857142857,326,0.00145779766563,0.142894736842
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1405387359.36,1363158.45144,-1405462986.17,-1403891348.2,-1406732116.91,-1406672374.04,-1403996467.15,4.0,1858200963720.0,9.8243970108e-13,0.142862235785,0.142857142857,217,0.00145816154194,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1406395196.79,1961986.00831,-1406596303.67,-1404303860.49,-1408084319.33,-1408079532.05,-1404429311.91,4.0,3849389096790.0,9.8243970108e-13,0.142862235785,0.142857142857,301,0.00291363770352,0.142763157895
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1406696653.05,1186301.55867,-1406986106.87,-1405138336.21,-1407676062.27,-1407659178.43,-1405328892.34,4.0,1407311388090.0,9.8243970108e-13,0.142862235785,0.142857142857,284,0.00291363770352,0.142763157895
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1413697630.38,1427290.69056,-1413842608.05,-1412015281.44,-1415090023.97,-1415023863.18,-1412168428.83,4.0,2037158715360.0,9.8243970108e-13,0.142862235785,0.142857142857,242,0.00291632308389,0.142894736842
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1415689426.35,1379221.85372,-1415907770.5,-1414075056.73,-1416867107.65,-1416858135.73,-1414215035.16,4.0,1902252921780.0,9.8243970108e-13,0.142844410537,0.142857142857,267,0.00291595920758,0.142894736842
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1417010421.18,1791701.54764,-1417498069.75,-1414471943.39,-1418573601.85,-1418467137.78,-1414870996.6,4.0,3210194435810.0,9.8243970108e-13,0.0714132926442,0.142857142857,193,0.000728898832816,0.0714473684211
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1423992908.57,1177074.81661,-1424428769.69,-1422282269.48,-1424831825.42,-1424811963.89,-1422563647.69,4.0,1385505123900.0,9.8243970108e-13,0.142862235785,0.142857142857,225,0.00145816154194,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1424752330.67,1726792.56171,-1424485525.54,-1423078440.62,-1426959830.99,-1426701340.17,-1423176848.35,4.0,2981812551180.0,9.8243970108e-13,0.142862235785,0.142857142857,309,0.00291363770352,0.142763157895
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1426195928.06,1069837.34435,-1426343863.45,-1424914814.71,-1427181170.62,-1427149125.24,-1425035621.33,4.0,1144551943370.0,9.8243970108e-13,0.142862235785,0.142857142857,292,0.00291363770352,0.142763157895
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80146.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1434495126.28,1745707.41196,-1434365627.5,-1432797139.35,-1436452110.79,-1436303317.91,-1432868232.96,4.0,3047494368160.0,9.8243970108e-13,0.142862235785,0.142857142857,275,0.00291632308389,0.142894736842
480.0,-410.8,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1434643474.84,1790869.50101,-1434772928.19,-1432349171.45,-1436678871.53,-1436438161.74,-1432667553.25,4.0,3207213569630.0,9.8243970108e-13,0.0714311178926,0.142857142857,250,0.00145816154194,0.142894736842
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1443980323.99,2900817.64934,-1444467322.77,-1440157787.6,-1446828862.81,-1446626270.44,-1440652579.24,4.0,8414743034710.0,9.8243970108e-13,0.0714132926442,0.142857142857,259,0.00145779766563,0.142894736842
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1444799111.82,2208833.54627,-1444546463.53,-1442607548.04,-1447495972.2,-1447218994.16,-1442732937.1,4.0,4878945635130.0,9.8243970108e-13,0.142862235785,0.142857142857,233,0.00145816154194,0.0714473684211
480.0,-248.0,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1445362603.72,2689150.18997,-1444679310.82,-1442979714.45,-1449112078.79,-1448554499.22,-1443127318.28,4.0,7231528744230.0,9.8243970108e-13,0.0714311178926,0.142857142857,317,0.00145681885176,0.142763157895
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,200365.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1445615012.1,2387486.45208,-1444564992.29,-1444174383.2,-1449155680.64,-1448523546.57,-1444176505.37,4.0,5700091558880.0,9.8243970108e-13,0.142862235785,0.142857142857,300,0.00291363770352,0.142763157895
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,120219.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1452257341.2,1609320.68386,-1452395727.01,-1450316553.37,-1453921357.41,-1453808500.32,-1450512441.94,4.0,2589913063510.0,9.8243970108e-13,0.142862235785,0.142857142857,283,0.00291632308389,0.142894736842
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1458940411.76,1449817.71247,-1459444551.75,-1456872156.72,-1460000386.82,-1459983788.85,-1457191238.68,4.0,2101971399400.0,9.8243970108e-13,0.142844410537,0.142857142857,333,0.00291327416226,0.142763157895
480.0,-465.1,-7595.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1463209020.16,2420120.33625,-1462296812.98,-1461518671.22,-1466723783.47,-1466148216.46,-1461546913.92,4.0,5856982441910.0,9.8243970108e-13,0.142862235785,0.142857142857,241,0.00145816154194,0.0714473684211
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,240438.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1463951959.17,2223855.31963,-1463819869.54,-1461716876.3,-1466451221.29,-1466256637.74,-1461832206.07,4.0,4945532482630.0,9.8243970108e-13,0.142862235785,0.142857142857,308,0.00291363770352,0.142763157895
480.0,-410.8,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,40073.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1466659000.86,2733113.72513,-1467512345.39,-1462695053.7,-1468916258.95,-1468746095.04,-1463377224.34,4.0,7469910634490.0,9.8243970108e-13,0.142844410537,0.142857142857,266,0.00291595920758,0.142894736842
480.0,-248.0,-4867.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1467132952.3,2502420.91817,-1466795728.03,-1464532373.44,-1470407979.72,-1469975861.4,-1464762157.19,4.0,6262110451710.0,9.8243970108e-13,0.0714132926442,0.142857142857,325,0.00145645531051,0.142763157895
480.0,-356.5,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,160292.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1471226277.59,2394710.87843,-1470988026.04,-1469049652.21,-1473879406.08,-1473690194.57,-1469095912.79,4.0,5734640191290.0,9.8243970108e-13,0.142862235785,0.142857142857,291,0.00291632308389,0.142894736842
480.0,-302.2,-6231.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,280511.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-1481969058.28,1626658.29946,-1481720198.83,-1480396510.9,-1484039324.58,-1483800414.06,-1480486105.75,4.0,2646017223210.0,9.8243970108e-13,0.0714311178926,0.142857142857,316,0.00145681885176,0.142763157895
