npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight
1193.0,-785.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2697839860.66,3851660.1521699997,2697126055.2,2702512736.45,2694594595.77,2694620630.89,2702058418.06,4.0,14835285927800.0,210,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2697412586.98,5026976.01939,2695633382.5,2704799411.2,2693584171.7,2693837637.67,2703478422.55,4.0,25270487899500.0,219,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-785.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2697245171.21,6468559.16854,2694790251.66,2706813931.27,2692586250.24,2692868616.72,2705058613.07,4.0,41842257716900.0,264,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.111111111111,0.000638643353803
1193.0,-785.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2695134380.49,3752432.46294,2693824177.03,2700480906.47,2692408261.41,2692443422.73,2699659623.07,4.0,14080749388900.0,192,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
1193.0,-785.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2694754146.36,4846235.44878,2693213993.39,2701685493.79,2690903104.85,2691071000.25,2700593506.61,4.0,23485998025000.0,255,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,44010.0,ref,braidwood,illinois,covid,2636587312.49,1627450.19183,2636600015.58,2638500027.29,2634649191.52,2634864549.19,2638292291.46,4.0,2648594126890.0,218,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,55012.0,ref,braidwood,illinois,covid,2634268345.73,3115721.51892,2633337469.28,2638646311.35,2631752133.01,2631844032.32,2637995886.18,4.0,9707720583470.0,227,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,77017.0,ref,braidwood,illinois,covid,2632475289.11,6693959.284440001,2633584860.89,2639172214.65,2623559220.01,2624770280.25,2638626897.48,4.0,44809090901800.0,245,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,33007.0,ref,braidwood,illinois,covid,2631971566.93,2046352.77323,2632000634.51,2634288775.9,2629596222.81,2629824864.45,2634077574.81,4.0,4187559672490.0,209,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,66015.0,ref,braidwood,illinois,covid,2631458946.33,4406736.177759999,2630108857.3,2637637604.24,2627980466.48,2628078841.39,2636729175.92,4.0,19419323740400.0,236,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,99022.0,ref,braidwood,illinois,covid,2630888125.14,3887351.25285,2631062191.1,2634741911.52,2626686206.86,2626963633.8,2634568924.15,4.0,15111499763000.0,263,0.10345395413899999,0.0555589221509,4.61981158295e-13,0.111111111111,0.000638643353803
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,88020.0,ref,braidwood,illinois,covid,2629101508.95,4511814.15099,2627895533.57,2635552493.36,2625062475.3,2625436383.89,2634454999.54,4.0,20356466933000.0,254,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,22005.0,ref,braidwood,illinois,covid,2626756780.24,1682822.81776,2626860866.28,2628369302.01,2624936086.39,2625055135.62,2628312704.41,4.0,2831892635960.0,200,0.10345395413899999,0.111122894195,4.61981158295e-13,0.111111111111,0.0012773447555399998
1193.0,-885.0,-19730.0,-14.9,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,-1.0000000000000005e+200,11002.0,ref,braidwood,illinois,covid,2620998667.28,3487672.82683,2621191490.27,2624425480.34,2617186208.24,2617449261.76,2624278120.62,4.0,12163861747000.0,191,0.10345395413899999,0.111072395265,4.61981158295e-13,0.111111111111,0.00127676427621
