smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-638562173.089,807068.283175,-638562173.089,-637991489.633,-639132856.545,-639075788.199,-638048557.979,2.0,651359213707.0,0.00195687562387,1.83230531396e-13,0.124995105963,0.125018050542,5,0.125226860254
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-643818157.122,3292455.47483,-643818157.122,-641490039.529,-646146274.715,-645913462.956,-641722851.288,2.0,10840263053700.0,0.00391384975812,1.83230531396e-13,0.249996504259,0.125018050542,30,0.125226860254
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-659350644.161,6875589.94151,-659350644.161,-654488867.889,-664212420.434,-663726242.806,-654975045.516,2.0,47273737043800.0,0.00782791842816,1.83230531396e-13,0.250003495741,0.125018050542,85,0.250453720508
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-733719231.936,1050728.41777,-733719231.936,-732976254.747,-734462209.126,-734387911.407,-733050552.466,2.0,1104030207920.0,0.00391394826849,1.83230531396e-13,0.125001398296,0.125018050542,110,0.250453720508
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-738335910.716,3734375.1676,-738335910.716,-735695308.711,-740976512.72,-740712452.52,-735959368.912,2.0,13945557892400.0,0.00391395921408,1.83230531396e-13,0.250003495741,0.125018050542,55,0.125226860254
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-809512777.269,2512694.32532,-809512777.269,-807736034.072,-811289520.465,-811111846.146,-807913708.392,2.0,6313632772500.0,0.00391395921408,1.83230531396e-13,0.250003495741,0.125018050542,80,0.125226860254
720.0,-667.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-893808510.653,3314303.69203,-893808510.653,-891464944.038,-896152077.269,-895917720.607,-891699300.699,2.0,10984608963000.0,0.00195697413424,1.83230531396e-13,0.125001398296,0.125018050542,105,0.125226860254
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-18747638210.4,275605.736238,-18747638210.4,-18747443327.7,-18747833093.1,-18747813604.8,-18747462816.0,2.0,75958521847.5,0.00195687562387,1.83230531396e-13,0.124995105963,0.125018050542,1,0.125226860254
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-359751192802.0,69370.0962794,-359751192802.0,-359751143749.0,-359751241854.0,-359751236948.0,-359751148655.0,2.0,4812210257.81,0.00782637233343,1.83230531396e-13,0.124995105963,0.25,7,0.250453720508
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-769722335278.0,4693973.8652,-769722335278.0,-769719016137.0,-769725654418.0,-769725322504.0,-769719348051.0,2.0,22033390647200.0,0.00779688984465,1.83230531396e-13,0.124995105963,0.249963898917,13,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-218744229489000.0,7449656.38434,-218744229489000.0,-218744224222000.0,-218744234757000.0,-218744234230000.0,-218744224748000.0,2.0,55497380244700.0,0.00779728234506,1.83230531396e-13,0.125001398296,0.249963898917,118,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-219154186963000.0,4819693.60488,-219154186963000.0,-219154183555000.0,-219154190371000.0,-219154190031000.0,-219154183896000.0,2.0,23229446444900.0,0.003913383159,1.83230531396e-13,0.125001398296,0.25,124,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-219726644952000.0,1731924.37314,-219726644952000.0,-219726643727000.0,-219726646177000.0,-219726646054000.0,-219726643850000.0,2.0,2999562034280.0,0.00391394826849,1.83230531396e-13,0.125001398296,0.125018050542,106,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-220067642396000.0,324256.166785,-220067642396000.0,-220067642167000.0,-220067642625000.0,-220067642602000.0,-220067642190000.0,2.0,105142061698.0,0.00779840846903,1.83230531396e-13,0.125001398296,0.25,112,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-223618962133000.0,513623.251874,-223618962133000.0,-223618961770000.0,-223618962497000.0,-223618962460000.0,-223618961807000.0,2.0,263808844865.0,0.0155946083013,1.83230531396e-13,0.250003495741,0.249963898917,93,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224028917835000.0,9665344.3042,-224028917835000.0,-224028911000000.0,-224028924669000.0,-224028923986000.0,-224028911684000.0,2.0,93418880518700.0,0.00782678820604,1.83230531396e-13,0.250003495741,0.25,99,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224601374450000.0,4078638.42825,-224601374450000.0,-224601371566000.0,-224601377334000.0,-224601377046000.0,-224601371855000.0,2.0,16635291428400.0,0.00782791842816,1.83230531396e-13,0.250003495741,0.125018050542,81,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-224942373484000.0,366283.389781,-224942373484000.0,-224942373225000.0,-224942373743000.0,-224942373717000.0,-224942373251000.0,2.0,134163521629.0,0.0155968605555,1.83230531396e-13,0.250003495741,0.25,87,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228493721856000.0,17255102.2521,-228493721856000.0,-228493709655000.0,-228493734058000.0,-228493732837000.0,-228493710875000.0,2.0,297738553729000.0,0.0155946083013,1.83230531396e-13,0.250003495741,0.249963898917,68,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-228903667604000.0,3280971.90707,-228903667604000.0,-228903665284000.0,-228903669924000.0,-228903669692000.0,-228903665516000.0,2.0,10764776655000.0,0.00782678820604,1.83230531396e-13,0.250003495741,0.25,74,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229476131116000.0,2539261.7286,-229476131116000.0,-229476129321000.0,-229476132912000.0,-229476132732000.0,-229476129500000.0,2.0,6447850126330.0,0.00782791842816,1.83230531396e-13,0.250003495741,0.125018050542,56,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-229817129475000.0,1565220.23717,-229817129475000.0,-229817128368000.0,-229817130581000.0,-229817130471000.0,-229817128479000.0,2.0,2449914390830.0,0.0155968605555,1.83230531396e-13,0.250003495741,0.25,62,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233368451353000.0,6837350.94527,-233368451353000.0,-233368446518000.0,-233368456187000.0,-233368455704000.0,-233368447001000.0,2.0,46749367948700.0,0.0155941721897,1.83230531396e-13,0.249996504259,0.249963898917,43,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-233778395605000.0,3003171.35209,-233778395605000.0,-233778393482000.0,-233778397729000.0,-233778397516000.0,-233778393694000.0,2.0,9019038169990.0,0.00782656932572,1.83230531396e-13,0.249996504259,0.25,49,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234350863246000.0,1144360.04792,-234350863246000.0,-234350862436000.0,-234350864055000.0,-234350863974000.0,-234350862517000.0,2.0,1309559919270.0,0.00782769951624,1.83230531396e-13,0.249996504259,0.125018050542,31,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-234691859121000.0,487145.218608,-234691859121000.0,-234691858777000.0,-234691859466000.0,-234691859431000.0,-234691858811000.0,2.0,237310464012.0,0.015596424381,1.83230531396e-13,0.249996504259,0.25,37,0.249546279492
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238242930408000.0,2035609.91978,-238242930408000.0,-238242928969000.0,-238242931847000.0,-238242931704000.0,-238242929113000.0,2.0,4143707745490.0,0.00779688984465,1.83230531396e-13,0.124995105963,0.249963898917,18,0.249546279492
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-238652883851000.0,9325868.83509,-238652883851000.0,-238652877256000.0,-238652890445000.0,-238652889786000.0,-238652877916000.0,2.0,86971829529300.0,0.00391318616671,1.83230531396e-13,0.124995105963,0.25,24,0.125226860254
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239225346492000.0,419154.338334,-239225346492000.0,-239225346196000.0,-239225346789000.0,-239225346759000.0,-239225346225000.0,2.0,175690359345.0,0.00391375124775,1.83230531396e-13,0.124995105963,0.125018050542,6,0.250453720508
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-239566345898000.0,274712.045151,-239566345898000.0,-239566345704000.0,-239566346093000.0,-239566346073000.0,-239566345724000.0,2.0,75466707751.1,0.00779801591193,1.83230531396e-13,0.124995105963,0.25,12,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-457540856542000.0,510446.906116,-457540856542000.0,-457540856181000.0,-457540856902000.0,-457540856866000.0,-457540856217000.0,2.0,260556043963.0,0.00779840846903,1.83230531396e-13,0.125001398296,0.25,117,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-457950816583000.0,8125923.25569,-457950816583000.0,-457950810837000.0,-457950822329000.0,-457950821754000.0,-457950811412000.0,2.0,66030628757400.0,0.00391281804952,1.83230531396e-13,0.125001398296,0.249963898917,123,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-458933242133000.0,7990715.82126,-458933242133000.0,-458933236483000.0,-458933247784000.0,-458933247219000.0,-458933237048000.0,2.0,63851539336200.0,0.0038997672965,1.83230531396e-13,0.125001398296,0.125018050542,111,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-462415590303000.0,803338.047893,-462415590303000.0,-462415589735000.0,-462415590872000.0,-462415590815000.0,-462415589792000.0,2.0,645352019192.0,0.0155968605555,1.83230531396e-13,0.250003495741,0.25,92,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-462825552225000.0,5669087.63875,-462825552225000.0,-462825548217000.0,-462825556234000.0,-462825555833000.0,-462825548617000.0,2.0,32138554655800.0,0.00782565798392,1.83230531396e-13,0.250003495741,0.249963898917,98,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-463807973286000.0,4495450.01133,-463807973286000.0,-463807970107000.0,-463807976465000.0,-463807976147000.0,-463807970425000.0,2.0,20209070804400.0,0.00779955640487,1.83230531396e-13,0.250003495741,0.125018050542,86,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-467290342153000.0,8060567.80658,-467290342153000.0,-467290336454000.0,-467290347853000.0,-467290347283000.0,-467290337024000.0,2.0,64972753364500.0,0.0155968605555,1.83230531396e-13,0.250003495741,0.25,67,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-467700306572000.0,12741411.0071,-467700306572000.0,-467700297562000.0,-467700315581000.0,-467700314680000.0,-467700298463000.0,2.0,162343554452000.0,0.00782565798392,1.83230531396e-13,0.250003495741,0.249963898917,73,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-468682727775000.0,1016773.72199,-468682727775000.0,-468682727056000.0,-468682728494000.0,-468682728422000.0,-468682727128000.0,2.0,1033828801730.0,0.00779955640487,1.83230531396e-13,0.250003495741,0.125018050542,61,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-472165075987000.0,7939695.41535,-472165075987000.0,-472165070373000.0,-472165081601000.0,-472165081040000.0,-472165070934000.0,2.0,63038763288500.0,0.015596424381,1.83230531396e-13,0.249996504259,0.25,42,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-472575034688000.0,12755734.5156,-472575034688000.0,-472575025668000.0,-472575043708000.0,-472575042806000.0,-472575026570000.0,2.0,162708763033000.0,0.0078254391352,1.83230531396e-13,0.249996504259,0.249963898917,48,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-473557455377000.0,3516510.70059,-473557455377000.0,-473557452890000.0,-473557457863000.0,-473557457615000.0,-473557453139000.0,2.0,12365847507300.0,0.0077993382861,1.83230531396e-13,0.249996504259,0.125018050542,36,0.249546279492
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477039561008000.0,770937.929043,-477039561008000.0,-477039560463000.0,-477039561553000.0,-477039561499000.0,-477039560518000.0,2.0,594345290437.0,0.00779801591193,1.83230531396e-13,0.124995105963,0.25,17,0.249546279492
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-477449522451000.0,2516668.69467,-477449522451000.0,-477449520671000.0,-477449524230000.0,-477449524052000.0,-477449520849000.0,2.0,6333621318720.0,0.00391262108568,1.83230531396e-13,0.124995105963,0.249963898917,23,0.125226860254
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-478431938812000.0,4906322.05214,-478431938812000.0,-478431935342000.0,-478431942281000.0,-478431941934000.0,-478431935689000.0,2.0,24071996079300.0,0.00389957098961,1.83230531396e-13,0.124995105963,0.125018050542,11,0.249546279492
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-696406458537000.0,5841917.35238,-696406458537000.0,-696406454406000.0,-696406462668000.0,-696406462255000.0,-696406454819000.0,2.0,34127998352100.0,0.0038997672965,1.83230531396e-13,0.125001398296,0.125018050542,116,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-696747440697000.0,2587874.96625,-696747440697000.0,-696747438867000.0,-696747442527000.0,-696747442344000.0,-696747439050000.0,2.0,6697096840960.0,0.003913383159,1.83230531396e-13,0.125001398296,0.25,122,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-701281179228000.0,3183177.47034,-701281179228000.0,-701281176977000.0,-701281181479000.0,-701281181254000.0,-701281177203000.0,2.0,10132618807700.0,0.00779955640487,1.83230531396e-13,0.250003495741,0.125018050542,91,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-701622180268000.0,3271136.95773,-701622180268000.0,-701622177955000.0,-701622182581000.0,-701622182350000.0,-701622178186000.0,2.0,10700336996200.0,0.00782678820604,1.83230531396e-13,0.250003495741,0.25,97,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-706155934110000.0,4528006.00304,-706155934110000.0,-706155930909000.0,-706155937312000.0,-706155936992000.0,-706155931229000.0,2.0,20502838363500.0,0.00779955640487,1.83230531396e-13,0.250003495741,0.125018050542,66,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-706496932851000.0,383266.901422,-706496932851000.0,-706496932580000.0,-706496933122000.0,-706496933095000.0,-706496932607000.0,2.0,146893517726.0,0.00782678820604,1.83230531396e-13,0.250003495741,0.25,72,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-711030667652000.0,1333304.99026,-711030667652000.0,-711030666709000.0,-711030668595000.0,-711030668501000.0,-711030666804000.0,2.0,1777702197040.0,0.0077993382861,1.83230531396e-13,0.249996504259,0.125018050542,41,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-711371664537000.0,12842963.7385,-711371664537000.0,-711371655455000.0,-711371673618000.0,-711371672710000.0,-711371656364000.0,2.0,164941717587000.0,0.00782656932572,1.83230531396e-13,0.249996504259,0.25,47,0.125226860254
720.0,-254.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-715905154176000.0,3474966.40943,-715905154176000.0,-715905151719000.0,-715905156633000.0,-715905156387000.0,-715905151964000.0,2.0,12075391546600.0,0.00389957098961,1.83230531396e-13,0.124995105963,0.125018050542,16,0.249546279492
720.0,-116.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-716246142951000.0,2062605.20165,-716246142951000.0,-716246141493000.0,-716246144410000.0,-716246144264000.0,-716246141639000.0,2.0,4254340217890.0,0.00391318616671,1.83230531396e-13,0.124995105963,0.25,22,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,715166.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-935613037541000.0,6308585.28894,-935613037541000.0,-935613033080000.0,-935613042001000.0,-935613041555000.0,-935613033526000.0,2.0,39798248347800.0,0.00195697413424,1.83230531396e-13,0.125001398296,0.125018050542,121,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,536375.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-940487774001000.0,657851.313799,-940487774001000.0,-940487773535000.0,-940487774466000.0,-940487774419000.0,-940487773582000.0,2.0,432768351068.0,0.00391395921408,1.83230531396e-13,0.250003495741,0.125018050542,96,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-945362519048000.0,1651703.2414,-945362519048000.0,-945362517880000.0,-945362520216000.0,-945362520099000.0,-945362517997000.0,2.0,2728123597640.0,0.00391395921408,1.83230531396e-13,0.250003495741,0.125018050542,71,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-950237261019000.0,826786.283281,-950237261019000.0,-950237260435000.0,-950237261604000.0,-950237261546000.0,-950237260493000.0,2.0,683575558222.0,0.00391384975812,1.83230531396e-13,0.249996504259,0.125018050542,46,0.125226860254
720.0,-116.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,ohio,-955111743695000.0,9697691.6994,-955111743695000.0,-955111736838000.0,-955111750552000.0,-955111749867000.0,-955111737524000.0,2.0,94045224296600.0,0.00195687562387,1.83230531396e-13,0.124995105963,0.125018050542,21,0.125226860254
